Gene = Ndufc1
Position 1532: 0.13306086356296576
Position 2377: 0.11461427091074612
Position 1465: 0.07830311208746132
Position 3109: 0.03145817569216375
Position 1927: 0.026116425162504675
Position 2286: 0.025317102025613283
Position 2277: 0.015086660093635611
Position 3625: 0.011733107229707157
Position 396: 0.010816554531758027
Position 3819: 0.010745730523770366
Position 945: 0.009416895230546271
Position 2574: 0.00866937682325148
Position 2303: 0.006958372133952717
Position 4245: 0.006425441322452951
Position 1955: 0.005631162525192119
Position 3373: 0.005211547320834448
Position 2981: 0.005159540479500061
Position 3577: 0.004942465704402133
Position 3673: 0.004875116831760931
Position 1005: 0.00483679925230342
Position 1503: 0.0047682266564689725
Position 3991: 0.00462354775116582
Position 3581: 0.0037167679676316026
Position 2320: 0.0033072728825090545
Position 966: 0.003271291874020262
Position 3153: 0.0027581691269752155
Position 2008: 0.002746073831928375
Position 206: 0.0022027291293003773
Position 4283: 0.0021644206771729534
Position 209: 0.0021268990729260183
Position 3860: 0.001904894919574339
Position 1405: 0.0018375857811854062
Position 942: 0.0017775273747177743
Position 985: 0.0017252752471920599
Position 3124: 0.0013819242330281177
Position 341: 0.0013268496559373634
Position 3925: 0.001310767753178323
Position 3034: 0.0012666523306191508
Position 2326: 0.0010390654640528713
Position 3596: 0.0010051621933610511
Position 2524: 0.0009704076101869397
Position 3392: 0.0009630002727781498
Position 2294: 0.0008701502742970478
Position 3517: 0.0008610781812672283
Position 203: 0.0008393653178701016
Position 4119: 0.0008072933639619684
Position 2335: 0.0007127117264244538
Position 3416: 0.0007084612606367719
Position 3647: 0.0006952359384607412
Position 1897: 0.0006925847752748359
Position 1941: 0.0006393563412171739
Position 2061: 0.0005711680923634981
Position 1094: 0.0005654791876769089
Position 3105: 0.0005241835286572067
Position 1021: 0.0004758194836196023
Position 2958: 0.00046834701467716723
Position 3805: 0.0004477254614214303
Position 3630: 0.0004395876368032084
Position 703: 0.0003903398258871956
Position 2289: 0.0003848614468373253
Position 1597: 0.0003277587288788792
Position 4172: 0.00027792179213698067
Position 4067: 0.0002501426455714007
Position 3963: 0.00024126866780123875
Position 1075: 0.00017721426608392413
Position 398: 0.0001604748103523592
Position 802: 0.00016011395118657867
Position 1106: 0.0001573518728395742
Position 2043: 0.00015729535226189042
Position 545: 0.00015569829572055114
Position 1341: 0.0001553884896607344
Position 1902: 0.00015194290924733296
Position 4153: 0.0001354474645791192
Position 2915: 0.0001340097211489201
Position 233: 0.00013290987866560283
Position 775: 0.00012181268256946722
Position 3687: 0.00012026376225687708
Position 1059: 0.0001175393160749792
Position 3289: 0.00011141902302154313
Position 756: 0.00010388291426439285
Position 680: 8.565223611970154e-05
Position 3970: 6.743206170147382e-05
Position 1966: 6.636234849198531e-05
Position 158: 6.578376056732776e-05
Position 3158: 6.201774792303668e-05
Position 140: 6.14163767409991e-05
Position 2472: 5.846520947346686e-05
Position 294: 5.480523463181811e-05
Position 200: 5.1519416199719693e-05
Position 1174: 5.000978312761291e-05
Position 360: 4.908309555741737e-05
Position 498: 4.797963886016524e-05
Position 1878: 4.5608825152457146e-05
Position 2021: 4.4887670977074695e-05
Position 596: 4.106292099312103e-05
Position 2381: 4.0672770720643406e-05
Position 276: 3.9362570099508515e-05
Position 2322: 3.7591464193800456e-05
Position 1047: 3.686035693045112e-05
Position 2038: 3.675148061368252e-05
Position 2772: 3.5959103838506084e-05
Position 1542: 3.555373350909911e-05
Position 3254: 3.4320368591775764e-05
Position 690: 3.260473818556359e-05
Position 1934: 3.197978451149275e-05
Position 429: 3.121258310634534e-05
Position 1747: 2.631770476735973e-05
Position 2116: 2.5220439634599876e-05
Position 3764: 2.498098970913581e-05
Position 2601: 2.3391752484167147e-05
Position 4304: 2.0448460006589523e-05
Position 2615: 2.0416500724500226e-05
Position 3707: 1.9312652288826245e-05
Position 221: 1.8524806867723674e-05
Position 2098: 1.7825708398297805e-05
Position 3873: 1.7663527759171177e-05
Position 1619: 1.7418335240871838e-05
Position 253: 1.6515245455201412e-05
Position 4176: 1.6495103483108645e-05
Position 2527: 1.5546774100157855e-05
Position 2169: 1.3701305176727447e-05
Position 3267: 1.366022352737785e-05
Position 4190: 1.3155100788240985e-05
Position 1807: 1.2887394533380414e-05
Position 1114: 1.2425157203884305e-05
Position 1653: 1.0545997268378343e-05
Position 568: 1.0413309160670436e-05
Position 574: 1.0405886975342052e-05
Position 4290: 7.906277411191929e-06
Position 1201: 6.549498048294189e-06
Position 437: 6.502152187602116e-06
Position 1715: 6.1725404378916155e-06
Position 1804: 6.0212025435732495e-06
Position 1753: 5.630856907656127e-06
Position 771: 4.802045954100597e-06
Position 1318: 3.533986723382843e-06
Position 2024: 3.398231851287759e-06
Position 1136: 3.2649410775274763e-06
Position 327: 3.051023850324399e-06
Position 1038: 2.420032088091907e-06
Position 1616: 2.3982869558408193e-06
Position 2083: 2.3398896702109237e-06
Position 416: 2.3344871910058137e-06
Position 163: 2.325669715054183e-06
Position 2067: 1.9966596199791257e-06
Position 2000: 1.9505684635378435e-06
Position 1977: 1.9155127472607946e-06
Position 1345: 1.891302896699124e-06
Position 2086: 1.8536207230256666e-06
Position 1322: 1.7729568053705864e-06
Position 1608: 1.4769294765896709e-06
Position 1143: 1.4412304176685652e-06
Position 1140: 1.416623668685565e-06
Position 632: 1.2387643712220456e-06
Position 616: 1.10900330610296e-06
Position 551: 1.0563910121908032e-06
Position 1855: 6.936345938156245e-07
Position 2079: 6.540061842874891e-07
Position 283: 5.530400324183329e-07
Position 454: 3.60248877374524e-07
Position 406: 3.3814789724719184e-07
Position 1286: 3.1245777715518577e-07
Position 180: 2.967299627658667e-07
Position 886: 2.1391573721932935e-07
Position 607: 1.8826019152995543e-07
Position 142: 8.258580425955443e-08
Position 1122: 7.36414813022897e-08
Position 73: 6.139160153234573e-08
Position 579: 1.1087471584451777e-08
Position 638: 7.88585358332006e-09
Position 624: 6.136252856304603e-09
Position 549: 4.089530693279858e-09
Position 651: 3.1144199298983238e-09
Position 612: 2.2435806122833236e-09
Position 864: 1.3725534791324057e-10
Position 129: 1.1532342177702222e-11
Position 1243: 3.825203964114266e-12
Position 119: 3.370787135679307e-12
Position 447: 2.0938276270010925e-12
