Gene = Nmu
Position 6557: 2.577008322484401e-07
Position 435: 2.5473125877016165e-07
Position 968: 2.2722096995066752e-07
Position 607: 2.0472432552980022e-07
Position 808: 1.5813352508343598e-07
Position 1061: 1.2888118116019325e-07
Position 112: 1.0169048980317886e-07
Position 1247: 9.920028994529097e-08
Position 128: 9.804665870723692e-08
Position 1156: 3.4294897116836165e-08
Position 1260: 3.395459553732377e-08
Position 589: 3.3324388061841994e-08
Position 602: 2.995917073592525e-08
Position 82: 2.7177333899064794e-08
Position 90: 2.6419153671615113e-08
Position 97: 2.3146354152997816e-08
Position 238: 2.1727314414053925e-08
Position 971: 1.8583792579573496e-08
Position 853: 1.4836192283099709e-08
Position 115: 1.1569070603984715e-08
Position 95: 7.105963839754501e-09
Position 450: 6.214585149165324e-09
Position 107: 1.6401403571000405e-09
Position 1041: 1.3291446618803322e-09
Position 1334: 5.4971113752269024e-11
Position 125: 3.69450340066302e-11
