Gene = Mospd3
Position 1662: 0.00010886810216464818
Position 2378: 0.00010545966413039893
Position 1727: 0.00010431887408954526
Position 3461: 0.0001036032245347541
Position 860: 8.868203159528206e-05
Position 773: 8.64807853328553e-05
Position 711: 8.45796984084011e-05
Position 563: 8.397046345438695e-05
Position 172: 8.153645147546427e-05
Position 1296: 8.075108133043192e-05
Position 1751: 7.6583556196871e-05
Position 225: 7.486790407064494e-05
Position 197: 7.31059478211957e-05
Position 215: 7.212914588458673e-05
Position 298: 6.567910063734865e-05
Position 2641: 5.9269028702320656e-05
Position 187: 5.916838543632082e-05
Position 3691: 5.585461124201395e-05
Position 3432: 5.237595028111572e-05
Position 1420: 5.03964919355708e-05
Position 3935: 4.785498152522268e-05
Position 125: 4.480825578684301e-05
Position 848: 4.333582919896355e-05
Position 3868: 3.892098131497651e-05
Position 867: 3.8712611652647474e-05
Position 714: 3.734694990429766e-05
Position 346: 3.630843313589805e-05
Position 2446: 3.298320486944276e-05
Position 204: 3.2395294613700126e-05
Position 373: 2.9032774144209294e-05
Position 3413: 2.8603675422636878e-05
Position 2454: 2.8531524274466683e-05
Position 3483: 2.4428871870860275e-05
Position 132: 2.4029374165683015e-05
Position 190: 2.359180606489279e-05
Position 3523: 2.2434380689125828e-05
Position 3243: 2.238966677793947e-05
Position 3290: 2.154392512551206e-05
Position 1035: 1.8503969391334002e-05
Position 361: 1.7631602140511962e-05
Position 120: 1.701839628978548e-05
Position 1152: 1.2353470888418212e-05
Position 3466: 1.1631815365996769e-05
Position 3509: 1.0419571302638014e-05
Position 1072: 7.4109632778694695e-06
Position 174: 6.532042327164009e-06
Position 875: 6.425897812947918e-06
Position 2691: 5.812410586053775e-06
Position 862: 5.631810291905302e-06
Position 1842: 5.380897835696662e-06
Position 282: 4.996418489274132e-06
Position 2434: 4.6359617217590064e-06
Position 1053: 4.0738075589507246e-06
Position 2352: 3.8066156164622615e-06
Position 1312: 3.694042298050003e-06
Position 1047: 3.630833743779464e-06
Position 1105: 3.1637051634523966e-06
Position 302: 2.7768295581572065e-06
Position 821: 1.5865651727993336e-06
Position 1669: 1.4376120328095945e-06
Position 371: 1.4370516438540028e-06
Position 1079: 1.4122392977648076e-06
Position 598: 1.17956088461997e-06
Position 1092: 1.0454759471878277e-06
Position 1163: 7.077305645968252e-07
Position 1833: 6.488968783629762e-07
Position 1929: 5.092555765728388e-07
Position 275: 4.540419644142372e-07
Position 2371: 3.950092798475114e-07
Position 794: 2.0866284357104212e-07
Position 101: 1.656892862429429e-07
Position 779: 1.5075174390879043e-07
Position 818: 1.0013659187708126e-07
Position 815: 9.763187150458547e-08
Position 1868: 3.873438956501875e-08
Position 85: 3.682768937002728e-08
Position 800: 3.025034048080963e-08
Position 103: 4.848800888955705e-10
Position 114: 1.7856638225911324e-11
Position 98: 1.6721180333623035e-11
