Gene = Ap1ar
Position 25099: 2.405398298703533e-05
Position 2705: 2.254692975644951e-05
Position 25910: 2.2455890332706965e-05
Position 3063: 2.1334679147827023e-05
Position 3135: 2.077077456714374e-05
Position 25941: 2.0569330609285993e-05
Position 25058: 2.036989970779856e-05
Position 22089: 2.020794806605038e-05
Position 26921: 1.7095278543569017e-05
Position 28086: 1.6903236556229954e-05
Position 1653: 1.2007273967512261e-05
Position 25725: 1.1790157253728115e-05
Position 1718: 1.091489773230629e-05
Position 27019: 1.0901330885433419e-05
Position 28103: 9.784680860217703e-06
Position 25207: 9.604523683697604e-06
Position 26714: 9.089587320481571e-06
Position 25863: 7.651656804842248e-06
Position 746: 6.212886612250316e-06
Position 25129: 6.130716065235814e-06
Position 4624: 3.722657509851153e-06
Position 21537: 3.2384193913837863e-06
Position 2196: 3.1249781242520795e-06
Position 25819: 2.4067451516196094e-06
Position 2121: 2.2809465333246755e-06
Position 2165: 2.0975699226676767e-06
Position 1992: 2.017830065704944e-06
Position 921: 1.511756079523043e-06
Position 2410: 1.2768498372912527e-06
Position 2086: 1.2136587760497012e-06
Position 1513: 1.189854416618094e-06
Position 1729: 9.431955428443611e-07
Position 2441: 8.059630002517433e-07
Position 461: 4.3071746972887753e-07
Position 26795: 3.8157036985706966e-07
Position 994: 3.697195677568859e-07
Position 1658: 3.265803980373258e-07
Position 1211: 1.974768074260135e-07
Position 1018: 1.593130832173486e-07
Position 493: 1.5893593440957912e-07
Position 25005: 1.5625274452251937e-07
Position 26082: 6.753286629357007e-08
Position 25951: 2.7818414299848318e-08
