Gene = Tmppe
Position 646: 0.0002841890378942033
Position 280: 0.00027463416142819313
Position 5947: 0.0002658248005822856
Position 2356: 0.00025206016538645005
Position 1464: 0.00024761614629277844
Position 3628: 0.00024407655089832977
Position 2815: 0.0002409431564794018
Position 3265: 0.00022409696733583507
Position 4986: 0.00020948622746956298
Position 4197: 0.0001969881750246827
Position 2018: 0.0001875389962391447
Position 1517: 0.00018523367915130839
Position 1418: 0.0001784092036472531
Position 4094: 0.00017641299043574015
Position 1998: 0.00017479249907471575
Position 4587: 0.00014670965229383263
Position 1378: 0.00012690042209256697
Position 2405: 0.00012032049658139146
Position 533: 0.00010711500557513144
Position 2215: 0.00010452396431902002
Position 329: 0.00010053588712149596
Position 3016: 9.861802083348068e-05
Position 2206: 9.777001318431076e-05
Position 810: 9.515499301319154e-05
Position 3013: 8.884470564782752e-05
Position 777: 8.25370397095834e-05
Position 246: 8.17420142445674e-05
Position 517: 8.112665363011734e-05
Position 780: 8.046701604510216e-05
Position 2186: 7.889832471104263e-05
Position 805: 7.669179757178208e-05
Position 929: 7.547761052399579e-05
Position 1892: 6.017375619436704e-05
Position 2749: 6.009216483325511e-05
Position 1361: 5.247961552111848e-05
Position 499: 4.8447463682827654e-05
Position 4570: 4.746390191825928e-05
Position 1187: 4.154965127292408e-05
Position 285: 3.662256907874478e-05
Position 1154: 3.3033966616390324e-05
Position 797: 3.2739341173781154e-05
Position 933: 3.2216300728450996e-05
Position 1274: 3.0330514898495737e-05
Position 3975: 3.0144869566397076e-05
Position 4037: 3.0059903623331754e-05
Position 1281: 2.817990279168302e-05
Position 836: 2.815730966093488e-05
Position 1148: 2.8025353737846188e-05
Position 304: 1.82046965635173e-05
Position 2555: 1.6013302455499167e-05
Position 586: 1.4039661663656505e-05
Position 472: 1.3160267630111365e-05
Position 630: 1.3100672723768244e-05
Position 1222: 1.193152801165618e-05
Position 619: 9.72876107212806e-06
Position 589: 9.119245900083316e-06
Position 282: 7.2793355411101354e-06
Position 2562: 7.024709247824946e-06
Position 308: 5.175437045898847e-06
Position 2537: 5.119228137607288e-06
Position 2451: 4.638533309864067e-06
Position 2492: 4.329111155455002e-06
Position 2294: 4.068305204983711e-06
Position 2299: 3.596817718171607e-06
Position 4153: 3.568956167873277e-06
Position 491: 3.4145400892541604e-06
Position 289: 2.605341424959073e-06
Position 2228: 2.5832514593359524e-06
Position 2196: 2.4206972136181955e-06
Position 230: 2.3337558288021214e-06
Position 519: 2.197665651419371e-06
Position 298: 1.9337288059600034e-06
Position 2218: 1.9263062571687394e-06
Position 559: 1.919517703654587e-06
Position 447: 1.8964057801177558e-06
Position 210: 1.780757717504414e-06
Position 217: 1.757191735258624e-06
Position 789: 1.476436553411162e-06
Position 604: 1.3826573166172285e-06
Position 4523: 1.3383935398748986e-06
Position 489: 1.33143350452801e-06
Position 648: 1.1479883889501396e-06
Position 1168: 1.115883941225854e-06
Position 1484: 9.617937938310495e-07
Position 2239: 6.29974490088191e-07
Position 1198: 5.984727890620557e-07
Position 1382: 5.757658693324905e-07
Position 169: 4.92471140161247e-07
Position 1531: 4.398091015402344e-07
Position 2353: 4.35164675851745e-07
Position 1216: 4.013684467184094e-07
Position 219: 3.967644152822973e-07
Position 452: 3.154092676212976e-07
Position 1771: 2.0956295638521204e-07
Position 1968: 1.4749718703614547e-07
Position 2600: 1.427278016395234e-07
Position 1175: 1.3320873890831265e-07
Position 1470: 1.104932048237932e-07
Position 1231: 9.281118890745733e-08
Position 1191: 3.068073284897022e-08
Position 463: 2.8620029838917124e-08
Position 225: 2.5512587680916666e-08
Position 990: 1.8039349057055013e-08
Position 1242: 3.6683603727366614e-09
Position 1573: 2.731093953131408e-09
Position 1533: 2.2151940127318702e-09
Position 1537: 5.29367436960301e-10
Position 977: 7.356172901816489e-11
Position 1162: 5.771054485750412e-11
Position 1177: 2.741879069665571e-11
Position 1253: 7.47376335506661e-12
Position 1237: 5.65516718949229e-12
Position 1235: 4.3068250283956056e-12
