Gene = Gclm
Position 17665: 0.0016726799275325259
Position 19817: 0.0016595560304246454
Position 19772: 0.0014996507832188062
Position 17255: 0.0013409152234576409
Position 20798: 0.0012525516454446298
Position 17352: 0.0011429577390254222
Position 15020: 0.0011320394519350502
Position 24298: 0.0010888724726688124
Position 64: 0.001015642044356357
Position 21708: 0.000948437669805388
Position 58: 0.0009396780887781091
Position 20492: 0.0008978431556446038
Position 16260: 0.0008699466228091159
Position 668: 0.0007507386474914514
Position 639: 0.0006689038404909566
Position 16893: 0.0006430198227381294
Position 17999: 0.0006173645944928433
Position 20538: 0.0004992905358181955
Position 17230: 0.00044474631123674253
Position 17165: 0.00043014562570326697
Position 89: 0.0003636087554211401
Position 5711: 0.000359791281332522
Position 1546: 0.0003372300160367154
Position 20968: 0.000303312952070311
Position 1871: 0.00026668595076738226
Position 824: 0.0002557047421723156
Position 17812: 0.00024836406505876696
Position 16420: 0.00023902600710852756
Position 1973: 0.0002234271853563718
Position 19889: 0.00021890639156272446
Position 1314: 0.00020693473289312017
Position 18157: 0.0001824854308334541
Position 1772: 0.00017380821848447353
Position 530: 0.00017192975050806612
Position 3644: 0.00016811290213810163
Position 2599: 0.00013770953302359268
Position 15554: 0.0001359148209806926
Position 648: 0.00013355889171270098
Position 17290: 0.00011883472655079192
Position 14001: 0.00011382682959546763
Position 2513: 9.088502767082751e-05
Position 2235: 8.695783276004269e-05
Position 15111: 8.5465876008817e-05
Position 3304: 7.90417618252605e-05
Position 3218: 6.704287546897611e-05
Position 3437: 6.479156546895429e-05
Position 1669: 5.2273569086228044e-05
Position 227: 4.7689927079118576e-05
Position 1034: 4.568160704725284e-05
Position 2046: 3.7281868415090676e-05
Position 20091: 3.675540234168263e-05
Position 2110: 3.610391481732946e-05
Position 700: 3.4947260075994496e-05
Position 1250: 3.4847855840215564e-05
Position 407: 3.2235808541478486e-05
Position 836: 3.183966114872474e-05
Position 174: 3.071212839745662e-05
Position 1406: 2.676931132752106e-05
Position 20042: 2.6452123208767407e-05
Position 588: 2.4548657225028028e-05
Position 2606: 2.375649503455545e-05
Position 2822: 2.0903659365835616e-05
Position 2112: 1.5252767839146144e-05
Position 1302: 1.507494388760972e-05
Position 281: 1.3661146633532617e-05
Position 577: 1.3151205856653287e-05
Position 3224: 1.2014060887144243e-05
Position 2114: 1.1881932509612466e-05
Position 971: 1.176568392936952e-05
Position 1562: 1.1282917195173008e-05
Position 536: 1.0326337119256123e-05
Position 1322: 9.715290889350218e-06
Position 2621: 8.233827549821066e-06
Position 2967: 5.5088854709670794e-06
Position 1043: 5.183774982969204e-06
Position 1755: 4.4302504887366744e-06
Position 147: 3.845213949705687e-06
Position 1283: 3.606739026847664e-06
Position 2295: 3.5219148423964266e-06
Position 1131: 3.174169035070531e-06
Position 268: 3.08057361783226e-06
Position 974: 2.942505435312753e-06
Position 100: 2.4584397083066684e-06
Position 1924: 2.383753335761966e-06
Position 1630: 2.363366201719475e-06
Position 1519: 2.2237025958373884e-06
Position 1398: 2.204313596309125e-06
Position 736: 2.071414815349651e-06
Position 1230: 1.5465699749741991e-06
Position 1119: 1.2979034373539932e-06
Position 341: 1.2607619852803236e-06
Position 1537: 1.2115921537061815e-06
Position 855: 1.0917165772713158e-06
Position 1083: 1.0148535644881639e-06
Position 3856: 1.013213382582374e-06
Position 13: 8.047724902742149e-07
Position 1319: 7.4065862703853e-07
Position 787: 5.086551612018369e-07
Position 1121: 4.363313145526936e-07
Position 1293: 4.3533494601235876e-07
Position 129: 3.037412543099525e-07
Position 706: 1.6781159058084275e-07
Position 106: 1.6105188580498796e-07
Position 892: 1.902935602987413e-09
Position 831: 1.1543472909271143e-09
Position 774: 8.500884844078121e-10
Position 930: 7.033571591095461e-11
Position 829: 6.874323890099682e-11
Position 743: 4.2563996158558076e-11
Position 871: 3.126086439993714e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13649: 0.9999322451413085
Position 19236: 0.9586411540356824
Position 17042: 0.8974386874247227
Position 16310: 0.6849804350605897
Position 20670: 0.6840132665186445
Position 24029: 0.48895952765664513
Position 9987: 0.41984783023653527
Position 17799: 0.3694334176943465
Position 20396: 0.2653456876602965
Position 667: 0.23893981443300602
Position 22274: 0.19583131529935435
Position 17727: 0.15644007450211395
Position 12597: 0.13166063335385483
Position 16760: 0.12971753142162148
Position 16110: 0.1288051650982385
Position 16058: 0.09495245331867139
Position 16554: 0.08225098993154722
Position 11168: 0.06530322963787125
Position 11114: 0.06312434873189966
Position 22583: 0.054363177603392994
Position 22301: 0.04917067232589817
Position 19932: 0.03840978408894642
Position 3030: 0.038406762006418634
Position 1712: 0.03658704721877239
Position 16328: 0.036561372847967975
Position 21412: 0.03422837645671322
Position 9588: 0.0309839006633404
Position 16815: 0.03084204925908577
Position 16588: 0.03076861356057882
Position 24684: 0.0299275607924042
Position 14831: 0.029210176021728367
Position 16483: 0.02864614924273869
Position 423: 0.023925524315552695
Position 16876: 0.020400636403073696
Position 21590: 0.020118315578863177
Position 23876: 0.01975985052154113
Position 16204: 0.01889810027211387
Position 2443: 0.016067240896788033
Position 23375: 0.015974006379234632
Position 16145: 0.014020896513147894
Position 23818: 0.013120141888252067
Position 22313: 0.01276495487078819
Position 24455: 0.012533077361610119
Position 19734: 0.01229376711179648
Position 24078: 0.011970731419980878
Position 15224: 0.011941195612605888
Position 24540: 0.01180788705615812
Position 3340: 0.011763878057983767
Position 21561: 0.011465161745477966
Position 16179: 0.010476662705689394
Position 14783: 0.010205470026839443
Position 16818: 0.01006797661906163
Position 23095: 0.009982638590454071
Position 22359: 0.00997794537301401
Position 19912: 0.008883010682728055
Position 19376: 0.008581772228108603
Position 19627: 0.008565223284687284
Position 24861: 0.007005441620227074
Position 15798: 0.0069108282367400025
Position 20408: 0.0067125741092647255
Position 18088: 0.006675487725394627
Position 801: 0.006260707166335337
Position 491: 0.005982767509786982
Position 4436: 0.0059418495255820275
Position 20689: 0.005858552793722426
Position 3557: 0.005395998442513351
Position 20940: 0.005312116927669363
Position 20306: 0.004750520488698131
Position 16132: 0.004418612188550539
Position 22170: 0.004345762037033822
Position 22211: 0.004226401176008197
Position 756: 0.0041934896605330865
Position 4292: 0.004171655333517489
Position 4192: 0.00403700311970521
Position 19995: 0.004010017114403666
Position 19291: 0.003933052276614293
Position 20696: 0.0038725303726132114
Position 5410: 0.003863547789961026
Position 1342: 0.003774593153238705
Position 3006: 0.0037225386023306602
Position 4229: 0.0036637634750227408
Position 16920: 0.003286616742007173
Position 17192: 0.0030707511612694336
Position 442: 0.0029776180729530364
Position 4714: 0.0029488291238527337
Position 3369: 0.002890772760920228
Position 23703: 0.0026514717672593844
Position 1537: 0.0026282994100699343
Position 15241: 0.002540829086426205
Position 1540: 0.0024634877523292626
Position 16253: 0.0024617054584389073
Position 17739: 0.0023828197595783724
Position 547: 0.002366588944672471
Position 14714: 0.0022984287643575637
Position 23143: 0.002251013868886477
Position 706: 0.0021058854994536864
Position 4697: 0.0020091168089951842
Position 24842: 0.0018665630396959094
Position 5448: 0.0018453496939167028
Position 2376: 0.0016795665984712987
Position 17761: 0.0016060829946006232
Position 3529: 0.001550088021901369
Position 17566: 0.0015187815455470883
Position 639: 0.0015041610888914291
Position 21850: 0.0014315961120676252
Position 15871: 0.0013087171090556528
Position 21026: 0.0012743738120338625
Position 21478: 0.0012134575013999815
Position 22780: 0.0011965980152841556
Position 16151: 0.0011343766734907416
Position 17946: 0.0010895297221365848
Position 17764: 0.0010710069706873567
Position 630: 0.0009972531153069697
Position 22733: 0.0009731734212813042
Position 15746: 0.0009520943482034231
Position 3381: 0.0009347582932679973
Position 19771: 0.0008962808492129722
Position 1225: 0.0008437176197368825
Position 23140: 0.0008397943908467108
Position 685: 0.0008113640188747199
Position 17997: 0.0008069162452515551
Position 17068: 0.0007808256130273607
Position 17060: 0.0007643599127763029
Position 19456: 0.000736182591018227
Position 4671: 0.0007311675136841003
Position 4731: 0.0007188129250576175
Position 16631: 0.0006779908629542483
Position 19214: 0.0006525159094197085
Position 21870: 0.0006510023946370553
Position 159: 0.0005427014953472503
Position 21029: 0.0005276266579775632
Position 726: 0.0005210123838108348
Position 21539: 0.00048796694809545343
Position 588: 0.0004768514657614757
Position 20436: 0.0004704269006372932
Position 20859: 0.00044891812478868993
Position 24484: 0.00044252257381069204
Position 3512: 0.0004351743723069898
Position 20351: 0.00043435851150508853
Position 19791: 0.0004295429009432479
Position 21605: 0.00042639410659402774
Position 19326: 0.0004156860979442423
Position 20735: 0.0004079372118915785
Position 20730: 0.00036778322208464917
Position 17105: 0.0003653777385166998
Position 475: 0.00034288490806123645
Position 3413: 0.0003228686978610048
Position 1459: 0.0003162982403348057
Position 17854: 0.0003050779764858581
Position 3346: 0.00030226298668826747
Position 338: 0.00026893325232261046
Position 14808: 0.00025809808807528573
Position 2380: 0.00024276445188187702
Position 1611: 0.00023783755104386597
Position 5549: 0.00023339125400209396
Position 135: 0.00022816546233536797
Position 19967: 0.0002250033248844103
Position 1870: 0.00018384250089395712
Position 21626: 0.00018192201146666152
Position 18729: 0.00016662933010581883
Position 1655: 0.00015471951801895756
Position 1000: 0.00015243598374521569
Position 17207: 0.00014319181494772246
Position 17507: 0.00014225676979355583
Position 5589: 0.0001264000273304283
Position 17002: 9.677980540423703e-05
Position 2013: 8.820115264408101e-05
Position 17016: 8.313866690900662e-05
Position 1193: 7.423000555293349e-05
Position 21417: 6.843708996097676e-05
Position 19530: 5.206411745711767e-05
Position 20846: 4.699644132253041e-05
Position 13841: 4.36325952817637e-05
Position 1487: 4.18012931977712e-05
Position 13853: 4.155855185746314e-05
Position 20568: 3.844006001132589e-05
Position 1556: 3.0043833811319838e-05
Position 334: 2.98133197318134e-05
Position 1636: 2.9289381573921074e-05
Position 13819: 2.8635682456240804e-05
Position 1469: 2.6131783570677223e-05
Position 2087: 2.597943264463239e-05
Position 288: 2.3926697751281196e-05
Position 2315: 2.3163827956332765e-05
Position 1348: 1.7079110384551834e-05
Position 1453: 1.6634103897717476e-05
Position 162: 1.4824315953638895e-05
Position 1651: 1.4208663874252185e-05
Position 15075: 1.4139325362907521e-05
Position 19440: 1.3722878975185512e-05
Position 2569: 1.3513746032178399e-05
Position 1384: 1.277317285742966e-05
Position 554: 1.206063200609851e-05
Position 168: 1.1833795502460113e-05
Position 17587: 1.1641612191880967e-05
Position 19453: 1.1569858903275558e-05
Position 1668: 1.108193543975539e-05
Position 1679: 1.1069015771493373e-05
Position 19835: 1.0975115703181007e-05
Position 14939: 1.0920810426851518e-05
Position 254: 1.0909961905775977e-05
Position 19351: 1.0845900237011774e-05
Position 1716: 1.071070604181216e-05
Position 19738: 1.0474907978544854e-05
Position 2005: 1.045225772845702e-05
Position 20684: 1.0202645758461107e-05
Position 281: 1.0091460155899247e-05
Position 1892: 9.941808788772368e-06
Position 601: 9.605653110532485e-06
Position 2132: 7.357788206510053e-06
Position 598: 7.309956918236379e-06
Position 1429: 7.2064806909955996e-06
Position 2711: 6.468713560051232e-06
Position 1062: 5.99503240212683e-06
Position 1309: 5.852475109835977e-06
Position 2821: 5.508885470967084e-06
Position 20522: 5.485056650731043e-06
Position 575: 5.465917078356675e-06
Position 643: 5.173626813577464e-06
Position 1519: 3.952496719386553e-06
Position 20624: 3.7421653681237093e-06
Position 1720: 3.4706465993135127e-06
Position 2038: 3.436874116073604e-06
Position 1550: 3.203552807483429e-06
Position 3389: 3.1478044033591747e-06
Position 20700: 3.095754031545907e-06
Position 1276: 3.043499027708068e-06
Position 1755: 2.687578349307753e-06
Position 19693: 2.6557553429534157e-06
Position 530: 2.654314745049974e-06
Position 2512: 2.5718447733300915e-06
Position 767: 2.393001777070498e-06
Position 20709: 2.359349487152062e-06
Position 1227: 1.9296770059233314e-06
Position 19076: 1.8839783541573617e-06
Position 19423: 1.8824630487318212e-06
Position 551: 1.8050619537324188e-06
Position 20505: 1.3411482657656797e-06
Position 962: 1.1108631851777662e-06
Position 17768: 1.0682564423059773e-06
Position 17960: 9.06952031693653e-07
Position 2230: 7.804666048737097e-07
Position 2138: 7.507658443789625e-07
Position 1189: 6.532764595352115e-07
Position 1357: 6.443947750785209e-07
Position 3719: 6.235788765444544e-07
Position 4461: 5.66053962923493e-07
Position 19028: 5.658238564452908e-07
Position 1371: 5.151112159379476e-07
Position 758: 4.2348217503715397e-07
Position 1124: 3.9682306577181973e-07
Position 3763: 3.896345060379202e-07
Position 1364: 3.8093964694371663e-07
Position 121: 3.5647656041783404e-07
Position 19504: 3.4896861065328715e-07
Position 559: 2.8770276734140403e-07
Position 613: 1.7582014775544245e-07
Position 1147: 1.0600646363949443e-07
Position 1137: 1.021918148828888e-07
Position 970: 8.612638207396957e-08
Position 16943: 5.767011444801516e-08
Position 114: 2.1512005791252303e-08
Position 18894: 9.90579353327499e-09
Position 14588: 1.5575027023782279e-09
Position 100: 9.325181600272127e-11
Position 1067: 2.1340670056519167e-11
Position 1033: 2.1143840357652357e-11
Position 88: 6.078499308895439e-12
