Gene = Sbds
Position 1086: 0.0003431747125290941
Position 301: 0.00033495498164110894
Position 8706: 0.0003334030406706965
Position 342: 0.00032354759990889875
Position 5707: 0.0002984468361673373
Position 445: 0.0002875141671216914
Position 1961: 0.00028306109130739793
Position 5413: 0.00027077471608442255
Position 911: 0.0002520196417740631
Position 2023: 0.00024119386157669284
Position 40: 0.00023333766960149629
Position 5331: 0.00022436325947707163
Position 1197: 0.00022250829967754762
Position 241: 0.0002111458903698491
Position 5400: 0.0002021735720628649
Position 6829: 0.000188883401292709
Position 423: 0.00017099544685661176
Position 1596: 0.00016730164374409619
Position 5315: 0.00016438451725015672
Position 5771: 0.00015986630148923775
Position 2333: 0.00015630951748472118
Position 2637: 0.00013386272317483227
Position 600: 0.00011572566612262344
Position 668: 0.00011519393791772669
Position 60: 0.00011518070481004086
Position 1745: 0.00011328600943179557
Position 159: 0.00011249910584487461
Position 594: 0.00010530309819106069
Position 2668: 9.365477029494729e-05
Position 1127: 9.34430591177298e-05
Position 5367: 9.277821684971073e-05
Position 314: 9.25629294071523e-05
Position 5613: 8.848601938525351e-05
Position 113: 8.08727695561464e-05
Position 1901: 7.677727874520931e-05
Position 180: 7.135789187014358e-05
Position 136: 6.844695238928343e-05
Position 576: 6.775042605145238e-05
Position 403: 6.645190464068738e-05
Position 580: 6.32763426424374e-05
Position 6133: 6.033737366770657e-05
Position 578: 5.71695249225577e-05
Position 6060: 5.628764630402452e-05
Position 2824: 4.558438968461315e-05
Position 2081: 4.0232594576049755e-05
Position 5347: 3.6895739088252884e-05
Position 498: 3.289707658442786e-05
Position 1193: 3.245877214435405e-05
Position 596: 3.108169329354238e-05
Position 1008: 2.5998919095388176e-05
Position 994: 2.5900440893677232e-05
Position 1191: 2.5805392886540702e-05
Position 1189: 2.5226861661908246e-05
Position 1187: 2.3685134696971483e-05
Position 706: 2.3334108620264124e-05
Position 1109: 2.036797465978606e-05
Position 333: 1.9807593099265218e-05
Position 1011: 1.914556399744123e-05
Position 1132: 1.743387310614453e-05
Position 9069: 1.6454724683098905e-05
Position 9294: 1.6320358967657702e-05
Position 612: 1.4091670573702563e-05
Position 9264: 1.1137662986594352e-05
Position 139: 8.77112106949127e-06
Position 1613: 8.444146728939304e-06
Position 2014: 5.119318415135845e-06
Position 1754: 4.391799132798643e-06
Position 1526: 1.7678947983481467e-06
Position 5089: 1.3287667004904552e-06
Position 3908: 1.07870147907114e-06
Position 3786: 9.964830300098484e-07
Position 319: 2.6561371090316806e-07
Position 4118: 1.846879099472741e-07
Position 1655: 1.7923707215129922e-07
Position 1682: 1.738210937597891e-07
Position 1505: 1.6726198957919705e-07
Position 1702: 1.551523602783717e-07
Position 828: 1.2427391173602662e-07
Position 1551: 4.161467126866867e-08
Position 8658: 3.91817002251457e-09
Position 687: 3.6614808855137673e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7079: 0.932255783651079
Position 1461: 0.8476515373321986
Position 9068: 0.6067515300885501
Position 8406: 0.5820437913544719
Position 4515: 0.492898767941931
Position 9434: 0.30650469210218784
Position 4606: 0.3002195901915385
Position 2931: 0.2040117318626737
Position 219: 0.12469778638479595
Position 1520: 0.12014743808159872
Position 8375: 0.11707933387871479
Position 7340: 0.09078836695634905
Position 6344: 0.08975136421132485
Position 9249: 0.06071246214083801
Position 7158: 0.04693363281616492
Position 4346: 0.04548035718985174
Position 2746: 0.04019597447198069
Position 7485: 0.04013266307476954
Position 9050: 0.035996334181803244
Position 6381: 0.030840919208274385
Position 4624: 0.02695229928465317
Position 4244: 0.025222230521336486
Position 9087: 0.024597217140069075
Position 7861: 0.023870223255948345
Position 5234: 0.022753003992573847
Position 4528: 0.02173106922632748
Position 9621: 0.02002670327942971
Position 6261: 0.019803409466666557
Position 6245: 0.018053426366145826
Position 9366: 0.017016791145087713
Position 9252: 0.016481088836528483
Position 1784: 0.015971391754835404
Position 9440: 0.015771974665861038
Position 7761: 0.015475282313404743
Position 7813: 0.014923229993144431
Position 4282: 0.013875891089639828
Position 922: 0.013307721928412522
Position 2951: 0.012588482349398338
Position 9736: 0.011568967197096524
Position 1036: 0.011469986636080733
Position 6142: 0.009949759972148527
Position 1424: 0.00851020269893221
Position 8657: 0.006998612161404226
Position 7530: 0.006921959836130025
Position 4302: 0.006900327358260437
Position 4611: 0.0064486208800666085
Position 9157: 0.00639446858418291
Position 4415: 0.006056957074571964
Position 9164: 0.006045494126433936
Position 9329: 0.005989878850688216
Position 8753: 0.005951289257393579
Position 1225: 0.0059396582677441094
Position 1525: 0.005809572917033794
Position 4566: 0.005351162670538267
Position 397: 0.005133499542051854
Position 9150: 0.005102613742511572
Position 4583: 0.0051025667243042045
Position 145: 0.0050674253952338
Position 1860: 0.004832818251437878
Position 9394: 0.004635634803973871
Position 2695: 0.004222443540101197
Position 985: 0.003938849985677278
Position 1281: 0.003892577830698995
Position 9636: 0.0036609020538734783
Position 175: 0.0034283533910571336
Position 9177: 0.0034117377990007876
Position 1437: 0.003327383206110481
Position 6792: 0.0032008336586956494
Position 1489: 0.0030547850609401826
Position 6105: 0.002854030041248231
Position 4534: 0.002726120067302301
Position 8894: 0.0027165621535148263
Position 1799: 0.0027047623793622095
Position 7535: 0.0025164556790815648
Position 1929: 0.0023518224256689514
Position 8384: 0.0022312877382479088
Position 9221: 0.0021392209394681147
Position 6750: 0.0021126850907988797
Position 8816: 0.0020542254348745333
Position 2022: 0.0018527407212944578
Position 4575: 0.0015512807914153152
Position 994: 0.0014890746057261537
Position 187: 0.0014334205189213084
Position 6698: 0.0012868351842869334
Position 1004: 0.0012404847166016828
Position 2793: 0.0012057409663296292
Position 4390: 0.0011819447359086317
Position 8499: 0.001179477903411693
Position 7940: 0.0011478036100712546
Position 7037: 0.0011456572603933868
Position 3908: 0.0011379771991507357
Position 4374: 0.0011338680959465859
Position 9132: 0.0010561688698311864
Position 9097: 0.0010267907684201926
Position 445: 0.0010194491058158916
Position 169: 0.000956377765660287
Position 6503: 0.0009056590888591531
Position 3955: 0.000897791349273915
Position 5501: 0.0008840631662472322
Position 8381: 0.0008753976517310456
Position 1894: 0.0008600446747646538
Position 2103: 0.0008595390381676978
Position 6464: 0.0008259639918733447
Position 8966: 0.0008203815158471453
Position 4462: 0.0008191494143508305
Position 6642: 0.0008016050042713963
Position 8486: 0.0007514052072177782
Position 3587: 0.0007233566104529543
Position 4394: 0.0007037315576291473
Position 9572: 0.0006931990960232083
Position 8720: 0.0006550667198358976
Position 1161: 0.0006332543938833642
Position 5253: 0.0006313016632248544
Position 1469: 0.0005995628362308122
Position 1691: 0.0005677934894744001
Position 4033: 0.0005667970144148137
Position 9173: 0.0005245814903877294
Position 8599: 0.00047284670740648204
Position 7100: 0.00046922932185661443
Position 4659: 0.0004678204942898768
Position 4997: 0.0004647356508837345
Position 1780: 0.0004609408751995876
Position 1132: 0.0004504741998459457
Position 6122: 0.0004245562552041006
Position 7636: 0.00041193012453392454
Position 8579: 0.00039223574402998297
Position 1042: 0.00038898864588819866
Position 297: 0.00038749896811335273
Position 9255: 0.00037994496746298224
Position 7613: 0.00036522194507823436
Position 8530: 0.00036287469577928554
Position 8023: 0.0003598207268323496
Position 4350: 0.0003408137207227394
Position 4015: 0.00032853811286144693
Position 9754: 0.00031526006579019907
Position 6147: 0.0003112431204360317
Position 7118: 0.0003097086785945829
Position 1718: 0.0002866521292268219
Position 8905: 0.0002843590264470855
Position 4465: 0.0002819861197324054
Position 8140: 0.00027876905519703965
Position 6613: 0.0002717616295271769
Position 5560: 0.0002687403095850602
Position 1499: 0.0002672647275240962
Position 5152: 0.0002610326104980713
Position 9688: 0.0002564143512939332
Position 7359: 0.0002498815191341363
Position 3869: 0.00024400450531253132
Position 2977: 0.00024232690952540718
Position 8044: 0.00023825413515714857
Position 9136: 0.0002229413533044656
Position 8683: 0.0002178833257833489
Position 8062: 0.00021063134335013814
Position 8640: 0.0002091705372397147
Position 6213: 0.00020232030729603674
Position 3007: 0.00019193403075049023
Position 5353: 0.00019017090279609795
Position 4100: 0.00018820586947965634
Position 9759: 0.00018507381399356435
Position 4060: 0.00017865985827901162
Position 6558: 0.00017503761519075222
Position 5517: 0.00016118679803824566
Position 1821: 0.0001554765265167552
Position 134: 0.0001505420319367101
Position 2074: 0.00014851768059758225
Position 7822: 0.0001445574849312486
Position 7825: 0.00014400142656222043
Position 1565: 0.0001422530662614004
Position 3601: 0.0001417488546571061
Position 3556: 0.00013694557397706737
Position 731: 0.0001303575372126738
Position 7584: 0.00012802472681916718
Position 8035: 0.00012672369762159406
Position 1336: 0.0001244853324395722
Position 2158: 0.00012204697619479522
Position 5641: 0.000112185622438866
Position 799: 0.0001079844939787542
Position 1805: 0.00010433593871028059
Position 6938: 0.00010358288187300882
Position 2957: 0.0001000411408816029
Position 255: 9.89010857671958e-05
Position 479: 9.458789838622322e-05
Position 5588: 9.309115030213385e-05
Position 7097: 9.278515835445398e-05
Position 769: 9.236240826502916e-05
Position 895: 8.94807941707436e-05
Position 7167: 8.872960193751985e-05
Position 1355: 8.871231776486649e-05
Position 2485: 8.865420020168274e-05
Position 640: 8.731682998238671e-05
Position 340: 8.607836235868314e-05
Position 6109: 8.398876605298089e-05
Position 4109: 7.92920695914978e-05
Position 7089: 7.814924538683845e-05
Position 2824: 7.715190924627597e-05
Position 4412: 7.487530736716886e-05
Position 2969: 7.295378941328599e-05
Position 7112: 6.930439366264754e-05
Position 1405: 6.116721112755807e-05
Position 1112: 6.007266932167673e-05
Position 6167: 5.938396171739916e-05
Position 1989: 5.7064794764187534e-05
Position 5870: 5.6287646304024735e-05
Position 3500: 5.504395828265301e-05
Position 503: 5.2810823808543976e-05
Position 1901: 4.993180988514909e-05
Position 1994: 4.846006498657254e-05
Position 5690: 4.768067905037155e-05
Position 5239: 4.539720351998038e-05
Position 2659: 4.467890362111501e-05
Position 3912: 4.330300083127826e-05
Position 2393: 4.159624580414043e-05
Position 3702: 4.153871155117128e-05
Position 1051: 3.8445331959270526e-05
Position 1362: 3.830769875344531e-05
Position 2437: 3.6481886612331063e-05
Position 3977: 3.558617908872989e-05
Position 898: 3.5462640087961726e-05
Position 1014: 3.343404718211108e-05
Position 7491: 2.9698005497772335e-05
Position 745: 2.902542114248093e-05
Position 3013: 2.882228020944954e-05
Position 2579: 2.6201877859570466e-05
Position 861: 2.1632790442688397e-05
Position 2408: 1.9398968604673854e-05
Position 7181: 1.9018243570333018e-05
Position 118: 1.6910392593429312e-05
Position 668: 1.4496841042348893e-05
Position 4972: 1.3259358159929101e-05
Position 1481: 1.1927689501896951e-05
Position 150: 1.1487767943999688e-05
Position 558: 1.0990352662814446e-05
Position 775: 1.046868705739438e-05
Position 5089: 1.0426074181253582e-05
Position 1086: 8.010947130366473e-06
Position 900: 7.737728167091967e-06
Position 3832: 7.682778739000544e-06
Position 1011: 7.5043245455846305e-06
Position 1908: 7.289152447638106e-06
Position 865: 7.2302698210449645e-06
Position 481: 7.136564018701229e-06
Position 314: 6.902510664014076e-06
Position 262: 6.567297574086339e-06
Position 3988: 6.312052431130821e-06
Position 517: 6.22419992561399e-06
Position 2389: 5.4697197396493186e-06
Position 1541: 3.985371193585307e-06
Position 7645: 3.941232830666072e-06
Position 1056: 3.554035203651695e-06
Position 6948: 3.469641551013184e-06
Position 7629: 3.374966951213813e-06
Position 1551: 3.3702391280333807e-06
Position 751: 3.0099155729078642e-06
Position 804: 3.0008679578586153e-06
Position 2275: 2.804410912523332e-06
Position 2246: 2.762349775065297e-06
Position 563: 2.658195774793351e-06
Position 2081: 2.5547673877243055e-06
Position 747: 2.441296466724857e-06
Position 3960: 2.327722140187987e-06
Position 3552: 2.1721372009650176e-06
Position 2442: 2.161008237835916e-06
Position 3606: 2.101513515388017e-06
Position 267: 2.070847468958846e-06
Position 524: 1.949528579173699e-06
Position 3357: 1.9435050307304303e-06
Position 2134: 1.8131028917423124e-06
Position 2808: 1.7472513519545439e-06
Position 2014: 1.4394325595393819e-06
Position 1573: 1.257195319046427e-06
Position 3169: 9.644293707248225e-07
Position 1948: 9.190230735213875e-07
Position 9543: 7.627398309677818e-07
Position 2641: 7.293269524772584e-07
Position 3646: 6.123581111530049e-07
Position 8902: 5.51676977398742e-07
Position 2182: 1.8138263440426476e-07
Position 1676: 1.5557783733397263e-07
Position 3778: 1.0213818845792649e-07
Position 1591: 7.697440660336993e-08
Position 671: 6.629547605708134e-08
Position 1588: 5.184755467169815e-08
Position 2994: 4.9141447959801994e-08
Position 342: 4.5794187222723875e-08
Position 651: 3.768729596128151e-08
Position 5132: 3.420463225250112e-08
Position 5041: 3.3282593905708594e-08
Position 608: 3.135192500218895e-08
Position 793: 1.9224385547618534e-08
Position 604: 1.8469135675715724e-08
Position 789: 1.787014843004116e-08
Position 1943: 1.3232943508409062e-08
Position 3077: 1.1210350051643374e-08
Position 606: 9.930260958791777e-09
Position 3022: 9.862030382035039e-09
Position 653: 7.881597680357298e-09
Position 2644: 2.061710067560746e-09
Position 93: 2.8507620935681313e-10
Position 95: 1.1876969733564249e-10
Position 533: 9.204831823766358e-11
Position 537: 5.5133519929436205e-11
Position 540: 2.901158659004484e-11
Position 325: 6.0824648849213144e-12
