Gene = Pgam5
Position 9383: 0.0006941859384827152
Position 7343: 0.0006868890969888114
Position 4853: 0.0006247382073188783
Position 6983: 0.0006022657091449595
Position 675: 0.0005716463288108936
Position 391: 0.0005604857505254406
Position 902: 0.0005574796623965865
Position 6605: 0.0005290609307235501
Position 920: 0.0005223972344573968
Position 2986: 0.0005106910545958653
Position 1799: 0.0004996762392543735
Position 4145: 0.0004802543467755606
Position 2575: 0.00047450090910132643
Position 4004: 0.0004284910192908336
Position 3769: 0.0004070596158145491
Position 8738: 0.00031116452043046414
Position 2512: 0.00030277200771174686
Position 710: 0.00030171310993075005
Position 1854: 0.00029212965248944466
Position 1310: 0.0002807104642544577
Position 4166: 0.00022224789684297747
Position 2758: 0.0001743469557682405
Position 4121: 0.00015789182770591207
Position 2125: 0.000133304890422735
Position 2476: 0.00011913591080711525
Position 3176: 0.00011430654389468144
Position 2149: 8.504383170611097e-05
Position 1620: 8.359429647830371e-05
Position 1777: 8.355164617063286e-05
Position 3987: 5.336616264903664e-05
Position 2591: 4.917019844084051e-05
Position 3981: 3.338196041004606e-05
Position 4424: 3.327892495241279e-05
Position 94: 3.193198843487214e-05
Position 85: 3.183937124597092e-05
Position 5245: 2.1031365419840067e-05
Position 123: 1.1125310011477258e-05
Position 510: 1.0629707337981376e-05
Position 351: 9.803068570104328e-06
Position 328: 8.319828263369707e-06
Position 345: 8.198670009290396e-06
Position 463: 7.6113004121179685e-06
Position 338: 4.186928112898979e-06
Position 536: 3.982670875342481e-06
Position 4070: 3.840985185578114e-06
Position 474: 3.3843308813870738e-06
Position 457: 3.35139520206027e-06
Position 3812: 3.1259284420609957e-06
Position 26: 2.694998522927494e-06
Position 2818: 2.5571183113759523e-06
Position 953: 2.4508961062973333e-06
Position 359: 2.4449251222017602e-06
Position 658: 1.9952815941579434e-06
Position 680: 1.3089588821926303e-06
Position 548: 1.3084412873421096e-06
Position 82: 1.2699369173810629e-06
Position 1091: 1.177076406444855e-06
Position 18: 9.541842841151423e-07
Position 412: 6.984929490435169e-07
Position 4894: 6.400050403661634e-07
Position 907: 5.905175095071471e-07
Position 213: 5.872808127567132e-07
Position 915: 4.793125788062334e-07
Position 554: 4.046458219095818e-07
Position 750: 4.0070242435232774e-07
Position 365: 3.754237386622761e-07
Position 108: 2.682831247371179e-07
Position 1022: 2.490810469559867e-07
Position 489: 2.3495908576132168e-07
Position 1341: 2.2527520933564906e-07
Position 349: 2.2515018942010285e-07
Position 719: 1.934615205480592e-07
Position 1334: 1.92848640141995e-07
Position 703: 1.7943958977933473e-07
Position 4549: 1.7130795039933868e-07
Position 5: 1.6319453771452207e-07
Position 4469: 1.5666397148421724e-07
Position 3903: 2.6857246609983293e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4058: 0.7912425771760625
Position 9449: 0.7751226983920777
Position 4241: 0.6503580565689776
Position 3850: 0.5441862733440337
Position 2621: 0.5051422236140394
Position 2892: 0.5006055902104797
Position 3728: 0.3585949435366677
Position 4244: 0.31219733322543997
Position 9669: 0.09366136232934277
Position 3834: 0.07587920236098583
Position 599: 0.06593597520069429
Position 2652: 0.06405594789854542
Position 8674: 0.057772161011402604
Position 6494: 0.04736754378239863
Position 7614: 0.04520268764484881
Position 6764: 0.04274201879576016
Position 1019: 0.037118573437932637
Position 2657: 0.03567479294625147
Position 7775: 0.033933058350161305
Position 7796: 0.03246644228231248
Position 2552: 0.032033195898947896
Position 9285: 0.029911988191367762
Position 2677: 0.018292991776182276
Position 5493: 0.015063810139200027
Position 4068: 0.013130838312534357
Position 2431: 0.012158011777551466
Position 8737: 0.011861715206566958
Position 6430: 0.011828591543414297
Position 2693: 0.011819097657051305
Position 1238: 0.01037759469926324
Position 4040: 0.010269736977785195
Position 3801: 0.009791336915349808
Position 10492: 0.009390972823068004
Position 3890: 0.009255754312351564
Position 8808: 0.009079396771010847
Position 1195: 0.009051315530427064
Position 8508: 0.008773224079717043
Position 9459: 0.008475956778024431
Position 6221: 0.008318106997541005
Position 4763: 0.008255514221228753
Position 6256: 0.007170951416412549
Position 8768: 0.006850336917942522
Position 7988: 0.006586183111415669
Position 10394: 0.006079731054406082
Position 2417: 0.006029759335630736
Position 9042: 0.005892053851756309
Position 10049: 0.005822399642090538
Position 3079: 0.00571981120322816
Position 6393: 0.005622523823976671
Position 3940: 0.0055347479147258545
Position 3746: 0.004880308061540263
Position 2751: 0.0045852371704258954
Position 6241: 0.004553600610479704
Position 1160: 0.004455913710096793
Position 390: 0.004454090731493068
Position 10009: 0.004392071835866882
Position 8991: 0.00436926907251893
Position 4844: 0.004347701814120306
Position 4981: 0.004213504982724471
Position 7829: 0.004152220392472328
Position 9503: 0.003934509563404838
Position 2709: 0.0038414343753667467
Position 3008: 0.0035668147686269613
Position 7713: 0.0034895795974075232
Position 9472: 0.0033076566184288593
Position 6450: 0.0032278102045486846
Position 1764: 0.0031859290220949384
Position 7110: 0.00296297787593147
Position 2364: 0.0028404324048289624
Position 10263: 0.0028257615412380184
Position 7030: 0.0027912721052126247
Position 4698: 0.002584988357492147
Position 4282: 0.0025752031292788987
Position 5655: 0.00241252226832361
Position 365: 0.002284188929227343
Position 5593: 0.002278708475835763
Position 5676: 0.0022065951251217927
Position 8704: 0.0021946352057336744
Position 4684: 0.0021618054902799544
Position 1280: 0.0021206655854971346
Position 8316: 0.00211143516196707
Position 2628: 0.002098885874637323
Position 1045: 0.0020621080381020814
Position 3700: 0.002061926175494236
Position 7226: 0.0020132398878450466
Position 9428: 0.001973414233843885
Position 7816: 0.0019624698738584185
Position 919: 0.0019220635344123916
Position 5523: 0.0017328999437666026
Position 6382: 0.0016796705716488067
Position 4375: 0.001656296294931744
Position 2715: 0.0016163030929836838
Position 8541: 0.0014447673099757896
Position 4948: 0.001435647896850643
Position 9354: 0.0013821533242915497
Position 5015: 0.001331134035416931
Position 6543: 0.0013010803696622756
Position 7395: 0.001269203589444785
Position 3903: 0.001243827174727889
Position 6540: 0.001212899852747988
Position 5476: 0.0011385994046829973
Position 1112: 0.001119130829666357
Position 7852: 0.001008388499803921
Position 2464: 0.0009945824770857317
Position 9371: 0.0009862557446095868
Position 3513: 0.000969631016342152
Position 7143: 0.0009647652088403445
Position 4562: 0.0009605294653958848
Position 1244: 0.0009507429902025711
Position 3092: 0.0009159119123074633
Position 4070: 0.000890813373426315
Position 10118: 0.0008859161521172531
Position 2800: 0.0008779044219391027
Position 3095: 0.0008714077155383971
Position 7644: 0.0007833328367177404
Position 5948: 0.0007660059786876242
Position 10348: 0.0007548386696548195
Position 10511: 0.0007491494862800715
Position 6742: 0.0007325937299999277
Position 639: 0.0007238196863210514
Position 7342: 0.0007190296141473736
Position 907: 0.0006996887594189986
Position 5087: 0.0006440629382245076
Position 2216: 0.0006360887752859457
Position 8426: 0.0006293471501329707
Position 1065: 0.0006253264834721008
Position 6710: 0.0006235888841628758
Position 9469: 0.0006184407581399067
Position 2927: 0.0005857346417181549
Position 2565: 0.0005514563729416304
Position 2965: 0.0005251859889898529
Position 6094: 0.0005200597186794006
Position 4011: 0.000510013887846768
Position 9451: 0.0004980426706575374
Position 1071: 0.000492981956430363
Position 4733: 0.00048382530878218977
Position 4906: 0.0004736968151939951
Position 2574: 0.0004735167071614676
Position 3943: 0.0004669940841263504
Position 3019: 0.00046422202620052534
Position 4094: 0.0004369073868825005
Position 2626: 0.00042160089070884853
Position 4254: 0.00041418620616009207
Position 6091: 0.0004009152259005853
Position 6796: 0.0003754314536895953
Position 3604: 0.00037358782089059724
Position 495: 0.0003704581496718556
Position 8032: 0.00035578439552482437
Position 7279: 0.0003494099167150479
Position 4601: 0.0003399808241044786
Position 7286: 0.00033843432283717776
Position 7232: 0.0003234558972180219
Position 1634: 0.0002956821375249997
Position 5526: 0.00028483219255122876
Position 2590: 0.0002831376409602709
Position 2674: 0.00026527266282384186
Position 4180: 0.0002638040977136719
Position 1629: 0.00026336125071236026
Position 2826: 0.0002563807093754341
Position 455: 0.00025544323617537483
Position 312: 0.000242332743867858
Position 422: 0.00023422117381961883
Position 6638: 0.00022783801193159136
Position 4994: 0.00022604199475274213
Position 5772: 0.0002249530800498851
Position 2385: 0.00020763733342655052
Position 6359: 0.00020647082040307115
Position 9565: 0.00020506153499004376
Position 5125: 0.00018598032162791568
Position 4079: 0.000172541746959235
Position 334: 0.00016318517865425528
Position 3054: 0.00016046354559074962
Position 2588: 0.00015989620756691822
Position 5204: 0.00015934168703405922
Position 1957: 0.0001592800495700932
Position 317: 0.00015480459138004167
Position 1526: 0.00014544608216903097
Position 5435: 0.00014472099269863825
Position 4272: 0.0001391412419087356
Position 5709: 0.00011898987857558407
Position 6978: 0.00011740495205757491
Position 2908: 0.00010479886061162321
Position 2962: 0.00010230637634979701
Position 1773: 9.793611498483141e-05
Position 6372: 9.530489253374363e-05
Position 2339: 8.78720459073865e-05
Position 4074: 7.915879537597499e-05
Position 5274: 7.730404588751119e-05
Position 2281: 7.684027080564094e-05
Position 5315: 7.59289926660697e-05
Position 3805: 7.397275046985911e-05
Position 5952: 7.303195773172578e-05
Position 825: 6.800022066462271e-05
Position 940: 6.785929225086819e-05
Position 5929: 6.545588623333212e-05
Position 2486: 6.0810176897846735e-05
Position 1954: 5.9012905238798455e-05
Position 6870: 5.8637845908546675e-05
Position 4807: 5.559610535134377e-05
Position 1389: 5.079152598938121e-05
Position 4260: 4.259767952509135e-05
Position 567: 4.1194049705426616e-05
Position 474: 3.846219673333537e-05
Position 563: 3.695673487139744e-05
Position 3945: 3.682798948098649e-05
Position 3547: 3.653777962384085e-05
Position 529: 3.402314758453508e-05
Position 3618: 3.310229547874491e-05
Position 546: 3.276663338714914e-05
Position 1126: 2.910369094109838e-05
Position 1235: 2.6630774828284264e-05
Position 4467: 2.6245709146892525e-05
Position 552: 2.313232834706361e-05
Position 1310: 2.296348938318269e-05
Position 4548: 2.2358739631519874e-05
Position 468: 2.2296004941612872e-05
Position 571: 2.133904715436306e-05
Position 788: 1.9770259947711355e-05
Position 2304: 1.9220696209939694e-05
Position 2512: 1.890637684780726e-05
Position 536: 1.4676713756461959e-05
Position 641: 1.355927568564685e-05
Position 3114: 1.3055805508651567e-05
Position 4135: 1.139495530545283e-05
Position 1476: 1.0175524142147275e-05
Position 1682: 7.907459310209493e-06
Position 3651: 7.840884565274418e-06
Position 1619: 7.5676979454271105e-06
Position 609: 6.48871274444485e-06
Position 829: 6.057182191447564e-06
Position 1117: 5.460624642438286e-06
Position 4309: 4.632000690913219e-06
Position 132: 4.120780003644088e-06
Position 4313: 1.3748364902069047e-06
Position 4380: 1.19707002343045e-06
Position 3532: 1.123265341455243e-06
Position 192: 8.601595342835026e-07
Position 4603: 7.829947697551481e-07
Position 144: 7.547290196786076e-07
Position 345: 7.23256144188346e-07
Position 741: 6.761079766547352e-07
Position 470: 5.913868820798787e-07
Position 457: 5.757049572850882e-07
Position 4186: 5.034219160135928e-07
Position 693: 4.999376193035276e-07
Position 833: 4.2170170280823524e-07
Position 4319: 3.766734828731106e-07
Position 4484: 3.656431175778479e-07
Position 648: 3.518359733082936e-07
Position 953: 3.324556326170574e-07
Position 5415: 2.954024098490679e-07
Position 646: 2.642337199227512e-07
Position 4438: 2.554785322149775e-07
Position 715: 2.5358943830344967e-07
Position 235: 2.094774783813498e-07
Position 4449: 2.0241440779419138e-07
Position 1585: 1.9319415155688265e-07
Position 703: 1.922021690959767e-07
Position 4711: 1.6616439325926329e-07
Position 928: 1.5529471785081222e-07
Position 972: 1.4687275830928563e-07
Position 482: 1.284026612745947e-07
Position 729: 1.2294319149633134e-07
Position 137: 1.1938133129075633e-07
Position 159: 1.1443629636068981e-07
Position 548: 8.588877248408283e-08
Position 4443: 8.552642141131754e-08
Position 666: 7.965388473009561e-08
Position 962: 7.916544641226046e-08
Position 195: 7.106578372540139e-08
Position 201: 4.852517589433192e-08
Position 4316: 4.097787881773911e-08
Position 623: 3.642539950897129e-08
Position 754: 2.6268558025004383e-08
Position 1075: 2.551717909533203e-08
Position 176: 1.9335466189222668e-08
Position 3175: 1.2821010117416605e-08
Position 1918: 1.1843573673147957e-08
Position 1849: 1.0244380210106345e-08
Position 756: 7.796593982387237e-09
Position 668: 6.102769167107601e-09
Position 663: 5.217985624516747e-09
Position 1138: 4.6291381253391095e-09
Position 250: 2.266197948435197e-09
Position 840: 1.4218384202428816e-09
Position 297: 1.357574097677236e-09
Position 71: 1.903732206596194e-10
Position 4141: 8.446257787047316e-11
Position 4139: 4.664243099783839e-11
Position 673: 3.7415082340197195e-15
