Gene = Paf1
Position 3807: 0.00026271326383468444
Position 3441: 0.0002490112808423297
Position 2318: 0.00024039186245213346
Position 2591: 0.00023208735726482473
Position 62: 0.0002250132458309128
Position 1815: 0.00022464145381939895
Position 2540: 0.00021022187208696532
Position 3774: 0.00020552768958984223
Position 4924: 0.00020323832050753691
Position 60: 0.00020222293798023762
Position 1718: 0.000166099628043172
Position 5508: 0.0001659218389740371
Position 3397: 0.00016543952888195535
Position 308: 0.00015540498745833097
Position 3419: 0.00015275185100525746
Position 840: 0.00014881822619836467
Position 3463: 0.000140658891890671
Position 4011: 0.00013918380783060235
Position 1474: 0.0001328679199069737
Position 2642: 0.00012915268081915772
Position 340: 0.00012378413252637133
Position 110: 0.00012193986643808137
Position 243: 0.00011834093986501867
Position 187: 0.00010936389009885739
Position 920: 0.00010720006598900109
Position 3486: 8.853871446489027e-05
Position 5610: 8.513250409713527e-05
Position 1960: 8.375990081664026e-05
Position 925: 7.88977847191633e-05
Position 2296: 7.851945304213183e-05
Position 3870: 7.524593221379836e-05
Position 6223: 7.321146807918767e-05
Position 876: 7.191765186314053e-05
Position 764: 7.131092526682436e-05
Position 923: 6.94000847420635e-05
Position 2754: 6.45114638528128e-05
Position 3574: 6.193895869394173e-05
Position 72: 5.596421009454692e-05
Position 2917: 5.586659432229927e-05
Position 927: 5.3529260095848954e-05
Position 76: 5.2992234669871104e-05
Position 2373: 4.546725099144602e-05
Position 5498: 4.512860537761011e-05
Position 3293: 4.2421190199242836e-05
Position 1937: 3.9092635433481343e-05
Position 2421: 3.745751820463748e-05
Position 929: 3.72910944253755e-05
Position 1299: 3.6484763006539554e-05
Position 3507: 3.5661400682012915e-05
Position 2344: 3.251040708021001e-05
Position 897: 3.229942214038942e-05
Position 3314: 3.091069427720903e-05
Position 3234: 2.934033137459804e-05
Position 2842: 2.8994489777836473e-05
Position 1771: 2.891870529875121e-05
Position 3210: 2.8556142012321203e-05
Position 931: 2.854137557614698e-05
Position 778: 2.8190579274589836e-05
Position 2116: 2.8023941974958897e-05
Position 853: 2.7101384987660112e-05
Position 2839: 2.6969309798374493e-05
Position 1141: 2.5139424363640542e-05
Position 2055: 2.4540448146054753e-05
Position 16: 2.2537848817700428e-05
Position 6274: 2.067414497150296e-05
Position 933: 1.8785798348761784e-05
Position 2467: 1.751546165029026e-05
Position 3973: 1.7116123766144824e-05
Position 2225: 1.4977187938043275e-05
Position 935: 1.4730584651839487e-05
Position 3518: 1.382579576641391e-05
Position 2865: 1.3198989427857294e-05
Position 1072: 1.3049322505523933e-05
Position 2092: 1.223437592877647e-05
Position 937: 1.1537306957641901e-05
Position 3823: 1.1328763416211717e-05
Position 4491: 1.1139664534681197e-05
Position 3591: 1.1115113283676347e-05
Position 1758: 1.1040634655659509e-05
Position 2614: 1.0657436907346593e-05
Position 3349: 8.990013859320687e-06
Position 11: 8.260585950896956e-06
Position 3907: 8.202333482340252e-06
Position 3335: 7.0021464277513794e-06
Position 3287: 6.993249801196179e-06
Position 2799: 6.596838068388351e-06
Position 3298: 6.537136894313443e-06
Position 3149: 5.1638189167369754e-06
Position 3137: 4.78660180349876e-06
Position 2155: 3.796576038508221e-06
Position 37: 3.677393772839023e-06
Position 90: 3.5713291405989944e-06
Position 4760: 3.4717945937285997e-06
Position 205: 3.4386214869231255e-06
Position 25: 3.2095604786744256e-06
Position 2880: 3.150616960947901e-06
Position 3521: 2.7755734460936308e-06
Position 2654: 2.6240024086358567e-06
Position 3219: 2.04200763031749e-06
Position 4035: 1.653141459993454e-06
Position 5120: 1.6290578374188868e-06
Position 2476: 1.6241102330654655e-06
Position 177: 1.2556509463358679e-06
Position 4154: 1.1906325122568963e-06
Position 2427: 1.0415546359296752e-06
Position 2847: 9.579293649450412e-07
Position 3686: 8.448269564864739e-07
Position 3139: 7.232110123090542e-07
Position 1462: 7.009640503203377e-07
Position 2964: 6.655157094043138e-07
Position 315: 5.630691596094759e-07
Position 4032: 4.463404601303943e-07
Position 5810: 3.5728979456788195e-07
Position 162: 3.097793855716013e-07
Position 939: 2.9680018257364e-07
Position 3008: 2.9352586402751426e-07
Position 1314: 2.557121402986245e-07
Position 859: 2.475771615849018e-07
Position 1208: 2.4269975536733985e-07
Position 941: 2.1091647510523512e-07
Position 335: 2.049241233622759e-07
Position 2413: 2.0371983142582633e-07
Position 148: 1.6252627278236147e-07
Position 3690: 1.3795421034655843e-07
Position 3025: 4.327259948089239e-08
Position 5663: 3.964754863084035e-08
Position 4718: 3.640745744903175e-08
Position 5902: 2.1367805953987603e-08
Position 5893: 1.5453459232065677e-08
Position 5835: 1.1636200379820147e-08
Position 5944: 3.093732909164333e-09
Position 6058: 2.1544178142095536e-09
Position 3708: 1.5722669619612054e-09
Position 3635: 1.0990246067212457e-09
Position 3014: 1.7662230017046359e-10
Position 4313: 1.5860191454423054e-10
Position 4228: 1.3123647616235158e-10
Position 3173: 4.611469457416687e-11
Position 2770: 2.9614865984965467e-14
Position 5725: 1.379135855071816e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5707: 0.9986641810297451
Position 3869: 0.9878059040114039
Position 2819: 0.985916870753587
Position 3658: 0.9840644371590858
Position 5874: 0.9804109685797857
Position 5496: 0.9459170848405652
Position 2466: 0.9420491677344992
Position 2677: 0.8948840129326108
Position 2091: 0.8778138183731355
Position 3182: 0.8495199464251085
Position 3332: 0.7113694163234516
Position 3000: 0.5143028619696517
Position 3022: 0.378044952294078
Position 567: 0.3403091427341905
Position 6118: 0.13739823991695782
Position 4062: 0.09440941584075459
Position 717: 0.0851285137813907
Position 401: 0.08305293333782239
Position 3025: 0.050689057690854834
Position 1959: 0.04816365262028326
Position 6142: 0.047093841766822936
Position 6105: 0.04503591640888419
Position 6217: 0.04145133077679906
Position 3356: 0.04061782644847079
Position 6103: 0.03842312042838892
Position 6072: 0.027456142780818385
Position 5202: 0.027237288668160584
Position 5205: 0.027155364375306246
Position 5111: 0.02612952518665812
Position 6098: 0.024556476935476284
Position 6148: 0.022725967581911862
Position 4106: 0.02011616835872445
Position 2054: 0.016379404547015218
Position 4948: 0.014706766836591143
Position 4870: 0.013878903684966595
Position 5224: 0.013619396229646957
Position 6075: 0.01191174326246543
Position 622: 0.011862375866503273
Position 5885: 0.010248950879915904
Position 5178: 0.008004280792340451
Position 5175: 0.006759249734180518
Position 3372: 0.006706415755128586
Position 4077: 0.005704775303875503
Position 4895: 0.0055216270438106264
Position 3959: 0.0052656316863975965
Position 6223: 0.005064291721332121
Position 5154: 0.005001805101220926
Position 6274: 0.004657392071812489
Position 6058: 0.004548553179631086
Position 2014: 0.0044052278443226294
Position 541: 0.003838255346224607
Position 4892: 0.0037980364446216384
Position 2155: 0.003559528368042531
Position 3314: 0.003442096402751189
Position 3199: 0.0033151493714936643
Position 2826: 0.003103820280416038
Position 3538: 0.0030188405563023055
Position 2829: 0.002758313299021532
Position 5433: 0.0027534209085379752
Position 3243: 0.002729029102764079
Position 3606: 0.002572866583374492
Position 2503: 0.002533784420638808
Position 4985: 0.0025034019017952276
Position 6175: 0.002378556454876995
Position 5441: 0.0022150377684626564
Position 6110: 0.00215985103455793
Position 3032: 0.0020318597687614586
Position 4471: 0.0020274254212564215
Position 141: 0.0019479833653738509
Position 5156: 0.0017857295953430726
Position 6343: 0.001780020482241286
Position 5879: 0.0015884328062386994
Position 3191: 0.0014726015796664386
Position 3586: 0.0012594194314021463
Position 5029: 0.0012467100756688857
Position 546: 0.001150370100038326
Position 1835: 0.0010263012242856622
Position 5710: 0.001006949659787842
Position 6169: 0.0009931183527268988
Position 1599: 0.0009438080037120192
Position 1655: 0.0009239340198217811
Position 2838: 0.0008858350760224653
Position 2102: 0.0008832153884440079
Position 2620: 0.000837227283704719
Position 6124: 0.0007844701896238666
Position 187: 0.0007756472020273809
Position 4991: 0.0007625039898137869
Position 1618: 0.0007403832620932879
Position 423: 0.0007397010717913745
Position 1889: 0.0007213918131639873
Position 1010: 0.0006764265500536055
Position 1801: 0.0006256906813168185
Position 5288: 0.0006178497760074291
Position 772: 0.0006117340535853823
Position 1222: 0.0006006213369670555
Position 4111: 0.0005718348050808977
Position 1134: 0.0005577601330177412
Position 1917: 0.0005516784317213504
Position 2042: 0.0005451041935548158
Position 3714: 0.0005247315668673023
Position 6193: 0.0005143780076798217
Position 1703: 0.0005086273374628665
Position 4515: 0.0004955079448960377
Position 2285: 0.0004947866846100132
Position 2179: 0.00047660610353382997
Position 5212: 0.0004736887553105257
Position 6164: 0.000407874272884166
Position 441: 0.0003881456492248537
Position 3378: 0.0003878784026117862
Position 867: 0.00038637432082805004
Position 1378: 0.0003726088225105866
Position 3298: 0.0003431282543713083
Position 5060: 0.0003335926185528782
Position 520: 0.0003252634974382798
Position 2476: 0.0003003158699964537
Position 6187: 0.00029331281100527487
Position 4812: 0.0002907698779586071
Position 978: 0.0002643790691104485
Position 4154: 0.00025964469068475864
Position 5459: 0.000258623334875958
Position 6380: 0.00025228903717462205
Position 6166: 0.00024704148191898517
Position 2127: 0.00024663263594938126
Position 4524: 0.0002457827693494673
Position 5888: 0.00023716281735347892
Position 828: 0.00023166729453107628
Position 4058: 0.0002299456698744497
Position 4777: 0.00022915871346696444
Position 2863: 0.00022293148351401265
Position 2497: 0.0002184931438420147
Position 2531: 0.00021840462703483278
Position 1990: 0.00021828633841490172
Position 3686: 0.0002109821331973425
Position 414: 0.0001872659092376644
Position 5041: 0.00017981395667701438
Position 1936: 0.00017948238699382814
Position 2341: 0.00017347387196514847
Position 6278: 0.0001714538324911341
Position 1497: 0.00017039300675767436
Position 2859: 0.00017032363497801172
Position 5536: 0.00015841363587738077
Position 3038: 0.00015283686221822788
Position 6184: 0.00014705058396204953
Position 3918: 0.00014636081444506738
Position 6348: 0.0001428700528246051
Position 1927: 0.00013564378639276174
Position 6364: 0.00012827060302485557
Position 5891: 0.0001236171888510768
Position 576: 0.00011821032945183582
Position 3882: 0.00011267459802240087
Position 5913: 0.0001120648326389784
Position 6227: 0.0001096373254330549
Position 5965: 0.0001074062660318611
Position 524: 0.0001043110535914219
Position 2888: 0.00010280670824813901
Position 203: 9.841033773146605e-05
Position 1840: 9.402634532901413e-05
Position 4814: 9.055549249467192e-05
Position 2483: 8.732550142171724e-05
Position 6325: 8.678512716075818e-05
Position 2371: 8.403263652017633e-05
Position 1973: 7.897873755338181e-05
Position 2625: 7.555189468271922e-05
Position 6181: 7.462874068274699e-05
Position 1258: 7.337878557666213e-05
Position 6205: 6.561270161470331e-05
Position 3203: 6.414802397991305e-05
Position 1122: 6.0083634169606985e-05
Position 2703: 5.688466824456872e-05
Position 2344: 5.540387533897925e-05
Position 3034: 5.5287549929645815e-05
Position 3674: 5.510719052966762e-05
Position 3912: 5.452327332436467e-05
Position 4971: 5.4263482466690174e-05
Position 1052: 5.333521932816472e-05
Position 5899: 5.2393937765015785e-05
Position 1062: 5.230509558463173e-05
Position 220: 5.105812876703668e-05
Position 2116: 4.9891572748397755e-05
Position 2099: 4.954747402694229e-05
Position 840: 4.9430567661779236e-05
Position 274: 4.9075657957517015e-05
Position 5540: 4.9031717177834954e-05
Position 3054: 4.563344933195968e-05
Position 2184: 4.3916277601688027e-05
Position 5077: 4.333325675758301e-05
Position 1080: 4.290571427665316e-05
Position 3251: 4.19367337853962e-05
Position 1970: 3.8974530429114216e-05
Position 516: 3.7656307387691086e-05
Position 6234: 3.697340575390885e-05
Position 2604: 3.6438069978692836e-05
Position 3678: 3.590422241321374e-05
Position 4128: 3.575078670560864e-05
Position 6179: 3.5411040832025624e-05
Position 3386: 3.445148466837295e-05
Position 4495: 3.389621805256364e-05
Position 3147: 3.380335370718645e-05
Position 158: 3.191622866814028e-05
Position 2910: 3.108656088966821e-05
Position 3219: 2.9880432584890674e-05
Position 2448: 2.9835857816740395e-05
Position 4962: 2.9823416729756435e-05
Position 5942: 2.9437493581125617e-05
Position 1176: 2.931750921614867e-05
Position 2309: 2.671476236583495e-05
Position 1473: 2.3598545716536264e-05
Position 3394: 2.3424257484636292e-05
Position 2865: 2.2170155069948794e-05
Position 1741: 2.1163475765077136e-05
Position 1660: 2.057164984870895e-05
Position 5719: 2.0176126061566057e-05
Position 2784: 1.959550817532788e-05
Position 1815: 1.933620720198948e-05
Position 2724: 1.9062687109954364e-05
Position 3060: 1.734123270172192e-05
Position 5671: 1.545158590393438e-05
Position 2762: 1.4785139338270043e-05
Position 5902: 1.429411217304194e-05
Position 1090: 1.3750140093545436e-05
Position 90: 1.3394358197575644e-05
Position 2063: 1.3361450752565664e-05
Position 5587: 1.3095082693275317e-05
Position 3092: 1.3064528839442726e-05
Position 6243: 1.2902384351204907e-05
Position 3071: 1.2441873338336316e-05
Position 1943: 1.193384768260949e-05
Position 2527: 1.1176762922217727e-05
Position 1058: 1.04006814755085e-05
Position 5744: 9.963551382144769e-06
Position 5725: 9.732522398849206e-06
Position 1267: 9.590032509838071e-06
Position 6307: 9.113655356246786e-06
Position 1929: 8.833546239421676e-06
Position 3123: 8.711873889996533e-06
Position 2630: 8.270015661459152e-06
Position 2386: 7.647167840981786e-06
Position 3224: 7.611254084527689e-06
Position 1109: 7.552354725331235e-06
Position 3425: 7.121056812636943e-06
Position 5938: 6.942354485445639e-06
Position 2710: 6.7264489008740385e-06
Position 1869: 6.684734390543308e-06
Position 3411: 6.085580689471783e-06
Position 1093: 5.737719558690474e-06
Position 3210: 5.664634217787178e-06
Position 2735: 5.5319316790130136e-06
Position 224: 5.1852153093375954e-06
Position 3502: 5.17359710252455e-06
Position 2880: 5.01649699454644e-06
Position 5896: 4.4261392028340805e-06
Position 4316: 4.2424444695907535e-06
Position 531: 4.122870072749141e-06
Position 368: 4.047059038715527e-06
Position 747: 3.670904858871365e-06
Position 2749: 3.5231602218304476e-06
Position 5752: 3.3416385207644878e-06
Position 5917: 3.2890105057237787e-06
Position 4376: 3.253521978836697e-06
Position 3082: 3.2346207398234103e-06
Position 5758: 2.9365774876979413e-06
Position 3050: 2.924739012544356e-06
Position 1248: 2.7819550465129106e-06
Position 5955: 2.7504520531910493e-06
Position 1421: 2.694977206042104e-06
Position 4924: 2.645078521829094e-06
Position 2389: 2.6359753304287375e-06
Position 1430: 2.591275755734159e-06
Position 1849: 2.5868433484465258e-06
Position 4655: 2.560306536825383e-06
Position 1112: 2.298773631152457e-06
Position 5944: 2.012899121613611e-06
Position 991: 1.899292569444865e-06
Position 745: 1.8663008837463853e-06
Position 2700: 1.755676481711451e-06
Position 3128: 1.6222759099144175e-06
Position 3961: 1.6141983159560027e-06
Position 3492: 1.5274122053929817e-06
Position 2288: 1.522333196260368e-06
Position 5910: 1.462256163441643e-06
Position 3402: 1.397498383946616e-06
Position 2715: 1.3825909494134446e-06
Position 4505: 1.1901547377713434e-06
Position 280: 1.1643341555059698e-06
Position 2425: 1.1159309505559156e-06
Position 344: 1.0857236982289041e-06
Position 2394: 1.0576593375772845e-06
Position 4537: 9.552520739553611e-07
Position 3725: 9.440034580761326e-07
Position 3100: 9.388020473402248e-07
Position 2608: 8.086396112197644e-07
Position 2798: 7.54495664497618e-07
Position 5921: 6.830559756478261e-07
Position 2907: 6.757932902196864e-07
Position 5750: 5.710737999111371e-07
Position 4527: 5.331894216909305e-07
Position 5906: 4.7660581822161786e-07
Position 3436: 4.723905350170931e-07
Position 2917: 4.567220741675958e-07
Position 3734: 3.8659796829530054e-07
Position 5755: 3.8103832316773564e-07
Position 3923: 3.3673011197382685e-07
Position 4130: 3.2232121380544823e-07
Position 4411: 3.1097505258053764e-07
Position 4442: 2.9993691956629734e-07
Position 2742: 2.88941945619356e-07
Position 2713: 2.7915664652331726e-07
Position 3963: 2.6212866607378966e-07
Position 5992: 2.5342016178019025e-07
Position 2936: 2.497964355035544e-07
Position 351: 2.3820137930393326e-07
Position 848: 2.0223462164550614e-07
Position 5972: 1.9704760517941045e-07
Position 890: 1.903177330133183e-07
Position 1506: 1.7362785284989186e-07
Position 3130: 1.5340034915612186e-07
Position 2969: 1.515941384671712e-07
Position 362: 1.514184114320449e-07
Position 4529: 1.4542476930354374e-07
Position 286: 1.1698508811434892e-07
Position 1040: 1.1541231112601327e-07
Position 3993: 1.0813638283938182e-07
Position 2952: 8.891692270224723e-08
Position 101: 8.623298616388776e-08
Position 5999: 7.966302171417909e-08
Position 4352: 7.931586280374738e-08
Position 4560: 7.59209676069806e-08
Position 5856: 5.008694069694907e-08
Position 3927: 4.8510263998636827e-08
Position 3936: 4.662287437610584e-08
Position 293: 3.6452154309953156e-08
Position 3987: 2.8709276682871296e-08
Position 6010: 1.9335536167897765e-08
Position 6021: 1.5405455445697935e-08
Position 1334: 1.5106678731847862e-08
Position 303: 1.321627468282438e-08
Position 1204: 1.0998236720502973e-08
Position 752: 1.020147719758073e-08
Position 6042: 8.13544183577257e-09
Position 5957: 5.542292253578683e-09
Position 1270: 5.4760339163463915e-09
Position 1100: 4.9557832595566346e-09
Position 3256: 4.582592870254419e-09
Position 907: 3.937844107467246e-09
Position 5967: 1.986592336549779e-09
Position 288: 1.74461802455203e-09
Position 4603: 1.3537708324986005e-09
Position 1022: 8.964534742658069e-10
Position 307: 8.293138443605745e-10
Position 775: 7.509023911573797e-10
Position 792: 6.957150395778291e-10
Position 904: 4.810911032828896e-10
Position 1019: 2.551860880397285e-10
Position 985: 2.2863439886872964e-11
Position 759: 3.6141254152363707e-12
Position 797: 1.961702128289794e-12
