Gene = Prol1
Position 345: 7.795484967255462e-05
Position 932: 7.469574783944772e-05
Position 418: 7.132622707217567e-05
Position 129: 6.519604091037097e-05
Position 876: 6.019158399729478e-05
Position 339: 5.531402156650342e-05
Position 861: 4.7624532569885676e-05
Position 1697: 4.750058807209731e-05
Position 1836: 2.476086975400709e-05
Position 438: 2.374099522901219e-05
Position 891: 1.83505778091175e-05
Position 136: 1.6961809391101467e-05
Position 1500: 1.4879665948194182e-05
Position 1306: 1.2453536978087966e-05
Position 7: 1.2346291203175765e-05
Position 570: 1.1870426492182504e-05
Position 1623: 1.1508868494122477e-05
Position 740: 8.52546802441632e-06
Position 94: 8.237458417874594e-06
Position 567: 7.897906475009171e-06
Position 166: 7.62729044134276e-06
Position 1394: 7.425451575870241e-06
Position 1343: 6.301634461297166e-06
Position 629: 5.540791086804913e-06
Position 760: 5.443855511138799e-06
Position 1667: 4.362773025798532e-06
Position 2276: 4.024551370190994e-06
Position 1262: 2.6435000703781585e-06
Position 1277: 2.265741040656161e-06
Position 2310: 1.1279210885894725e-06
Position 1210: 6.025279065535699e-07
Position 1418: 3.391346815905773e-07
Position 424: 2.18152874385983e-07
Position 60: 2.807579884611791e-08
Position 207: 4.089568139014863e-09
Position 504: 3.2131985751451685e-09
Position 187: 2.0314831704408727e-09
Position 403: 2.0448204719807036e-10
Position 1063: 8.217017561622759e-11
Position 412: 4.233406309842553e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10494: 0.916605232820788
Position 1232: 0.5831252225087872
Position 6665: 0.34620838326002756
Position 1483: 0.2504069709576639
Position 1180: 0.16854793538157428
Position 1391: 0.15631849315262283
Position 6590: 0.08377178303657164
Position 4805: 0.07136345445261483
Position 1412: 0.0528377099318138
Position 2012: 0.048708586121208944
Position 9770: 0.04627847867762413
Position 5953: 0.04517597763914083
Position 6525: 0.028756612374551273
Position 1446: 0.01996527605417625
Position 11412: 0.018108979726014794
Position 4603: 0.017403407928216503
Position 6363: 0.01664068916740977
Position 6158: 0.016467287007827472
Position 9598: 0.014377975609913588
Position 10718: 0.012024741470408095
Position 1394: 0.011878112641277618
Position 5473: 0.009932835770279263
Position 1149: 0.009362247929671733
Position 3877: 0.009281587497646461
Position 1011: 0.008791590590408373
Position 4309: 0.006469219912867483
Position 1116: 0.0064556021710663455
Position 216: 0.0056796154099063075
Position 2422: 0.005652226814996785
Position 4825: 0.00556217194904351
Position 4851: 0.005451131111286641
Position 10722: 0.005292342931372232
Position 5535: 0.005194389719571243
Position 6845: 0.004304946860500263
Position 10762: 0.004252369161000978
Position 5094: 0.0040244251794955424
Position 6439: 0.0037891923744782087
Position 1235: 0.003734726259292753
Position 8830: 0.00358851541468048
Position 1162: 0.0035805330028124104
Position 4685: 0.003267735082812227
Position 7787: 0.002990416275459674
Position 2485: 0.00279893752380352
Position 6704: 0.0026838014142038097
Position 609: 0.002571445774486516
Position 5053: 0.0024640637972314374
Position 2775: 0.0022352027124318973
Position 10814: 0.0022090148512537615
Position 5386: 0.002184021318934479
Position 891: 0.002141315444126479
Position 666: 0.002130466666008058
Position 1894: 0.0020843976176501185
Position 835: 0.0017770556563346794
Position 8326: 0.0016350188352784643
Position 8288: 0.0015791257039672094
Position 174: 0.0014884743646334006
Position 640: 0.0014431992283090993
Position 2857: 0.001417975642612411
Position 1424: 0.0013996170143871034
Position 4977: 0.0013113394160382814
Position 155: 0.0012686577984004812
Position 6880: 0.00124282689407261
Position 4944: 0.0011757890776335877
Position 5124: 0.0011101955465966978
Position 9379: 0.001063001644918402
Position 4740: 0.0009989586853092719
Position 1035: 0.0007417308883122174
Position 1397: 0.0006617350997360137
Position 10892: 0.0006141267338443246
Position 849: 0.0005182563563888917
Position 589: 0.0005006155538515796
Position 917: 0.0004964705053967164
Position 1611: 0.0004851098514674761
Position 4555: 0.0004689799607388369
Position 1143: 0.0004435373427582145
Position 4540: 0.0004309892515596199
Position 2835: 0.0004179713257866092
Position 231: 0.00041496106538809916
Position 2099: 0.00039715620493737877
Position 1095: 0.00037849526645698697
Position 3185: 0.0003573905924423217
Position 740: 0.000346123332697883
Position 3252: 0.0003447092109467342
Position 869: 0.0003135518733248524
Position 3787: 0.0003123039424844081
Position 3063: 0.000306087188654472
Position 7242: 0.0002742437198163101
Position 7564: 0.0002614681700513487
Position 5121: 0.0002539857673273322
Position 8610: 0.00025271130203168403
Position 743: 0.00022758235244836684
Position 4044: 0.00022733514212453575
Position 4109: 0.0001909802144551055
Position 4064: 0.00018423125012340626
Position 1918: 0.0001792540248566811
Position 6860: 0.00017381966831743283
Position 345: 0.00015651495658937023
Position 860: 0.00015556177306466545
Position 223: 0.0001455472720817001
Position 2150: 0.00014168474466743725
Position 932: 0.0001252883338261799
Position 5347: 0.00012503663024577058
Position 331: 0.00012344496748602945
Position 7122: 0.00011001198607729737
Position 898: 9.86558620596976e-05
Position 971: 8.69928030644465e-05
Position 3484: 8.332097439089506e-05
Position 4264: 8.056669742182152e-05
Position 939: 7.93617523237136e-05
Position 5084: 7.651354445104651e-05
Position 1738: 7.548717138875032e-05
Position 1245: 7.419137262732958e-05
Position 1695: 7.240137310936789e-05
Position 6043: 7.187995529378138e-05
Position 3399: 6.420847791100116e-05
Position 710: 6.229439924648437e-05
Position 6792: 6.044124715750353e-05
Position 529: 5.056689577961524e-05
Position 992: 4.654946138812734e-05
Position 422: 4.5516885525415124e-05
Position 4453: 4.485001803033398e-05
Position 180: 4.4355092552254636e-05
Position 3718: 4.4166829849604104e-05
Position 2956: 4.252329295756519e-05
Position 1950: 4.0142161874768855e-05
Position 2427: 4.007319788350282e-05
Position 3402: 3.7139056278593254e-05
Position 3288: 3.5077134207558644e-05
Position 1836: 3.467536244034237e-05
Position 2375: 3.348225092619057e-05
Position 129: 2.9894988389660663e-05
Position 507: 2.8930163423213634e-05
Position 876: 2.8569392285838298e-05
Position 5635: 2.6938628075441206e-05
Position 2299: 2.674900170756089e-05
Position 2577: 2.629160892809637e-05
Position 5586: 2.6124719071718326e-05
Position 901: 2.6027383429318142e-05
Position 968: 2.5156319398445234e-05
Position 4000: 2.505300240808677e-05
Position 966: 2.3884347066506472e-05
Position 5981: 2.3618389154138554e-05
Position 1061: 2.1458517795496218e-05
Position 1793: 2.0985694552700763e-05
Position 447: 2.036856599773982e-05
Position 5007: 1.8755849945607892e-05
Position 5321: 1.811661693521678e-05
Position 260: 1.579506408823639e-05
Position 2063: 1.5538491531171497e-05
Position 3090: 1.4600452341704948e-05
Position 2832: 1.3699672679411016e-05
Position 2914: 1.2805851825736596e-05
Position 1807: 1.2705762050067534e-05
Position 1016: 1.2388629924762912e-05
Position 693: 9.950749946000252e-06
Position 4069: 8.65016887613518e-06
Position 3437: 6.848311871815171e-06
Position 3463: 6.433077720079476e-06
Position 3489: 6.4287964690122345e-06
Position 357: 5.403884498159101e-06
Position 570: 4.927795257004409e-06
Position 1357: 4.68395504922467e-06
Position 2247: 4.359581887673074e-06
Position 462: 4.152486484495451e-06
Position 760: 2.672166006314937e-06
Position 277: 2.3350905293008934e-06
Position 2793: 2.277728109316006e-06
Position 755: 1.8461527143427044e-06
Position 675: 1.8346777151231033e-06
Position 238: 1.7551444891889318e-06
Position 1496: 1.6201456441958822e-06
Position 266: 1.3692459216928676e-06
Position 1491: 1.3045521408313107e-06
Position 480: 1.1474113332045842e-06
Position 2046: 1.1315840367623119e-06
Position 1641: 1.0495705835670462e-06
Position 253: 1.0491450741249734e-06
Position 567: 9.82864690402499e-07
Position 458: 7.989236636579501e-07
Position 1306: 7.570996866609868e-07
Position 758: 4.546184142814046e-07
Position 1315: 3.9388007402554205e-07
Position 1667: 3.057029222596771e-07
Position 240: 2.8497189104887684e-07
Position 264: 2.4683668238665613e-07
Position 1700: 1.798892019918271e-07
Position 1845: 1.233806966417707e-07
Position 2043: 1.2148797954950922e-07
Position 2065: 6.746452097344047e-08
Position 1537: 6.561439867599605e-09
Position 470: 6.3192772976959265e-09
Position 719: 6.0555970833080846e-09
Position 112: 3.4877871611653757e-09
Position 1505: 7.442197011085749e-10
Position 424: 1.2267065181785658e-10
Position 396: 7.302794481556702e-11
Position 492: 4.07189046032268e-11
Position 136: 2.5624997217281774e-11
Position 85: 5.4420397990721255e-12
