Gene = Slc8b1
Position 10662: 0.003954018320894453
Position 11841: 0.003936924040272658
Position 9493: 0.0039365128246634015
Position 15689: 0.003923937291803446
Position 14761: 0.0037280250357434363
Position 19463: 0.003532091180748206
Position 9957: 0.0034815334872197803
Position 13303: 0.0033129094254868265
Position 1093: 0.003272174979710905
Position 14400: 0.0029317597277493503
Position 10813: 0.0028221537836295094
Position 10853: 0.0027702681811820466
Position 19442: 0.0027354331000816502
Position 22099: 0.002734074321524079
Position 13380: 0.0026680268456662575
Position 15503: 0.0026427710819317825
Position 10114: 0.002589756861180804
Position 17489: 0.0024752210139373314
Position 12509: 0.0024717531395171115
Position 14637: 0.002438873224054466
Position 11654: 0.002418160405526472
Position 9904: 0.0022621150372857785
Position 12429: 0.0021175795997990035
Position 1085: 0.002075824358200189
Position 19290: 0.002056315421209922
Position 18994: 0.002016213175269458
Position 15530: 0.0019324669213453159
Position 3169: 0.0019054108482748754
Position 21947: 0.0018319650487519236
Position 10085: 0.0017807807426668478
Position 12407: 0.0017681855476931448
Position 18453: 0.0017650053363209562
Position 3561: 0.0017512259148086073
Position 1406: 0.0016150587697744193
Position 1033: 0.0015870242944205533
Position 18427: 0.001553222013290206
Position 4123: 0.0014743129966322491
Position 11961: 0.0014450629575781617
Position 13427: 0.0014251207234846047
Position 2800: 0.0014072455851731785
Position 12527: 0.001395210621586382
Position 1340: 0.0013813315716450683
Position 18405: 0.0013729256580361992
Position 9013: 0.001276661675649409
Position 8883: 0.001259855872504502
Position 9002: 0.0012369237862451272
Position 2551: 0.0012285126080325132
Position 2176: 0.0011597545155234727
Position 21300: 0.0011562756349801596
Position 5030: 0.0011330998508668707
Position 21012: 0.0011222310461239658
Position 2530: 0.0011185835059988175
Position 2479: 0.0010987655526660722
Position 16898: 0.0010937101681536294
Position 145: 0.0010737202405261645
Position 3149: 0.0010710903964399772
Position 975: 0.0009982658726774877
Position 18766: 0.0009726881148405034
Position 1038: 0.000952309989826674
Position 10823: 0.000951057531230882
Position 15068: 0.0009322064106190353
Position 91: 0.000914008388497162
Position 2563: 0.0008539291456242339
Position 11913: 0.0008491552535689521
Position 19408: 0.0008157155865971286
Position 17468: 0.0007806939431339904
Position 9371: 0.000756603371683687
Position 12378: 0.0007432564341176459
Position 17542: 0.0007167457131498647
Position 16705: 0.0007116315231450692
Position 13410: 0.0006606805089422326
Position 356: 0.0006603497603625283
Position 1885: 0.0006090466045157451
Position 10383: 0.0006036240281298666
Position 13569: 0.0006003906545985226
Position 1806: 0.0005935844095973279
Position 10728: 0.000532140828519065
Position 8848: 0.0005230150178650358
Position 3176: 0.00045581332890502063
Position 16647: 0.0004509564458315116
Position 575: 0.0004337629750099528
Position 19264: 0.0004220757609497924
Position 2601: 0.0003989121285450461
Position 16718: 0.0003837955350875318
Position 12397: 0.0003802895370529899
Position 2199: 0.00037908428730273896
Position 319: 0.0003740607050997728
Position 3196: 0.00035917727987817827
Position 18562: 0.00034654662164789634
Position 12025: 0.0003452594266697673
Position 1971: 0.0003280119741262143
Position 2169: 0.0003236808892464798
Position 19858: 0.00031598448267831155
Position 202: 0.0003055167284993054
Position 19261: 0.0003018424934734525
Position 1990: 0.00028107547372431476
Position 15211: 0.0002768114902435599
Position 19259: 0.0002331634061775159
Position 12642: 0.00021339535997054335
Position 274: 0.0002080294617703649
Position 1843: 0.00020236477689693607
Position 2290: 0.00020167577563441535
Position 18790: 0.0001964745174404694
Position 18770: 0.0001739376288111209
Position 2343: 0.0001675898936821601
Position 4853: 0.00016557847897464295
Position 2327: 0.00015708303035326734
Position 18772: 0.0001322741485456384
Position 866: 0.00012578828678861634
Position 18608: 0.0001255251350028415
Position 18768: 0.00012388717406804138
Position 2541: 0.00012358095590622172
Position 3865: 0.00010700928542480672
Position 4554: 0.00010624252116603477
Position 1088: 9.625707171207264e-05
Position 1780: 9.070834077771033e-05
Position 2676: 8.840781197230655e-05
Position 52: 8.554310224543052e-05
Position 1683: 8.276313279048394e-05
Position 823: 7.446611598584216e-05
Position 239: 6.895579436132668e-05
Position 596: 6.732633212141453e-05
Position 1000: 6.634782171964044e-05
Position 137: 5.981028951328943e-05
Position 3220: 5.949189930611334e-05
Position 569: 5.5409672532097826e-05
Position 18774: 5.463856778596218e-05
Position 2139: 5.429685683235287e-05
Position 1417: 4.792621465826649e-05
Position 2350: 4.786274193284833e-05
Position 2972: 4.76013329313269e-05
Position 2693: 4.476368379559342e-05
Position 3229: 4.139772175009446e-05
Position 387: 3.7744439686006506e-05
Position 1057: 3.689645207605238e-05
Position 518: 3.4501923475839954e-05
Position 3205: 3.1890842039842896e-05
Position 1776: 3.126366142581267e-05
Position 2717: 2.988675785595818e-05
Position 16995: 2.5110423978296134e-05
Position 366: 2.20322587097918e-05
Position 2194: 2.0901268121395436e-05
Position 18429: 1.8463310316044168e-05
Position 13149: 1.51261632033545e-05
Position 16914: 1.4802967844879698e-05
Position 16620: 1.478197619912599e-05
Position 13676: 1.1337214748416535e-05
Position 334: 1.0897787193343443e-05
Position 3554: 8.791528753242228e-06
Position 358: 7.5224559218116855e-06
Position 10669: 4.110475905036793e-06
Position 16919: 1.148075920055046e-06
Position 234: 1.1473357600861845e-06
Position 6080: 1.0532568716327292e-06
Position 480: 6.436383163307849e-07
Position 513: 6.138331656388783e-07
Position 13133: 4.178327371700899e-07
Position 12: 3.559793432698657e-07
Position 16626: 3.104339728985224e-07
Position 638: 2.707577759014182e-07
Position 553: 9.664343035613503e-08
Position 660: 9.318280783203035e-08
Position 606: 8.235054616950122e-08
Position 4: 5.221471334027664e-08
Position 546: 4.406604491199669e-08
Position 55: 4.240890634992096e-08
Position 506: 1.3196025920497682e-08
Position 485: 9.20866982721125e-09
Position 487: 1.8497598192720402e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16572: 0.9928594286448469
Position 10585: 0.9347912181334713
Position 9799: 0.894471165446607
Position 1951: 0.8534405403551345
Position 12830: 0.8284327294774785
Position 13035: 0.8189325107661793
Position 14521: 0.7343197270586939
Position 21691: 0.6015007595427482
Position 19147: 0.5617193697170823
Position 18341: 0.5097171146896031
Position 8461: 0.46273238635854586
Position 8697: 0.34402703631416454
Position 442: 0.2541735902744794
Position 3294: 0.2083191170359535
Position 14490: 0.17394923583752675
Position 8511: 0.13430723837984804
Position 14341: 0.1321574781898736
Position 19355: 0.12084091695696636
Position 11757: 0.11972965581710172
Position 11801: 0.1043727285818517
Position 11955: 0.10425497247059465
Position 9434: 0.08324307682189783
Position 180: 0.08243473708638349
Position 3056: 0.08000840138407252
Position 14890: 0.07884870219385282
Position 12772: 0.07085586218233872
Position 18370: 0.06511658531176229
Position 14208: 0.06506855278536683
Position 14760: 0.06194916519680311
Position 4944: 0.053714993097825174
Position 17095: 0.053680676844417394
Position 10551: 0.05062680919918617
Position 264: 0.041262522342737216
Position 18533: 0.03796952961862877
Position 21490: 0.036379928531953806
Position 271: 0.03627565316902602
Position 6505: 0.036008084016599454
Position 13245: 0.03018620225126891
Position 14909: 0.029739330495776213
Position 15439: 0.028930250108703013
Position 22243: 0.028337190016035907
Position 8243: 0.027798275564886222
Position 10765: 0.02679997437646492
Position 13117: 0.024814379950793903
Position 9944: 0.02329486621334349
Position 8185: 0.017585224835658234
Position 2093: 0.017426674841990914
Position 18321: 0.01634887678015138
Position 17891: 0.016213421319730647
Position 14978: 0.015798564177489524
Position 10137: 0.015454231665491055
Position 9872: 0.01517896285853629
Position 11518: 0.014517707428962443
Position 19950: 0.013465202798068317
Position 21465: 0.013392047699850623
Position 14737: 0.01326958204985677
Position 20756: 0.01302173057668595
Position 717: 0.012197484402215665
Position 13379: 0.01208314480672616
Position 4594: 0.011751835919208182
Position 21238: 0.011258477858956326
Position 9605: 0.011084736205992943
Position 9884: 0.010784352795426314
Position 6392: 0.010068135311301036
Position 239: 0.009800315017131685
Position 6346: 0.009705360629580346
Position 18390: 0.009512239716148146
Position 14815: 0.009438505198497309
Position 14871: 0.008725173364489013
Position 7759: 0.00817375405096048
Position 399: 0.008122505198209128
Position 15096: 0.00804875126046108
Position 2074: 0.00792551758202776
Position 19912: 0.00774152361724212
Position 14691: 0.007437869554675
Position 21857: 0.007148353050549411
Position 4896: 0.006961621837641203
Position 14414: 0.006865090800730034
Position 11546: 0.0064285238250537365
Position 12299: 0.006370358115833637
Position 13279: 0.006362529167282062
Position 15237: 0.005963833809529913
Position 3708: 0.005886620056814206
Position 19159: 0.005720817883211538
Position 17328: 0.005241324921703587
Position 4912: 0.005042714066647612
Position 13038: 0.005011153955316392
Position 6421: 0.004944353326629275
Position 14544: 0.004773238396646473
Position 2019: 0.004739534600749855
Position 17992: 0.004681560131616088
Position 379: 0.004566459376026223
Position 14882: 0.004241458478800392
Position 15106: 0.004155063258174198
Position 21177: 0.004121465419654396
Position 12832: 0.004058319893855314
Position 20506: 0.004048106301713711
Position 11524: 0.0038697934401172446
Position 3737: 0.003562934024796433
Position 17387: 0.003549209578493994
Position 5965: 0.0035119185081587748
Position 19620: 0.002996779793139169
Position 838: 0.0029738604057430182
Position 2340: 0.002972307210001279
Position 15218: 0.002941065986609276
Position 21225: 0.0029329743817033604
Position 14276: 0.0029001551060834764
Position 18668: 0.0028845366388161814
Position 15135: 0.002796729158027016
Position 14343: 0.0027946108321826
Position 2108: 0.00265073041541649
Position 20320: 0.0026444487898303463
Position 2393: 0.002515654290521479
Position 1148: 0.0025090396805110193
Position 13070: 0.0024639397848890843
Position 19403: 0.0024342845251216693
Position 12468: 0.0022296380727060937
Position 20485: 0.002208856328679992
Position 18704: 0.002180349288495112
Position 455: 0.00208884456664482
Position 4965: 0.002055398720524289
Position 11761: 0.0020254479055872247
Position 10190: 0.002023476306273269
Position 2505: 0.0020120168711971437
Position 12879: 0.001992232035838222
Position 10790: 0.0019678908972179422
Position 14346: 0.0018731703891529381
Position 11723: 0.0018707146103506258
Position 921: 0.0018439760624185968
Position 3225: 0.0017726717539868642
Position 14241: 0.0017635374265520497
Position 198: 0.0017245995387517661
Position 13082: 0.001704961493145998
Position 14955: 0.0016881874050320793
Position 513: 0.0016712956318731013
Position 1638: 0.0016403889004042568
Position 2125: 0.001639458060166502
Position 17261: 0.0016125772108874883
Position 17482: 0.0016058857134934226
Position 2645: 0.0015828043081044117
Position 11552: 0.001498851708916429
Position 1701: 0.0014982494606436349
Position 3980: 0.0014743129966322494
Position 10166: 0.0014736966562956535
Position 14093: 0.001314344110041764
Position 17416: 0.0012964112737993705
Position 464: 0.0012657214298584926
Position 3157: 0.0012535524608215227
Position 1282: 0.0012147633776575853
Position 13539: 0.0012122583475596533
Position 19180: 0.0012063134307198483
Position 17202: 0.0011873859506757356
Position 18241: 0.0011859081209850551
Position 1719: 0.0011773321472874317
Position 1186: 0.0011663569026168859
Position 20564: 0.0011499412357096044
Position 1729: 0.0011238091808572278
Position 2254: 0.0010901936819802075
Position 19542: 0.0009759722828857695
Position 970: 0.0009509844595063042
Position 10194: 0.0009402507517165916
Position 10770: 0.000909414101647741
Position 17945: 0.0008728890632423137
Position 6010: 0.0008211301266832976
Position 14126: 0.0008044379505671591
Position 3065: 0.0007975450829367677
Position 11686: 0.0007783873672585597
Position 19697: 0.0007662196033031239
Position 9094: 0.0007566033716836873
Position 18893: 0.0007110977187463636
Position 17242: 0.0007093918905173384
Position 13241: 0.0006994968300288647
Position 13001: 0.0006976125028233241
Position 2378: 0.0006853165769035114
Position 12377: 0.000667612571785757
Position 2432: 0.0006634090522736885
Position 3309: 0.0006598549525270876
Position 385: 0.0006582937164581669
Position 785: 0.0006522160032420093
Position 10871: 0.0006485693366803826
Position 14745: 0.0006426342757303964
Position 18856: 0.0006363367908371448
Position 560: 0.0006359840217069088
Position 687: 0.0006332242662745155
Position 2016: 0.0006200522953607411
Position 1057: 0.0005988079722741427
Position 4694: 0.0005787216541361345
Position 1466: 0.0005383134450446069
Position 2002: 0.0004979048913167559
Position 1907: 0.0004940071644393154
Position 22051: 0.00042322376802997406
Position 1071: 0.0004212066319187468
Position 866: 0.0004208742338972782
Position 10840: 0.0004153654620249283
Position 1793: 0.0004097332764560669
Position 411: 0.00040529785189018285
Position 19504: 0.00040337251396406167
Position 11992: 0.00038835010760923655
Position 10852: 0.0003631541200008258
Position 289: 0.00035251556823438253
Position 15382: 0.0003484479134152538
Position 18280: 0.0003446125308348432
Position 17168: 0.00033893697152740347
Position 3459: 0.00032194528610552
Position 1660: 0.00030993767392101614
Position 815: 0.00030624965080649905
Position 12422: 0.00030315659540083986
Position 2132: 0.000293995674990693
Position 5045: 0.0002708574559565973
Position 17922: 0.00026319291850901384
Position 1123: 0.0002558049540527268
Position 1523: 0.0002499673850177542
Position 322: 0.0002171826981877543
Position 11727: 0.00021460557248941325
Position 21046: 0.00020681177394329348
Position 1049: 0.00020467568014975976
Position 871: 0.0001983217903052841
Position 1753: 0.00018591822300572693
Position 1225: 0.00018298964814403556
Position 16943: 0.00018018683956253057
Position 18872: 0.00017857538008159583
Position 12848: 0.00017054734385613622
Position 12595: 0.00016590260536930985
Position 2478: 0.00016458589339105414
Position 1958: 0.0001645099217199847
Position 10653: 0.0001611002142623345
Position 11934: 0.00015399543635364897
Position 7774: 0.00015076462291399448
Position 20568: 0.00014956524862783083
Position 15330: 0.00014638067089581638
Position 1641: 0.0001451171774814857
Position 986: 0.00014377662805310394
Position 1133: 0.00014300611962065536
Position 17520: 0.00014071488962604962
Position 20280: 0.00013095070027123492
Position 11820: 0.00012840447197531588
Position 202: 0.0001163929173740609
Position 18459: 0.00011402179497365319
Position 14583: 0.00011295425140504114
Position 1020: 0.00011061458456432943
Position 1567: 0.00010492488129251761
Position 1296: 9.801070421409931e-05
Position 16813: 9.522990132506746e-05
Position 6133: 8.994266179044405e-05
Position 16552: 8.93450864798835e-05
Position 18077: 8.795666437493642e-05
Position 11406: 8.761419522907232e-05
Position 13260: 8.605990318432222e-05
Position 18114: 8.057367424130416e-05
Position 1978: 7.008900001358192e-05
Position 3617: 6.148979025813082e-05
Position 4711: 5.8809044673060524e-05
Position 2768: 5.8520983921665675e-05
Position 1230: 5.8191737877206336e-05
Position 1160: 5.786032621916445e-05
Position 14379: 5.753207278643633e-05
Position 1084: 5.4046424586836546e-05
Position 4323: 5.112567902715373e-05
Position 17487: 5.049224537692529e-05
Position 14622: 4.7419985147640074e-05
Position 12051: 4.400436027904023e-05
Position 325: 4.053219883812092e-05
Position 1994: 3.909527380480535e-05
Position 1081: 3.800588634272524e-05
Position 478: 3.7883126641094756e-05
Position 11443: 3.6733738258246266e-05
Position 1037: 3.579014260851599e-05
Position 4423: 3.5030356030467764e-05
Position 12966: 3.2862053225004704e-05
Position 4738: 3.192243305712267e-05
Position 3728: 3.1094979682940984e-05
Position 11564: 2.746380097115311e-05
Position 10828: 2.566515693419236e-05
Position 2901: 2.545441318823941e-05
Position 10884: 2.4846433026354742e-05
Position 1302: 2.435062756942338e-05
Position 1321: 2.3222168897302904e-05
Position 1673: 2.234255144094822e-05
Position 339: 2.0916755450401197e-05
Position 1591: 2.0418594195989548e-05
Position 2306: 2.0284456486747468e-05
Position 4351: 2.008648610841326e-05
Position 2512: 1.740774844874964e-05
Position 2509: 1.7396368439256915e-05
Position 413: 1.6631004305993334e-05
Position 1013: 1.59835688083775e-05
Position 2220: 1.5107453722569083e-05
Position 692: 1.45228280387009e-05
Position 1572: 1.3952427366338268e-05
Position 2407: 1.3042945357351667e-05
Position 1798: 1.2164422686072206e-05
Position 2586: 1.1412057269773525e-05
Position 2452: 9.75293505994897e-06
Position 2402: 9.60037621765318e-06
Position 387: 8.747468784937827e-06
Position 2447: 8.523631540108284e-06
Position 2485: 8.432802226367938e-06
Position 819: 8.2775674920066e-06
Position 1195: 7.88577189553884e-06
Position 3128: 7.86198610450852e-06
Position 521: 7.6075598765944845e-06
Position 3125: 7.028484753119682e-06
Position 319: 6.796240807870753e-06
Position 303: 6.6839779895305446e-06
Position 6014: 5.6129013443257255e-06
Position 5994: 5.58578416269262e-06
Position 649: 4.708849704530815e-06
Position 16381: 4.076353283033707e-06
Position 16789: 3.5285795501926904e-06
Position 17264: 3.293784383449104e-06
Position 16400: 3.232477516203924e-06
Position 160: 2.8315468450249277e-06
Position 16784: 2.43456417336558e-06
Position 16759: 1.809489716506875e-06
Position 14849: 1.6444610316356259e-06
Position 11735: 8.417435761713714e-07
Position 16765: 8.03142221504219e-07
Position 10948: 5.151279883784934e-07
Position 17267: 3.141927434426746e-07
Position 17286: 2.9249165503613534e-07
Position 13313: 2.3775382907469405e-07
Position 10936: 1.7481685208268202e-07
Position 421: 1.5541178967617755e-07
Position 1884: 1.2389236545111012e-07
Position 466: 1.106454139832639e-07
Position 426: 7.290454213623753e-08
Position 747: 6.56343645667749e-08
Position 349: 6.500775901449935e-08
Position 1820: 5.9309591230414685e-08
Position 665: 5.354188827249482e-08
Position 518: 4.871033174765679e-08
Position 541: 2.7143369697375886e-08
Position 468: 1.9573218631944974e-08
Position 525: 1.8408229832754234e-08
Position 2312: 1.726085479703723e-08
Position 3621: 1.440578964746068e-08
Position 769: 1.2097360928887092e-08
Position 539: 4.232876885878707e-09
Position 115: 3.853861558781379e-09
Position 795: 3.5774738646573423e-09
Position 1350: 3.5666937217577855e-09
Position 529: 2.23988598769341e-09
Position 334: 2.2352122064444906e-09
Position 757: 2.1782497413731063e-09
Position 133: 1.902390135504697e-09
Position 103: 1.5004865104814293e-09
Position 122: 1.4021492775314681e-09
Position 120: 1.2543826745307011e-09
Position 16430: 1.1715581790201169e-09
Position 565: 1.170692439588976e-09
Position 76: 1.1092927282166312e-09
Position 78: 7.148615317388221e-10
Position 82: 6.251035057540769e-10
Position 534: 1.6962695932655516e-10
Position 125: 4.993612821483116e-11
Position 90: 1.2894634959153436e-11
