Gene = Mnd1
Position 722: 1.5362760293836656e-05
Position 277: 1.1744733871376874e-05
Position 827: 9.476641417037423e-06
Position 31: 8.530024437673857e-06
Position 804: 8.223285850097443e-06
Position 262: 6.705186753725694e-06
Position 1766: 6.492597361629172e-06
Position 656: 5.138711871500857e-06
Position 999: 4.846506141025394e-06
Position 1009: 4.581514734870205e-06
Position 523: 4.4013460715289725e-06
Position 994: 3.5784039973545984e-06
Position 1001: 3.3761616598527397e-06
Position 1063: 1.8729440979186905e-06
Position 11976: 1.7535203408396808e-06
Position 985: 1.2932843269089272e-06
Position 1019: 1.2582704729128037e-06
Position 696: 1.071940565636189e-06
Position 11883: 9.427371103546247e-07
Position 913: 8.810172819376735e-07
Position 11963: 5.849875990501861e-07
Position 22167: 5.115426141674083e-07
Position 992: 5.094877033499867e-07
Position 184: 4.986342043046917e-07
Position 82: 3.6461056391960854e-07
Position 3672: 3.138873369612782e-07
Position 4307: 2.554061245462502e-07
Position 10: 1.280402450762525e-07
Position 22396: 1.2202731933078445e-07
Position 814: 8.880565050506885e-08
Position 2718: 5.103409013773155e-08
Position 34: 2.765808466524176e-08
Position 639: 1.2499582116544926e-08
Position 1293: 5.873450670997189e-09
Position 1763: 5.37718649167672e-09
Position 727: 5.02624637833967e-09
Position 1234: 4.18062288184105e-09
Position 845: 3.5408745765153686e-09
Position 729: 3.3122167222494096e-09
Position 910: 2.622438419404905e-09
Position 659: 1.7878270156767738e-09
Position 1805: 1.7310410921311605e-09
Position 983: 1.107516059342588e-09
Position 817: 8.35205493671579e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21619: 0.9997758103208783
Position 14021: 0.9177853922946012
Position 17559: 0.763467801211336
Position 31897: 0.643616757425109
Position 17099: 0.532163118793936
Position 11797: 0.5232582129317048
Position 28785: 0.3795342979501083
Position 6538: 0.35251865477685806
Position 23351: 0.31076270930755
Position 6541: 0.2631805391410659
Position 18103: 0.21746094544693184
Position 36440: 0.14848196670183114
Position 5862: 0.1365495742227762
Position 24013: 0.1336192201757958
Position 14896: 0.13211318508261993
Position 6511: 0.1274276221362175
Position 1150: 0.10886590843640545
Position 14935: 0.0910228214363272
Position 23271: 0.08659173362409123
Position 3371: 0.0847349698739419
Position 452: 0.07555500108594378
Position 25670: 0.07322236999213876
Position 18560: 0.06341079738354179
Position 28600: 0.06321410089122324
Position 25803: 0.060685695965208813
Position 32031: 0.0585966002772218
Position 23211: 0.05238205437796523
Position 1099: 0.049278948296744535
Position 23992: 0.04926295937701319
Position 23835: 0.04229062018111081
Position 10182: 0.04155142192448831
Position 30477: 0.038672361561357345
Position 25986: 0.037971368271131116
Position 4939: 0.03531123344160044
Position 1022: 0.033556321193663335
Position 22871: 0.0314365749170685
Position 17291: 0.03100502346678003
Position 6736: 0.022430488327277683
Position 2477: 0.02229984702493448
Position 25806: 0.021840162338776625
Position 23082: 0.02107590472318544
Position 25950: 0.020835534841132073
Position 24998: 0.020684538989615472
Position 11051: 0.018220418680962528
Position 5676: 0.017753246898410287
Position 23132: 0.01694556579361721
Position 18438: 0.01548252374303832
Position 22887: 0.014965700408679249
Position 30615: 0.014344335712824159
Position 24044: 0.014173961199650635
Position 26226: 0.012753812692612693
Position 4896: 0.012052008347498137
Position 23460: 0.011019368279267696
Position 7679: 0.0109866175397006
Position 23216: 0.009653613461751706
Position 5738: 0.009091238008370186
Position 14998: 0.008686137722242835
Position 14696: 0.008269622410879317
Position 23318: 0.008249093700031022
Position 22765: 0.008169776566756421
Position 25923: 0.007167751048700571
Position 26259: 0.00711133725097046
Position 6746: 0.00704179890035732
Position 30147: 0.006360582689528786
Position 14650: 0.00613588706178482
Position 6021: 0.005248427242079376
Position 30642: 0.005058218555931637
Position 5919: 0.005038424727387676
Position 5922: 0.004953170004830862
Position 11446: 0.004909542575045069
Position 5085: 0.00473483142830623
Position 24017: 0.004430046571561629
Position 18663: 0.004322030070824062
Position 5958: 0.004248414764972796
Position 4823: 0.004175378362956114
Position 10007: 0.0038331211680704426
Position 925: 0.003781168935111461
Position 9977: 0.0034567223353600593
Position 22795: 0.0032657304687057818
Position 19977: 0.0031311370860281837
Position 23190: 0.003128600583868848
Position 1179: 0.003082425506902976
Position 5480: 0.0030632259467326998
Position 4917: 0.0026890400648267292
Position 23622: 0.0026565255909356705
Position 17563: 0.002655457817194234
Position 27575: 0.002641151804881511
Position 29653: 0.0024085479955818292
Position 7874: 0.0024046061880635622
Position 4546: 0.002153016469072995
Position 5806: 0.001936717462668161
Position 18767: 0.0019358972069567903
Position 25222: 0.0018870931397261055
Position 26442: 0.0017469125599757673
Position 14507: 0.0017456332949669872
Position 2409: 0.0016007091924332435
Position 24471: 0.0015834456879390674
Position 27279: 0.0015804837222202807
Position 22799: 0.0014069923842370696
Position 4386: 0.0013856996703126595
Position 5145: 0.001335073408384228
Position 6069: 0.0013284990774014272
Position 7608: 0.0012861686333141577
Position 8381: 0.001264604205804327
Position 5902: 0.0012459175798766934
Position 1163: 0.0012229019011502909
Position 475: 0.0012132423128178819
Position 22550: 0.0011710627498349958
Position 4871: 0.0011014483521052314
Position 5868: 0.001058212273717448
Position 22389: 0.0010205995544543595
Position 25484: 0.0009943447657885071
Position 22655: 0.0009827776165541636
Position 22844: 0.0008979058849802712
Position 25947: 0.0008625644517180283
Position 1104: 0.0008338533091587937
Position 22817: 0.0007831955175695654
Position 29935: 0.0007443264736006878
Position 3401: 0.0007315764812311124
Position 22279: 0.0007012369211370913
Position 3182: 0.000681294781097408
Position 25153: 0.0006557387871693316
Position 754: 0.0006176437634262479
Position 22923: 0.0005950431161958049
Position 2503: 0.0005679298500211735
Position 23010: 0.0005482146463248233
Position 2555: 0.0004758677679736976
Position 5721: 0.00045422109909879367
Position 2433: 0.0003897949279545525
Position 513: 0.0003816292438711307
Position 4946: 0.00038106333068950785
Position 283: 0.0003767856806343417
Position 24573: 0.00033396017007302766
Position 23563: 0.0003298213974931565
Position 4971: 0.0003255274613173135
Position 27075: 0.0002881538329843592
Position 5050: 0.00026861835241288786
Position 6334: 0.000251172940299193
Position 3331: 0.00023511133341176375
Position 21393: 0.00021525708785236308
Position 1453: 0.00021418547945426281
Position 406: 0.000205655159544165
Position 22873: 0.0002013340149024505
Position 2069: 0.00019997680429849078
Position 1919: 0.00019476663828462505
Position 22710: 0.00019464762482888755
Position 1543: 0.00018842113893465716
Position 5505: 0.00018695066095378646
Position 825: 0.0001695039183728105
Position 880: 0.0001619570795667027
Position 22833: 0.00015933283285943676
Position 27408: 0.00015864220988498208
Position 1120: 0.00014179972242966504
Position 592: 0.00014073209120632515
Position 4724: 0.00013691719403425334
Position 3386: 0.00013254934652403156
Position 2040: 0.00012855559540396832
Position 3328: 0.00012850427780603552
Position 3015: 0.00011895439266624003
Position 22579: 0.00011820541793415329
Position 22071: 0.00010296686564469072
Position 3067: 0.00010253822451690885
Position 24161: 9.784175334171242e-05
Position 2034: 9.495145155436908e-05
Position 560: 9.038131078251677e-05
Position 1268: 7.881778662173649e-05
Position 3194: 7.677068499899897e-05
Position 275: 7.35740081854229e-05
Position 21836: 7.028718050581632e-05
Position 235: 6.783383785985325e-05
Position 2072: 6.510696002650547e-05
Position 22620: 6.292050915008334e-05
Position 804: 6.098202811129832e-05
Position 486: 5.333730327594734e-05
Position 22305: 5.14888862066643e-05
Position 5029: 4.414513878942195e-05
Position 4757: 4.10737017040307e-05
Position 1051: 3.915860692582612e-05
Position 22531: 3.820792174093371e-05
Position 722: 3.699778651587675e-05
Position 12053: 3.634101280539184e-05
Position 983: 3.254971146477027e-05
Position 1497: 2.846178455543985e-05
Position 4805: 2.7108761272786412e-05
Position 21920: 2.2273476953193752e-05
Position 6153: 2.213056223481578e-05
Position 4732: 1.8089800009557782e-05
Position 2074: 1.6388540949153235e-05
Position 3227: 1.377647103555411e-05
Position 1468: 1.3198284946229043e-05
Position 2329: 1.2528558629758858e-05
Position 195: 1.225259704847471e-05
Position 1176: 8.8707702117371e-06
Position 22226: 8.752878515427394e-06
Position 3140: 8.521712330216016e-06
Position 295: 8.405427516599487e-06
Position 22321: 7.892726396649848e-06
Position 2456: 7.638784770729858e-06
Position 1030: 5.691194747765793e-06
Position 3460: 4.524244024283364e-06
Position 955: 4.435806075264159e-06
Position 2216: 4.379297127755838e-06
Position 2912: 4.29939753339671e-06
Position 2258: 4.127853761326621e-06
Position 2343: 4.023518125504222e-06
Position 2365: 3.903034763971475e-06
Position 3342: 3.1283190921721772e-06
Position 3436: 2.9597476770062836e-06
Position 1891: 2.942507228248589e-06
Position 1197: 2.7173344345161903e-06
Position 343: 2.0627552438475695e-06
Position 992: 2.0206704618765595e-06
Position 2115: 2.0110936045712714e-06
Position 565: 1.8919455997171313e-06
Position 1637: 1.710669699125399e-06
Position 1303: 1.6987534829193378e-06
Position 497: 1.6099161860867437e-06
Position 1449: 1.2631611973812165e-06
Position 1044: 1.1677664520638463e-06
Position 335: 5.245563723097658e-07
Position 1678: 4.68172645615831e-07
Position 1602: 4.28762022802161e-07
Position 298: 3.571298653419306e-07
Position 756: 2.656027613100837e-07
Position 489: 2.4905155988935957e-07
Position 969: 2.489833630376135e-07
Position 2014: 2.2470593544462287e-07
Position 2165: 1.867902604387836e-07
Position 4176: 1.6802499468767762e-07
Position 1519: 1.467991628344659e-07
Position 1186: 1.397219356553017e-07
Position 1208: 1.315057928642631e-07
Position 374: 1.1343276185813869e-07
Position 1735: 9.30455569025943e-08
Position 4128: 8.738112985857185e-08
Position 381: 7.482143731243941e-08
Position 307: 6.537220589235712e-08
Position 523: 5.439101640813889e-08
Position 958: 3.765451497391713e-08
Position 773: 3.675126304171397e-08
Position 963: 3.032800094307139e-08
Position 784: 1.9985348228815325e-08
Position 205: 1.908024128468425e-08
Position 2624: 1.7091141869555063e-08
Position 841: 1.5550320085665947e-08
Position 1288: 6.298621495474573e-09
Position 1502: 7.153212717429366e-10
Position 1557: 7.099415113062624e-10
Position 570: 5.520519952013324e-10
Position 1682: 1.6867097052386344e-10
Position 766: 2.2665862111551396e-11
Position 835: 2.1326171833199843e-11
Position 361: 1.2250483826991833e-11
Position 178: 2.143175272210254e-14
Position 175: 1.8551595543268743e-14
Position 92: 3.3098832330272067e-15
Position 120: 1.420588987914264e-15
Position 102: 3.715169710888483e-16
