Gene = Stx18
Position 292: 8.933013289161644e-05
Position 331: 8.673766801431631e-05
Position 149: 3.953762989166523e-05
Position 584: 3.6622334366363254e-05
Position 981: 3.626549007854869e-05
Position 475: 3.057592322376754e-05
Position 3469: 2.6170479996768435e-05
Position 854: 2.5349268132534778e-05
Position 211: 2.3048763440412993e-05
Position 766: 2.161578913590432e-05
Position 552: 1.8955290857330148e-05
Position 755: 1.5862179253337933e-05
Position 506: 1.2940860439420526e-05
Position 596: 1.2364782576495716e-05
Position 316: 1.2078703264456085e-05
Position 156: 1.128985059866397e-05
Position 2310: 1.0083471604291663e-05
Position 3194: 9.963729797872704e-06
Position 1126: 9.324339987311768e-06
Position 4803: 9.222625283944223e-06
Position 1963: 9.134400590025162e-06
Position 1391: 8.782776931381558e-06
Position 3627: 8.564979272832808e-06
Position 3244: 8.430615110166148e-06
Position 3338: 8.383043974279654e-06
Position 928: 7.161719253187972e-06
Position 13: 7.155410949701065e-06
Position 2752: 6.5517339636775645e-06
Position 635: 6.164029582549759e-06
Position 283: 5.976922614499898e-06
Position 376: 5.223623024603629e-06
Position 1005: 4.755253850140798e-06
Position 750: 4.599549716985615e-06
Position 577: 4.55809650946101e-06
Position 434: 2.5813665115016673e-06
Position 25: 2.3651400720651717e-06
Position 672: 1.171992348474782e-06
Position 6483: 8.659585149072475e-07
Position 886: 4.764767025541528e-07
Position 703: 4.679510830068097e-07
Position 662: 3.0580650652041777e-07
Position 974: 1.6021788548158402e-07
Position 626: 7.759895459909172e-08
Position 2721: 1.130986647391737e-08
Position 918: 6.718769501438936e-09
Position 867: 6.3804624379739834e-09
Position 1231: 4.273248932506185e-09
Position 890: 3.3411479851765292e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18001: 0.2024170253268164
Position 16001: 0.1231254261182029
Position 18148: 0.111980082475065
Position 6209: 0.08315759810957378
Position 6617: 0.0816011853308251
Position 14132: 0.06520533569434053
Position 9517: 0.038851234566791806
Position 11828: 0.03788760752733272
Position 11925: 0.036342472845807106
Position 847: 0.03398752880884023
Position 475: 0.02525606705385033
Position 624: 0.024594536353438737
Position 3535: 0.022950888120075716
Position 5853: 0.021134225025656938
Position 10494: 0.02015140687606407
Position 7258: 0.016775230744881405
Position 8541: 0.013351820739176736
Position 9685: 0.011863705846185185
Position 13969: 0.011831259504369897
Position 9721: 0.01179266521286356
Position 4099: 0.011421189849244007
Position 10068: 0.011127366491983714
Position 8884: 0.009846215939904611
Position 3513: 0.009463995031497491
Position 3946: 0.008878540608744052
Position 4930: 0.008698641795596573
Position 8490: 0.007027018489228631
Position 10595: 0.006310747452017787
Position 12790: 0.006246278305477646
Position 9471: 0.005898316366499905
Position 6723: 0.005739005924380562
Position 2816: 0.005654057376340326
Position 12732: 0.00558052955201719
Position 3072: 0.005533378478592027
Position 7982: 0.005530176911140147
Position 1734: 0.005396678157939996
Position 10395: 0.00538667354402836
Position 907: 0.005294084714084531
Position 10615: 0.005115664367277023
Position 11434: 0.00502275018475378
Position 11891: 0.00481455190018499
Position 1129: 0.00415079579415748
Position 7628: 0.0038986273055283084
Position 11692: 0.003717440725041686
Position 10173: 0.0030028442349869446
Position 5091: 0.002897058288312445
Position 569: 0.0027344019434165363
Position 6675: 0.0027319147360819426
Position 5604: 0.0026834265029746134
Position 11309: 0.0025425071772283976
Position 2613: 0.002526565871841685
Position 1180: 0.002262088867094819
Position 2103: 0.0022271210803924534
Position 6797: 0.0022144846957628554
Position 2210: 0.0021796282931758576
Position 10961: 0.0020691310134267923
Position 11191: 0.002061009837603142
Position 1004: 0.0020266358327099268
Position 8410: 0.001977182088597138
Position 9040: 0.0019156126711156812
Position 5335: 0.001904730531649676
Position 1773: 0.0018645509673075602
Position 9661: 0.0017705801444177582
Position 10213: 0.0017521875796006742
Position 6040: 0.0016512981797924874
Position 4574: 0.0015917265853575703
Position 9546: 0.0014943257746679302
Position 1024: 0.0013306755107090234
Position 1255: 0.0013140237073691907
Position 1587: 0.001243622512764268
Position 4142: 0.0011910662194291736
Position 1479: 0.0011537118628820074
Position 7783: 0.001151975154770294
Position 7875: 0.0011018850571866434
Position 8952: 0.0010120288367174851
Position 4824: 0.0009314267119740535
Position 8274: 0.0008752052783505561
Position 9415: 0.0008749956681302558
Position 3875: 0.0008743683404590508
Position 7282: 0.0008585395737947224
Position 8785: 0.0007546652569137885
Position 6837: 0.0007215926249065875
Position 5986: 0.0007215149827089658
Position 7914: 0.0006824545296500969
Position 9172: 0.0006677829359626434
Position 5756: 0.0006541853595692014
Position 541: 0.0006528837974130764
Position 1070: 0.0006454002957357858
Position 3892: 0.0006308129312593518
Position 3665: 0.0006270290341006645
Position 2919: 0.0005757224035862301
Position 514: 0.0005444796882170943
Position 5493: 0.0005374032804288802
Position 690: 0.0005225090140667336
Position 711: 0.00047326085517682576
Position 7506: 0.00046808467718459346
Position 482: 0.0004666651834464157
Position 8132: 0.00044986259419881443
Position 7949: 0.000433265364126098
Position 859: 0.0004179353390266741
Position 635: 0.0003875221986369921
Position 4034: 0.00038083125688017375
Position 2989: 0.00037221704230845165
Position 4962: 0.00035766887307873735
Position 4644: 0.00035041980228997993
Position 1906: 0.0003394863459835012
Position 2832: 0.0003095090029539168
Position 2592: 0.0002989560918780832
Position 6882: 0.0002867284067759116
Position 4408: 0.0002835020243697625
Position 6309: 0.00027915613160841467
Position 863: 0.00026962210230466806
Position 1730: 0.0002604678283636934
Position 5816: 0.0002593899159931613
Position 6325: 0.0002484718691729439
Position 5363: 0.00024163593358999722
Position 652: 0.0002402074882759403
Position 2658: 0.00023918774568048491
Position 7022: 0.00022697986075655307
Position 943: 0.0002169338891158976
Position 3380: 0.00021656732075381693
Position 5355: 0.00020392521494008015
Position 2580: 0.00020095676805858466
Position 5885: 0.00020011663303334584
Position 4697: 0.00019481400470431712
Position 5707: 0.0001932837249467841
Position 4668: 0.00018148641093995626
Position 6107: 0.00017553522191980777
Position 5337: 0.00017542933637723578
Position 1749: 0.0001638140782882884
Position 5176: 0.00016302591653485684
Position 1528: 0.0001609416463461965
Position 292: 0.00015434805737001375
Position 4134: 0.00014175339225330476
Position 5377: 0.0001409616904172975
Position 4708: 0.00013665598489591345
Position 241: 0.00013107078707286283
Position 631: 0.00012591022131379465
Position 1676: 0.00012569944826016036
Position 714: 0.00012471134283428774
Position 3686: 0.00012399572232196874
Position 2007: 0.00012073702390699965
Position 927: 0.00012044588954934201
Position 2143: 0.0001144482091137107
Position 1048: 0.00011409853363136493
Position 1364: 0.00011118896739521617
Position 4932: 0.00010890567085288538
Position 1799: 0.00010812913838151821
Position 1348: 0.00010805427835072704
Position 6120: 0.00010726798352982325
Position 6186: 0.0001071578591786924
Position 3852: 0.00010698378930167632
Position 5937: 9.740765104130458e-05
Position 4311: 9.736905611328728e-05
Position 5666: 9.673420400473572e-05
Position 3316: 9.26717096619706e-05
Position 966: 8.889325234395836e-05
Position 339: 8.478756579517399e-05
Position 4595: 8.378920302196104e-05
Position 5291: 7.747672497407342e-05
Position 409: 7.475715630709349e-05
Position 3229: 7.290480885672297e-05
Position 2207: 6.904722507906445e-05
Position 4829: 6.679266912095274e-05
Position 5463: 6.568567622292086e-05
Position 916: 6.444511719994683e-05
Position 3558: 5.8281956897848915e-05
Position 4330: 5.561159501105181e-05
Position 2190: 5.439271170978444e-05
Position 3820: 5.2595230298549484e-05
Position 3698: 4.895203816939534e-05
Position 1218: 4.252037699169445e-05
Position 2187: 3.982037967902034e-05
Position 2258: 3.576877269669692e-05
Position 3951: 3.54388619336595e-05
Position 4368: 3.508945451652859e-05
Position 3243: 3.4858955995314186e-05
Position 2551: 3.382168438717916e-05
Position 1417: 3.329965840665946e-05
Position 1963: 2.809749114917209e-05
Position 1186: 2.7871144378556295e-05
Position 488: 2.704289991257774e-05
Position 2512: 2.6667199433472734e-05
Position 3601: 2.6525194837383035e-05
Position 1257: 2.6261164725621494e-05
Position 165: 2.3095826172611743e-05
Position 2166: 2.2662495972530963e-05
Position 2528: 2.2636645056272626e-05
Position 3085: 2.261690060120523e-05
Position 878: 1.983989161009403e-05
Position 1152: 1.9284840875830717e-05
Position 2793: 1.6160820013367072e-05
Position 2036: 1.4594668113663788e-05
Position 1996: 1.232833231146608e-05
Position 2434: 1.1346142976428868e-05
Position 741: 1.115654956722098e-05
Position 1554: 1.0201786226602226e-05
Position 448: 9.939803967148644e-06
Position 874: 9.902366514498946e-06
Position 267: 9.713945456792461e-06
Position 1020: 8.795921746030688e-06
Position 2182: 6.965219958482277e-06
Position 727: 5.100588746734255e-06
Position 640: 4.964596795727937e-06
Position 1280: 4.159211838897177e-06
Position 2215: 3.2780463619171877e-06
Position 4102: 2.1544084967941344e-06
Position 373: 2.0536005013002653e-06
Position 1421: 1.6017713187128468e-06
Position 5421: 1.2621188398038425e-06
Position 522: 1.0856025361593717e-06
Position 491: 7.891445296317087e-07
Position 867: 7.118811217824296e-07
Position 297: 6.657692155021783e-07
Position 700: 3.5824309851766977e-07
Position 755: 3.1656411370538343e-07
Position 731: 2.458973526266486e-07
Position 250: 2.2813457093711286e-07
Position 346: 2.1487799578652955e-07
Position 186: 2.096173717958527e-07
Position 1229: 1.91151072061223e-07
Position 1490: 1.8527756447488344e-07
Position 1568: 1.7435456529806717e-07
Position 331: 1.3618303138153435e-07
Position 1383: 1.3068212204161894e-07
Position 662: 1.2670325562187967e-07
Position 1369: 1.1250832199588009e-07
Position 350: 9.703046938352707e-08
Position 1548: 9.074324347478647e-08
Position 2139: 7.556924154660685e-08
Position 886: 7.401871213979196e-08
Position 388: 4.636785232191092e-08
Position 1037: 4.26603542183721e-08
Position 1271: 4.102174452601435e-08
Position 884: 4.011798426919769e-08
Position 1234: 3.9863045101586305e-08
Position 882: 2.7494178942646667e-08
Position 970: 2.3514918491413188e-08
Position 193: 2.3483905401689986e-08
Position 980: 1.9427000781747892e-08
Position 795: 1.5095466100166153e-08
Position 343: 1.309373290576205e-08
Position 341: 1.2154360952506902e-08
Position 139: 1.1416291374098073e-08
Position 314: 1.141535815841806e-08
Position 149: 7.876817836167918e-09
Position 762: 6.498708742906551e-09
Position 1028: 4.774251733008685e-09
Position 255: 4.4184345638585006e-10
Position 125: 1.5208112331644742e-10
Position 86: 7.172699133280973e-13
Position 79: 6.32390933264434e-14
