Gene = Clns1a
Position 16325: 3.150680896212982e-05
Position 16149: 3.146661902371311e-05
Position 552: 3.10124582955733e-05
Position 948: 2.8210377813195195e-05
Position 502: 2.7100250617935243e-05
Position 16597: 1.8459089645477948e-05
Position 48: 1.5959424761306966e-05
Position 143: 9.702539410443327e-06
Position 406: 9.368956016503574e-06
Position 275: 5.248806495533231e-06
Position 638: 2.489704362828261e-06
Position 554: 2.1963958328361168e-06
Position 389: 2.185561911157795e-06
Position 399: 2.0345162416855653e-06
Position 386: 1.717224583124835e-06
Position 21310: 1.2554348786151956e-06
Position 88: 1.252139710685393e-06
Position 20960: 1.2476650457242651e-06
Position 366: 1.189428561823183e-06
Position 538: 1.1330086938509315e-06
Position 186: 1.0047012347453148e-06
Position 352: 6.548235349423255e-07
Position 459: 5.765486460241265e-07
Position 19910: 5.20026823994829e-07
Position 558: 4.764051087795256e-07
Position 771: 4.1753624029387833e-07
Position 425: 3.880944055334493e-07
Position 6: 2.5076660986074117e-07
Position 334: 1.7990625075403638e-07
Position 481: 1.2310010115139465e-07
Position 562: 1.014611922473983e-07
Position 457: 6.492692998198395e-08
Position 988: 4.710972335567357e-08
Position 556: 4.67839863949094e-08
Position 315: 2.7128237823006917e-08
Position 294: 1.668095806147397e-08
Position 320: 1.2622559084991248e-08
Position 9: 4.91021361212557e-09
Position 608: 3.736601036917771e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19816: 0.9635956137087921
Position 15065: 0.9558741065590602
Position 7711: 0.9216285150190263
Position 15992: 0.9066921087791302
Position 13670: 0.81099629143948
Position 13919: 0.590505992504504
Position 21584: 0.43048923084102236
Position 328: 0.42701403929962867
Position 22108: 0.42199603612051606
Position 17138: 0.38803657800588653
Position 8954: 0.3709623213536588
Position 5736: 0.3426934311609336
Position 17272: 0.3243145897511353
Position 8971: 0.20832147165682777
Position 8226: 0.16046608446194865
Position 15267: 0.1267429013775867
Position 10610: 0.11926167656478547
Position 19462: 0.10785460193789838
Position 15313: 0.0812456305221635
Position 1640: 0.07948276136555268
Position 3833: 0.07885736056138298
Position 20872: 0.07848382369110232
Position 1402: 0.07148179095808946
Position 17335: 0.07052445104565823
Position 21631: 0.06402282251903053
Position 16010: 0.049238821303604574
Position 21852: 0.04714162785284743
Position 20111: 0.04675626217091841
Position 22156: 0.04051635761439941
Position 7418: 0.040180892110681626
Position 20257: 0.039470796265040305
Position 21603: 0.0375438083139509
Position 875: 0.03525643310531946
Position 3381: 0.030105178489549345
Position 15997: 0.028055779171616932
Position 5389: 0.02644601142034932
Position 5666: 0.024952734596303247
Position 19043: 0.02385667646661893
Position 15068: 0.021857018278694986
Position 8187: 0.02052070969929106
Position 20472: 0.018989027139596684
Position 18712: 0.01766876935890639
Position 1449: 0.0168188434129463
Position 2061: 0.01625273925275499
Position 8307: 0.01607986818823906
Position 1498: 0.01585788471625478
Position 15239: 0.015150554195634974
Position 3398: 0.014046165315184387
Position 5328: 0.012808920914591949
Position 21792: 0.012669730352008659
Position 8268: 0.012431775207827102
Position 6927: 0.011557916902828686
Position 20916: 0.011535639055205946
Position 17314: 0.011524370463929559
Position 3796: 0.011506354701066928
Position 1996: 0.01123791969009174
Position 9014: 0.01050309735025599
Position 12321: 0.010441065857985408
Position 21039: 0.010425275579572143
Position 18490: 0.010293984342828992
Position 18065: 0.010271528230342683
Position 19711: 0.009770678687209877
Position 3434: 0.009458432344099857
Position 1892: 0.009395244711141826
Position 21815: 0.009193158853404156
Position 15424: 0.008811058467340973
Position 18769: 0.008792863836800347
Position 20536: 0.008469564131157912
Position 3377: 0.007987412787474392
Position 19011: 0.007987255663307716
Position 4941: 0.007916880951489581
Position 14522: 0.007914322394898336
Position 5289: 0.007815893683593712
Position 21122: 0.007580523910408017
Position 4923: 0.007472344771248588
Position 5788: 0.007228587922780994
Position 21191: 0.006802087840161081
Position 8986: 0.00653845245696095
Position 5642: 0.006311878959822706
Position 377: 0.006235524748126645
Position 16495: 0.005752025073874902
Position 7595: 0.005222274866695501
Position 19857: 0.005194727370810205
Position 5246: 0.005030717831830606
Position 8820: 0.004960132354773746
Position 7641: 0.004768137173348556
Position 19668: 0.004533507228323511
Position 3652: 0.004486102141919293
Position 1698: 0.004341206517186745
Position 4974: 0.00431117567961973
Position 20613: 0.004307182086316619
Position 6986: 0.0041655600470483925
Position 8002: 0.004072553089159979
Position 5574: 0.004056340450250959
Position 22217: 0.004009317944260257
Position 18021: 0.003970905778113735
Position 13582: 0.003931456854347935
Position 4888: 0.003781583987640181
Position 4525: 0.0037735519484975335
Position 1460: 0.0037564811405716393
Position 1982: 0.0037501125071674165
Position 17278: 0.003698350216423314
Position 16232: 0.0034672820839885235
Position 1365: 0.003461217552439259
Position 5370: 0.0034370214597199476
Position 15616: 0.00340749654843987
Position 20301: 0.0032876132022627
Position 14808: 0.0032791507832193372
Position 18224: 0.0032585466388480836
Position 18880: 0.003056244354339409
Position 19687: 0.003030573633207429
Position 15344: 0.0030147212429515345
Position 17317: 0.0029148897624919454
Position 20633: 0.0028922229266733455
Position 8100: 0.002730662080887027
Position 15374: 0.002716295241494222
Position 15704: 0.002707954673418858
Position 15865: 0.002652988529527045
Position 15272: 0.0026502096741654138
Position 1843: 0.0026479780369656294
Position 21230: 0.0026244674696742367
Position 1580: 0.0026063421893109616
Position 21680: 0.0025938698104286504
Position 1878: 0.002533281324059528
Position 18262: 0.0025318713606914734
Position 5600: 0.002484315599880657
Position 16027: 0.002483826117793635
Position 18992: 0.002418900549112254
Position 21102: 0.002293427023570194
Position 5541: 0.0022174509640154293
Position 1546: 0.002210301432845221
Position 1446: 0.0021919701648259547
Position 1369: 0.002173654871818133
Position 20768: 0.002141152573012424
Position 22113: 0.002107066086491782
Position 18530: 0.0020961208870663335
Position 15294: 0.002067805196050665
Position 15095: 0.0019458219850317672
Position 15043: 0.001840058949655804
Position 14345: 0.0018299904338744332
Position 18428: 0.0016237630838680714
Position 4579: 0.001598276041536064
Position 15923: 0.001535635916303879
Position 16040: 0.001508445518264529
Position 8038: 0.001507392646605209
Position 1078: 0.0014378511727586056
Position 1512: 0.001332680080465424
Position 15494: 0.0013193914891648066
Position 7452: 0.0012576615521881856
Position 3302: 0.0012007978628377639
Position 1405: 0.001190437093243709
Position 20617: 0.0010686170398482488
Position 22089: 0.0010217339493435516
Position 17410: 0.0009803072821625832
Position 17054: 0.0009781029423818997
Position 10045: 0.0009421183140584505
Position 1094: 0.0009234887723956313
Position 20272: 0.0008656354394632034
Position 12224: 0.0008597989456913362
Position 1317: 0.0008433426189095261
Position 21205: 0.0008385261357801206
Position 20597: 0.000791908683041107
Position 15100: 0.000789750634895503
Position 20493: 0.0007893745485228294
Position 20424: 0.0007631495504410951
Position 306: 0.0007579467199613236
Position 20857: 0.0007500279841035529
Position 5010: 0.0007491962735562715
Position 20253: 0.0007196084607074253
Position 21247: 0.0006936129558127507
Position 10960: 0.0006910574907179405
Position 15371: 0.0006877384865119074
Position 22007: 0.0006671304059323064
Position 16245: 0.0006327903500150563
Position 17341: 0.0006268757527167969
Position 17541: 0.0006259410815566213
Position 16242: 0.0006060842905953747
Position 20553: 0.0005589800944646533
Position 19215: 0.0005581145704747662
Position 17382: 0.0005551321313340877
Position 21885: 0.0005495074135513758
Position 17347: 0.0005366338435580665
Position 1033: 0.0005188644451099786
Position 20855: 0.0004977261699620285
Position 17256: 0.0004934553853712146
Position 15977: 0.00046812080464786444
Position 10118: 0.00046260273780676463
Position 19979: 0.0004497782715209597
Position 17393: 0.00044617366264100794
Position 1202: 0.0004212238122033273
Position 21939: 0.0004145170758568018
Position 17087: 0.00039487437675815037
Position 21774: 0.0003846232542593285
Position 17467: 0.0003607476989953771
Position 1004: 0.0003481217899760963
Position 21859: 0.00034691023868619567
Position 550: 0.0003442452072772197
Position 16399: 0.00033328366199883295
Position 10167: 0.00031239240065521765
Position 18815: 0.000303791419792545
Position 1680: 0.0002906079986267561
Position 19993: 0.0002855747452965976
Position 18804: 0.00028470735687377265
Position 16276: 0.0002832846113738873
Position 601: 0.00026246324552105325
Position 2058: 0.0002571244263726391
Position 1854: 0.00025218689173473353
Position 21211: 0.00022289642645347327
Position 442: 0.00021571087099884196
Position 18497: 0.00020973426950302108
Position 15283: 0.00020938271677563698
Position 20709: 0.00020498845242237666
Position 16683: 0.00020129469897783164
Position 16055: 0.0001965988277820503
Position 20851: 0.00017974067362380047
Position 17844: 0.00016255345355446028
Position 16638: 0.00016144131064731282
Position 20387: 0.00016002343735797118
Position 1007: 0.00015522633386922695
Position 167: 0.00013964054854052288
Position 970: 0.0001229302203031837
Position 21747: 0.00011133566352354099
Position 579: 0.00010718449807900992
Position 2990: 9.516204009292337e-05
Position 1467: 9.356724914372301e-05
Position 493: 8.790922909087481e-05
Position 467: 7.257029580028817e-05
Position 16217: 7.16027011263075e-05
Position 20944: 5.950483378954166e-05
Position 940: 5.7843964698813646e-05
Position 921: 5.571209931827384e-05
Position 1303: 5.1140199054201055e-05
Position 20306: 4.741618673183744e-05
Position 591: 4.0682503342151245e-05
Position 16193: 4.027459234793984e-05
Position 1165: 3.4981088036207125e-05
Position 1132: 3.0417587658517185e-05
Position 16411: 2.9706390246295856e-05
Position 16530: 2.8456827835571482e-05
Position 170: 2.7376072549323923e-05
Position 16288: 2.720108491393437e-05
Position 877: 2.4752350323732672e-05
Position 1789: 2.3239629825603755e-05
Position 2003: 2.280064551643488e-05
Position 1714: 2.1366955532375597e-05
Position 17284: 2.0907282698410845e-05
Position 16497: 1.8971379922366687e-05
Position 1920: 1.8099382275918207e-05
Position 1918: 1.7383155164475133e-05
Position 643: 1.6848996629375756e-05
Position 1229: 1.6166680221320853e-05
Position 1139: 1.532533788780491e-05
Position 406: 1.3559552438753871e-05
Position 530: 1.0815238395179193e-05
Position 16186: 1.0379615121508102e-05
Position 679: 1.0048940946424807e-05
Position 17885: 9.93716261505042e-06
Position 1426: 9.824873650934285e-06
Position 17676: 9.37082219328974e-06
Position 1520: 8.440478320953785e-06
Position 399: 8.163332810797228e-06
Position 1101: 8.115145176734084e-06
Position 979: 6.849672895272089e-06
Position 413: 6.314654075877564e-06
Position 18376: 6.2583295364734985e-06
Position 16502: 6.031145003572197e-06
Position 1176: 5.017892422621175e-06
Position 15829: 4.955968592882288e-06
Position 16202: 4.928522001667755e-06
Position 498: 4.85509872263302e-06
Position 608: 4.297850420728881e-06
Position 1096: 4.0258454973672225e-06
Position 284: 3.4109644316450807e-06
Position 127: 3.4041514362771665e-06
Position 1319: 3.205818270386446e-06
Position 115: 3.2050529374595157e-06
Position 1754: 2.709744236531864e-06
Position 618: 2.6007000755728343e-06
Position 3882: 2.338885035606651e-06
Position 1134: 2.298331129775741e-06
Position 425: 2.0516467234661597e-06
Position 20853: 1.8915211935589095e-06
Position 1118: 1.4619666031735209e-06
Position 942: 1.2001822895645244e-06
Position 1226: 1.0558987244185105e-06
Position 1833: 9.961226011420407e-07
Position 17555: 9.859036589084023e-07
Position 17422: 7.313282731023865e-07
Position 1249: 6.056036141450766e-07
Position 17011: 4.626850904647148e-07
Position 200: 4.10566220292748e-07
Position 16911: 4.781421413491527e-08
Position 93: 4.240881662726568e-08
Position 182: 3.176128878149824e-08
Position 174: 3.0073464212169004e-08
Position 16962: 2.071733041200326e-08
Position 235: 1.1115185935085685e-08
Position 233: 7.228841592468205e-09
Position 19483: 6.3186923936937055e-09
Position 240: 6.033468311474387e-09
Position 16444: 2.9193222640897947e-09
Position 259: 1.7430424427413683e-09
Position 653: 9.28890895991463e-10
Position 415: 7.011939174961491e-10
