Gene = Pea15a
Position 7511: 0.003716197886433065
Position 6490: 0.00364390041585386
Position 4795: 0.0035771282752072872
Position 3408: 0.0035184270753064397
Position 2245: 0.003011821864473908
Position 9268: 0.0026689350692570162
Position 3367: 0.002594825453303557
Position 2641: 0.0023678380459071892
Position 7485: 0.0023648077109002658
Position 749: 0.0022102372542454713
Position 9640: 0.0021614338746515894
Position 371: 0.0021473176684120468
Position 1418: 0.0020163821490268978
Position 2447: 0.0018813919245440985
Position 8525: 0.0017708691493379322
Position 4887: 0.001711767139274253
Position 6585: 0.0016793186214137232
Position 6640: 0.0016079060278947283
Position 2530: 0.0014760136778537696
Position 9422: 0.0014693091107016204
Position 8127: 0.0014599719104280346
Position 547: 0.001377294973318197
Position 6423: 0.0013679091827767246
Position 10058: 0.0013059133911106603
Position 6671: 0.001283954335381471
Position 2623: 0.0011783893299319981
Position 4047: 0.0011246056453216044
Position 6186: 0.0011152658452472511
Position 5062: 0.0010028590941081631
Position 10004: 0.0009455450494292157
Position 5462: 0.0009211803935452772
Position 9716: 0.0008664081454229705
Position 2193: 0.0008231114698599573
Position 9396: 0.000816063333378192
Position 924: 0.0008155645031382144
Position 9993: 0.0008133336314246957
Position 2592: 0.0007984697226742843
Position 9218: 0.000724030241425696
Position 1084: 0.0007099667937645768
Position 988: 0.0006673789016602585
Position 9647: 0.0006643114585168702
Position 2725: 0.0006607944097173457
Position 9950: 0.0006539092419482443
Position 483: 0.0006001643326759646
Position 2822: 0.0005966505315060517
Position 9452: 0.0005752440593466148
Position 4538: 0.0005484700528181409
Position 7350: 0.0005481626342816262
Position 911: 0.0005270479425649447
Position 4216: 0.0004977156028977807
Position 7909: 0.0004941303868497049
Position 9398: 0.0004927081202019067
Position 9860: 0.0004901486815364486
Position 952: 0.0004574070201719708
Position 6653: 0.000454260990282414
Position 460: 0.0004466271395885738
Position 7169: 0.0004349175788844456
Position 997: 0.0004218971438559491
Position 10034: 0.00041994858721005034
Position 6691: 0.0004168434838252719
Position 2651: 0.000409717604470636
Position 427: 0.0004096179530092067
Position 8810: 0.0003886263172866065
Position 930: 0.00037777472133996356
Position 3070: 0.0003742673018663657
Position 4535: 0.0003725028416770321
Position 2840: 0.00035289807266785603
Position 3025: 0.0003445827964613497
Position 8984: 0.00033713770807324944
Position 2480: 0.00033007506159139256
Position 3031: 0.00031192700862094866
Position 3492: 0.0003096852585956088
Position 949: 0.0002993662516694581
Position 4342: 0.0002962216173422016
Position 7880: 0.00028303947946896774
Position 9620: 0.00027350172914147853
Position 6279: 0.0002701649639086762
Position 8430: 0.00026850496261266094
Position 9555: 0.00026298249754355744
Position 5878: 0.0002621833450767694
Position 8594: 0.00023428091227172042
Position 4510: 0.0002312849985443943
Position 2163: 0.00022734252617217653
Position 2738: 0.00022548220492577637
Position 1376: 0.0002239849359210401
Position 3612: 0.0002042176294297658
Position 7456: 0.00020357952437321326
Position 8562: 0.0001956587306061903
Position 2373: 0.00019545152208462106
Position 4015: 0.00018984880241799414
Position 4904: 0.00017091967762714275
Position 6461: 0.00016991432663610528
Position 3999: 0.00016670886172762936
Position 3895: 0.00016546370694769705
Position 8894: 0.00016189545496311152
Position 1813: 0.00015301547204670055
Position 7322: 0.00015268693971012405
Position 1799: 0.0001505014754203788
Position 4002: 0.0001367204438043876
Position 7676: 0.00013605515804644732
Position 1990: 0.00012700519374679223
Position 9038: 0.00012104453102392479
Position 9132: 0.00012043135689346355
Position 6504: 0.00011766740269109612
Position 7007: 0.00011731714557881196
Position 7122: 0.00011667838701516844
Position 7957: 0.00011295469211040889
Position 6775: 0.00011263078137686898
Position 2457: 0.00010682123604654616
Position 6526: 0.0001017644610627516
Position 1425: 8.576095025932117e-05
Position 8362: 8.560917638881759e-05
Position 8551: 8.412167860898627e-05
Position 2343: 8.196884063537007e-05
Position 2399: 8.014115567568711e-05
Position 9578: 7.837297193425217e-05
Position 290: 7.297808278495306e-05
Position 1003: 6.573752485315009e-05
Position 6730: 6.33797727335915e-05
Position 8602: 6.242047029993214e-05
Position 6739: 6.214848970944781e-05
Position 1777: 6.156430269064742e-05
Position 8010: 6.07755281627599e-05
Position 798: 5.888795742342417e-05
Position 7096: 5.883767538955033e-05
Position 8137: 5.621773147794234e-05
Position 124: 5.5844715357948065e-05
Position 430: 5.501368199194606e-05
Position 1693: 5.3157875895614976e-05
Position 3761: 5.131279429442191e-05
Position 8858: 4.7722866306251095e-05
Position 3810: 4.366995310151358e-05
Position 8379: 4.237337851096144e-05
Position 8140: 4.195403266704167e-05
Position 8646: 4.1735310864137674e-05
Position 6761: 4.070443268451289e-05
Position 8567: 3.990162519048506e-05
Position 755: 3.944150174221716e-05
Position 373: 3.855262928742235e-05
Position 6788: 3.853625035628961e-05
Position 7202: 3.341572516000035e-05
Position 4084: 3.264385103608774e-05
Position 6443: 3.1132088508949504e-05
Position 6974: 2.8441988057051105e-05
Position 5741: 2.6972978597800764e-05
Position 6977: 2.567925027856987e-05
Position 1140: 2.564373251882134e-05
Position 1089: 2.202733676194069e-05
Position 8169: 2.1911673312482907e-05
Position 6819: 1.589087743740169e-05
Position 8015: 1.4310772477737718e-05
Position 8172: 1.3403121233310544e-05
Position 8394: 1.1429353389429128e-05
Position 1354: 1.0951958654260212e-05
Position 1487: 9.872915707876158e-06
Position 7992: 9.259955391291137e-06
Position 782: 8.95060546461375e-06
Position 4316: 7.631420904909817e-06
Position 1115: 7.379522225725974e-06
Position 3782: 7.285315488918153e-06
Position 8389: 7.079727935221169e-06
Position 496: 7.026575631876082e-06
Position 5222: 6.660715661693012e-06
Position 770: 6.545466892526351e-06
Position 7861: 6.160388385295327e-06
Position 337: 5.453484154780425e-06
Position 1718: 5.353600110789112e-06
Position 7971: 5.313185961095124e-06
Position 2772: 4.6693585771594325e-06
Position 8040: 3.9042255429579675e-06
Position 7914: 3.86328533047577e-06
Position 2377: 3.7948718062778385e-06
Position 6802: 3.689371446117803e-06
Position 3206: 3.602807510587391e-06
Position 3036: 3.468070902650585e-06
Position 3044: 3.43535104742998e-06
Position 1721: 3.0347717254675317e-06
Position 301: 2.730002046368093e-06
Position 1147: 2.649974905174603e-06
Position 1549: 2.583287904294537e-06
Position 555: 2.2572517796148918e-06
Position 589: 2.2335051188044988e-06
Position 3638: 1.8795983412746212e-06
Position 621: 1.7751928309772456e-06
Position 3137: 1.7106946645270645e-06
Position 8614: 1.6652584681619858e-06
Position 2247: 1.6110873757881732e-06
Position 390: 1.5967041791497515e-06
Position 115: 1.5132040772556092e-06
Position 1019: 1.3955306916657978e-06
Position 2753: 1.1576770695089002e-06
Position 7012: 1.1507731316672755e-06
Position 1243: 1.1290827709717608e-06
Position 492: 1.0479983984120132e-06
Position 592: 1.0041679792909787e-06
Position 3329: 9.216958533707162e-07
Position 786: 9.104549982225187e-07
Position 394: 8.76537993449107e-07
Position 2385: 8.694992151808602e-07
Position 2657: 8.510112909759689e-07
Position 2605: 8.314665197951745e-07
Position 1247: 7.801006787071095e-07
Position 2347: 7.654081070793914e-07
Position 2198: 7.600801191019867e-07
Position 1479: 7.565342183746165e-07
Position 323: 7.405199218699092e-07
Position 1825: 7.009140313419703e-07
Position 7931: 6.616975927205806e-07
Position 156: 6.5427909977038e-07
Position 577: 5.946477355611367e-07
Position 1837: 5.844336979498173e-07
Position 1877: 5.690935068373693e-07
Position 312: 4.986733823355095e-07
Position 1211: 4.94127116950823e-07
Position 1091: 4.7094849484493914e-07
Position 467: 4.6359197642527296e-07
Position 1207: 4.598955181564023e-07
Position 8012: 4.163579620993029e-07
Position 1151: 3.743526491999802e-07
Position 689: 3.644258018719039e-07
Position 3081: 3.576002246032923e-07
Position 132: 3.5223319607934213e-07
Position 2988: 3.392072060527444e-07
Position 138: 3.15521703346696e-07
Position 636: 2.7044959835498025e-07
Position 6500: 2.6933369281787367e-07
Position 6754: 2.6387136272530866e-07
Position 6493: 2.546922212049915e-07
Position 380: 2.2653229809697577e-07
Position 1051: 2.108407741030974e-07
Position 1961: 1.8695288916194686e-07
Position 2167: 1.2843987071441875e-07
Position 1497: 1.221632064792931e-07
Position 1096: 1.211966553746703e-07
Position 1271: 1.1517377090025214e-07
Position 1221: 1.1182276390998575e-07
Position 700: 9.58324896521931e-08
Position 501: 7.411222821050135e-08
Position 3476: 8.563286071297012e-09
Position 1117: 4.407767685787197e-09
Position 711: 2.538114362666219e-09
Position 319: 2.537886223406499e-09
Position 1157: 1.5022966690427185e-09
Position 1251: 1.2885359333060327e-09
Position 1160: 1.0669911866820598e-09
Position 127: 9.307051442690303e-10
Position 963: 8.874906220221275e-10
Position 1154: 7.525093586205836e-10
Position 561: 7.395620232096235e-10
Position 1227: 6.663116895851909e-10
Position 1261: 5.752983489238168e-10
Position 1253: 5.37538913988189e-10
Position 672: 5.027772438226745e-10
Position 665: 3.663341238676076e-10
Position 270: 3.192961516140961e-10
Position 641: 2.360721039673814e-10
Position 145: 2.0610915622882212e-10
Position 196: 1.9872832280023603e-10
Position 1189: 1.902075360702906e-10
Position 1194: 1.8835054704349855e-10
Position 1185: 1.7833224031481493e-10
Position 667: 1.219385168794445e-10
Position 135: 7.301163086018028e-11
Position 566: 2.6158165417464562e-11
Position 1967: 1.2659976581865252e-11
Position 382: 8.882106164100339e-12
Position 103: 7.1613745704709176e-12
Position 174: 5.893994023066683e-12
Position 245: 5.293425306957261e-12
Position 438: 4.4359566560242176e-12
Position 204: 3.63405151794714e-12
Position 306: 1.3630401923734676e-12
Position 189: 6.039986588954901e-13
Position 249: 5.742891531448401e-13
