Gene = Clpx
Position 419: 1.0062399455994052e-05
Position 619: 7.509325051133051e-06
Position 669: 6.595091033594956e-06
Position 763: 5.833702546296205e-06
Position 674: 4.449322097695915e-06
Position 836: 4.075917429667824e-06
Position 72: 3.7757470532150905e-06
Position 3341: 3.3830887535914747e-06
Position 234: 3.1528642067684667e-06
Position 608: 2.5947403891245547e-06
Position 2036: 2.37295688530716e-06
Position 566: 2.300239124971987e-06
Position 3128: 2.014399069357835e-06
Position 3466: 1.921383026916273e-06
Position 360: 1.907221389531917e-06
Position 246: 1.8572808459298618e-06
Position 317: 1.0295269334857622e-06
Position 46: 9.715556902333024e-07
Position 557: 7.896350020047904e-07
Position 655: 7.03456479360124e-07
Position 631: 7.029430597096062e-07
Position 229: 6.615847960280473e-07
Position 573: 5.543998323139084e-07
Position 429: 5.141250763094839e-07
Position 489: 3.5527237722105477e-07
Position 612: 2.3730306584062947e-07
Position 1136: 1.2227776454657635e-07
Position 1527: 1.1063724448356642e-07
Position 1023: 1.009083891808264e-07
Position 2092: 8.387002867686025e-08
Position 1360: 8.234740835867368e-08
Position 1600: 6.45299399809888e-08
Position 2118: 5.684310939642401e-08
Position 2272: 3.946515798991724e-08
Position 594: 9.73432046548955e-09
Position 1304: 8.486554820702813e-09
Position 1171: 8.158413869679545e-09
Position 657: 5.202332386038409e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5640: 0.8485583484091591
Position 14068: 0.7067087902010613
Position 14207: 0.5132688888846515
Position 15891: 0.3699176693628182
Position 17014: 0.20821442123491635
Position 7533: 0.20742156004268758
Position 19791: 0.19504541295358277
Position 10182: 0.1555003917091028
Position 923: 0.11259239975587339
Position 20242: 0.1119128399578023
Position 17837: 0.10711362308597935
Position 14227: 0.10551935425027124
Position 15606: 0.09845858771617806
Position 14722: 0.06760454385695185
Position 10203: 0.06275242664211918
Position 4376: 0.061164812561644376
Position 14270: 0.0592682897265116
Position 4315: 0.05859187178817136
Position 3608: 0.0567790958980314
Position 7587: 0.04656893251498211
Position 4195: 0.039335802380491225
Position 195: 0.01988315377539319
Position 14884: 0.019316427959511173
Position 4157: 0.01429788294580149
Position 10625: 0.013716445177794247
Position 18083: 0.012481978216810193
Position 10154: 0.01184958445578002
Position 10186: 0.011614136768109507
Position 2954: 0.010750135607028286
Position 3402: 0.010096581406054158
Position 990: 0.009894023761102861
Position 2195: 0.008618859305625073
Position 2644: 0.007777212367798275
Position 8697: 0.00762162660845318
Position 7382: 0.005924781590169366
Position 856: 0.005553771509896472
Position 9329: 0.005259988474290213
Position 3733: 0.004736014363306742
Position 2433: 0.004680866973296881
Position 9367: 0.004481412840419515
Position 15567: 0.004059172853827038
Position 631: 0.0037946527924774282
Position 1042: 0.0037207170442747337
Position 4873: 0.003698850129161477
Position 5200: 0.0030351195323074856
Position 8099: 0.0027715749953871674
Position 4113: 0.0027220329578129965
Position 9352: 0.0026256032950112643
Position 12590: 0.0024026647493039046
Position 2250: 0.0023710464270208613
Position 7741: 0.0023373129046186537
Position 1834: 0.0021997297510118574
Position 3338: 0.0021695883932283024
Position 1786: 0.0021403605526569554
Position 1859: 0.0020718102298402864
Position 718: 0.0020110214643502653
Position 2864: 0.001964058765061292
Position 5468: 0.0019515736465234026
Position 7916: 0.0019204798763662466
Position 9549: 0.0018479860554315155
Position 3546: 0.001490468367440835
Position 1919: 0.0014756295486940197
Position 1946: 0.0013569940197276824
Position 647: 0.0013377194733321018
Position 1148: 0.0013126412772566304
Position 4395: 0.0012030392098255074
Position 7416: 0.001132058670199669
Position 527: 0.001129650688995093
Position 3983: 0.0011067779596441822
Position 1790: 0.0010890706795713984
Position 5705: 0.0009557815820847805
Position 578: 0.0009404343810458367
Position 111: 0.0009147007613627475
Position 1673: 0.0008634876065518194
Position 1567: 0.0007909856598372297
Position 6812: 0.0007664166432191006
Position 10766: 0.0006727498193289919
Position 3268: 0.0006645268932100736
Position 3241: 0.0006338132334113397
Position 2906: 0.0006128550668768486
Position 1397: 0.0005441358789029853
Position 383: 0.000503696620594797
Position 8022: 0.0004986191407220972
Position 11279: 0.0004940770139343719
Position 1421: 0.00048605300393843304
Position 9450: 0.00048540293455599207
Position 5521: 0.00047744396884964003
Position 8200: 0.00046284125537722286
Position 6773: 0.00046051688458476146
Position 830: 0.00045189128030661597
Position 2310: 0.0004384612159105334
Position 9501: 0.00042629721184026805
Position 1805: 0.00042613964637420743
Position 11690: 0.00039724946702016106
Position 10518: 0.0003527965211777124
Position 215: 0.0003527373418145085
Position 5988: 0.00033362880152812576
Position 3566: 0.00032099130860509365
Position 2499: 0.00030463028286485455
Position 1898: 0.000281483320471054
Position 2536: 0.00027847142206534917
Position 1927: 0.00026008181383023146
Position 3035: 0.00025439114660799823
Position 1594: 0.00025400472552562314
Position 1004: 0.00025262189316007164
Position 6706: 0.00024220779700593584
Position 6780: 0.00024213954117308377
Position 2860: 0.0002396885016448271
Position 10964: 0.0002320055613843281
Position 2737: 0.00023036218176804597
Position 1549: 0.00021525992545360587
Position 441: 0.00021378849716679248
Position 935: 0.00021345744605190717
Position 2968: 0.0002123045492446504
Position 5477: 0.00021064279350842168
Position 3287: 0.00020540053494200178
Position 380: 0.0002003007650660552
Position 864: 0.00019881077936443367
Position 1939: 0.00019784233522841916
Position 116: 0.00018854430296339828
Position 1247: 0.00018600132721681087
Position 2338: 0.0001835079082378267
Position 2767: 0.0001640895755655436
Position 5670: 0.00015515767328460922
Position 392: 0.00014719581254774713
Position 9895: 0.00014303685960257074
Position 301: 0.0001424636655638847
Position 2673: 0.0001417535263872037
Position 1911: 0.0001273409012174263
Position 137: 0.00012475959491164426
Position 5953: 0.00012086613452027912
Position 378: 0.00010794409620962639
Position 9555: 0.00010604819845756887
Position 2204: 9.820834079148526e-05
Position 5534: 9.679403639468949e-05
Position 690: 8.930421585416467e-05
Position 1873: 8.861269119071093e-05
Position 1950: 8.423953522224927e-05
Position 564: 8.401168501724847e-05
Position 1894: 8.378851981353471e-05
Position 653: 8.178645755486522e-05
Position 1425: 7.53627969553893e-05
Position 5972: 7.506946858299826e-05
Position 6017: 7.469901928160097e-05
Position 1179: 7.248883388469127e-05
Position 1636: 6.081083686557306e-05
Position 132: 5.8625309986979745e-05
Position 8434: 5.755091511244786e-05
Position 5886: 5.595459656812277e-05
Position 7256: 5.0713151863040894e-05
Position 141: 4.947620275095653e-05
Position 7335: 3.7264868681612646e-05
Position 9209: 3.3400381041949585e-05
Position 6179: 3.20109685086006e-05
Position 7305: 2.3874875322726325e-05
Position 3921: 2.195860879317921e-05
Position 6493: 1.9767788792086484e-05
Position 3485: 1.528141934521441e-05
Position 6213: 1.4130725599637785e-05
Position 3428: 6.7048092212873975e-06
Position 6150: 5.788548331550587e-06
Position 5241: 5.7232781837984955e-06
Position 3523: 4.503147275735027e-06
Position 2252: 4.256411389175538e-06
Position 128: 4.222237867765704e-06
Position 5229: 3.774879243506595e-06
Position 234: 3.7222031642185753e-06
Position 1707: 3.0196976027583033e-06
Position 1515: 2.6094860282531967e-06
Position 2216: 2.59197265359115e-06
Position 1839: 2.5281948644669284e-06
Position 3473: 2.218926758362623e-06
Position 3941: 2.203997300331127e-06
Position 1511: 2.197450855453366e-06
Position 3194: 2.0644325246801966e-06
Position 3465: 1.8713485466193508e-06
Position 3159: 1.7963625324295835e-06
Position 2591: 1.7529315778052512e-06
Position 2607: 1.5986250570499442e-06
Position 1244: 1.5420784867911746e-06
Position 226: 1.4176787582614274e-06
Position 400: 1.2300912109030735e-06
Position 2467: 1.1934361764241924e-06
Position 2928: 1.1914106210707554e-06
Position 2877: 1.1408996970852242e-06
Position 1207: 1.0960475199536245e-06
Position 608: 1.0943717333202423e-06
Position 1504: 1.0865263213223009e-06
Position 2230: 1.0718522095215366e-06
Position 77: 1.0652055470025041e-06
Position 2139: 9.904715063340044e-07
Position 1080: 9.213444275067584e-07
Position 744: 9.000631108735478e-07
Position 1077: 8.361811390786382e-07
Position 2025: 6.770541162717466e-07
Position 702: 6.395697113774943e-07
Position 472: 5.51907954177165e-07
Position 204: 4.5953001194922305e-07
Position 2100: 4.2642467884081695e-07
Position 836: 4.1822236184751685e-07
Position 770: 3.2700405262216596e-07
Position 5716: 3.0592025663002115e-07
Position 410: 3.0250450658499637e-07
Position 179: 2.581413894986236e-07
Position 1574: 2.269922260339706e-07
Position 777: 2.2608417410110278e-07
Position 1017: 2.2156487740035665e-07
Position 2118: 2.1122671431979222e-07
Position 1256: 2.0302865399845745e-07
Position 531: 1.735571191190437e-07
Position 784: 1.7235940291026638e-07
Position 1213: 1.6984195117145448e-07
Position 1357: 1.615068584040987e-07
Position 352: 1.5628588396177118e-07
Position 774: 1.410130113799096e-07
Position 1027: 1.3239761721101952e-07
Position 1965: 1.3212642375245314e-07
Position 1482: 1.2597638019827164e-07
Position 303: 1.0356642142195311e-07
Position 489: 1.0153544576428398e-07
Position 874: 9.940488415627735e-08
Position 1262: 8.713233858546593e-08
Position 507: 8.21806353650683e-08
Position 2104: 8.143841720256431e-08
Position 1495: 6.310221604528768e-08
Position 1462: 6.181558402574467e-08
Position 1976: 5.8777655858253604e-08
Position 145: 5.464445472097667e-08
Position 1640: 5.120231325347853e-08
Position 1012: 4.3378168229999475e-08
Position 1522: 4.125861725742314e-08
Position 419: 3.836724106250281e-08
Position 889: 3.745529730497687e-08
Position 2819: 3.695022080478327e-08
Position 1644: 3.220157047077706e-08
Position 1219: 3.065012521817982e-08
Position 541: 2.111808246368174e-08
Position 1428: 1.5498867270551614e-08
Position 1448: 1.5414171121578748e-08
Position 1407: 1.4424088361467989e-08
Position 1475: 1.4059332097085443e-08
Position 1186: 1.089216009672715e-08
Position 324: 1.0327736637897338e-08
Position 1193: 9.12992002685676e-09
Position 952: 7.202906032575339e-09
Position 937: 4.413609635802107e-09
Position 305: 2.823504801756247e-09
Position 1171: 1.4202677693198972e-09
Position 882: 9.239672397815519e-10
Position 317: 1.5006538763332302e-11
Position 314: 4.444559678895664e-12
