Gene = BC048562
Position 896: 4.430093339066751e-09
Position 157: 4.240302495656845e-09
Position 126: 3.238764270860238e-09
Position 143: 2.7124788791161473e-09
Position 278: 2.2236652970343464e-09
Position 89: 9.344259617656477e-10
Position 161: 6.700826692920497e-10
Position 604: 1.9472577644959412e-10
Position 159: 5.636063628288891e-12
Position 104: 1.7118622723891016e-12
Position 102: 8.995555750965433e-13
