Gene = Nelfa
Position 6590: 0.004750782733141599
Position 15237: 0.004630163004432301
Position 6155: 0.00423954323023693
Position 15670: 0.0037889471387267657
Position 632: 0.0036462596228240226
Position 7224: 0.0034182568862739537
Position 2312: 0.003405590867577065
Position 3983: 0.0033989670389096022
Position 38363: 0.003332582463357695
Position 5932: 0.002977025868432212
Position 15034: 0.002813813324163591
Position 12519: 0.002738281201057057
Position 36930: 0.0025642098062997215
Position 1449: 0.0025598371828674657
Position 2577: 0.0024941768970623977
Position 14603: 0.002398237474446935
Position 5043: 0.0023314761370989254
Position 36278: 0.002276709916467342
Position 36209: 0.002254695817180735
Position 6252: 0.0021572331495434446
Position 36703: 0.0020200411300578874
Position 15009: 0.0014978883273657584
Position 15759: 0.0014745118530254003
Position 286: 0.0012330034700993274
Position 15612: 0.0011430413258478839
Position 14792: 0.0011401366201403127
Position 37433: 0.0011222026254388252
Position 15708: 0.0010308452132603515
Position 15763: 0.0009735671538237919
Position 36099: 0.0009609233376716601
Position 36015: 0.0008912067887142446
Position 36532: 0.0008267588586659494
Position 37136: 0.000590841069967735
Position 37200: 0.0005111193558439719
Position 37350: 0.0005020547269324976
Position 37682: 0.0004501306781848378
Position 9538: 0.00041017194377437373
Position 96: 0.00040836420652091564
Position 36410: 0.00036413458494497213
Position 37689: 0.0003235083697236487
Position 38367: 0.0003178785702937943
Position 36442: 0.0003160844964366084
Position 37616: 0.00030923997734356355
Position 1743: 0.00027947196534505963
Position 36951: 0.0002256397792773989
Position 35958: 0.00022373189660367535
Position 38067: 0.00022097520072379085
Position 11066: 0.00019108836735824561
Position 38138: 0.0001813849201417568
Position 36664: 0.00017738593223303177
Position 37591: 0.00017713741863690624
Position 1752: 0.00014089316135278954
Position 1434: 0.00013511370886491912
Position 16272: 0.00012764747145530456
Position 37832: 0.00012252441040054343
Position 37066: 0.00011983364546713538
Position 37792: 0.00010714430085397226
Position 1549: 0.00010353536479481758
Position 37774: 9.84277096511555e-05
Position 2093: 9.264599671368674e-05
Position 37739: 8.736052211842523e-05
Position 15723: 8.361896358591582e-05
Position 660: 8.07195447346942e-05
Position 4858: 6.664594144012366e-05
Position 136: 5.145185494070279e-05
Position 2501: 4.7048492783668784e-05
Position 37861: 4.631377305624231e-05
Position 1987: 4.52814988041081e-05
Position 197: 4.407499775516659e-05
Position 113: 4.337000385642117e-05
Position 5507: 4.281691347496977e-05
Position 1677: 4.0769290226675695e-05
Position 2294: 3.699705939481375e-05
Position 9790: 3.516234221088781e-05
Position 2554: 3.218608551514522e-05
Position 246: 2.595203511948254e-05
Position 38375: 2.3454997860658512e-05
Position 37749: 2.250632227501158e-05
Position 1399: 2.049111570342606e-05
Position 1698: 1.9609113304914782e-05
Position 502: 1.8167068707005364e-05
Position 267: 1.55526125192663e-05
Position 1044: 1.1966490554293494e-05
Position 106: 1.1909202380249502e-05
Position 331: 9.181343193454994e-06
Position 520: 6.996123597075894e-06
Position 681: 6.720925252061706e-06
Position 4191: 6.283982448266791e-06
Position 491: 5.674251606315447e-06
Position 6880: 5.30639518517522e-06
Position 1747: 4.865974060082244e-06
Position 4028: 4.48803639381087e-06
Position 64: 4.1952589056833944e-06
Position 37530: 4.158286268505777e-06
Position 547: 3.976968123741392e-06
Position 379: 3.288724382339828e-06
Position 6201: 3.249093956441886e-06
Position 1002: 3.130745180213273e-06
Position 908: 3.0756981099997228e-06
Position 37411: 2.856306698343164e-06
Position 37549: 1.3830540116184557e-06
Position 1018: 1.210908986646051e-07
Position 14572: 1.2070676494501535e-07
Position 542: 9.90996861380022e-08
Position 599: 9.138858153481811e-08
Position 1083: 9.066401721191126e-08
Position 646: 9.012888638394833e-08
Position 867: 8.48714137077404e-08
Position 210: 8.020598923836027e-08
Position 555: 7.750030849781196e-08
Position 716: 4.950723671875023e-08
Position 1184: 4.4666995038464124e-08
Position 1109: 3.080109707795124e-08
Position 1115: 2.5610475686005702e-08
Position 1248: 1.8832553320002123e-08
Position 731: 1.7102987500891792e-08
Position 892: 1.2608363984692017e-08
Position 17: 2.29484790379624e-09
Position 978: 6.315688988622833e-10
Position 906: 6.101712683252705e-10
Position 775: 6.10613294306208e-11
Position 558: 5.89628024130917e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 25045: 0.9999999996338754
Position 32952: 0.9999999996338751
Position 14395: 0.9969199594733843
Position 35888: 0.9689718835919742
Position 15759: 0.9677478675310696
Position 35133: 0.9161655678544419
Position 37301: 0.9065798364467509
Position 37503: 0.7416869298996577
Position 9575: 0.6447794202095969
Position 36859: 0.5069678100940261
Position 34755: 0.44933390685195845
Position 6420: 0.2511943285539768
Position 37027: 0.24856821013919464
Position 36069: 0.22246195358703255
Position 8013: 0.22048685613601338
Position 16163: 0.1950707038262927
Position 12193: 0.17207260522299458
Position 23262: 0.16685808770913757
Position 23308: 0.1589350062353047
Position 37472: 0.14282700180058852
Position 38259: 0.11538853251474337
Position 33130: 0.08445345672740232
Position 37325: 0.07488736600013109
Position 3771: 0.07095902164103401
Position 23212: 0.07024177791920055
Position 8049: 0.06825059514724578
Position 37047: 0.06808033125286518
Position 6393: 0.062486037778259715
Position 13710: 0.06066319771618327
Position 12270: 0.0593300307811559
Position 1815: 0.05926293863440176
Position 9596: 0.05544827760570889
Position 12154: 0.04345153500512144
Position 16213: 0.0431562161990976
Position 3918: 0.0410515601564165
Position 36170: 0.04005076647166994
Position 6461: 0.038551854452793154
Position 15504: 0.03844661034382299
Position 14733: 0.037309615788837965
Position 9462: 0.03487066006553757
Position 9648: 0.034040329212623184
Position 6281: 0.02975807624494312
Position 4748: 0.027164181191059636
Position 35062: 0.026715413716454
Position 16246: 0.0248219018359263
Position 10091: 0.024688822253246145
Position 5249: 0.023512199445951086
Position 16194: 0.02093729737130288
Position 5844: 0.019281136579411714
Position 35370: 0.019173468661547236
Position 11365: 0.018911996600149084
Position 37487: 0.016944199123890846
Position 5272: 0.01639151903798496
Position 4608: 0.014586171840837858
Position 38485: 0.014555558176520642
Position 16130: 0.013422596201335901
Position 6340: 0.012425727399956954
Position 37944: 0.010408964494781422
Position 14913: 0.010148597217717064
Position 6246: 0.00906035408584481
Position 36514: 0.008494854913685084
Position 5931: 0.008277829635227692
Position 37638: 0.008053317381496311
Position 16099: 0.007878675130277358
Position 15855: 0.0074955944755575885
Position 11491: 0.006827904098343415
Position 14781: 0.0067430003152401
Position 36314: 0.0064973651427634345
Position 12390: 0.006320544855001591
Position 6379: 0.0062194593264757346
Position 11314: 0.005890375863274267
Position 35908: 0.005369081903117584
Position 36765: 0.005218337521615325
Position 37523: 0.004760863141532462
Position 37265: 0.00451836258306832
Position 38154: 0.004401223847096932
Position 8114: 0.004370440204733253
Position 6407: 0.004168369964289825
Position 6491: 0.004121291077081673
Position 37717: 0.003996202595639991
Position 37538: 0.003674592240459915
Position 38246: 0.0036494076288300504
Position 37077: 0.003611610583303955
Position 37505: 0.003429236932596817
Position 7140: 0.0034182568862739554
Position 36930: 0.003388576919005861
Position 36991: 0.0033848382858650107
Position 37310: 0.003135651255512924
Position 35983: 0.003054642414082239
Position 3953: 0.0030307122566078726
Position 1922: 0.0029269331087644905
Position 15183: 0.0029159490010634737
Position 6278: 0.002903328920220524
Position 38050: 0.0028055400667251398
Position 36520: 0.002648746035922439
Position 36659: 0.00255756227890106
Position 16250: 0.0025418752270652536
Position 15763: 0.0025170727414201384
Position 36959: 0.0024764436487595366
Position 4679: 0.002458143890341515
Position 14651: 0.002431217739610734
Position 2496: 0.0024031692408499027
Position 38131: 0.0023758409581853403
Position 5177: 0.0023383896916915853
Position 4768: 0.002303251004967733
Position 3777: 0.002286031639553741
Position 37305: 0.0022635188999842234
Position 1887: 0.0020665473437928464
Position 8284: 0.0020262049093238603
Position 14847: 0.002022815051448077
Position 14850: 0.0020219256725954025
Position 15553: 0.002019290339681584
Position 37484: 0.0019788200997247363
Position 16348: 0.001973204194012443
Position 38304: 0.001950219452548125
Position 37996: 0.0019489053974827133
Position 16305: 0.0017670327349864493
Position 1321: 0.001739155409431124
Position 37689: 0.0017052831502369912
Position 6094: 0.0017047518681710051
Position 37328: 0.0017043041220119915
Position 16064: 0.001680758644790098
Position 5822: 0.0016156989143198193
Position 5599: 0.0015289209186992577
Position 35656: 0.0014022650111609873
Position 4057: 0.0013947455491372515
Position 4944: 0.0012977077693304322
Position 38224: 0.001264818578536343
Position 2202: 0.0012017442104488196
Position 37230: 0.001200492603416583
Position 16026: 0.0011968206259781976
Position 15072: 0.0011683082864995579
Position 14806: 0.0011400053035743995
Position 3827: 0.0011033652691459382
Position 2251: 0.0010876374206363307
Position 36469: 0.001029570545518125
Position 37802: 0.0009969386897646384
Position 38239: 0.0009806778662862395
Position 37303: 0.0009137790506801144
Position 37882: 0.0008647765063665678
Position 37574: 0.0008172993958591795
Position 36877: 0.0008101795143165471
Position 1283: 0.0007628435983990435
Position 36039: 0.0007615589605939972
Position 37605: 0.0007294910093110133
Position 1962: 0.0007195438709780638
Position 2226: 0.0006468215034051255
Position 37614: 0.0006286602388809561
Position 2034: 0.0006273702022061412
Position 37578: 0.0005748373511525857
Position 15606: 0.000571000684146704
Position 38235: 0.0005672090863085376
Position 38056: 0.0005569510305030122
Position 3830: 0.0005514291312241598
Position 15078: 0.0005459057168692687
Position 36881: 0.0005096517943397403
Position 37276: 0.00046111810271898994
Position 37236: 0.0004356698130082652
Position 3901: 0.000393056967903911
Position 37586: 0.0003645107093268914
Position 4997: 0.00036332581545674944
Position 4879: 0.0003048308044194338
Position 37520: 0.00029879215035856943
Position 3897: 0.0002977757040616716
Position 37213: 0.00028014366878342177
Position 38283: 0.00024316450936338478
Position 1662: 0.00021177828266872066
Position 37724: 0.00020683460505033024
Position 1348: 0.00020298118173852018
Position 3876: 0.00019551126427131012
Position 37643: 0.00019327669501031675
Position 10974: 0.00019108836735824597
Position 37927: 0.00017481576184660068
Position 5876: 0.00017469780245680424
Position 15803: 0.00017245256430923502
Position 15797: 0.00016047153020941544
Position 5153: 0.00015936845221325936
Position 37337: 0.00015676828051789407
Position 9239: 0.00014858771416670098
Position 15869: 0.00014132056548283255
Position 38362: 0.0001405104757858916
Position 6000: 0.00011866539215511502
Position 38332: 0.00011707633393225187
Position 1398: 0.00011552984275033352
Position 2414: 0.0001119102190648989
Position 37192: 0.00010942982161376511
Position 1464: 0.00010392201468593216
Position 4022: 0.00010346997042335172
Position 37730: 9.604132724313599e-05
Position 37761: 9.45088742684006e-05
Position 37591: 9.011148892313239e-05
Position 225: 8.136460349924788e-05
Position 38397: 7.287419158388135e-05
Position 599: 7.160915839056734e-05
Position 336: 6.693599460358148e-05
Position 37197: 6.314837354095105e-05
Position 260: 5.9002451781305714e-05
Position 4914: 5.652195891710454e-05
Position 1834: 5.181268560872595e-05
Position 37722: 5.0477693181679264e-05
Position 37544: 4.37586459067873e-05
Position 506: 4.116935927197678e-05
Position 1929: 4.037593740983848e-05
Position 486: 3.692526189050228e-05
Position 15525: 3.231758847732947e-05
Position 1940: 2.544061737920371e-05
Position 37560: 2.4745300892965465e-05
Position 37749: 2.1413014181778425e-05
Position 1484: 1.9126802184602045e-05
Position 520: 1.1295819478799937e-05
Position 15384: 1.0337990406543996e-05
Position 529: 5.870575946879183e-06
Position 38219: 5.356491530107008e-06
Position 2410: 4.64662825833008e-06
Position 3923: 3.7298384041448954e-06
Position 342: 3.722458437326844e-06
Position 4853: 3.7207183995798446e-06
Position 3642: 3.111033511994165e-06
Position 578: 3.089566155816143e-06
Position 15561: 2.9760473856723644e-06
Position 37658: 2.681835857722101e-06
Position 5399: 2.6270574055476307e-06
Position 6774: 2.339900991075469e-06
Position 5370: 2.314270581480703e-06
Position 243: 2.2425585780701e-06
Position 1529: 2.0431576663459174e-06
Position 5084: 1.8143483274177012e-06
Position 6771: 1.7155576095410986e-06
Position 3494: 1.3337473350577195e-06
Position 6702: 1.250936584558655e-06
Position 3621: 1.1919195759546948e-06
Position 3833: 1.1645844865881296e-06
Position 197: 1.1414801855254463e-06
Position 2178: 1.1266283416709328e-06
Position 3416: 1.0797685655937627e-06
Position 2151: 8.497953701561933e-07
Position 2355: 6.906807992918568e-07
Position 2275: 6.300645217087967e-07
Position 1488: 5.867976515141226e-07
Position 15977: 5.368201747209847e-07
Position 4087: 4.86659277687991e-07
Position 14965: 4.746542700650024e-07
Position 14972: 4.2055332758141706e-07
Position 1986: 3.8409142697310097e-07
Position 177: 3.6498104446666217e-07
Position 1526: 2.992936702898677e-07
Position 37661: 1.848012891155404e-07
Position 37622: 7.84210434453055e-08
Position 37562: 6.323792688715832e-08
