Gene = Nop53
Position 6813: 1.0631760085172132e-05
Position 5990: 1.053700666570882e-05
Position 6116: 1.0209010244892247e-05
Position 6695: 9.822843847026228e-06
Position 6265: 7.655497340497905e-06
Position 7770: 7.446181350969291e-06
Position 381: 6.508818841534101e-06
Position 432: 3.4966387165929683e-06
Position 6428: 3.2346628897934175e-06
Position 7653: 2.527396740217037e-06
Position 8039: 2.4309302955056158e-06
Position 206: 2.3293121802422552e-06
Position 819: 2.068485115706629e-06
Position 6440: 2.0242313420822973e-06
Position 792: 1.9717122414872218e-06
Position 808: 1.5042597155814776e-06
Position 7964: 1.4736824048215333e-06
Position 8147: 1.2611262732487907e-06
Position 387: 1.2427750538342243e-06
Position 8247: 1.1561782627147486e-06
Position 8139: 1.1458009097992496e-06
Position 4408: 1.1324965965287098e-06
Position 8177: 6.522982753033395e-07
Position 8194: 6.118174038604507e-07
Position 7863: 2.87049411840301e-07
Position 456: 2.72794164775603e-07
Position 8003: 1.7858475398494146e-07
Position 669: 4.661964914169142e-08
Position 976: 3.125170738056054e-08
Position 7872: 2.1840302090253527e-08
Position 8001: 1.1745172218712253e-09
Position 398: 6.386659246704758e-10
Position 6133: 4.116785684813214e-10
Position 6493: 7.764481286586398e-12
Position 937: 5.009840985633615e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7843: 0.9948590345911276
Position 5840: 0.9875575756352062
Position 3176: 0.9765395563339399
Position 6240: 0.9658484109429517
Position 7645: 0.9541857589082335
Position 6809: 0.9416304582016067
Position 4263: 0.9339136234132343
Position 6419: 0.9027624880142597
Position 420: 0.7577853768554547
Position 719: 0.7275881255268656
Position 7096: 0.6429904608795289
Position 8184: 0.531447893264736
Position 3699: 0.39788491097584083
Position 2004: 0.3088370008307444
Position 8284: 0.26548695272238165
Position 681: 0.18814775091610414
Position 4426: 0.14722649943934957
Position 3715: 0.11628691968951131
Position 1981: 0.11575684391757823
Position 5472: 0.08815587278476612
Position 1695: 0.08474887267511047
Position 4079: 0.06394403997632706
Position 1952: 0.06108643098415076
Position 8312: 0.05782991910505079
Position 4405: 0.05653848575707877
Position 4229: 0.044789054008717875
Position 3923: 0.04149618867358503
Position 5276: 0.04043265654185975
Position 1675: 0.037471483861622815
Position 5451: 0.03576958367532013
Position 5242: 0.034151335828606875
Position 1986: 0.033196596710475486
Position 1642: 0.03247192575658167
Position 5517: 0.03231270135294611
Position 7994: 0.03015701860417545
Position 1601: 0.027250021053318613
Position 3856: 0.02519636674374759
Position 6022: 0.023443859690408898
Position 435: 0.023365127785753184
Position 1890: 0.021853391590636102
Position 9068: 0.021259099567020778
Position 7671: 0.020901108072604153
Position 6530: 0.02016163153022263
Position 3838: 0.020080923404722856
Position 4707: 0.01831267300084436
Position 3677: 0.017687678795452477
Position 3822: 0.016092185165505566
Position 8733: 0.01514134860760667
Position 6211: 0.014730361122717181
Position 699: 0.01437603788330667
Position 1008: 0.014234463261344728
Position 733: 0.014038989117094525
Position 1383: 0.013075576364317238
Position 8514: 0.013031614225732157
Position 2878: 0.011727984216470684
Position 2439: 0.011102377906526585
Position 1864: 0.01081076513809871
Position 5457: 0.010402830599911251
Position 4494: 0.01025141005537298
Position 2907: 0.009689858171195685
Position 4612: 0.00953405638028212
Position 4104: 0.00946810889360316
Position 1332: 0.009359341482929062
Position 1629: 0.009293224971384177
Position 6503: 0.009268707858673042
Position 1784: 0.00914234986209466
Position 7598: 0.008965535063750817
Position 6509: 0.008560919183044512
Position 1452: 0.008000375432329558
Position 3789: 0.007761927016980031
Position 1476: 0.007624282767729282
Position 2350: 0.00755029900255443
Position 2401: 0.0074089685123670665
Position 6865: 0.006697734408011698
Position 5320: 0.006660504653858033
Position 145: 0.006524973068127177
Position 7970: 0.006489380209914751
Position 8403: 0.00644062827924556
Position 769: 0.006113260512391106
Position 1720: 0.0059443901993258596
Position 4698: 0.005860480574862703
Position 8636: 0.0057223091496970985
Position 1604: 0.005430944214284613
Position 527: 0.0054103383748133355
Position 9225: 0.005317943065233706
Position 459: 0.005192889096265101
Position 6479: 0.004946618096776451
Position 9752: 0.004869710502334901
Position 5162: 0.004839891159887232
Position 4166: 0.0045150794609002615
Position 6563: 0.004482719014781044
Position 924: 0.004475151076453787
Position 2033: 0.004422460039766078
Position 2473: 0.00423153722369048
Position 1608: 0.004228635747084394
Position 7608: 0.004218180108768606
Position 2066: 0.004198764509797664
Position 1672: 0.0037509481132109775
Position 7649: 0.0037365419520708535
Position 3733: 0.0035418932086762954
Position 6059: 0.0035153548081216144
Position 9452: 0.0033725183708590905
Position 2488: 0.00335762850572658
Position 3808: 0.003346945608056264
Position 1523: 0.00321433968458929
Position 8988: 0.003187471742874404
Position 9312: 0.00294172012102636
Position 9337: 0.002853171082100914
Position 6422: 0.0027413172228015537
Position 4086: 0.002563045556287692
Position 9507: 0.00248877079605456
Position 9565: 0.0024359507403675083
Position 8663: 0.002432169235411002
Position 1753: 0.0023892869626825934
Position 4233: 0.0023509032723010664
Position 7652: 0.0023318617698495302
Position 6507: 0.002292363177570153
Position 2171: 0.002272692530022139
Position 1639: 0.002270319418923046
Position 9848: 0.0022350289064832474
Position 5778: 0.0020145047088298974
Position 4553: 0.0019968785169709887
Position 6560: 0.001964927661071824
Position 5086: 0.00195423391163885
Position 6136: 0.0018676811733587615
Position 6458: 0.0018616328328865956
Position 9084: 0.0018284069454544596
Position 500: 0.0018046179065648166
Position 4452: 0.0018024822821882983
Position 2291: 0.0017424386319265022
Position 6657: 0.0017418400358062767
Position 5480: 0.0016933024003501962
Position 5864: 0.0016818415018728997
Position 4022: 0.001665764675488375
Position 3730: 0.0016431917719707631
Position 124: 0.0016354575481617173
Position 7808: 0.0015420670478509184
Position 1656: 0.0015291874723883966
Position 4025: 0.0015281934567697101
Position 1701: 0.0014893141864979428
Position 7124: 0.0014560903824554015
Position 8823: 0.0013945574580097693
Position 3802: 0.0013692797122894023
Position 5764: 0.001346368170007861
Position 8323: 0.0011901817444536361
Position 7569: 0.001155000309929055
Position 4826: 0.001146877289148217
Position 3662: 0.0011466782420435986
Position 9264: 0.0011171945006022044
Position 6276: 0.0010940203447439613
Position 4668: 0.0010935883951439336
Position 7153: 0.0010703403326231173
Position 6818: 0.0010315274225723584
Position 2576: 0.0009846573720298586
Position 1057: 0.0009485857609729046
Position 1061: 0.0009331609648008913
Position 4292: 0.0009221404328157388
Position 6485: 0.0009180812131109345
Position 3533: 0.0008933389467566876
Position 9820: 0.000866931864663668
Position 8892: 0.0008448748383959071
Position 3738: 0.0008410011193447669
Position 4178: 0.0008356883938649804
Position 6565: 0.0007976825371154435
Position 6270: 0.0007909788976026806
Position 4243: 0.0007853277802753785
Position 6887: 0.0007672697558410307
Position 6461: 0.0007512859877629658
Position 3575: 0.0007509282281876338
Position 6255: 0.0007445317444458818
Position 1121: 0.0007438055530067831
Position 6437: 0.0007391618081053756
Position 1013: 0.0007319364432732162
Position 7210: 0.0007180634315320071
Position 7975: 0.0006830497973634999
Position 9113: 0.000661991620599849
Position 3896: 0.0006594967235285249
Position 2531: 0.0006549241770749953
Position 7460: 0.0006447440192313201
Position 2699: 0.0006370364297519451
Position 5806: 0.0006326381439517566
Position 1717: 0.0006229824586949309
Position 3775: 0.0006056823465512453
Position 9783: 0.0005761150619222596
Position 4629: 0.0005741905715614122
Position 3975: 0.0005564908166344665
Position 8616: 0.0005503819533254355
Position 1086: 0.000545726590259034
Position 2859: 0.0005431991459570944
Position 8912: 0.0005342309460287459
Position 7850: 0.0005297589308169297
Position 7058: 0.000518442669160325
Position 8001: 0.0005090840059506959
Position 2740: 0.0005071345094563714
Position 6328: 0.0005001066100582272
Position 398: 0.000491421376463947
Position 2016: 0.0004858315361660768
Position 6264: 0.00047496841518825567
Position 6446: 0.00046128910819161233
Position 7813: 0.00045392904216171005
Position 6848: 0.00045279143102119646
Position 2211: 0.00042929819345543255
Position 8191: 0.00042263877055977736
Position 2493: 0.0004130531001551608
Position 9613: 0.00041248357587664336
Position 8486: 0.00041204854373268446
Position 8291: 0.00040489351787022167
Position 6881: 0.00040121774884093256
Position 1869: 0.0003995739814490485
Position 8296: 0.0003989448374864096
Position 1559: 0.0003884679337864108
Position 3601: 0.0003878358587900031
Position 7367: 0.00035599587545197394
Position 482: 0.0003492151700270627
Position 1565: 0.0003489272547914556
Position 9805: 0.00034579925250881045
Position 5371: 0.000338160928906536
Position 5284: 0.00031961882073160407
Position 8757: 0.00031650015949784326
Position 8495: 0.0003139403540597927
Position 1660: 0.0003135124232423995
Position 1030: 0.0003061171944997591
Position 6253: 0.0003029082238833836
Position 1733: 0.0002915470663701535
Position 9143: 0.00028898155733929494
Position 7103: 0.0002880807829226826
Position 6821: 0.0002864062845645251
Position 8226: 0.0002819629138334598
Position 629: 0.00027609557857928677
Position 3608: 0.0002744382072238618
Position 9165: 0.0002725598852422004
Position 6898: 0.000271625181633771
Position 8382: 0.00027086957820354496
Position 606: 0.0002529217502088038
Position 4313: 0.00025061856626859514
Position 1480: 0.0002422439904320147
Position 5377: 0.0002418207227766162
Position 7395: 0.00024094033870859113
Position 1402: 0.00023410525299806227
Position 8407: 0.00022757029277922018
Position 750: 0.00022358586322810707
Position 9325: 0.00021959493659967007
Position 663: 0.0002161253203084547
Position 869: 0.00021389921302904772
Position 735: 0.00021294159626559516
Position 1708: 0.00021080134016882935
Position 1178: 0.00020429382246098308
Position 1799: 0.00020194192030348462
Position 9293: 0.00020091468170515381
Position 230: 0.00019721288224989867
Position 3627: 0.00019521684837663276
Position 5873: 0.0001936492208425421
Position 8039: 0.00019214953471187237
Position 3183: 0.00019078705057752021
Position 2175: 0.00019016833048390085
Position 1837: 0.00018326783412808448
Position 1520: 0.00018273191705512056
Position 3586: 0.00017846991553594814
Position 6489: 0.00017766934128547878
Position 1288: 0.00017678762206996385
Position 1680: 0.0001764282521668055
Position 1159: 0.00016917905439076347
Position 3030: 0.00016308317490718776
Position 5739: 0.0001563458736231642
Position 6572: 0.00014824090591872112
Position 631: 0.00014660096426427304
Position 5722: 0.0001423386268871319
Position 6855: 0.0001347426043915058
Position 152: 0.00013298694794684591
Position 9863: 0.0001270605482688814
Position 1958: 0.00012091216829957786
Position 6578: 0.0001188820016990435
Position 6837: 0.00011886091648525491
Position 166: 0.00011225112042059792
Position 1724: 0.00010845127864785449
Position 4467: 0.00010829669382230176
Position 9373: 0.00010731349986222515
Position 7185: 0.00010698716715917556
Position 1412: 0.00010480554071581285
Position 4778: 0.00010329625644871072
Position 6086: 0.0001026470284495998
Position 8554: 0.00010042369130511726
Position 2355: 9.897980123478265e-05
Position 7384: 9.398027528632511e-05
Position 6906: 9.147177532741512e-05
Position 7486: 9.081756977425106e-05
Position 5134: 9.038542443545424e-05
Position 3900: 8.694508927102264e-05
Position 1505: 8.389450132855515e-05
Position 1145: 8.221162053825655e-05
Position 9081: 8.197872490048669e-05
Position 9097: 8.120544662396827e-05
Position 2089: 7.768344506769051e-05
Position 4043: 7.610576401997435e-05
Position 464: 7.358889796147722e-05
Position 5769: 7.326923233435799e-05
Position 600: 7.312835085141714e-05
Position 1377: 7.308893116691396e-05
Position 6288: 7.060451498529845e-05
Position 9038: 6.716200954103473e-05
Position 8845: 6.481617576917634e-05
Position 1585: 6.417569349226558e-05
Position 7060: 6.359171484041201e-05
Position 1388: 6.3008531807935e-05
Position 7129: 5.9247041084730904e-05
Position 6714: 5.823509367974794e-05
Position 7195: 5.738876079835688e-05
Position 1454: 5.444056078454252e-05
Position 8447: 5.06838243880635e-05
Position 360: 5.0116661573793184e-05
Position 3072: 5.0111279053444e-05
Position 8685: 4.9445297001244824e-05
Position 6473: 4.911522298188255e-05
Position 169: 4.9077503158733446e-05
Position 155: 4.78104595354199e-05
Position 4532: 4.726923284839291e-05
Position 5901: 4.5735271015606734e-05
Position 6191: 4.539048844747597e-05
Position 1301: 4.460185508825451e-05
Position 2299: 4.331718425090277e-05
Position 3612: 4.313241573130852e-05
Position 7621: 4.306380622477513e-05
Position 3015: 4.241522596893831e-05
Position 8144: 4.204099253882925e-05
Position 5883: 3.843033515373125e-05
Position 7401: 3.781846467228259e-05
Position 3605: 3.734726508464555e-05
Position 542: 3.447308058747806e-05
Position 7163: 3.3123490391667264e-05
Position 7284: 3.175793788522674e-05
Position 7511: 3.090544310212128e-05
Position 8050: 3.082459006168547e-05
Position 3125: 2.911116840157895e-05
Position 6683: 2.8458416506387828e-05
Position 7370: 2.7730678547914834e-05
Position 5974: 2.7540810935279455e-05
Position 964: 2.7178273568757094e-05
Position 6575: 2.6520113320140496e-05
Position 529: 2.646132367145133e-05
Position 6066: 2.4840107042968022e-05
Position 1487: 2.2469189556027007e-05
Position 650: 2.216101269715794e-05
Position 4736: 2.1057773785015922e-05
Position 1183: 2.1036280518432877e-05
Position 7466: 1.995290065067412e-05
Position 197: 1.9209966238360815e-05
Position 8109: 1.856606103532471e-05
Position 3633: 1.8257246524682837e-05
Position 874: 1.7990714510103274e-05
Position 381: 1.7049372989787597e-05
Position 343: 1.682199261817576e-05
Position 6161: 1.6481932969955063e-05
Position 6929: 1.6245513501040776e-05
Position 387: 1.6155477585573804e-05
Position 1483: 1.5771049736865236e-05
Position 6692: 1.564739138277296e-05
Position 4745: 1.5218643724371736e-05
Position 6330: 1.5139574639296423e-05
Position 625: 1.5020133609028516e-05
Position 6185: 1.4265153962914662e-05
Position 7667: 1.3525347296810422e-05
Position 6079: 1.3396147334623409e-05
Position 182: 1.3058440177991858e-05
Position 1342: 1.2953651150530459e-05
Position 6138: 1.2636083629411814e-05
Position 195: 1.2538204754762323e-05
Position 6590: 1.2345780743853726e-05
Position 6926: 1.1898586347101339e-05
Position 1456: 1.0320376582879237e-05
Position 937: 1.0062363193467271e-05
Position 6584: 9.59902817412949e-06
Position 6587: 9.51606172352032e-06
Position 5969: 9.00484845405706e-06
Position 300: 8.84821616098149e-06
Position 6725: 8.825018682799827e-06
Position 216: 8.51655062329542e-06
Position 4829: 8.14134029725919e-06
Position 1569: 8.009675965550562e-06
Position 1684: 7.0804294685808755e-06
Position 6334: 6.903938476960173e-06
Position 4780: 6.71194690608933e-06
Position 6783: 5.581298185668209e-06
Position 8007: 5.367774095144964e-06
Position 4729: 5.194177255770087e-06
Position 6091: 5.040522470368062e-06
Position 949: 5.017612569641168e-06
Position 5071: 4.091515440175609e-06
Position 4496: 4.0618569451259724e-06
Position 7678: 3.962302081479809e-06
Position 6922: 3.5174537882292387e-06
Position 6951: 3.0696356962862553e-06
Position 179: 2.972189133986318e-06
Position 3545: 2.7754479568742244e-06
Position 8098: 2.772027625404228e-06
Position 654: 2.7451167966987066e-06
Position 1904: 2.3372754357397795e-06
Position 2075: 2.030831603599853e-06
Position 3558: 1.9479740898529255e-06
Position 233: 1.783106350116591e-06
Position 206: 1.7828520178930252e-06
Position 1233: 1.6811204316373603e-06
Position 6670: 1.5607881553494408e-06
Position 548: 1.5602671431726626e-06
Position 612: 1.3344939488326662e-06
Position 331: 1.2777379776776923e-06
Position 8058: 1.2768645583749052e-06
Position 6757: 9.702751043519576e-07
Position 6602: 7.554748816829203e-07
Position 3624: 6.136639774809195e-07
Position 4722: 5.920229323786619e-07
Position 557: 5.411681724449625e-07
Position 1239: 5.222960839333456e-07
Position 6730: 4.2050010947400717e-07
Position 6772: 4.140695686503876e-07
Position 944: 3.46286568893018e-07
Position 777: 3.262721879925902e-07
Position 6673: 2.601507385326867e-07
Position 3946: 1.402262912715737e-07
Position 1417: 1.3035498073091522e-07
Position 4715: 1.1085301810609712e-07
Position 5591: 9.659251125664891e-08
Position 6345: 4.630358439272475e-08
Position 1186: 3.5492021817673615e-08
Position 7863: 2.909037694315035e-08
Position 550: 1.9760651976226302e-08
Position 7868: 1.5180088516775647e-08
Position 1206: 1.506191507213154e-08
Position 7880: 7.942948735195828e-09
Position 1199: 4.592354170918981e-09
Position 1462: 3.490676010285883e-09
Position 805: 1.9016144328297593e-09
Position 779: 1.8226244597784106e-09
Position 784: 1.0318719022065734e-09
Position 843: 1.0319125189120866e-12
