Gene = Snapin
Position 2856: 0.009549821520280256
Position 555: 0.006765093357951991
Position 1668: 0.006096585802800342
Position 2002: 0.005796390168037731
Position 363: 0.004001822994060692
Position 381: 0.0028046389176028747
Position 2109: 0.0027916822232610184
Position 1164: 0.0024197924665053665
Position 2199: 0.00228145919673753
Position 2456: 0.0021272138305018376
Position 1829: 0.0017479043204407091
Position 1249: 0.001163022552367501
Position 315: 0.0011375646609684698
Position 1903: 0.0010811746345634656
Position 2872: 0.0008805163771915314
Position 2741: 0.0007307492303386053
Position 786: 0.0006735194735422467
Position 2700: 0.0006555822777365392
Position 1534: 0.0006248277387227014
Position 2966: 0.0006098769227059647
Position 1465: 0.0005703482209776891
Position 1405: 0.0005081606999700306
Position 275: 0.00043357390988940105
Position 2031: 0.00035280599044418395
Position 1598: 0.0003526754406451122
Position 2077: 0.00035064029274685523
Position 1855: 0.00029846787315727946
Position 732: 0.0002821720313892382
Position 993: 0.00023111705431669668
Position 2881: 0.0002206375537410817
Position 1408: 0.00020208319300151124
Position 1328: 0.00020078596802923442
Position 348: 0.00019905617493588912
Position 2990: 0.00017558757214831898
Position 440: 0.00016276996950730107
Position 322: 0.00014886934305297672
Position 378: 0.0001328782722965918
Position 1724: 0.0001325300483634967
Position 942: 0.00012105617624989108
Position 2930: 0.00010593679072516175
Position 2316: 9.527106285416042e-05
Position 2358: 9.054119110079323e-05
Position 1934: 7.994811492075302e-05
Position 343: 7.842719282083058e-05
Position 780: 7.768844603017396e-05
Position 666: 7.064079461438878e-05
Position 444: 6.684981807233368e-05
Position 2214: 6.133897727881194e-05
Position 2300: 6.0885771739647635e-05
Position 1450: 5.9204284824011786e-05
Position 2548: 5.257845052965692e-05
Position 1695: 4.9174402411870875e-05
Position 630: 4.773972771945396e-05
Position 2015: 4.51215153527744e-05
Position 1710: 4.397798143201696e-05
Position 948: 4.288281133015304e-05
Position 1232: 3.786363424137581e-05
Position 599: 3.734685220364698e-05
Position 1013: 3.645266111450777e-05
Position 2555: 3.5929121624423126e-05
Position 1482: 3.0878480535186226e-05
Position 479: 2.8907543056332714e-05
Position 302: 2.7001371041638164e-05
Position 1678: 2.506599561591351e-05
Position 1509: 2.380925972852429e-05
Position 870: 2.3544770014408837e-05
Position 2012: 2.293336515848875e-05
Position 2303: 2.048217854208184e-05
Position 1292: 2.0171075350105208e-05
Position 1489: 2.003082495573242e-05
Position 958: 1.8739710999018258e-05
Position 2891: 1.8279929952201033e-05
Position 1136: 1.706845164590249e-05
Position 1091: 1.6892680175749e-05
Position 288: 1.550135653637184e-05
Position 1475: 1.5498366960161984e-05
Position 1272: 1.498510735179411e-05
Position 485: 1.2763171137069213e-05
Position 266: 1.0831725928161048e-05
Position 1311: 1.072002450941869e-05
Position 2272: 1.0222277755378142e-05
Position 819: 1.0165825857899196e-05
Position 836: 8.958635602016253e-06
Position 1738: 7.924940899072585e-06
Position 119: 7.73789262132668e-06
Position 334: 6.954740680524355e-06
Position 2112: 6.446334095113595e-06
Position 561: 5.991804672815426e-06
Position 822: 5.809559780674228e-06
Position 1176: 5.727009958637344e-06
Position 250: 5.5302543851617835e-06
Position 1953: 4.499576794428372e-06
Position 2510: 4.468700991283229e-06
Position 964: 3.995786295458795e-06
Position 790: 2.9967083950222157e-06
Position 2322: 2.913679176012712e-06
Position 646: 2.6363868997143976e-06
Position 2392: 2.2231101069947804e-06
Position 1959: 1.7903679928846348e-06
Position 89: 1.4404847952593268e-06
Position 725: 1.419978719298946e-06
Position 452: 7.983623195370094e-07
Position 139: 7.60187160396397e-07
Position 449: 7.525785728399634e-07
Position 1264: 5.424047224033542e-07
Position 1920: 3.3345177798419024e-07
Position 1866: 3.0634671507618874e-07
Position 234: 2.55883978647532e-07
Position 510: 2.4677087113459286e-07
Position 638: 2.2991994980981756e-07
Position 172: 9.951747477597594e-08
Position 175: 9.591360735607718e-08
Position 104: 6.86901806552875e-08
Position 201: 4.115975038453118e-08
Position 454: 3.744489965991275e-08
Position 501: 2.1043404522266392e-08
Position 1415: 4.631168356448937e-09
Position 207: 2.3717073209226314e-09
Position 151: 2.1025080267298462e-09
Position 674: 4.929555942823821e-10
Position 497: 1.2429902646629835e-10
Position 676: 5.927541990256483e-11
Position 990: 3.500358784031027e-11
Position 920: 1.557421902201621e-11
Position 641: 7.035375272059457e-12
Position 844: 3.830665360740964e-12
