Gene = Wfs1
Position 1319: 0.14771053312627494
Position 11942: 0.14706177487413682
Position 14752: 0.14177035714832
Position 3631: 0.13110134587938038
Position 10369: 0.12179249460928855
Position 9908: 0.10884212159826803
Position 12555: 0.10725978357541013
Position 17936: 0.10660860185772485
Position 17991: 0.10430041408523488
Position 9648: 0.09920409889172153
Position 19572: 0.0970141817763376
Position 1518: 0.09488119235524613
Position 6513: 0.08613133159101136
Position 2987: 0.08448134359146818
Position 17355: 0.08441812223241571
Position 3571: 0.08401075059776392
Position 10089: 0.08362764787320123
Position 12469: 0.07641791984062202
Position 14879: 0.06846250216620778
Position 16145: 0.055095765200057496
Position 7046: 0.05480083870846489
Position 1611: 0.05271595306922816
Position 13967: 0.05127293708234546
Position 10211: 0.048890098633508274
Position 13191: 0.048298696381770055
Position 16116: 0.0475731032616078
Position 16184: 0.03891737086557311
Position 16380: 0.03825195566014495
Position 20026: 0.036314950549091965
Position 7349: 0.035033216178291346
Position 6538: 0.03394155890771883
Position 19682: 0.033113258788365546
Position 12594: 0.032404542285830264
Position 9954: 0.0313374502792562
Position 15657: 0.030496396158702494
Position 20062: 0.02982518996619157
Position 13626: 0.02854612938710632
Position 3673: 0.027908145469716702
Position 4916: 0.02752414772523706
Position 9015: 0.026521192537882075
Position 17954: 0.025778814776593585
Position 8352: 0.02508636614090855
Position 17744: 0.024257529167144968
Position 14809: 0.02209138768239559
Position 3518: 0.02194166425820808
Position 1634: 0.021338324501511307
Position 16099: 0.020967424081539045
Position 4164: 0.020762946780031342
Position 1944: 0.020280799663665805
Position 7017: 0.018647440319422167
Position 444: 0.01798889816654134
Position 3043: 0.01750435210082768
Position 16249: 0.016963179344934964
Position 3541: 0.016797693457202525
Position 9688: 0.016561271664518824
Position 20666: 0.015267596500744047
Position 13852: 0.014832827471779865
Position 8448: 0.014547358339714652
Position 8338: 0.013921247485679258
Position 8033: 0.012833741462956266
Position 13001: 0.01277912430004132
Position 1460: 0.012457454527167032
Position 15772: 0.011821318141007444
Position 17444: 0.011814185157485429
Position 806: 0.011541794454022602
Position 14982: 0.011397075486462342
Position 22510: 0.010803351502126808
Position 1672: 0.00994630671766343
Position 1893: 0.009897355615105019
Position 6491: 0.009570653822618349
Position 1614: 0.00949066914537712
Position 19493: 0.00918762163018211
Position 717: 0.008914442623484732
Position 18926: 0.0087188663778263
Position 12621: 0.008303778519968372
Position 2879: 0.008071540837098412
Position 3708: 0.008018727330012196
Position 3361: 0.007973660916325084
Position 2998: 0.007903671430232292
Position 2129: 0.007641152339325987
Position 19798: 0.007558541795138284
Position 1292: 0.0071770725608959
Position 21726: 0.007028478481233912
Position 2067: 0.006829167650175402
Position 14478: 0.006816087969497943
Position 3209: 0.006812828004820206
Position 16823: 0.006542101610087758
Position 12425: 0.006267022902033087
Position 21893: 0.006106788965206562
Position 19137: 0.006094682998312925
Position 6229: 0.0059621345418100265
Position 4893: 0.005572964207623502
Position 12657: 0.005450943234213311
Position 19065: 0.005389242203511352
Position 3577: 0.005363412714766197
Position 18567: 0.0051508392087595755
Position 1440: 0.005146127630880055
Position 18077: 0.005098986355873005
Position 18225: 0.0050845099585035
Position 9823: 0.004772260569446975
Position 16762: 0.004634629274783021
Position 12607: 0.004279367372478216
Position 16376: 0.0042434940518135626
Position 6912: 0.004057197294075464
Position 7324: 0.0038491258027675214
Position 7978: 0.003751354715619674
Position 587: 0.003627488939444768
Position 5275: 0.0036255706769221198
Position 16673: 0.0034845670206734235
Position 20763: 0.003265914772809056
Position 17719: 0.003247577454722116
Position 7352: 0.003236690033815232
Position 20754: 0.0031912305357551744
Position 4363: 0.0031101463909917644
Position 13883: 0.0030428226756469526
Position 2238: 0.003019716878514648
Position 14350: 0.0029727068017315786
Position 857: 0.0027753299538933658
Position 14894: 0.002666443559220756
Position 270: 0.0026596176415137097
Position 9851: 0.002650721079284395
Position 6387: 0.0026417583068867336
Position 247: 0.0026378472840067014
Position 17860: 0.002617396078769794
Position 8535: 0.002592024611919621
Position 2944: 0.0025135558314972077
Position 17898: 0.0025092296402959924
Position 2975: 0.002463701682746234
Position 16538: 0.002445269947460403
Position 14846: 0.0024183733959530934
Position 14122: 0.0023050510145636435
Position 7268: 0.002304918372250547
Position 22845: 0.002262415391705376
Position 17873: 0.0022426421003024634
Position 885: 0.0021709153309523157
Position 3020: 0.0021370537761889238
Position 2396: 0.002127005306239081
Position 8298: 0.0020454116041391853
Position 675: 0.002030849920961144
Position 1141: 0.002023837444180521
Position 7239: 0.0019868553766196435
Position 15001: 0.0018877255957781892
Position 17500: 0.0018808841007229074
Position 19750: 0.0018528943155297186
Position 1285: 0.0018213705493001114
Position 15587: 0.001819993426702065
Position 7227: 0.0018074352064220013
Position 6978: 0.001756170800811303
Position 8667: 0.0017559194806864831
Position 13850: 0.0017438429534532768
Position 1250: 0.001739002951380947
Position 4351: 0.0017271857879233464
Position 1391: 0.0016584489313396923
Position 464: 0.0016462996106875408
Position 18578: 0.0015753745019272813
Position 4551: 0.0013817271537598856
Position 16417: 0.0012447217483204942
Position 1104: 0.0012036214770805352
Position 18494: 0.001183695971925625
Position 14174: 0.0011676193135815192
Position 647: 0.0011663396937613248
Position 15618: 0.0011643085105653044
Position 1253: 0.0011515444198887527
Position 18102: 0.0011447090452074444
Position 13816: 0.001131810106715946
Position 14765: 0.0011226872026426857
Position 19292: 0.0011059585715379315
Position 9400: 0.0011010534766648945
Position 2808: 0.0010973434127704846
Position 5062: 0.001094767710022206
Position 8049: 0.0010894765814631203
Position 17770: 0.0010390974454558537
Position 22484: 0.0010267724219582177
Position 4881: 0.0010247440045787184
Position 1524: 0.0010192716783897764
Position 21755: 0.0010129587341089902
Position 20933: 0.0010094933293785747
Position 17171: 0.001008247792588687
Position 12805: 0.000999374516145962
Position 18002: 0.0009828609650095607
Position 15685: 0.0009602836428936703
Position 14986: 0.0009502410361399627
Position 14228: 0.0009117485214140923
Position 2901: 0.0008661698894550144
Position 13823: 0.0008634819626574839
Position 3797: 0.0008457657007481004
Position 1360: 0.0008219775527926217
Position 13042: 0.0008001190746316585
Position 15846: 0.0007772540024491331
Position 1376: 0.0007469871440660478
Position 4254: 0.0007277692685390255
Position 17530: 0.0007268317156514895
Position 13862: 0.0007242999811752795
Position 3781: 0.0006977821879135631
Position 13887: 0.0006741416441379765
Position 1876: 0.0006431854692415689
Position 19354: 0.0006330060028954575
Position 5116: 0.0005894734650996939
Position 16467: 0.000586887206191175
Position 17587: 0.00058183603493226
Position 1708: 0.0005814268812829634
Position 1190: 0.000566678337596889
Position 907: 0.0005493474620823132
Position 2028: 0.0005268253965768793
Position 12672: 0.0005116346578306682
Position 17900: 0.00048559174764006
Position 21315: 0.00048507871770242896
Position 14152: 0.0004699886610521633
Position 1637: 0.00046100774250082817
Position 4983: 0.00043872343543177806
Position 2953: 0.00043009268248585513
Position 17452: 0.00040768970062822886
Position 2699: 0.0003984200641427994
Position 3123: 0.00038620942660982135
Position 3877: 0.00038463039292162374
Position 3168: 0.00036367918661723664
Position 15234: 0.0003447885631073633
Position 13928: 0.00033951743461313585
Position 15879: 0.00033597118871467476
Position 690: 0.00033344435883408697
Position 1169: 0.00033091990262210097
Position 1009: 0.00033091102098427246
Position 15529: 0.0003253432481161244
Position 4399: 0.0003245534653558984
Position 4200: 0.0003235653444710205
Position 19017: 0.00032054123737029386
Position 15824: 0.00030936666492294867
Position 532: 0.00030491735185506395
Position 917: 0.0003009363758025712
Position 3318: 0.0002928375290408178
Position 8184: 0.0002798316925151901
Position 841: 0.00025534879227274586
Position 17542: 0.00024564239688184056
Position 16432: 0.00023708670270049497
Position 7284: 0.00023566763594992998
Position 18425: 0.0002208121317077954
Position 1110: 0.00020893752542104036
Position 13548: 0.00020580871187417935
Position 14258: 0.00020360954949803678
Position 15979: 0.0002014205817599523
Position 1828: 0.00019515228365235744
Position 15889: 0.0001853597974202246
Position 16201: 0.00017810218365634734
Position 1587: 0.00017712049783150178
Position 2301: 0.00017131842370341418
Position 13820: 0.00016406855903533963
Position 484: 0.00016111664804249322
Position 557: 0.00015686381680657028
Position 8413: 0.0001550894896433515
Position 526: 0.00015196273716553492
Position 14199: 0.0001515480194791125
Position 18449: 0.00014890742638561883
Position 1468: 0.00014269489061146054
Position 2257: 0.0001413749231366036
Position 1125: 0.00013094664029048117
Position 15620: 0.0001225248436296612
Position 13435: 0.00011666900798029259
Position 1643: 0.00011660129345598432
Position 9614: 0.00011575125941628153
Position 17959: 0.00011378881252384663
Position 1570: 0.00011350675625759852
Position 18721: 0.00010960276088406773
Position 20216: 0.00010622669468858268
Position 16396: 0.00010353452661667154
Position 18700: 0.00010218022747514099
Position 7293: 9.187128282329483e-05
Position 15944: 9.024232591731448e-05
Position 15320: 8.611397590418286e-05
Position 1143: 8.250722047833623e-05
Position 2652: 8.231871637068287e-05
Position 18533: 7.784674684314982e-05
Position 13980: 7.587466488898203e-05
Position 16668: 7.423157273547534e-05
Position 727: 7.358943217360932e-05
Position 8317: 7.277892895527668e-05
Position 1528: 7.207247205509824e-05
Position 1047: 6.749878325455876e-05
Position 16386: 6.709884319514261e-05
Position 211: 6.441697177028555e-05
Position 18136: 5.774869753704799e-05
Position 16546: 5.694929475495897e-05
Position 15416: 5.601128103156823e-05
Position 14274: 5.342858122402638e-05
Position 14291: 5.131475526292736e-05
Position 677: 4.810260150357174e-05
Position 7794: 4.7183122959732225e-05
Position 17281: 4.404820907988939e-05
Position 8017: 3.851745972887763e-05
Position 758: 3.81002493083104e-05
Position 15777: 3.591845911550694e-05
Position 2755: 3.460388325539075e-05
Position 491: 3.4117226103428825e-05
Position 15245: 3.258254932228938e-05
Position 1679: 3.13971269620809e-05
Position 1770: 2.962099557827708e-05
Position 16223: 2.841704380815326e-05
Position 811: 2.6627253275293538e-05
Position 909: 2.553862435383051e-05
Position 568: 2.4646786857167413e-05
Position 16231: 2.4419785234934297e-05
Position 1259: 2.425064556582271e-05
Position 17293: 2.255395414813844e-05
Position 1950: 2.2024228574153275e-05
Position 182: 1.9024514076424343e-05
Position 2334: 1.8959480512661645e-05
Position 2731: 1.7857987295034446e-05
Position 179: 1.6423103555730673e-05
Position 659: 1.4626444447954772e-05
Position 7775: 1.4565069311999713e-05
Position 1039: 1.4127488034164615e-05
Position 767: 1.1462592790396613e-05
Position 928: 1.1199679469939037e-05
Position 14043: 1.0818487467609523e-05
Position 7866: 9.749961723542316e-06
Position 15780: 9.003541173789067e-06
Position 7428: 8.366914394188906e-06
Position 595: 6.8296443887819295e-06
Position 16255: 6.750690736129838e-06
Position 473: 6.419018842794532e-06
Position 18107: 6.251895724220737e-06
Position 3442: 5.994841188648907e-06
Position 1474: 5.71598848950474e-06
Position 15791: 5.0739485570318795e-06
Position 2198: 4.554628163843018e-06
Position 505: 4.453196306665383e-06
Position 17847: 4.446332817986503e-06
Position 1116: 3.3622609286745657e-06
Position 18125: 3.329936523068732e-06
Position 494: 3.2257522046549893e-06
Position 15144: 3.1935267048058586e-06
Position 15982: 2.8569522006656647e-06
Position 1026: 2.794833671812139e-06
Position 657: 2.5389105964378566e-06
Position 466: 2.3010252816247467e-06
Position 1593: 1.8459658400336276e-06
Position 12431: 1.7566841592252897e-06
Position 9200: 1.7416594413149124e-06
Position 1152: 1.3247984085342512e-06
Position 17839: 1.2801120079687252e-06
Position 3803: 1.201128900660175e-06
Position 17791: 9.579090945707527e-07
Position 17830: 7.990093470284489e-07
Position 13446: 7.66635255748657e-07
Position 18316: 7.552326478583455e-07
Position 17767: 7.162991000883649e-07
Position 770: 6.173581570824464e-07
Position 8956: 4.7669404933133127e-07
Position 17828: 3.980424567024654e-07
Position 8206: 3.8667951229007024e-07
Position 500: 3.8488268949346726e-07
Position 198: 3.564846157662335e-07
Position 6729: 3.2650336055103694e-07
Position 1740: 3.2441569778627993e-07
Position 982: 2.7542358380700946e-07
Position 1540: 2.572773077995132e-07
Position 814: 2.5616530515887036e-07
Position 1024: 2.369315911237419e-07
Position 1844: 1.893343613856162e-07
Position 1149: 1.8244071711667952e-07
Position 17784: 1.5494454223867752e-07
Position 18608: 1.3742301771498518e-07
Position 300: 1.0213005068007796e-07
Position 18717: 9.681817931467354e-08
Position 18691: 9.639243959905583e-08
Position 18309: 7.503031919704229e-08
Position 1992: 6.933123006683946e-08
Position 13794: 6.51240355206127e-08
Position 1721: 4.573433195678727e-08
Position 18180: 2.1325556637528168e-08
Position 18192: 2.1088477150375453e-08
Position 322: 2.0434856564942593e-09
Position 120: 1.5783678561956477e-09
Position 414: 9.097303192922366e-10
Position 163: 7.549726656598985e-10
Position 137: 7.407785139050541e-10
Position 200: 6.236088250872447e-10
Position 158: 5.752496783822609e-10
Position 394: 3.612069271486468e-10
Position 190: 2.0329811474087468e-10
Position 328: 2.0247685272911042e-10
Position 404: 1.894946458641223e-10
Position 818: 1.540259872318648e-10
Position 127: 2.138894357807117e-11
Position 400: 1.656665420662343e-11
Position 94: 2.3340177817307898e-12
Position 99: 1.960214111188904e-13
Position 352: 1.747509946317023e-13
Position 344: 4.905462493522914e-14
