Gene = Enam
Position 12600: 0.001073955985203102
Position 8577: 0.000998545577051888
Position 12128: 0.000990269677937663
Position 13370: 0.000983228627397251
Position 1358: 0.000973381124748896
Position 11891: 0.0008766872519097482
Position 3639: 0.000823058086891848
Position 6915: 0.0007830220092169997
Position 464: 0.0007372065695783638
Position 1807: 0.0006862761228413503
Position 6911: 0.0006767929544621741
Position 6919: 0.0006664110786194665
Position 3781: 0.0006602644305721734
Position 4315: 0.0006491666401048928
Position 1216: 0.0006043908067708392
Position 12656: 0.0005462396437338192
Position 4136: 0.0005270424458947071
Position 3763: 0.0004995880712372809
Position 6923: 0.0004298286321111983
Position 9943: 0.00041444216145418347
Position 11422: 0.000401923978393189
Position 11419: 0.0003946274229368988
Position 1771: 0.0003673057998715798
Position 12025: 0.00035500591862415855
Position 5967: 0.0003507090445117912
Position 10186: 0.000346592458095149
Position 3749: 0.0003374674342169183
Position 5033: 0.0003203954192433799
Position 243: 0.0003017585468541469
Position 4112: 0.0003011168578233831
Position 3689: 0.0002992843055110288
Position 483: 0.0002920541997631049
Position 4184: 0.00028827349961671743
Position 1516: 0.00028622433945214756
Position 6518: 0.00027746398653816104
Position 4996: 0.00026450321516953147
Position 168: 0.00026388060303034617
Position 12135: 0.0002470415191455019
Position 5372: 0.00024270534154256782
Position 269: 0.00023908151240900426
Position 4768: 0.00023900147399769005
Position 9296: 0.0002291846776852544
Position 2982: 0.0002241780224043946
Position 2370: 0.00021118463455504648
Position 6905: 0.0001992952876040822
Position 7174: 0.0001947165114956248
Position 10695: 0.00019273973591574594
Position 10725: 0.00019002031305607038
Position 4128: 0.0001887969159595057
Position 374: 0.00018748676893251
Position 10947: 0.000168688516090499
Position 4399: 0.0001491107681691684
Position 1731: 0.00014818675361221695
Position 10666: 0.000137667830793086
Position 3480: 0.00013682465458019887
Position 6833: 0.0001323351701706067
Position 4378: 0.0001288546537964864
Position 7274: 0.00012211673109537236
Position 6927: 0.0001127235792431398
Position 197: 0.00011008281567579345
Position 462: 0.00010750112418147154
Position 103: 0.00010619267959717956
Position 1013: 0.00010586177587890506
Position 916: 0.00010079486557797847
Position 359: 9.326435522315556e-05
Position 253: 9.117264010464595e-05
Position 5267: 9.082400187820753e-05
Position 1155: 8.146107993692174e-05
Position 11371: 7.631423185479551e-05
Position 3759: 7.625004217124508e-05
Position 5774: 7.2265904825591e-05
Position 69: 7.027845505100382e-05
Position 10806: 6.292365687287846e-05
Position 288: 6.194530919727544e-05
Position 780: 5.579891215989715e-05
Position 627: 5.447471060302139e-05
Position 10703: 5.204901222302647e-05
Position 1586: 5.119497999736861e-05
Position 1755: 5.0463315959184076e-05
Position 1258: 4.591330172095211e-05
Position 439: 4.561293587041982e-05
Position 1261: 4.07478658783316e-05
Position 1725: 3.730384094126263e-05
Position 413: 3.432430296154098e-05
Position 110: 2.8834988034384806e-05
Position 906: 2.8117267423683436e-05
Position 273: 2.585402049477126e-05
Position 1525: 2.4658445505666788e-05
Position 107: 2.1741943996107392e-05
Position 444: 2.1441634749539124e-05
Position 297: 1.8754531471820594e-05
Position 1605: 1.6703754610282805e-05
Position 294: 1.626853902773592e-05
Position 1297: 1.4567890420125524e-05
Position 10821: 1.2181520201465163e-05
Position 3385: 1.1725517620525466e-05
Position 299: 1.143313628572743e-05
Position 71: 1.1139974285608833e-05
Position 184: 1.112739747572712e-05
Position 259: 9.46123057522275e-06
Position 378: 8.0652351365029e-06
Position 4120: 6.9242753259231415e-06
Position 337: 6.7615377167375925e-06
Position 3723: 5.9562238717638735e-06
Position 47: 5.576166792569161e-06
Position 1363: 5.4920905846530565e-06
Position 241: 5.313474232173363e-06
Position 1553: 5.116469896835258e-06
Position 1535: 2.416263135906982e-06
Position 6224: 1.4271689655549794e-06
Position 671: 1.1634856126883113e-06
Position 6165: 9.565402475886496e-07
Position 726: 7.379765849843269e-07
Position 12021: 6.046978059199478e-07
Position 6570: 5.483262478424637e-07
Position 12868: 4.5032934055301857e-07
Position 350: 4.4753311897251216e-07
Position 316: 4.3154482704075367e-07
Position 6301: 4.224136037117614e-07
Position 365: 2.661436382243556e-07
Position 913: 1.3659893711418605e-07
Position 807: 1.195346236843953e-07
Position 848: 7.892360701065303e-08
Position 994: 7.881066747248795e-08
Position 839: 7.067611559189343e-08
Position 720: 5.3735195795798694e-08
Position 748: 3.7895340578973885e-08
Position 736: 3.597591827695398e-08
Position 826: 1.1147460171933995e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10633: 0.9784339780257651
Position 6057: 0.9504996377384117
Position 709: 0.8662006793626142
Position 4936: 0.831578765372727
Position 11182: 0.7045032259351034
Position 377: 0.6755526815489348
Position 3239: 0.4413487225862874
Position 15913: 0.4409240935742924
Position 1687: 0.40258799272805046
Position 3146: 0.3129013279976151
Position 17235: 0.24391690136502286
Position 11826: 0.24043565307421105
Position 11338: 0.2051111159519025
Position 13476: 0.17584824976310492
Position 1639: 0.17122119205123937
Position 11239: 0.1360878913613942
Position 1515: 0.08858598503020408
Position 9733: 0.08413280311291081
Position 15217: 0.08390785828998705
Position 17163: 0.07311699302805992
Position 16657: 0.05448933261277753
Position 10124: 0.0538801615709165
Position 5080: 0.05136549747023435
Position 5076: 0.0448525148476651
Position 4050: 0.043747556340522506
Position 13870: 0.04099305886828494
Position 4996: 0.03986746321809129
Position 18047: 0.037120610322778184
Position 5307: 0.03480650375683345
Position 5392: 0.032670677462640504
Position 16838: 0.03230871029420771
Position 5765: 0.03054409246094691
Position 15547: 0.03037813041071528
Position 4749: 0.030026037056187546
Position 505: 0.02948906591503918
Position 5033: 0.02919289617088587
Position 1693: 0.02906117191279154
Position 15024: 0.026811775084507074
Position 4864: 0.024329157726882097
Position 6766: 0.023705391603170027
Position 15465: 0.022829313588890267
Position 15286: 0.022791741731796582
Position 11789: 0.02171288952221495
Position 17530: 0.019911346044663013
Position 5424: 0.019684829259371185
Position 5371: 0.01834649172797383
Position 11900: 0.018095447523444663
Position 16294: 0.015034526889302121
Position 5116: 0.01370906589860734
Position 5011: 0.01337124621384963
Position 1582: 0.012953535189141628
Position 12497: 0.012884453406572622
Position 16247: 0.01172032903114035
Position 9823: 0.010364925085627637
Position 17916: 0.008501503089891666
Position 16695: 0.00797553618619229
Position 3197: 0.007737330291035746
Position 5050: 0.007669947014305617
Position 5441: 0.006879008753216897
Position 11838: 0.006515242559550265
Position 1109: 0.006457673614726543
Position 17456: 0.006336319924697434
Position 8059: 0.00596390344542289
Position 5095: 0.005811675165270004
Position 5312: 0.005647988329500623
Position 15440: 0.005504226436033592
Position 5460: 0.005487076061702211
Position 2442: 0.005459412040876897
Position 13534: 0.0048846426091908495
Position 17064: 0.004790153146001554
Position 2630: 0.004562892643628659
Position 748: 0.004524539893171465
Position 15198: 0.004306827590327921
Position 4875: 0.0038978728402145352
Position 11091: 0.0038737123872741933
Position 3181: 0.003709176879406432
Position 13274: 0.003383778609869254
Position 4576: 0.0033167710536130273
Position 6996: 0.0032570382576028283
Position 3079: 0.0032268080729411295
Position 2525: 0.002907271601867345
Position 13783: 0.0028968714706911467
Position 9195: 0.0028738086696516773
Position 775: 0.002739215399414685
Position 16338: 0.002732218860102407
Position 9518: 0.0026810538646401825
Position 12265: 0.002530484290827974
Position 11846: 0.002363193763292413
Position 671: 0.002344881656302604
Position 5360: 0.0022755985001211587
Position 1645: 0.0022541884852415785
Position 13771: 0.002242420873112685
Position 3521: 0.002178761034990592
Position 1491: 0.002166201373377382
Position 2508: 0.0021620841901766386
Position 525: 0.002141451964860086
Position 16841: 0.0021008762019501656
Position 15719: 0.001940443190336981
Position 436: 0.0019232079100964742
Position 319: 0.0018946313807236394
Position 1662: 0.0017263123934314877
Position 15847: 0.001642987735838198
Position 5894: 0.0015996295903347626
Position 1420: 0.0015197278390112906
Position 9142: 0.0014534488185238544
Position 8933: 0.0013894492532298577
Position 1140: 0.0013675972304082492
Position 13537: 0.0013161706907123755
Position 830: 0.0012902959461728429
Position 3122: 0.0012563226984766637
Position 8807: 0.0012303385313848173
Position 11743: 0.0012288436689132046
Position 10169: 0.0012175012674061013
Position 459: 0.0011238215620929793
Position 753: 0.0010206743174776358
Position 4810: 0.000999549050872792
Position 14053: 0.000968060244952436
Position 2967: 0.000958448141919418
Position 12733: 0.0009485321232067498
Position 9281: 0.0009411051224687397
Position 3107: 0.0008697957493533623
Position 16612: 0.0008474471803179241
Position 1722: 0.000818740883295789
Position 13603: 0.0008152946268270356
Position 3962: 0.0007833402480566439
Position 14791: 0.0007064813753877093
Position 4664: 0.0006493650104870819
Position 9106: 0.0006269401959612173
Position 16207: 0.0005956716122021287
Position 11797: 0.0005351519907924754
Position 12739: 0.0005037312321774267
Position 4878: 0.0004982709441077674
Position 100: 0.0004928734983821648
Position 10482: 0.00048433864636868016
Position 8830: 0.0004787636355920779
Position 2278: 0.00044772104944938105
Position 3996: 0.00042255038554267054
Position 8486: 0.00041899491753184305
Position 10035: 0.000405713802999126
Position 4842: 0.0003950076172356071
Position 8512: 0.00038360755174958477
Position 2614: 0.0003834803084390156
Position 4726: 0.00036760938591852925
Position 11390: 0.00035945437259890067
Position 4632: 0.00033327452737412646
Position 4758: 0.00033176894750444765
Position 6799: 0.00033092812446819836
Position 7017: 0.000305076100329322
Position 14963: 0.0002922884273280678
Position 11362: 0.00028923178723919217
Position 2926: 0.0002891374010674228
Position 1652: 0.00027659825032935596
Position 6406: 0.00027519916134294536
Position 13675: 0.0002719010634372526
Position 3581: 0.0002714291850877366
Position 14984: 0.0002669785167516837
Position 350: 0.00026160166607391166
Position 1402: 0.000258010809779478
Position 2876: 0.0002488362109721982
Position 103: 0.00024445197180390316
Position 9160: 0.00023992883966439887
Position 1456: 0.00022237562811855502
Position 5448: 0.00021975956934597857
Position 4680: 0.00021921736963029817
Position 2593: 0.00020642034144567912
Position 462: 0.000205012207970954
Position 6817: 0.00020228211209727555
Position 8315: 0.00019594310777046038
Position 720: 0.0001916735167572892
Position 5327: 0.00018968076929009545
Position 11906: 0.0001637994499849353
Position 1667: 0.00015986270371738624
Position 609: 0.00015861139401217615
Position 2348: 0.00015661963386808097
Position 2160: 0.0001547354915983137
Position 439: 0.00014928389623403526
Position 1425: 0.0001419062486856566
Position 3352: 0.00013918762046883875
Position 4778: 0.00013647063459586801
Position 5847: 0.00013500143408422976
Position 3703: 0.00012437269273789483
Position 125: 0.00012110844451703099
Position 3438: 0.00011523462011947238
Position 12445: 0.0001146919719778993
Position 2637: 9.830120808771792e-05
Position 10821: 9.780829244351006e-05
Position 2367: 9.512302874160318e-05
Position 2312: 9.431024602925464e-05
Position 11688: 8.77325391149941e-05
Position 1825: 8.645330616039393e-05
Position 11771: 8.29131736351783e-05
Position 10649: 8.100958782607766e-05
Position 1358: 7.779153961165831e-05
Position 12423: 7.510335425005978e-05
Position 2560: 6.913017304279966e-05
Position 1310: 6.1034484236826105e-05
Position 10450: 6.093507928812344e-05
Position 5485: 6.053579929343705e-05
Position 2225: 5.882088625113067e-05
Position 11276: 5.5777697936516216e-05
Position 5479: 5.5521911229691596e-05
Position 1725: 5.5391918097477504e-05
Position 10635: 4.356098858554575e-05
Position 1502: 4.29016963333151e-05
Position 11394: 3.81491281924356e-05
Position 2540: 3.7311867122090666e-05
Position 2675: 3.6553929918969235e-05
Position 2603: 3.634404724177242e-05
Position 1763: 3.352240247674865e-05
Position 266: 3.1971972949243215e-05
Position 11913: 2.8154020474004096e-05
Position 2138: 2.535868954179657e-05
Position 2454: 2.4959896366360202e-05
Position 1044: 2.2706738256470055e-05
Position 1586: 2.2647181054167063e-05
Position 619: 2.1040644816691224e-05
Position 11204: 2.0474744095437577e-05
Position 1382: 2.0140498884272767e-05
Position 565: 1.9587844541473875e-05
Position 1314: 1.8914034860974407e-05
Position 11141: 1.5334935114769993e-05
Position 11387: 1.4987358782754634e-05
Position 1404: 1.4921466529503067e-05
Position 11860: 1.3764226545849092e-05
Position 533: 1.3534137759819148e-05
Position 11027: 1.1327386295819963e-05
Position 1467: 1.0473092743256572e-05
Position 1116: 1.0301721816176302e-05
Position 877: 1.0273176532474328e-05
Position 1016: 1.0211166787746977e-05
Position 1391: 9.437383994081254e-06
Position 152: 9.102811483484023e-06
Position 3540: 8.632892248988325e-06
Position 7656: 8.357214864812166e-06
Position 11366: 7.612023636609863e-06
Position 337: 6.2902789115379565e-06
Position 1530: 5.7441070498211606e-06
Position 1049: 4.909908589403682e-06
Position 11037: 4.7371074722530315e-06
Position 148: 4.694931934874302e-06
Position 184: 3.590048874397076e-06
Position 551: 3.3760896658249765e-06
Position 860: 2.699121344836496e-06
Position 1288: 2.5827424470698986e-06
Position 5899: 2.3017203407643236e-06
Position 539: 2.2053507683990976e-06
Position 1192: 1.987712976657528e-06
Position 5774: 1.8241192067510944e-06
Position 4023: 1.759913112822973e-06
Position 858: 1.6373237245194684e-06
Position 627: 1.5693514356171091e-06
Position 621: 1.5642269565855322e-06
Position 1145: 1.4939961303817137e-06
Position 11629: 1.1955858911103358e-06
Position 1213: 1.1119940638763941e-06
Position 3664: 1.0752033989333618e-06
Position 5800: 1.0288777085926432e-06
Position 189: 9.33845601922357e-07
Position 6271: 9.25432122853008e-07
Position 897: 6.746690644682672e-07
Position 913: 6.682351930345238e-07
Position 5702: 6.153666659806371e-07
Position 134: 5.129490450130016e-07
Position 6356: 5.014646708760298e-07
Position 110: 4.6687026229666794e-07
Position 1211: 4.498415525540476e-07
Position 6439: 4.397593106675882e-07
Position 6120: 4.187196387496917e-07
Position 241: 4.083225046535371e-07
Position 6412: 3.496786648123605e-07
Position 929: 3.307280904960127e-07
Position 906: 3.128789002609968e-07
Position 7909: 2.5523659950168284e-07
Position 2899: 2.2454790537613253e-07
Position 6378: 2.076160660856936e-07
Position 7948: 2.026704963313449e-07
Position 1766: 1.8060458011888873e-07
Position 839: 1.5662066920936315e-07
Position 168: 6.320621752940594e-08
Position 1167: 5.5924807504484916e-08
Position 1083: 3.451950055989614e-08
Position 1181: 3.395202752890755e-08
Position 885: 2.991446553232403e-08
Position 161: 1.225354578374096e-08
Position 924: 1.0476327517986583e-08
Position 983: 5.3614768805131375e-09
Position 848: 4.724913140676714e-09
Position 5588: 1.2697687925287288e-09
Position 1791: 1.0048097742256672e-09
Position 197: 6.838021111005957e-10
Position 219: 2.8631049123214087e-10
Position 248: 8.003366998117189e-11
Position 211: 4.753879787615719e-13
