Gene = Triap1
Position 2092: 5.430545129792527e-05
Position 647: 4.881852248393736e-05
Position 1052: 4.691456429578557e-05
Position 861: 4.4920391821256915e-05
Position 1127: 4.289267024895281e-05
Position 1361: 4.265024079168443e-05
Position 1356: 4.191984611399515e-05
Position 448: 4.022877854627862e-05
Position 368: 3.849986638062173e-05
Position 1273: 3.652595437283725e-05
Position 1510: 3.425372955833694e-05
Position 1411: 3.2782328914016444e-05
Position 1015: 2.904665735042546e-05
Position 1787: 2.7621166854786375e-05
Position 1261: 2.4635743790865992e-05
Position 603: 2.412627455764258e-05
Position 1833: 2.3201940126396535e-05
Position 310: 2.22879983411902e-05
Position 1201: 1.4690125284172198e-05
Position 197: 1.2941084280738013e-05
Position 525: 1.2829092241932924e-05
Position 2190: 1.1992864698243072e-05
Position 585: 1.0366332467178032e-05
Position 1468: 8.754032756978136e-06
Position 746: 7.838412063613928e-06
Position 779: 7.371204655590154e-06
Position 964: 6.196013481689548e-06
Position 655: 6.019171996776334e-06
Position 1230: 5.7195686570195186e-06
Position 511: 5.1785404409446245e-06
Position 496: 4.315074640971408e-06
Position 123: 3.999136942847266e-06
Position 1491: 3.165127498159928e-06
Position 1026: 2.003701058636916e-06
Position 515: 1.4427215999976008e-06
Position 500: 9.447594489306997e-08
Position 471: 6.54968951000476e-08
Position 866: 6.283499505770255e-08
Position 1019: 4.6123666191883015e-08
Position 947: 4.0386906702332356e-08
Position 133: 3.4425305070465756e-08
Position 1030: 3.2848074573163394e-08
Position 318: 2.1543358053990126e-08
Position 756: 1.3782986561835916e-08
Position 120: 2.2265356705369266e-09
Position 81: 1.5887211931243309e-09
Position 96: 7.095159198033012e-11
Position 87: 5.120243426258647e-12
