Gene = Aamdc
Position 172: 1.9538506933420473e-09
Position 200: 1.8461174929148437e-09
Position 198: 1.7754002181130296e-09
Position 6483: 1.7510701565625076e-09
Position 3978: 1.6175608676084371e-09
Position 6607: 1.103748676683902e-09
Position 249: 6.777215619009418e-11
Position 122: 6.515273221884003e-11
Position 313: 5.869601617283258e-11
Position 304: 5.277406572253435e-11
Position 190: 3.08201184806725e-11
Position 125: 2.8444883917101884e-11
Position 83: 2.4208932734988005e-11
Position 186: 2.0168785702465483e-11
Position 89: 9.419562630446805e-12
Position 4197: 3.8226193454008234e-12
Position 71: 1.917930824982481e-15
