Gene = Uros
Position 18687: 0.3155373630006003
Position 6861: 0.22594922641256568
Position 20300: 0.21798559943075746
Position 20071: 0.1753597783031682
Position 8948: 0.1497924886012598
Position 10036: 0.13643815530579922
Position 18542: 0.12470284883072096
Position 20092: 0.12133723358608065
Position 10940: 0.10153837131289352
Position 2353: 0.09444892363443125
Position 16529: 0.09292134871217954
Position 9142: 0.09178166363046007
Position 16624: 0.08654807999346312
Position 9169: 0.0860867988503519
Position 20014: 0.08286835727810987
Position 21347: 0.07270441965892782
Position 712: 0.07168724692616384
Position 3621: 0.06659422678324205
Position 15871: 0.06643930857354448
Position 7526: 0.06013234805558425
Position 2333: 0.057907986594585646
Position 6678: 0.05626840189552033
Position 6140: 0.05237595320285583
Position 21560: 0.050389096056162076
Position 20148: 0.049302665295407486
Position 12214: 0.04782786318077365
Position 13674: 0.04692954598407924
Position 20244: 0.044571287851422815
Position 13552: 0.04244617252564207
Position 10674: 0.04239224156852752
Position 18719: 0.04182190294708489
Position 14007: 0.038936056891412225
Position 7614: 0.03877049714879217
Position 8386: 0.03793954981447365
Position 13636: 0.036137418377897225
Position 4541: 0.03578614056734282
Position 19392: 0.034844575231744154
Position 10629: 0.03408194415339979
Position 18271: 0.03298927181032542
Position 20537: 0.03167700139207403
Position 926: 0.030997672697318228
Position 7705: 0.028227992996084614
Position 22356: 0.027234608546426394
Position 18600: 0.024218627768009347
Position 20108: 0.02270281068503813
Position 6811: 0.022346436556227214
Position 956: 0.02197354851227865
Position 7595: 0.02182503123048981
Position 8152: 0.02132035492367088
Position 20647: 0.020719275431576235
Position 4509: 0.019333749341450056
Position 3793: 0.01919001892070979
Position 8913: 0.018279296374005948
Position 1274: 0.017399601814703083
Position 13887: 0.016135430641957202
Position 581: 0.01586278237380692
Position 22794: 0.01568652483607709
Position 8417: 0.014779052654187448
Position 8323: 0.014567734213874667
Position 7163: 0.014199419960869193
Position 17887: 0.013886034006091421
Position 20287: 0.013497586401692453
Position 13953: 0.013386853926397387
Position 7328: 0.01332352721164958
Position 21789: 0.013133950823806301
Position 7429: 0.012373172236383916
Position 15047: 0.011434127997753766
Position 13578: 0.01113463257291211
Position 7668: 0.010294973945006412
Position 3476: 0.010241686465569048
Position 6184: 0.009906706462393845
Position 21034: 0.009866548690514869
Position 15555: 0.00935301032401787
Position 8059: 0.008110054859288975
Position 3575: 0.00768051274744381
Position 2455: 0.007609310088624102
Position 18306: 0.00756673252453279
Position 8202: 0.006728392832067999
Position 9776: 0.006636052780412252
Position 18468: 0.006555633358982321
Position 1292: 0.0063721059211960225
Position 18328: 0.006278381285971333
Position 18365: 0.0061483427403129735
Position 21394: 0.00613306660125084
Position 793: 0.005841377002918952
Position 7241: 0.005606876235049604
Position 20622: 0.005248484167246788
Position 9172: 0.005231551808909112
Position 14024: 0.005031351297792888
Position 1381: 0.004884399952017277
Position 8035: 0.004828423010000752
Position 21865: 0.004583294203195369
Position 11143: 0.004555802406380992
Position 16666: 0.004394852591114276
Position 21669: 0.004142589663723158
Position 7336: 0.004137467075233686
Position 11561: 0.0039524118009231345
Position 6088: 0.003933157886460694
Position 9922: 0.003790184960616656
Position 14216: 0.003730108738260123
Position 8411: 0.003658098301483995
Position 7219: 0.0035938241495102365
Position 9317: 0.0035441808155859205
Position 6682: 0.0033196180437533944
Position 8155: 0.0030246302712751594
Position 1334: 0.0028362154292934107
Position 11250: 0.0027975146649589257
Position 11849: 0.002760488189112607
Position 9061: 0.0026872782176722517
Position 19629: 0.0026509263822364184
Position 2661: 0.002602632859318818
Position 16792: 0.0026012698697624203
Position 2650: 0.0025784884274638515
Position 11880: 0.002565630273749393
Position 20040: 0.002531927320637431
Position 22342: 0.0024503532235163935
Position 10884: 0.0024101994043559476
Position 817: 0.002375436229133479
Position 4437: 0.0023512001762311897
Position 9261: 0.0023211614709161524
Position 20878: 0.0021833150264532106
Position 17970: 0.0021497980321754824
Position 6710: 0.0021303095046727285
Position 20721: 0.0020235511468878857
Position 3498: 0.0019776714952331347
Position 9684: 0.001965436520049548
Position 8504: 0.0019635060976325733
Position 806: 0.001921139461683399
Position 19900: 0.0018955461761021892
Position 11344: 0.0018696581978370264
Position 1522: 0.0018521330541515246
Position 2426: 0.0018092023881765736
Position 2504: 0.0017806476419381537
Position 7228: 0.0017381385612442576
Position 9383: 0.0016083564795720733
Position 1306: 0.001573764025331059
Position 21053: 0.0015503106799903562
Position 9082: 0.0014511481798178127
Position 3075: 0.0013787208132674022
Position 2358: 0.001373498912401559
Position 22480: 0.0013707159769571463
Position 754: 0.0013632046923219296
Position 19174: 0.0013502250207601304
Position 3412: 0.0013488968349031573
Position 3567: 0.0013281683546958348
Position 7361: 0.00130816554571481
Position 13463: 0.0012557241859955303
Position 4485: 0.001243700149524119
Position 6328: 0.0012079146691394793
Position 171: 0.0011867556816577973
Position 10553: 0.001088188618112572
Position 6910: 0.0010726168459947415
Position 22622: 0.0010642241698770763
Position 11924: 0.0010625956324427537
Position 6431: 0.0010306811543268149
Position 8892: 0.0010250221985548238
Position 3050: 0.0010223526113115277
Position 7617: 0.0010182290502565084
Position 18889: 0.000997855836372584
Position 22069: 0.0009183937401905648
Position 3719: 0.000917179937765109
Position 7199: 0.0008986407876219001
Position 824: 0.0008884149816532836
Position 7289: 0.0008678713603660015
Position 20576: 0.0008321085335220383
Position 3299: 0.0008281647401390061
Position 1239: 0.0008128958899422412
Position 1315: 0.0008007810327576926
Position 20771: 0.0007959979917526257
Position 7316: 0.0007830816195101412
Position 3118: 0.0007756487017036293
Position 2933: 0.0007560411477819732
Position 2336: 0.0007344796418421559
Position 19738: 0.0007307935663765779
Position 6223: 0.0007274792962182777
Position 4471: 0.0007126569683087149
Position 11220: 0.0007065076705104673
Position 3015: 0.000694834305574668
Position 7833: 0.000662737677967518
Position 19850: 0.0006317692129113855
Position 20697: 0.0006278450957243258
Position 349: 0.0006214800613667582
Position 863: 0.0006058781299076481
Position 11884: 0.0005564766700843909
Position 3391: 0.0005448324783319503
Position 6155: 0.0005373811115652668
Position 19508: 0.0005260359989354847
Position 7209: 0.0005179289900733791
Position 9936: 0.0004899264218928968
Position 6190: 0.00046336695252903367
Position 20588: 0.0004566317244512451
Position 2763: 0.00044209446721534185
Position 2407: 0.0004356880929403781
Position 771: 0.000419340565168465
Position 20164: 0.00040240576426904225
Position 1356: 0.000396358803199534
Position 10201: 0.00038886170481441923
Position 8543: 0.00038581647778071384
Position 7111: 0.00038536559701852547
Position 10255: 0.0003852687834754684
Position 7035: 0.0003828569763569197
Position 9058: 0.0003643372279514247
Position 7380: 0.0003526357359103781
Position 6599: 0.00034599476847996886
Position 9084: 0.00031589661259767314
Position 8548: 0.0003143616495007033
Position 7637: 0.0003119822388746423
Position 6623: 0.0003042395216866464
Position 616: 0.0003003325395491523
Position 3446: 0.0002982843782160976
Position 6563: 0.0002879215129643449
Position 860: 0.0002860261417693412
Position 621: 0.0002697787189204387
Position 20847: 0.00026391308820892666
Position 7830: 0.00025939265196631866
Position 7930: 0.00025912079052423304
Position 1615: 0.00025858250108346415
Position 7231: 0.0002574297927628966
Position 3360: 0.00025652023301915306
Position 332: 0.00022848889766977014
Position 8906: 0.000218906129471977
Position 7494: 0.00021551772306210135
Position 19389: 0.0002114133811853299
Position 3771: 0.00018995013814522162
Position 7412: 0.00018713691639138044
Position 7713: 0.00015954911777978765
Position 2863: 0.00014393165274130543
Position 2464: 0.00013194385903391245
Position 19650: 0.00012467328263245718
Position 19429: 0.00012091886559643083
Position 7876: 0.00011504131749141064
Position 8885: 9.896179003553218e-05
Position 1577: 9.793357080929875e-05
Position 1064: 9.281490067059482e-05
Position 1730: 9.124168954997139e-05
Position 729: 8.828839893147594e-05
Position 1069: 8.267847360970927e-05
Position 958: 8.138599844187292e-05
Position 455: 7.701057160621667e-05
Position 1142: 7.365417322922484e-05
Position 935: 6.847928635678483e-05
Position 780: 6.804030244646977e-05
Position 693: 6.688684731858985e-05
Position 2219: 6.306850803022767e-05
Position 4123: 6.052311445920474e-05
Position 13517: 6.0246824946042825e-05
Position 7437: 5.8343918187327846e-05
Position 2509: 5.760878878211849e-05
Position 1126: 5.747909746879346e-05
Position 1650: 5.420724286483924e-05
Position 8916: 5.209203486011506e-05
Position 7115: 5.03573271917193e-05
Position 4008: 5.003763422462514e-05
Position 1035: 4.939814464914133e-05
Position 7540: 4.897063069115979e-05
Position 602: 4.492762903387208e-05
Position 1530: 4.330762969237371e-05
Position 12188: 4.2107351792474046e-05
Position 8706: 4.1589660804014376e-05
Position 547: 4.041357646995976e-05
Position 4247: 4.012202420528904e-05
Position 20339: 3.785622351356331e-05
Position 11764: 3.614748057285088e-05
Position 7672: 3.4593780596513994e-05
Position 7654: 3.374619381016507e-05
Position 626: 3.164704056150128e-05
Position 7544: 2.839874879605697e-05
Position 8226: 2.6125359145136043e-05
Position 3912: 2.5977484986534645e-05
Position 1970: 2.3822316791477263e-05
Position 8562: 2.1827706680619055e-05
Position 4482: 1.8233840921394425e-05
Position 9201: 1.6398448899848853e-05
Position 13490: 1.608545728660814e-05
Position 1926: 1.5583136098137368e-05
Position 8678: 1.3053857333837216e-05
Position 10137: 1.2756289112350206e-05
Position 10264: 1.0390616442315823e-05
Position 4131: 9.706597943265944e-06
Position 8647: 8.747949150945544e-06
Position 962: 8.604643073481563e-06
Position 513: 8.428920258299939e-06
Position 1922: 7.719408384659126e-06
Position 4063: 7.5995713025968824e-06
Position 517: 6.786979410681488e-06
Position 499: 6.771057482629048e-06
Position 1176: 6.714288221895755e-06
Position 10174: 6.2860377986562275e-06
Position 13113: 5.2656048413912506e-06
Position 374: 5.226501825829715e-06
Position 4275: 5.186091023289878e-06
Position 8675: 5.000454980944174e-06
Position 8741: 4.9573066023601796e-06
Position 4300: 4.88320952407135e-06
Position 4243: 4.572941182920268e-06
Position 726: 4.434115014429262e-06
Position 4278: 4.341819561851304e-06
Position 972: 4.274943050463225e-06
Position 4083: 3.5235047035676315e-06
Position 1154: 3.506116130240395e-06
Position 1100: 3.401170470832767e-06
Position 1250: 3.116035652539894e-06
Position 1396: 2.655597230487685e-06
Position 1042: 2.448689195234064e-06
Position 1941: 1.9446806730651613e-06
Position 1405: 1.667485480522078e-06
Position 11301: 1.1805306249259911e-06
Position 385: 9.409456829766754e-07
Position 357: 7.343429357820791e-07
Position 9108: 6.231860150982419e-07
Position 2124: 6.015656916061367e-07
Position 1173: 5.917299466185972e-07
Position 1016: 3.247944630769698e-07
Position 482: 2.913679468530287e-07
Position 557: 2.45959556170639e-07
Position 361: 2.2240151247598893e-07
Position 647: 1.3979409843788816e-07
Position 523: 1.0562971554631052e-07
Position 1050: 9.806117362191601e-08
Position 633: 8.93258200626096e-08
Position 233: 7.109538990802315e-08
Position 636: 4.2898109839765024e-08
Position 3749: 3.5992019405949915e-08
Position 7442: 3.479417157073492e-08
Position 3394: 3.4745658586129385e-08
Position 554: 2.33386133880231e-08
Position 998: 2.1980466577381863e-08
Position 1415: 1.8333503360051876e-08
Position 105: 1.3004730614250269e-08
Position 3744: 1.1759154572333104e-08
Position 7774: 1.154589544229958e-08
Position 3724: 1.0720407970747364e-08
Position 630: 9.176993697518832e-09
Position 248: 7.1288906612834016e-09
Position 272: 4.1413383753094445e-09
Position 228: 9.307001674080982e-10
Position 237: 9.193783279899811e-10
Position 294: 4.271186890787992e-10
