Gene = Dkkl1
Position 1447: 0.0003179314666799882
Position 3997: 0.0003118621421494803
Position 3669: 0.0002953787611828336
Position 3194: 0.00029431623843599695
Position 1870: 0.00027771027562326084
Position 1844: 0.00027717854914625185
Position 436: 0.0002770948319130006
Position 2827: 0.00026986632596842533
Position 3933: 0.00026755615890368216
Position 4487: 0.00025518416319700494
Position 3874: 0.00024957761549528247
Position 1729: 0.0002476825359380865
Position 458: 0.0002355550381320487
Position 2207: 0.00023442956009396733
Position 1783: 0.00021937839941236047
Position 1145: 0.00021901147572590498
Position 453: 0.00021690703770131778
Position 4363: 0.0002158366216767846
Position 349: 0.00021499019962578533
Position 235: 0.000212173550381479
Position 2695: 0.00020474846404679734
Position 1773: 0.00019451761922488942
Position 1619: 0.00018492853641359445
Position 148: 0.00018092370377479494
Position 1501: 0.00017333587535749766
Position 1278: 0.0001727240556358442
Position 3313: 0.00016906868761752786
Position 2275: 0.00016467867302347747
Position 904: 0.00015825776290125047
Position 109: 0.00015001358843403587
Position 2529: 0.00014941942240061405
Position 2805: 0.00014692410634445233
Position 984: 0.00014191279318127536
Position 891: 0.00014166074171258357
Position 841: 0.00014127491454483295
Position 2601: 0.0001412690641246959
Position 1039: 0.00014088270752941513
Position 167: 0.0001382586829749463
Position 1944: 0.00013786740591215674
Position 343: 0.00013598448046321705
Position 2980: 0.00013372969275496802
Position 4200: 0.00012848894583589532
Position 2480: 0.00012587427801868757
Position 2664: 0.00012199927365568487
Position 4280: 0.00012033840899842238
Position 4237: 0.00011355570486923812
Position 981: 0.0001033748547591962
Position 1165: 0.00010138375639190597
Position 1614: 9.732397147418825e-05
Position 1984: 9.416847366043944e-05
Position 98: 9.264261616321184e-05
Position 1096: 8.883562877317067e-05
Position 1887: 8.095529156841756e-05
Position 171: 7.570833749027634e-05
Position 3656: 7.330256252830635e-05
Position 3038: 6.865147727787836e-05
Position 497: 6.567970751712137e-05
Position 443: 5.475779424792348e-05
Position 1124: 5.2508126551617594e-05
Position 195: 5.102047118803344e-05
Position 4583: 5.051374880917415e-05
Position 1004: 5.002652595828735e-05
Position 1553: 4.987319525387839e-05
Position 1601: 4.885690267934653e-05
Position 936: 4.606924229209002e-05
Position 1150: 4.2064654770892144e-05
Position 3051: 4.137166989941156e-05
Position 367: 3.898329353364641e-05
Position 1085: 3.72842810062491e-05
Position 810: 3.5263240062493346e-05
Position 2605: 3.5072500813264414e-05
Position 2633: 3.447727709546515e-05
Position 1120: 3.405159169281536e-05
Position 2435: 3.2562078132507935e-05
Position 1034: 3.104763249432161e-05
Position 782: 3.08112577537058e-05
Position 150: 2.9738534886901317e-05
Position 2648: 2.7434723078486523e-05
Position 942: 2.6838177472073132e-05
Position 1512: 2.666371867040355e-05
Position 1367: 2.5683279755376807e-05
Position 1968: 2.1165720045560504e-05
Position 688: 2.095971350217503e-05
Position 121: 2.04562169643772e-05
Position 1667: 2.007761126237039e-05
Position 3659: 1.8741080979404435e-05
Position 1959: 1.8725316737292204e-05
Position 473: 1.587278557919591e-05
Position 2668: 1.2821111966128773e-05
Position 516: 1.2285212142267984e-05
Position 1496: 1.0579842104129528e-05
Position 1159: 9.414986714239947e-06
Position 406: 9.32707514397182e-06
Position 804: 9.17103290858406e-06
Position 111: 9.106152997703935e-06
Position 2472: 9.100443924214186e-06
Position 2509: 8.41234750413221e-06
Position 1480: 8.30922648798619e-06
Position 1461: 8.096436351518317e-06
Position 2556: 7.41131587355471e-06
Position 758: 6.6889630475596585e-06
Position 206: 5.614386942175196e-06
Position 1250: 5.368646632622549e-06
Position 738: 5.087038134920038e-06
Position 2775: 4.902232150474867e-06
Position 2582: 4.576263292375877e-06
Position 787: 4.234522310480999e-06
Position 727: 4.09465291170844e-06
Position 1864: 3.3907352559904205e-06
Position 1813: 3.3504675242982105e-06
Position 2445: 2.831154503886939e-06
Position 361: 2.5491820599171164e-06
Position 2587: 1.8814281953400024e-06
Position 390: 1.635891977136138e-06
Position 372: 1.6285581690600686e-06
Position 2401: 8.377362827383402e-07
Position 2941: 6.73487109034086e-07
Position 386: 4.5105432686283925e-07
Position 1999: 4.414363107576978e-07
Position 1980: 3.017408200740422e-07
Position 898: 2.217614811953202e-07
Position 2520: 2.1038089783339898e-07
Position 2383: 1.5989389529502346e-07
Position 789: 1.5192134784849634e-07
Position 793: 1.4680168341933627e-07
Position 799: 1.4556065833781407e-07
Position 423: 1.2466026018708083e-07
Position 506: 8.291478360163554e-08
Position 751: 7.55508351453522e-08
Position 164: 6.762112506860882e-08
Position 508: 6.660541420801477e-08
Position 755: 5.6473688289013935e-08
Position 885: 2.9381555999790983e-08
Position 425: 5.340468174259047e-09
Position 1036: 3.2347068093090804e-09
Position 2899: 2.432739422733569e-09
Position 95: 1.7287279115705257e-09
