Gene = Mrap2
Position 206: 0.0001279695990073891
Position 748: 0.00010868349729937463
Position 150: 9.40836460736502e-05
Position 7625: 8.583538304335345e-05
Position 3797: 6.474220526228659e-05
Position 6985: 5.938962866431325e-05
Position 419: 5.832455435046855e-05
Position 4406: 5.219241997877079e-05
Position 499: 4.965498996743855e-05
Position 1139: 4.454651783292668e-05
Position 315: 4.1774375224760615e-05
Position 6548: 4.171251235063186e-05
Position 285: 4.164378799165821e-05
Position 4710: 3.974641170503933e-05
Position 159: 3.936410643315702e-05
Position 1265: 3.847730114311009e-05
Position 4489: 3.83965035185817e-05
Position 750: 3.03846752101377e-05
Position 1170: 2.9909269502454978e-05
Position 636: 2.209508986829198e-05
Position 856: 2.175716778095577e-05
Position 756: 1.814668283987622e-05
Position 1346: 1.771007850179845e-05
Position 1098: 1.739067975609229e-05
Position 832: 1.7128069158145572e-05
Position 351: 1.5231408093321614e-05
Position 770: 1.3105826326408925e-05
Position 1184: 1.2023859881906007e-05
Position 759: 1.0595890331545713e-05
Position 374: 1.0436173391473854e-05
Position 509: 9.389422885555271e-06
Position 179: 9.345207725978269e-06
Position 563: 8.791812428405562e-06
Position 624: 8.147334571048724e-06
Position 1217: 7.755112660965112e-06
Position 3729: 7.584879533242385e-06
Position 4817: 7.480577641355068e-06
Position 1047: 7.375964731966917e-06
Position 164: 6.921214407011441e-06
Position 5281: 6.867099831940656e-06
Position 622: 6.556800664002359e-06
Position 4676: 5.92714991410258e-06
Position 2024: 5.689932954922386e-06
Position 327: 4.780751005622748e-06
Position 1178: 4.552459948294702e-06
Position 425: 4.3690511417970495e-06
Position 177: 3.958479275743995e-06
Position 1181: 3.1995376285401416e-06
Position 3691: 2.568986050966257e-06
Position 167: 2.5167189819727162e-06
Position 522: 2.0246749406610334e-06
Position 5912: 1.7479276125070668e-06
Position 320: 1.585376603466272e-06
Position 2237: 1.5526833513078218e-06
Position 10438: 1.4581612126932643e-06
Position 793: 8.63688707743511e-07
Position 1078: 6.834569993092538e-07
Position 895: 6.561268643164438e-07
Position 516: 6.102578780249958e-07
Position 1120: 4.2356086787786334e-07
Position 871: 3.3642875273403767e-07
Position 859: 3.2957422100619516e-07
Position 888: 2.2883739785221706e-07
Position 1159: 2.2285722238919958e-07
Position 1161: 1.9471425538733562e-07
Position 1032: 1.8266632015848055e-07
Position 1191: 9.756762736459612e-08
Position 3306: 4.824969470553907e-08
Position 103: 3.8421263981114966e-08
Position 96: 9.09148231831522e-12
