Gene = Ube2m
Position 2299: 0.008678778063508343
Position 979: 0.006484350178012648
Position 1996: 0.006264284106654994
Position 1561: 0.005601503723376254
Position 2308: 0.005571578128412061
Position 1089: 0.004217895210348945
Position 1652: 0.003503422801218833
Position 2305: 0.0034542846045040247
Position 1015: 0.0034087980856940766
Position 973: 0.0030953033936751565
Position 840: 0.0030401942933591217
Position 901: 0.0030020187752672297
Position 2861: 0.00286239808057485
Position 1436: 0.0020242553224690753
Position 1130: 0.0016043404985292722
Position 2569: 0.0015652992786629955
Position 2685: 0.0015000061388195885
Position 2092: 0.0012922171981813036
Position 1660: 0.0012088249587952971
Position 339: 0.0010417753872711418
Position 2320: 0.0009320140159821832
Position 2888: 0.0008236407523554336
Position 2969: 0.0008139928305304754
Position 910: 0.0007613936459966017
Position 3000: 0.0007103512723385779
Position 2035: 0.0006627634707724836
Position 3010: 0.0006530381510692535
Position 576: 0.0006071591192011494
Position 1228: 0.0006070189033202726
Position 1045: 0.0005742642551843225
Position 1030: 0.0005672449534010675
Position 588: 0.0005568067946581761
Position 1686: 0.0005387091565268093
Position 1406: 0.000504756708482254
Position 1966: 0.0005012440007696965
Position 2439: 0.00046345888727707287
Position 1038: 0.0004347804261213578
Position 1394: 0.00041206270485951184
Position 944: 0.00038868680608529537
Position 1021: 0.0003731334529952129
Position 732: 0.00035706887791022053
Position 1439: 0.00034893994710218817
Position 351: 0.00032816073116325253
Position 2371: 0.0002997625802591892
Position 1100: 0.00028974157313930136
Position 853: 0.00028152280947215503
Position 2419: 0.00027919502727035957
Position 2317: 0.0002488614186712068
Position 2602: 0.00024015082552753474
Position 2659: 0.00023140296881563174
Position 2548: 0.00021409191819388596
Position 1519: 0.0002122417759017153
Position 377: 0.0001899225320347383
Position 160: 0.00018118996581405935
Position 404: 0.0001781351724304782
Position 1384: 0.00017555296387004318
Position 822: 0.00016509943368427378
Position 2369: 0.00015816331162577397
Position 229: 0.00013925318112249554
Position 636: 0.0001313830420304899
Position 648: 0.0001283457316260247
Position 1666: 0.00012644366359972366
Position 2105: 0.00010940732766363358
Position 929: 0.00010735904840863855
Position 347: 0.0001065424592527834
Position 552: 0.00010560979241155213
Position 2945: 0.00010376618780189365
Position 845: 8.621569392583825e-05
Position 1839: 8.249629795241679e-05
Position 171: 8.102626557279298e-05
Position 358: 7.969626165851143e-05
Position 774: 7.386795935409149e-05
Position 1282: 7.361173305918026e-05
Position 993: 6.263400923573658e-05
Position 1832: 5.921710444237226e-05
Position 3020: 5.710616308387418e-05
Position 1386: 5.582532109488787e-05
Position 579: 5.3873161777132215e-05
Position 1623: 5.384914320204746e-05
Position 401: 5.2487069325087894e-05
Position 606: 4.9857622951539895e-05
Position 412: 4.7073883411864746e-05
Position 1306: 4.696382485190134e-05
Position 243: 4.664955506132602e-05
Position 1877: 4.609873140147837e-05
Position 1026: 4.5757479402558974e-05
Position 585: 4.5641029636730054e-05
Position 223: 3.9504520266060214e-05
Position 2533: 3.7860073515688105e-05
Position 582: 3.669270851634453e-05
Position 1814: 3.5600282742724285e-05
Position 2551: 3.400504536346433e-05
Position 678: 3.232952632339632e-05
Position 985: 2.833562378104378e-05
Position 816: 2.8023692618078175e-05
Position 2699: 2.3044327545810877e-05
Position 651: 2.083570149994237e-05
Position 1441: 1.9698015675980167e-05
Position 283: 1.830485746346134e-05
Position 1275: 1.775934307742092e-05
Position 2736: 1.7060506412944086e-05
Position 683: 1.6154764380149317e-05
Position 860: 1.5830336084644997e-05
Position 1136: 1.5439876942287845e-05
Position 1363: 1.3933499340373475e-05
Position 286: 1.2805454618849199e-05
Position 428: 1.2163687092273243e-05
Position 2976: 1.161978469523105e-05
Position 866: 1.0966579031545523e-05
Position 1150: 1.0024632748682466e-05
Position 372: 9.77080802378314e-06
Position 1821: 9.569332419490229e-06
Position 1259: 8.86460780655723e-06
Position 614: 8.240062094539755e-06
Position 611: 8.010277671635216e-06
Position 1450: 7.763826451811383e-06
Position 446: 6.232807239152799e-06
Position 433: 6.0105465685969895e-06
Position 1322: 5.477940274910614e-06
Position 356: 4.846743191192159e-06
Position 473: 4.27585103649421e-06
Position 2066: 4.073525824424545e-06
Position 459: 3.990941944703985e-06
Position 168: 2.1542559617031132e-06
Position 1356: 1.9678470146793747e-06
Position 1860: 1.6630591085897248e-06
Position 1864: 1.3529854384669616e-06
Position 319: 1.0144341062009872e-06
Position 309: 9.88995078275425e-07
Position 250: 7.172903800133359e-07
Position 256: 5.570415796858493e-07
Position 209: 5.401375190717378e-07
Position 173: 5.386728760265874e-07
Position 2436: 3.882457813812752e-07
Position 264: 2.66839447710482e-07
Position 299: 2.544572271262578e-07
Position 621: 2.0616047598935697e-07
Position 177: 1.731544624711859e-07
Position 184: 1.6553174132231538e-07
Position 618: 1.3148322160390225e-07
Position 267: 1.2951914455994937e-07
Position 422: 1.0543009920462529e-07
Position 191: 8.424370149164006e-08
Position 456: 6.763121760932619e-08
Position 465: 5.8082532033359514e-08
Position 181: 4.517682095515592e-08
Position 436: 3.9726482656530065e-08
Position 1145: 1.507662201150146e-08
Position 258: 1.2541669403703937e-08
Position 786: 1.2467712760964396e-08
Position 193: 4.816710534442774e-09
Position 862: 3.913150684782349e-09
Position 1236: 2.9648732546737948e-09
Position 83: 9.09496720478867e-10
Position 125: 1.4097104600491028e-10
Position 88: 1.6876860618238458e-11
