Gene = Angptl8
Position 1627: 0.0001490554284084853
Position 1395: 0.0001461227706706133
Position 168: 0.00012784365872219267
Position 1717: 0.0001210011870515165
Position 503: 0.0001090087022129341
Position 1171: 0.00010778611062637688
Position 1128: 0.00010383990893854083
Position 1298: 9.930222892367465e-05
Position 611: 9.686669555425515e-05
Position 757: 8.133869643168574e-05
Position 1108: 7.862674699342435e-05
Position 245: 7.314652608262121e-05
Position 944: 6.68743361629007e-05
Position 511: 6.211936889969228e-05
Position 617: 5.449017402485144e-05
Position 1347: 5.434708954408481e-05
Position 794: 5.215627963411008e-05
Position 798: 5.036996011781427e-05
Position 615: 4.8551039549630664e-05
Position 1215: 4.494041354322407e-05
Position 222: 3.924480491835034e-05
Position 1279: 3.911004528817262e-05
Position 516: 3.8197186942175106e-05
Position 541: 2.9466861947604958e-05
Position 713: 2.945523670739012e-05
Position 1041: 2.884336789982026e-05
Position 1085: 2.776187335473516e-05
Position 1721: 2.705204605349806e-05
Position 751: 2.6143544813747485e-05
Position 963: 2.5278871073413816e-05
Position 1408: 2.4730704281287957e-05
Position 1820: 2.3736497083103606e-05
Position 1769: 2.243865813982763e-05
Position 760: 2.06375341587561e-05
Position 780: 1.9245318480125423e-05
Position 766: 1.905337894010536e-05
Position 703: 1.7864298483332235e-05
Position 769: 1.7450495709234708e-05
Position 1289: 1.6815098648301866e-05
Position 776: 1.6509063600049778e-05
Position 1222: 1.6077285226231497e-05
Position 1829: 1.555598485451558e-05
Position 1431: 1.1531107991545128e-05
Position 1661: 1.0881160226132404e-05
Position 833: 1.0508782779880445e-05
Position 725: 1.0068696113589093e-05
Position 1827: 9.74068390576701e-06
Position 191: 9.180484103411853e-06
Position 582: 8.893034269081058e-06
Position 1054: 8.727541556537975e-06
Position 1401: 8.548467226532757e-06
Position 567: 8.358055463771429e-06
Position 334: 7.672857663133109e-06
Position 1063: 7.654993064094156e-06
Position 304: 6.728658106782963e-06
Position 1220: 6.355926758580145e-06
Position 938: 5.784967870004729e-06
Position 993: 5.7728897965214175e-06
Position 274: 5.569562341418725e-06
Position 1750: 5.390487445107626e-06
Position 1352: 4.934797190641151e-06
Position 1057: 4.621260607822074e-06
Position 1262: 4.611563911182993e-06
Position 977: 4.518492084041593e-06
Position 143: 4.267191490331587e-06
Position 1724: 3.966706573783603e-06
Position 523: 3.932535738313107e-06
Position 1282: 3.5248101883981764e-06
Position 599: 2.91989540291487e-06
Position 550: 2.8187360428904128e-06
Position 248: 2.813211838720618e-06
Position 716: 2.5530358354664255e-06
Position 719: 2.4385180381067444e-06
Position 747: 2.3207905786153938e-06
Position 1173: 2.159984751719815e-06
Position 1499: 2.011291469214772e-06
Position 363: 1.9350452635343894e-06
Position 1731: 1.6664160544693124e-06
Position 176: 1.3459973533833914e-06
Position 288: 1.3028863809030983e-06
Position 803: 1.195572947982784e-06
Position 1747: 1.1895764411991605e-06
Position 1177: 1.143844649619044e-06
Position 1030: 1.0534748418133988e-06
Position 558: 1.0263377073979116e-06
Position 1788: 9.099740831020453e-07
Position 1413: 8.585019287381127e-07
Position 224: 8.512985322964579e-07
Position 1728: 8.283373769543009e-07
Position 204: 7.883258630503265e-07
Position 1474: 7.838487496010987e-07
Position 1756: 7.646604338011727e-07
Position 1488: 7.135346980920309e-07
Position 1822: 6.526339670907957e-07
Position 835: 6.219306497995872e-07
Position 572: 6.112936341414016e-07
Position 1026: 5.803363771999987e-07
Position 252: 5.307622682837547e-07
Position 1419: 5.194014507905716e-07
Position 1743: 5.103350726808259e-07
Position 1437: 4.764466755381767e-07
Position 194: 4.497901018236211e-07
Position 1471: 4.379867287949644e-07
Position 262: 4.169833985041915e-07
Position 170: 3.963935373427997e-07
Position 1766: 3.4893160651934167e-07
Position 148: 3.4088678475084035e-07
Position 521: 3.1581415879274694e-07
Position 589: 3.090926608705801e-07
Position 1440: 2.763949712453971e-07
Position 1410: 2.4134249490002334e-07
Position 1072: 1.5151107859318753e-07
Position 89: 1.218392790587462e-07
Position 1045: 8.714684523842897e-08
Position 1049: 6.691191561956752e-08
Position 277: 6.280869332424492e-08
Position 298: 2.7526136250797798e-08
Position 256: 1.3339734792914395e-08
Position 178: 1.0459002190010812e-08
Position 107: 4.969491190937664e-09
Position 91: 1.8962532392917075e-09
Position 317: 1.7446502375100091e-09
Position 95: 1.5743234611775012e-09
Position 841: 1.441502864112299e-09
Position 309: 1.0828188795652409e-09
Position 339: 7.383365151881752e-10
Position 341: 4.737425319547232e-10
Position 109: 2.5470878552073595e-10
Position 347: 1.4886651768801144e-11
Position 591: 1.0128999925791507e-11
Position 858: 2.8707077442463384e-12
