Gene = Siae
Position 20214: 6.240022093004077e-09
Position 1240: 2.8373655497471453e-09
Position 448: 1.4998385535538589e-09
Position 1021: 1.0920189059823714e-09
Position 483: 6.152821766718076e-10
Position 509: 2.1681017461152828e-10
Position 516: 1.548722332900606e-10
Position 507: 1.1766511223593886e-10
Position 521: 6.392405375808744e-12
Position 764: 5.385580695446124e-15
Position 565: 2.4100768513537122e-15
Position 539: 1.0768150595373689e-15
Position 535: 7.610481262269863e-16
