Gene = Mto1
Position 390: 0.003135953891182916
Position 9263: 0.002727780288328142
Position 23420: 0.0020764886364529694
Position 25315: 0.002038482945474411
Position 66: 0.0019828259617696606
Position 12682: 0.0019818738247888864
Position 337: 0.001877832587869627
Position 1609: 0.0016559231265994851
Position 971: 0.0015589855566751061
Position 918: 0.0014930949710624099
Position 683: 0.0011779580514929174
Position 23174: 0.001170280230324955
Position 584: 0.0011661924045553663
Position 4429: 0.0011137212215981368
Position 22800: 0.0008953554283038787
Position 943: 0.000734504402987206
Position 589: 0.0007185825958868378
Position 364: 0.0006011616694610646
Position 10365: 0.0005766234268637842
Position 1084: 0.0005619235233867057
Position 1286: 0.00043207960971570857
Position 9313: 0.0003956965538467619
Position 688: 0.00038485726253087015
Position 564: 0.0003281756976323351
Position 10029: 0.0003265645208181568
Position 358: 0.0002957465480610281
Position 22969: 0.00024057697260321614
Position 22735: 0.00023900514313447382
Position 200: 0.000200055570213402
Position 9481: 0.00019345577245050708
Position 441: 0.0001934452211997412
Position 10983: 0.00016233090814296886
Position 13841: 0.00015090345246425102
Position 5803: 0.00014825308249924755
Position 16751: 0.0001394681283915943
Position 524: 0.00013926998369213184
Position 11453: 0.00012930214169465403
Position 920: 0.0001205351149599383
Position 13011: 0.00011674809369662194
Position 480: 0.00011055370551472146
Position 153: 0.00010845408866036181
Position 454: 8.841061722516046e-05
Position 620: 8.32844435813677e-05
Position 755: 8.198624454035915e-05
Position 785: 7.117436841301409e-05
Position 374: 6.558027007694138e-05
Position 22614: 6.389699362542892e-05
Position 582: 6.224203576993136e-05
Position 10467: 6.175332700840758e-05
Position 1048: 5.497008968531685e-05
Position 10479: 5.118380703398411e-05
Position 9870: 4.803367465075341e-05
Position 517: 4.779004566156946e-05
Position 1616: 4.6865461075954305e-05
Position 290: 3.1460120078559374e-05
Position 1105: 2.915908785089113e-05
Position 1330: 2.898720241764391e-05
Position 9976: 2.877571778611144e-05
Position 13436: 2.741603147756742e-05
Position 10539: 2.5832518457979242e-05
Position 706: 2.522407382322497e-05
Position 11291: 2.5088199503471297e-05
Position 11189: 2.34428674254656e-05
Position 10569: 2.2591328444952118e-05
Position 10519: 2.171454123321551e-05
Position 9715: 2.1286137761566693e-05
Position 539: 2.013968424552311e-05
Position 1304: 1.3448134321274575e-05
Position 1019: 1.3321145992142671e-05
Position 11591: 1.313244201095421e-05
Position 11030: 1.3062107054265278e-05
Position 1099: 1.1531925560211188e-05
Position 206: 1.1136151298635255e-05
Position 91: 9.567821050223927e-06
Position 903: 9.247064780665242e-06
Position 1792: 7.320658053394033e-06
Position 1590: 7.2647226030701555e-06
Position 14464: 4.193999983405483e-06
Position 1814: 3.9556605407335954e-06
Position 2620: 3.85692916727249e-06
Position 1758: 3.3065519709800212e-06
Position 14851: 2.1514936033826842e-06
Position 10214: 2.0139731189866018e-06
Position 10218: 1.949192474118904e-06
Position 1671: 1.8255844211526587e-06
Position 1632: 1.571971412663233e-06
Position 108: 1.5018881803330136e-06
Position 15354: 8.917928987478287e-07
Position 258: 7.584626047044824e-07
Position 9653: 5.456946673151368e-07
Position 877: 5.427279375879049e-07
Position 9704: 3.80843441075758e-07
Position 503: 3.456704432754781e-07
Position 127: 2.526584787219019e-07
Position 9959: 1.3584514891843673e-07
Position 9233: 1.253745460413125e-07
Position 10010: 1.1142863471538781e-07
Position 693: 1.0688440315159376e-08
Position 686: 6.5800635853234085e-09
Position 2285: 1.5045234264048035e-09
Position 459: 6.619589689916776e-10
Position 498: 1.3958409166901343e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9001: 0.997880943905892
Position 1210: 0.9069372012226806
Position 25581: 0.7896413766384011
Position 9708: 0.7165203462847738
Position 16675: 0.7089485404762998
Position 13311: 0.4853533277745871
Position 18457: 0.44741407868348276
Position 22422: 0.4378271016336238
Position 9207: 0.39317123245402164
Position 13343: 0.377379675291838
Position 22451: 0.3690607220840017
Position 12613: 0.33370617527619884
Position 9262: 0.29882943193777445
Position 3748: 0.29461357864023535
Position 9232: 0.25685385964277596
Position 16634: 0.23840454969965177
Position 12624: 0.23144059541281228
Position 22803: 0.21104529537412614
Position 25229: 0.1885712631900194
Position 12904: 0.18654604180673834
Position 18547: 0.17507072928459916
Position 5064: 0.14132714042182198
Position 894: 0.1136196734900338
Position 11744: 0.11345821207468632
Position 4555: 0.11233077768595952
Position 25204: 0.10262711175461764
Position 788: 0.09121308996976463
Position 5339: 0.09115950767799279
Position 811: 0.08748642698687434
Position 1509: 0.08210744812225809
Position 22403: 0.06773611403240865
Position 25341: 0.05351395715738097
Position 468: 0.051396923452303164
Position 4558: 0.050057396860994474
Position 5083: 0.04844179416225837
Position 19377: 0.044290220606446606
Position 22653: 0.043717093887230316
Position 25188: 0.043183375829487565
Position 15527: 0.04177900416028664
Position 165: 0.041541236319678945
Position 22525: 0.041507247998718085
Position 9735: 0.03845296783205562
Position 917: 0.03768908952721173
Position 9666: 0.03639280500693373
Position 5131: 0.03349565289914668
Position 3792: 0.031328638693439124
Position 9800: 0.030935097170935923
Position 12743: 0.030836529630806686
Position 12916: 0.030751431842402376
Position 16694: 0.029937866801664704
Position 6062: 0.02967085818814579
Position 12927: 0.027876149690340794
Position 12900: 0.027679830589590212
Position 12767: 0.02676444453805016
Position 10281: 0.02321545267072184
Position 4651: 0.021864818134050695
Position 3147: 0.02125515860545413
Position 23347: 0.020355581127038395
Position 12770: 0.01923556007892792
Position 18561: 0.018875276516209384
Position 9746: 0.017001412560927253
Position 5900: 0.01615558705214295
Position 14562: 0.016055715444179042
Position 19300: 0.01564060175416307
Position 19180: 0.0136871115333431
Position 14591: 0.013391810246362072
Position 12005: 0.01306876730836128
Position 5303: 0.013064219967903653
Position 727: 0.013036485606756089
Position 853: 0.012842971152567556
Position 3763: 0.012595154354544022
Position 5660: 0.012191771909149817
Position 14588: 0.011804305351454783
Position 1215: 0.011748334352858767
Position 24787: 0.011703706946795683
Position 6059: 0.01155911021369243
Position 15247: 0.011198355372938167
Position 877: 0.011056229691329127
Position 22544: 0.01093465913978957
Position 24810: 0.01052539818251468
Position 11315: 0.010290991932066274
Position 2158: 0.01008584238083679
Position 14325: 0.009850663138653308
Position 1311: 0.009633827017934003
Position 25640: 0.009034476829056764
Position 18630: 0.008899095466216578
Position 743: 0.008195377737574373
Position 25499: 0.008002280784819462
Position 14174: 0.007771360665750063
Position 9606: 0.007524839763599816
Position 15504: 0.007172444217134901
Position 138: 0.007039248315452901
Position 14357: 0.007035888169834881
Position 1545: 0.006962751539463156
Position 12111: 0.006924696859681876
Position 4668: 0.006895307741182969
Position 9676: 0.006774195204225666
Position 12386: 0.006467585823209816
Position 125: 0.006441688763058447
Position 12553: 0.006433027814915931
Position 4717: 0.006420266686746496
Position 5870: 0.005923257714504359
Position 12390: 0.00568934442873785
Position 4756: 0.0051562561485792744
Position 843: 0.004619736339609393
Position 11917: 0.004568871002072711
Position 9523: 0.004547711250306637
Position 15222: 0.004514032082073966
Position 24314: 0.004469397244711288
Position 23970: 0.004373961170417517
Position 9764: 0.004368058524683889
Position 9332: 0.004315114172422342
Position 18523: 0.003957917704482965
Position 15482: 0.003937502776541147
Position 11954: 0.003935647491482572
Position 12114: 0.0039046132669756186
Position 24479: 0.003846636560547128
Position 15138: 0.0037965051605090895
Position 9311: 0.0034733422446499482
Position 1251: 0.003253433767238685
Position 3523: 0.0029106680902408525
Position 9281: 0.0028475030160049755
Position 23906: 0.002745531632451605
Position 24913: 0.0026649309273025124
Position 859: 0.002629428127633833
Position 672: 0.0025627594125464627
Position 14448: 0.0024131575630868913
Position 1401: 0.0023791099897545165
Position 703: 0.002338610779944108
Position 4530: 0.0021371118199334247
Position 9779: 0.001984309815410717
Position 4817: 0.0018560116530571744
Position 15499: 0.0017255413305271648
Position 10596: 0.001679224997664818
Position 508: 0.0016609745462084287
Position 16844: 0.0016518067842437173
Position 22808: 0.001643971250368878
Position 598: 0.0015602569574817591
Position 16907: 0.0015509679014585789
Position 12405: 0.001399666682586558
Position 5437: 0.001380084186827954
Position 12434: 0.0013364756436712246
Position 12059: 0.0012901785105991124
Position 23937: 0.0012605469918381535
Position 22761: 0.001235963978094974
Position 3744: 0.0011978166479872238
Position 10437: 0.001095103008025404
Position 943: 0.0010814754710119813
Position 3564: 0.0010683158375056302
Position 16924: 0.0010605518439034027
Position 24680: 0.0010340927916697572
Position 9722: 0.0009897625413135985
Position 11692: 0.0009823865536507763
Position 21406: 0.0008969992193004746
Position 16499: 0.00089627407762258
Position 9653: 0.0008917812658091205
Position 432: 0.000819043505252105
Position 9751: 0.0008141224228203494
Position 1330: 0.0008109338237129139
Position 19204: 0.0007975783088049614
Position 171: 0.0007722189965031229
Position 3383: 0.0007518357769463328
Position 22699: 0.0006982454252924914
Position 4275: 0.0006702880573198309
Position 11355: 0.000660944727164875
Position 13214: 0.0006546429010567128
Position 655: 0.0006322665039876513
Position 1513: 0.0006263901516734318
Position 24431: 0.0006093984214931901
Position 19127: 0.000563108312259777
Position 23116: 0.0005627559069358073
Position 16944: 0.0005537740969306981
Position 24387: 0.0005450682027510655
Position 16164: 0.0005395686864975682
Position 24248: 0.000535753892316863
Position 12968: 0.0005204732702799164
Position 22085: 0.0005186637407068784
Position 19224: 0.000516350829758272
Position 3121: 0.0005145220285089339
Position 16937: 0.0005080350625036329
Position 24638: 0.0005077063990205127
Position 20770: 0.0005067555745021236
Position 9532: 0.000487709948732243
Position 9343: 0.00047624068394585997
Position 839: 0.00045904025857654356
Position 17003: 0.00044988985555499824
Position 4316: 0.0004434331642783059
Position 11335: 0.0004387408171649516
Position 1410: 0.00042186025424782096
Position 24145: 0.00040769599635103815
Position 2227: 0.00040236773907403124
Position 19968: 0.00038698464392312597
Position 813: 0.00036617982575918575
Position 19538: 0.00035961462907791337
Position 21892: 0.0003413568096475612
Position 989: 0.00033558517969601746
Position 1084: 0.00032410112054058227
Position 16979: 0.0003210580566549671
Position 871: 0.00029150822884602227
Position 22719: 0.00028858243031064905
Position 20822: 0.0002841333942088266
Position 903: 0.00025097358229222365
Position 17542: 0.0002482106943222342
Position 25432: 0.00024254238538976426
Position 9188: 0.00023457681319458877
Position 17470: 0.00022312904002833077
Position 992: 0.0002009898235880064
Position 470: 0.00019125139871839508
Position 11750: 0.00017486611355404876
Position 21450: 0.00017486531357322106
Position 9566: 0.00016829521124874712
Position 9274: 0.00016450975979658485
Position 3497: 0.00016276784769239045
Position 11364: 0.00014979890146635708
Position 15542: 0.00014890750935197676
Position 13765: 0.0001488250246164634
Position 10324: 0.00014781754405559754
Position 10567: 0.00014744759287481615
Position 10949: 0.00014515747009416266
Position 21285: 0.00014486933840120959
Position 19021: 0.0001310056408525418
Position 20118: 0.00012271968127878686
Position 394: 0.00012254350446161907
Position 9933: 0.00011637488201838856
Position 9959: 0.00011411899791277759
Position 18931: 0.00011262594124031589
Position 20594: 9.787470389178429e-05
Position 2120: 9.77877243480978e-05
Position 12263: 8.352350439439387e-05
Position 1270: 8.130422580202595e-05
Position 1176: 8.049634545376795e-05
Position 9398: 8.021814571425236e-05
Position 9579: 7.928807634973932e-05
Position 9864: 7.5380417311827e-05
Position 17750: 7.309788865952164e-05
Position 9556: 7.294076110314374e-05
Position 1548: 6.765559922131902e-05
Position 971: 6.300331941351989e-05
Position 755: 5.1681694843980424e-05
Position 15013: 5.020543757787617e-05
Position 9484: 4.9756847985006394e-05
Position 706: 4.5979027072288924e-05
Position 4388: 4.562249671281819e-05
Position 18172: 4.4779742511204376e-05
Position 2924: 3.822086658445944e-05
Position 9481: 3.2415705876784785e-05
Position 10903: 3.1435560567238854e-05
Position 11294: 3.114511379254204e-05
Position 9366: 2.7286422428391003e-05
Position 9562: 2.6170459670124828e-05
Position 18817: 2.5982328735853893e-05
Position 9425: 2.4304249611173852e-05
Position 206: 2.2254921729720412e-05
Position 10348: 2.2208968152539713e-05
Position 11140: 2.2081270176353255e-05
Position 20308: 2.1159680573084442e-05
Position 19070: 1.9973340875821046e-05
Position 17237: 1.916279767222575e-05
Position 18844: 1.8681191309717047e-05
Position 1164: 1.7841175366066182e-05
Position 10798: 1.7661403412260803e-05
Position 21156: 1.718287300785997e-05
Position 17689: 1.5493356786988282e-05
Position 9914: 1.5487865601465606e-05
Position 17564: 1.5138614891375115e-05
Position 17509: 1.4794220635944452e-05
Position 955: 1.334102147589428e-05
Position 17765: 1.3114246311865667e-05
Position 1720: 1.2730332684489202e-05
Position 758: 1.264504730930983e-05
Position 10285: 1.1813308966580343e-05
Position 18890: 1.0867546333547864e-05
Position 11345: 1.081186602971759e-05
Position 1347: 1.0460677598549291e-05
Position 11144: 9.627003319823337e-06
Position 18909: 9.457873367746509e-06
Position 951: 9.135232729154226e-06
Position 13604: 9.07373871735774e-06
Position 10526: 7.603804998181226e-06
Position 403: 7.239595191347476e-06
Position 18031: 6.970019612331557e-06
Position 1132: 6.833985930954337e-06
Position 533: 6.370584704536778e-06
Position 398: 6.27461760880565e-06
Position 374: 6.0251426870718204e-06
Position 535: 5.2360135993516206e-06
Position 356: 5.11515945525435e-06
Position 10780: 4.581448549037335e-06
Position 686: 3.880064315279231e-06
Position 2537: 3.85692916727248e-06
Position 10157: 3.656983896152606e-06
Position 347: 2.9960191692875132e-06
Position 1370: 2.665909991979217e-06
Position 1088: 2.5454642522253035e-06
Position 235: 2.5076816516345617e-06
Position 1377: 2.21779228775638e-06
Position 15984: 2.1948072815182806e-06
Position 9612: 1.9955023120271768e-06
Position 15831: 1.9499283690248863e-06
Position 9869: 1.26565169731983e-06
Position 9583: 8.918768831655045e-07
Position 9490: 7.987334317277523e-07
Position 9545: 7.5828957760609e-07
Position 14643: 7.17504063840385e-07
Position 9883: 6.6059926844486e-07
Position 1090: 6.337267700936671e-07
Position 14806: 4.6002115997930607e-07
Position 9935: 4.2798547597896633e-07
Position 14756: 4.154583091147427e-07
Position 9824: 3.793463674780498e-07
Position 10475: 3.770164155998401e-07
Position 10089: 3.70395164996705e-07
Position 1420: 2.3471658881032107e-07
Position 1576: 2.1791441856998653e-07
Position 412: 1.8148164824616858e-07
Position 215: 1.5809006267243555e-07
Position 218: 1.4865495006384927e-07
Position 544: 3.638584842097315e-08
Position 307: 3.129561733354478e-08
Position 310: 2.0056110993240118e-08
Position 607: 1.2306710089630048e-08
Position 480: 8.356369906660597e-09
