Gene = Akip1
Position 8059: 0.7751635643897068
Position 1260: 0.5518086743667061
Position 3501: 0.3144660954768796
Position 255: 0.20059291307590754
Position 1129: 0.19761126125125356
Position 3322: 0.11964505753449882
Position 1767: 0.07953880154274952
Position 3525: 0.07804309615415751
Position 3464: 0.06510989535545005
Position 3578: 0.0612409253645243
Position 1719: 0.059388833115683666
Position 3283: 0.058600848585043976
Position 3400: 0.05182357589483712
Position 7480: 0.0490470496818444
Position 6266: 0.04753868496807344
Position 3298: 0.044725640314425774
Position 5581: 0.04014905646018496
Position 5208: 0.03708053906020279
Position 7525: 0.034423210836873296
Position 6844: 0.0331553634173001
Position 7292: 0.029209105989153095
Position 6343: 0.025567184459105868
Position 7213: 0.02543363309154808
Position 7324: 0.02347158804189717
Position 2032: 0.023163845120718455
Position 5612: 0.020444034835706944
Position 7147: 0.02006704532778257
Position 1227: 0.019988811096326095
Position 3467: 0.016939159211610343
Position 7766: 0.016165422695953998
Position 7432: 0.01585239099820213
Position 1723: 0.015840920071006303
Position 1216: 0.01567842830005963
Position 7483: 0.015522541216055473
Position 1286: 0.01536463256550833
Position 7254: 0.014583244243463162
Position 7987: 0.014529062963082123
Position 426: 0.013501671050344579
Position 318: 0.01241087330120036
Position 6903: 0.011919207148420806
Position 3363: 0.011696652067266486
Position 6473: 0.011084828999370784
Position 388: 0.01086778016992627
Position 3729: 0.010674211621116692
Position 1133: 0.010290514677669131
Position 8130: 0.010068224597576619
Position 7228: 0.009788097566069309
Position 1213: 0.009363913576515021
Position 6442: 0.008907743620618752
Position 5635: 0.008561832937448192
Position 5632: 0.008247395311583014
Position 1738: 0.007532213208726244
Position 7647: 0.0071540669281370955
Position 4976: 0.007127241906343992
Position 178: 0.0064975235649435215
Position 7269: 0.006430364647561928
Position 230: 0.006335736918287351
Position 4024: 0.006117858069860396
Position 6502: 0.005994832736423754
Position 7679: 0.005664808927951471
Position 7862: 0.0055371007313813085
Position 5408: 0.005252691522532254
Position 1571: 0.0047936854486252
Position 5669: 0.004776085883995561
Position 5971: 0.0047708476814222155
Position 7834: 0.004094430591306866
Position 6561: 0.0037723751267244882
Position 3766: 0.0037527113694333382
Position 8146: 0.003513673884183853
Position 7675: 0.00346016935930436
Position 6202: 0.0032438101862817905
Position 5215: 0.003127098603581901
Position 5261: 0.0028693403850520386
Position 1153: 0.002386226083375028
Position 1262: 0.0022435157797966996
Position 4873: 0.002057172694475044
Position 5252: 0.0020262459774421267
Position 1041: 0.001989507338502436
Position 5907: 0.0019392571733596077
Position 5687: 0.00189036587456794
Position 7742: 0.0017344272097325993
Position 1793: 0.0017339070825580086
Position 3017: 0.0016918830468161236
Position 438: 0.0016762951212949864
Position 1613: 0.0016614163174608313
Position 7331: 0.0016135552306452117
Position 4176: 0.001556573930555085
Position 8430: 0.001542454016434458
Position 1267: 0.0015135742839815503
Position 3438: 0.0015116912509484906
Position 557: 0.0013123449676159893
Position 3731: 0.0013025695393165879
Position 475: 0.001271247703248188
Position 794: 0.0011844246571603627
Position 6286: 0.0010446395020785614
Position 1095: 0.0010262594808855205
Position 554: 0.001017326821271097
Position 465: 0.0010022934256438266
Position 7297: 0.0008994267207655749
Position 2338: 0.000897512344045884
Position 6581: 0.0008906910518172255
Position 6679: 0.0008811297039942392
Position 4806: 0.0008504151027084008
Position 1472: 0.0008308432181573286
Position 536: 0.0008171260035858172
Position 1147: 0.0007689087853191914
Position 7723: 0.0007631572814213612
Position 7930: 0.0007321916434182791
Position 259: 0.0007086995988712172
Position 4451: 0.0006902712086750073
Position 5225: 0.0006799872502667233
Position 3334: 0.0006751558444410472
Position 1530: 0.0006703245843234843
Position 4572: 0.0006661461625458588
Position 623: 0.0006393566994438682
Position 3043: 0.0006240799431813638
Position 1933: 0.0006218188390231121
Position 1102: 0.0005839174506777318
Position 5792: 0.0005616058616118669
Position 1990: 0.0005333846228533672
Position 3911: 0.0005295283578525008
Position 3085: 0.0005173433372978143
Position 5180: 0.00050633665044669
Position 8352: 0.0004745253727633019
Position 2091: 0.00044989162827394974
Position 1389: 0.00044529504625981674
Position 1777: 0.00043890513049180314
Position 3673: 0.0004346761216311866
Position 6130: 0.0004274884288067233
Position 4339: 0.0004165701094507519
Position 2779: 0.00038234903251424236
Position 8476: 0.00036826941439317435
Position 184: 0.0003679760267817144
Position 8375: 0.00036719780414052076
Position 4356: 0.00036503279726069236
Position 2066: 0.00036204483104397675
Position 1300: 0.0003566325313209257
Position 6899: 0.0003546294027961427
Position 2055: 0.0003545318247459382
Position 8093: 0.0003510979047641463
Position 6594: 0.0003383241089634904
Position 6523: 0.00032118831142465524
Position 1271: 0.00032052086089612286
Position 390: 0.0003179858220038449
Position 7720: 0.0003121068778719447
Position 540: 0.0003114537368783312
Position 658: 0.00030998399527696556
Position 6720: 0.00028593742298555836
Position 6629: 0.0002674745792581264
Position 6823: 0.0002582435841693081
Position 3132: 0.0002362518198822694
Position 4130: 0.00021708213877306886
Position 6173: 0.00021432608643189886
Position 5530: 0.0002113859355102354
Position 2041: 0.0002041382213422645
Position 149: 0.0001952788863801309
Position 1962: 0.0001925080114818695
Position 4216: 0.00018363579790931826
Position 298: 0.00018224332137899637
Position 338: 0.00017605335419440904
Position 3928: 0.00016878963640959763
Position 5427: 0.00016601282246773245
Position 509: 0.00016282852229962215
Position 1414: 0.00016167862951343824
Position 7874: 0.00016083815949986504
Position 8162: 0.00015888222577332178
Position 3584: 0.00015641192839781906
Position 5504: 0.00015593432310776498
Position 398: 0.00015416671729599142
Position 5126: 0.00015177145408123193
Position 8405: 0.00015013607593144547
Position 3735: 0.00014602849242489188
Position 1071: 0.00014437741409411049
Position 8102: 0.00013666944422894648
Position 343: 0.00013412381318004662
Position 801: 0.00013245448196839532
Position 4245: 0.00012513696103684887
Position 5587: 0.0001110102121954003
Position 5569: 0.00010670038080782323
Position 5378: 9.847572562710042e-05
Position 7411: 9.566313287912671e-05
Position 7570: 9.357602329824189e-05
Position 628: 9.354202812680645e-05
Position 8313: 9.264428234786907e-05
Position 1626: 8.573832098449933e-05
Position 6973: 8.52187727489188e-05
Position 4190: 8.273082606349453e-05
Position 3769: 8.159922029681387e-05
Position 4902: 7.061927588022334e-05
Position 1523: 6.55322485378962e-05
Position 4951: 6.532893935446819e-05
Position 3738: 6.36062647270158e-05
Position 5469: 6.288060232928192e-05
Position 919: 6.0294443095866085e-05
Position 4148: 5.63409863250942e-05
Position 6372: 5.158423118143131e-05
Position 1893: 5.011257750447217e-05
Position 5288: 4.8751203645335554e-05
Position 5305: 4.377257231698257e-05
Position 5284: 4.349000228147753e-05
Position 5641: 4.115319139846227e-05
Position 443: 4.0937256346924554e-05
Position 1264: 3.9522197389701825e-05
Position 3000: 3.904873531156799e-05
Position 2115: 3.860861230442836e-05
Position 360: 3.647845414590148e-05
Position 207: 3.625452560725082e-05
Position 4979: 3.2841541243132154e-05
Position 3051: 3.220547870056829e-05
Position 1331: 3.219062351983118e-05
Position 1020: 3.1564067027914324e-05
Position 573: 3.090509725605076e-05
Position 2997: 3.0782291605570234e-05
Position 3936: 2.9669393574479353e-05
Position 3962: 2.9219940722766164e-05
Position 853: 2.8140296612172122e-05
Position 6479: 2.6603249550842436e-05
Position 882: 2.659009547738437e-05
Position 480: 2.4741478300115747e-05
Position 362: 2.3331282594558872e-05
Position 3741: 2.2771911619959787e-05
Position 930: 2.0969236731353428e-05
Position 1691: 2.058055757191408e-05
Position 722: 1.986823716491186e-05
Position 7068: 1.9822147894295854e-05
Position 1477: 1.9591305570844848e-05
Position 1175: 1.9211129067229838e-05
Position 5187: 1.8479885909597672e-05
Position 4633: 1.8452025736252727e-05
Position 485: 1.7154681521528694e-05
Position 6955: 1.6835943627894648e-05
Position 3648: 1.6580576105745273e-05
Position 190: 1.620465247568959e-05
Position 370: 1.5834697009650674e-05
Position 2153: 1.578704211615111e-05
Position 579: 1.5331123778656083e-05
Position 400: 1.404504012431689e-05
Position 365: 1.337730213499163e-05
Position 1160: 1.2909099662640572e-05
Position 1398: 9.416491261580656e-06
Position 808: 8.776040034884831e-06
Position 1335: 8.568881156918507e-06
Position 1183: 8.471080444045804e-06
Position 834: 8.247155262585265e-06
Position 5059: 7.3176906370364225e-06
Position 1585: 6.9431180622063e-06
Position 811: 6.201840070241361e-06
Position 5107: 6.13083221285864e-06
Position 899: 6.0784615056357e-06
Position 5147: 4.86749854226485e-06
Position 975: 4.729040657708702e-06
Position 4992: 4.606399433907751e-06
Position 1370: 4.598515423031603e-06
Position 6413: 3.4410925368275906e-06
Position 952: 3.088230532856993e-06
Position 6305: 2.972521179032164e-06
Position 814: 2.8413518091652684e-06
Position 478: 2.7100524348818495e-06
Position 1881: 1.67190045364433e-06
Position 1817: 1.6308894664140238e-06
Position 1438: 7.835678842867003e-07
Position 839: 7.802537981094945e-07
Position 1376: 7.330495258911519e-07
Position 1831: 5.347825390075938e-07
Position 351: 2.2656547529434815e-07
Position 2088: 1.4207132660350679e-07
Position 3968: 1.2284661183368544e-07
Position 1968: 1.1381846071187479e-07
Position 4513: 7.754001983154488e-08
Position 1943: 4.1035585005545235e-08
Position 4033: 2.4802134699016546e-08
Position 2393: 1.9265056719363094e-08
Position 1425: 1.8064020320027277e-08
Position 493: 1.328719219298123e-10
Position 1411: 2.478679275594035e-11
Position 133: 2.3747835677526533e-11
Position 127: 1.878012239513128e-11
Position 114: 1.0901861730952434e-11
Position 121: 8.959230464999336e-12
Position 112: 2.3316324433827555e-12
Position 104: 2.6389373411406943e-13
