Gene = Pomp
Position 11889: 0.001308787749042195
Position 559: 0.001267049981008997
Position 317: 0.0012487044634705397
Position 602: 0.0012409330317519447
Position 12621: 0.0012137128416822905
Position 604: 0.0011462474850448166
Position 842: 0.001091074891930803
Position 593: 0.0009689670045118466
Position 12485: 0.0007809054434817452
Position 11486: 0.0007195746478598705
Position 10889: 0.0006314175795345074
Position 1289: 0.0005797310886185445
Position 14214: 0.000537244333928584
Position 10344: 0.0005099493901741276
Position 14386: 0.0004808332769976411
Position 834: 0.0004559349231439395
Position 308: 0.0004336211684207794
Position 2016: 0.0004246940453269437
Position 14634: 0.0003914478999236259
Position 493: 0.00034425958009993795
Position 347: 0.00031336479816823393
Position 2277: 0.0002779952198466011
Position 622: 0.0002554136710084549
Position 1286: 0.0002294111003550122
Position 10278: 0.0002219955952428033
Position 613: 0.0001846405394165924
Position 3769: 0.00015264626572286707
Position 631: 0.00014954765487287976
Position 861: 0.0001389613759944243
Position 10831: 0.00012940725953559433
Position 3237: 0.00012781204529352302
Position 3150: 0.00011694014873462545
Position 2690: 0.00011682965786498151
Position 2746: 0.00010906608764231576
Position 147: 0.00010431728509344385
Position 3791: 8.516583693902117e-05
Position 3704: 8.487902749726156e-05
Position 9244: 7.135174659874388e-05
Position 595: 7.075626971523993e-05
Position 2027: 5.9798759399347854e-05
Position 1250: 5.752427108732336e-05
Position 3389: 4.974110888552724e-05
Position 3773: 3.79911696938408e-05
Position 1083: 3.0133989863410807e-05
Position 14503: 2.136410886671937e-05
Position 3723: 2.0487280329296474e-05
Position 350: 1.571749886825556e-05
Position 254: 1.4348880253208807e-05
Position 12455: 1.1283819659832686e-05
Position 12709: 9.845731280240406e-06
Position 12472: 9.469055377960357e-06
Position 380: 6.060542368024207e-06
Position 47: 5.705185384964265e-06
Position 12376: 5.388825365589588e-06
Position 9184: 4.597313915655343e-06
Position 270: 3.933127627306306e-06
Position 470: 3.6173207056177213e-06
Position 3817: 3.286411895036236e-06
Position 762: 3.2118412083303258e-06
Position 13375: 3.0349045478679394e-06
Position 478: 2.486723576284234e-06
Position 219: 1.7863642994035453e-06
Position 310: 1.2562632332525703e-06
Position 2213: 1.1533853864508898e-06
Position 3793: 8.443688911900706e-07
Position 420: 8.279722360173798e-07
Position 12339: 4.7652690648397995e-07
Position 12293: 4.661613432003713e-07
Position 3739: 4.595679801053105e-07
Position 926: 4.4882077236318863e-07
Position 891: 2.0299109319328036e-07
Position 476: 1.6080312380782433e-07
Position 1119: 1.2905391683000634e-07
Position 943: 1.2614415505947508e-07
Position 1508: 1.2336615546905132e-07
Position 965: 1.1564987376832538e-07
Position 550: 5.0961097556325354e-08
Position 702: 1.5595751526616803e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12104: 0.9981689070264564
Position 2091: 0.9014849942533149
Position 8950: 0.8917384544434163
Position 15002: 0.640025364968857
Position 8261: 0.4775928046615137
Position 13932: 0.3966001754680881
Position 11328: 0.35376815193567746
Position 14722: 0.3502234274194864
Position 11758: 0.33568082951826866
Position 1238: 0.26722040863038365
Position 3314: 0.2088900981168119
Position 6152: 0.11144806068115032
Position 3317: 0.09271502458986552
Position 11535: 0.0916226068202175
Position 5676: 0.08355241449400912
Position 7903: 0.07844807588528649
Position 8956: 0.07539605319960452
Position 508: 0.07241168942901677
Position 2070: 0.06559926754729
Position 14382: 0.0643662398476528
Position 1701: 0.05816457752657577
Position 11702: 0.05260072627069186
Position 11842: 0.04679772393225789
Position 11571: 0.04618247725193789
Position 1314: 0.0338549779777507
Position 14461: 0.033736611809631466
Position 14340: 0.03085249024531895
Position 1612: 0.030585726429342666
Position 6088: 0.030172630048632715
Position 9798: 0.0265005615285716
Position 14218: 0.02645210436900495
Position 5688: 0.025540571445087135
Position 14013: 0.02315423678552014
Position 14859: 0.022288201116895327
Position 7615: 0.022110563505474776
Position 1633: 0.022027734060863547
Position 995: 0.021338589471778236
Position 11660: 0.020297483898695356
Position 12272: 0.019983392284912384
Position 714: 0.01958688772992741
Position 13939: 0.019432394510499426
Position 12471: 0.01915746260904125
Position 1210: 0.017861977105891137
Position 11710: 0.014640814565947716
Position 1929: 0.014290767322794745
Position 10196: 0.013928890701896917
Position 7818: 0.013497262919796577
Position 11347: 0.012763664109418323
Position 4458: 0.011619983486098266
Position 1285: 0.010725193725439234
Position 8865: 0.010505697102719381
Position 4398: 0.009771003854790952
Position 5616: 0.009493067760787632
Position 13894: 0.009326320868019653
Position 14306: 0.009149550558610102
Position 11143: 0.008785894590024516
Position 719: 0.008107797120297112
Position 10846: 0.008047778869156154
Position 11217: 0.00744893334451454
Position 9264: 0.00711071998997389
Position 3884: 0.007090398961984209
Position 5765: 0.006857393935579635
Position 6053: 0.006487099003859357
Position 12617: 0.006459340096913662
Position 9387: 0.0061921357527453535
Position 12699: 0.006184838399348097
Position 12854: 0.006100809421189852
Position 5762: 0.005377303248371523
Position 5921: 0.0052790873618443245
Position 7931: 0.005222600948011952
Position 12687: 0.004895744634899761
Position 8160: 0.0048855746207886845
Position 14241: 0.004754374668458827
Position 11517: 0.004623266740541085
Position 968: 0.004438552599611843
Position 8749: 0.004292160737771927
Position 3846: 0.003696038119477849
Position 8673: 0.0035752814368051047
Position 15738: 0.0035060070180454846
Position 1010: 0.0035052466652918265
Position 1172: 0.003501722592872383
Position 627: 0.0033013779150086525
Position 9871: 0.0032823717410649282
Position 13782: 0.003226336513204205
Position 9141: 0.0032193279968099364
Position 15901: 0.003040514363845818
Position 14163: 0.0030386958932389755
Position 3160: 0.002931569037667206
Position 13950: 0.0028797798862690988
Position 420: 0.0028147067715864776
Position 12648: 0.0027349467789518976
Position 10774: 0.002681568310897872
Position 397: 0.002564801741572131
Position 6013: 0.0025370232510573375
Position 11041: 0.002479754095553752
Position 1101: 0.0024141954587313295
Position 13954: 0.0023471486081167265
Position 2019: 0.0022682091586192898
Position 10003: 0.0022359708613280444
Position 15855: 0.0019168424221561826
Position 3295: 0.0018188963801547098
Position 1585: 0.0017835493538626284
Position 3126: 0.0017451878871729682
Position 12376: 0.001690823668278762
Position 1563: 0.0016185888905302893
Position 12614: 0.0016019100072933374
Position 10806: 0.0015977462725243153
Position 8146: 0.0015462862015862822
Position 9645: 0.0015001928471014682
Position 3703: 0.0014932308257228075
Position 6200: 0.0014108607313684804
Position 11605: 0.001385777595220765
Position 767: 0.0013618866847463448
Position 10242: 0.0013501961656462434
Position 15726: 0.00128600813541403
Position 12819: 0.001252874675834449
Position 1728: 0.0012346598649635853
Position 15652: 0.0012102923621631766
Position 2257: 0.0012028024434599873
Position 9894: 0.0011386872488287178
Position 2312: 0.001128700581858237
Position 14623: 0.0011116624214174294
Position 12782: 0.0010917103256309355
Position 12082: 0.0010268490114578317
Position 4367: 0.0010079541096207547
Position 4506: 0.000970815486546165
Position 14491: 0.0008630053883219448
Position 3344: 0.0008425871579122526
Position 14415: 0.0007840495234370832
Position 10341: 0.0007754534713057857
Position 4522: 0.00075974058533061
Position 5778: 0.0006457931827700559
Position 1189: 0.0006127392093855932
Position 2532: 0.0006036231508636578
Position 3354: 0.0005875756355037359
Position 4490: 0.0005850925081855616
Position 4238: 0.0005655009803589434
Position 2562: 0.000564023235811803
Position 12772: 0.0005593384125205303
Position 3670: 0.0005426294412549851
Position 12758: 0.0005387714617011055
Position 9706: 0.0005323598053984149
Position 9977: 0.0005172039385557583
Position 1871: 0.0004816537280272693
Position 5621: 0.0004619067568748217
Position 9022: 0.0004459577857346472
Position 9450: 0.00044152677728743654
Position 13053: 0.0004415142212235676
Position 2121: 0.0004185183208431061
Position 564: 0.00041636055138916957
Position 2099: 0.00038212384698447735
Position 12904: 0.00037806680032513975
Position 1124: 0.00037559902457119887
Position 417: 0.00034534362892517324
Position 14254: 0.0003292170802622304
Position 13676: 0.0002943813341801935
Position 10147: 0.0002898973971139447
Position 1750: 0.0002860107573278743
Position 910: 0.00028582238033622267
Position 9170: 0.00028335984284705095
Position 1112: 0.00028188465728733994
Position 1500: 0.0002771882082796399
Position 2391: 0.0002743428808996454
Position 14081: 0.000254070221032399
Position 13056: 0.00023750159100288337
Position 12763: 0.0002354512248124588
Position 12427: 0.00022965476132049792
Position 404: 0.00022245255220868334
Position 1129: 0.0002150610727193813
Position 2050: 0.0002145916426162117
Position 1998: 0.0002136803490216612
Position 13007: 0.0001951919608681582
Position 535: 0.00018391597515793435
Position 1388: 0.00017313003945862654
Position 9770: 0.0001703758779837918
Position 2355: 0.00016834184255140968
Position 13509: 0.00015382814146084432
Position 9338: 0.0001473277108395567
Position 13070: 0.00014656636620932956
Position 13338: 0.0001427501525281553
Position 13306: 0.00013871924220207254
Position 12732: 0.00012182506555145641
Position 12566: 0.00011944058226286446
Position 1013: 0.0001167403991597444
Position 12479: 0.00011601209560561038
Position 1255: 0.0001148343617877421
Position 1588: 0.00010428406933923495
Position 1261: 9.798754614535394e-05
Position 13856: 9.509626632067253e-05
Position 2188: 9.392609825602263e-05
Position 3287: 9.064345847709256e-05
Position 1249: 8.989668336758028e-05
Position 12447: 8.932057444433874e-05
Position 2036: 8.455805815225272e-05
Position 12808: 7.963729393746022e-05
Position 1450: 7.746319772237634e-05
Position 2273: 7.553785357177502e-05
Position 9599: 7.530057102816982e-05
Position 12283: 7.069080420968851e-05
Position 1028: 6.769552184096563e-05
Position 2115: 6.336401987468015e-05
Position 1340: 5.818440011658797e-05
Position 2101: 5.592559288555953e-05
Position 1932: 5.3542010623193484e-05
Position 1064: 5.0361020190768546e-05
Position 4518: 4.929804340236424e-05
Position 879: 4.702318753483353e-05
Position 2134: 4.322812156271849e-05
Position 1381: 4.2702569342806934e-05
Position 1174: 4.197301345347326e-05
Position 841: 3.962044473347109e-05
Position 1344: 3.95828778942476e-05
Position 2652: 3.770042365366481e-05
Position 1487: 3.6692531542544674e-05
Position 3755: 3.602744818620168e-05
Position 2488: 3.2178198377066594e-05
Position 2332: 2.8496690250547237e-05
Position 4315: 2.6119455324255274e-05
Position 12739: 2.2689322191599276e-05
Position 3140: 2.154168135519726e-05
Position 2442: 2.1539251934846762e-05
Position 13815: 1.785170612472162e-05
Position 12834: 1.7437523057089746e-05
Position 9408: 1.3692683631127023e-05
Position 2657: 1.2932534965802857e-05
Position 631: 1.2673931257607973e-05
Position 12945: 1.2663627336590426e-05
Position 1037: 1.244864948934469e-05
Position 3592: 1.22883332072243e-05
Position 1851: 1.1414279550426622e-05
Position 2480: 1.1325347948533817e-05
Position 9394: 1.128818236487202e-05
Position 771: 1.0914293454391352e-05
Position 12882: 1.0269849811842122e-05
Position 9985: 1.0074298916607577e-05
Position 4276: 1.0061628552351935e-05
Position 380: 9.5743995544778e-06
Position 1068: 8.30619509908181e-06
Position 3562: 8.226025073996453e-06
Position 1401: 6.978827902833139e-06
Position 5594: 5.781003413103383e-06
Position 1212: 3.858244609077197e-06
Position 784: 3.489306189370929e-06
Position 726: 3.4768776450683016e-06
Position 888: 3.2594280481021265e-06
Position 12306: 3.2463147588231827e-06
Position 851: 3.0896041336866118e-06
Position 227: 3.02700591744621e-06
Position 12317: 2.6756169467268997e-06
Position 1195: 2.6231347185811915e-06
Position 3598: 2.5498909487975253e-06
Position 12296: 2.258324334169963e-06
Position 3941: 2.223098246553375e-06
Position 569: 1.6572138401192663e-06
Position 941: 1.4346998125946e-06
Position 3546: 1.2427610574410802e-06
Position 3564: 1.0299076299620934e-06
Position 3958: 8.729923292693226e-07
Position 460: 8.726373876500912e-07
Position 3438: 8.496081869665258e-07
Position 3897: 8.326734124027411e-07
Position 425: 7.791068715260274e-07
Position 111: 6.308439680140183e-07
Position 246: 3.5978911116284216e-07
Position 214: 1.2715593542076788e-07
Position 239: 1.1610204010847579e-07
Position 465: 8.947059916724422e-08
Position 3267: 8.431989847831055e-08
Position 205: 7.651853736135401e-08
Position 2318: 3.54213286209637e-08
Position 805: 2.821539410438407e-08
Position 2233: 2.711351217230801e-08
Position 235: 2.2311437519185236e-08
Position 138: 3.1229038230507187e-09
Position 216: 2.150683692413872e-09
Position 197: 6.100617802942407e-10
Position 168: 5.752811580645066e-10
Position 172: 7.696486204383627e-11
Position 798: 1.1537036387800157e-12
Position 194: 1.0667783169492612e-12
