Gene = Rwdd3
Position 2209: 6.032274318463594e-05
Position 1309: 6.015015471917947e-05
Position 375: 5.723226535308651e-05
Position 12606: 5.71161640566148e-05
Position 660: 5.0994920498896073e-05
Position 4444: 4.626324861710146e-05
Position 4671: 4.2882003812148216e-05
Position 181: 3.3136912451889113e-05
Position 12263: 3.1256549528567447e-05
Position 178: 2.855722198783167e-05
Position 386: 2.7170900701799676e-05
Position 5203: 2.0134797241121272e-05
Position 1243: 1.7665598211196888e-05
Position 814: 1.520713175785317e-05
Position 821: 1.4490872812134394e-05
Position 540: 1.4208906726409784e-05
Position 1379: 1.194139186944009e-05
Position 4464: 1.0533410458194001e-05
Position 4536: 9.613855511193328e-06
Position 1269: 7.409460132354575e-06
Position 882: 6.686628446837687e-06
Position 184: 5.59836495176403e-06
Position 795: 5.525193440090687e-06
Position 702: 4.773669720677209e-06
Position 1564: 2.2827895501317814e-06
Position 1926: 1.4962829737730678e-06
Position 840: 8.531025857062787e-07
Position 557: 6.776189751131314e-07
Position 397: 6.407135134232864e-07
Position 6310: 4.931568587863809e-07
Position 1675: 3.820294988402775e-07
Position 103: 2.6081834604633044e-07
Position 1577: 2.272810789984585e-07
Position 587: 1.4098340782450344e-07
Position 95: 1.063920493538106e-07
Position 143: 1.0363500716789303e-07
Position 4930: 1.0349022663264644e-07
Position 435: 6.445522167296634e-08
Position 401: 5.974992133331306e-08
Position 405: 1.316822980622413e-08
Position 420: 7.68080364782012e-09
Position 564: 6.6267008911833e-09
Position 993: 7.261150603575055e-10
Position 749: 1.4640883153164378e-10
Position 87: 7.083319807400839e-11
Position 81: 3.3588852941214026e-11
Position 613: 3.001502397282736e-11
