Gene = Dnttip2
Position 1233: 5.447526761932327e-06
Position 1217: 5.38405624125054e-06
Position 916: 5.348539279957738e-06
Position 1017: 5.1778154757309735e-06
Position 933: 4.723236150578499e-06
Position 1137: 4.423173284153035e-06
Position 10585: 4.152697766577747e-06
Position 10349: 3.7780190734890405e-06
Position 9810: 3.2433919521488772e-06
Position 10236: 3.122549984356085e-06
Position 1330: 2.917873873688008e-06
Position 434: 2.159073969654439e-06
Position 10542: 1.905481813768943e-06
Position 650: 1.9006245306982216e-06
Position 160: 1.8242358526495653e-06
Position 986: 1.8175132351827577e-06
Position 158: 1.7589945385764683e-06
Position 482: 1.5941343640827378e-06
Position 10467: 1.53882110814671e-06
Position 10427: 1.50981091457424e-06
Position 641: 1.3429151860833206e-06
Position 10489: 1.3362490915385619e-06
Position 167: 1.2130127027031443e-06
Position 971: 1.123818612238212e-06
Position 175: 7.740249492672061e-07
Position 9076: 6.1627351539292e-07
Position 8746: 4.543188109892995e-07
Position 8367: 3.5247244004065635e-07
Position 389: 3.2874951157123675e-07
Position 731: 3.002146014152659e-07
Position 676: 2.987228476782128e-07
Position 1019: 2.7986817247251825e-07
Position 9769: 2.539659078778882e-07
Position 1245: 1.9714746835140717e-07
Position 524: 1.5969847013849075e-07
Position 495: 1.3164259681071157e-07
Position 241: 6.60591867778713e-08
Position 1379: 5.585187823789727e-08
Position 436: 4.216569258933971e-08
Position 8318: 1.5712227043913538e-08
Position 106: 1.5445409387697285e-10
Position 939: 1.0294853940843543e-11
