Gene = Rpsa
Position 3779: 0.0005176107702622404
Position 3564: 0.0004934609499295116
Position 3005: 0.0004625382552777437
Position 3894: 0.00041435018705109793
Position 1906: 0.00038911783399971686
Position 600: 0.0003871245228485145
Position 375: 0.00038560287777970984
Position 3745: 0.0003795395690338226
Position 146: 0.0003779894865676879
Position 510: 0.00034476180218446324
Position 1337: 0.00033611506236271124
Position 2755: 0.00033553552293856255
Position 279: 0.0003299665155887875
Position 1819: 0.0003292749530240271
Position 938: 0.0003238055304489981
Position 908: 0.00031715548276299555
Position 4346: 0.0003162154782508511
Position 2294: 0.0003011802714438427
Position 153: 0.0002847146959819296
Position 2222: 0.00028289426631119484
Position 1155: 0.00025128605313547137
Position 418: 0.0002430254144383067
Position 2766: 0.00023046816790407216
Position 1873: 0.00020801705776406806
Position 948: 0.0002046960959111968
Position 3437: 0.00018893884801439244
Position 3878: 0.000185787963067594
Position 1603: 0.0001839178474301403
Position 4211: 0.0001764795013378529
Position 1071: 0.00017412782952587127
Position 2092: 0.00017038373883351702
Position 1038: 0.00016901966505709416
Position 1232: 0.00015479036550141077
Position 2216: 0.00014708893563486377
Position 958: 0.00013991530382385247
Position 1469: 0.0001368084027507069
Position 4243: 0.0001185830222348674
Position 66: 0.0001130053361400838
Position 4067: 0.00010872586807245
Position 241: 0.0001032844866253595
Position 690: 0.0001024950246937815
Position 546: 0.00010240607567296646
Position 1267: 9.645447468082498e-05
Position 132: 8.69164828760572e-05
Position 2895: 8.488808348028995e-05
Position 662: 8.27107762106351e-05
Position 2443: 7.779723293343433e-05
Position 1197: 7.472862820277664e-05
Position 2835: 7.055601997897707e-05
Position 2370: 6.552158635914143e-05
Position 4318: 6.10439204163688e-05
Position 3583: 5.7945012092536975e-05
Position 354: 5.767096442034582e-05
Position 1683: 5.430037790714789e-05
Position 1623: 5.190470947409212e-05
Position 519: 4.926668076611399e-05
Position 3452: 4.921650508037295e-05
Position 3554: 4.750652264672834e-05
Position 3799: 4.711610431489326e-05
Position 1342: 4.5747029964966564e-05
Position 3223: 4.0513326323324024e-05
Position 3623: 4.007405925972707e-05
Position 777: 3.8071269220817e-05
Position 3932: 3.697789088841626e-05
Position 3529: 3.438998061543442e-05
Position 723: 3.2157103387870744e-05
Position 3625: 3.180013612196854e-05
Position 843: 3.144432675535854e-05
Position 592: 3.060936771311233e-05
Position 1148: 2.9430036739423177e-05
Position 988: 2.773081272004063e-05
Position 819: 2.651699532969405e-05
Position 3466: 2.6287077839390384e-05
Position 731: 2.6113846041552732e-05
Position 3091: 2.5252634355722094e-05
Position 21: 2.2091267786606667e-05
Position 243: 2.1892096061496312e-05
Position 79: 2.162042020823862e-05
Position 1973: 1.9757887736772192e-05
Position 1658: 1.8311308930063352e-05
Position 563: 1.798518458901676e-05
Position 3524: 1.5575919479392462e-05
Position 2329: 1.5529113148540474e-05
Position 1269: 1.2869060338379368e-05
Position 1329: 1.1061422634142802e-05
Position 1380: 9.801354198592843e-06
Position 2302: 9.328527901576558e-06
Position 674: 8.789584639285985e-06
Position 1368: 8.567933159060982e-06
Position 96: 7.433663555120418e-06
Position 135: 7.318995424700008e-06
Position 3522: 7.268278950776339e-06
Position 579: 7.0657527844460476e-06
Position 2263: 5.810836342135748e-06
Position 1892: 5.384652373050599e-06
Position 1742: 4.301113870279484e-06
Position 1862: 4.103497755221228e-06
Position 3124: 4.0774137173098716e-06
Position 3031: 3.760035331451406e-06
Position 803: 3.6373618590573318e-06
Position 551: 2.868181297137575e-06
Position 2228: 2.486636958102878e-06
Position 3999: 1.765758194079329e-06
Position 2007: 1.3179261649027213e-06
Position 729: 7.049281255464071e-07
Position 2379: 3.7547369778583596e-07
Position 1635: 2.5039250387738577e-07
Position 1592: 1.2161662742585145e-07
Position 1561: 1.1798638320430581e-07
Position 1959: 1.1273493349450753e-07
Position 3796: 8.471403130046114e-08
Position 3347: 7.30350416304049e-08
Position 1033: 4.47057361405391e-08
Position 1010: 4.340241117602585e-08
Position 1531: 3.3306350807766306e-08
Position 4025: 3.1001400241713295e-08
Position 1824: 7.03256659013532e-09
Position 2084: 3.848287607285072e-09
Position 2749: 6.230443380467619e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3078: 0.9547323272307928
Position 1468: 0.9307254945751232
Position 3310: 0.8900152065906962
Position 3710: 0.5343581903796515
Position 827: 0.4033060711935223
Position 767: 0.3907032357843163
Position 4113: 0.15828003385758738
Position 2428: 0.14860077711886743
Position 4087: 0.1381094474868186
Position 2459: 0.13425774261635182
Position 2627: 0.0919289390373714
Position 4675: 0.08635320914026019
Position 2355: 0.08395145422615136
Position 2690: 0.05247496365403995
Position 4129: 0.04435297198685318
Position 787: 0.036013580957931036
Position 3676: 0.03426811577625753
Position 2115: 0.03364271688534153
Position 1366: 0.027367561048388906
Position 3890: 0.025329826789450394
Position 3713: 0.02513744532238908
Position 899: 0.021810849024615123
Position 2967: 0.015594596746881836
Position 4256: 0.011873084123398764
Position 4303: 0.010965081302389684
Position 4066: 0.010456501129187421
Position 2509: 0.010386254114822618
Position 4189: 0.009415398775143862
Position 1708: 0.009102085395773781
Position 4442: 0.008188265889065354
Position 592: 0.0075903109953689265
Position 876: 0.006772689662539515
Position 599: 0.006534450935122077
Position 1267: 0.0061679872357322295
Position 4539: 0.006084868937110094
Position 292: 0.005273641609645708
Position 2392: 0.00520440444453478
Position 3194: 0.005106332340983614
Position 2740: 0.004929493373821038
Position 1519: 0.0048982924436018925
Position 2582: 0.004850803926044413
Position 4276: 0.004652122212627284
Position 1107: 0.004597593532559374
Position 1446: 0.00441393999691591
Position 3119: 0.0042511437737169115
Position 2462: 0.004102148550268411
Position 2559: 0.003874976037435816
Position 2674: 0.002446614501925165
Position 3367: 0.002338281453983449
Position 1817: 0.002067969141527312
Position 1491: 0.0017681948644696428
Position 2049: 0.0017304620733798403
Position 3463: 0.0017043145654534425
Position 1438: 0.0015993015413757652
Position 1179: 0.001561640421330757
Position 3522: 0.0015547056199829953
Position 2572: 0.0013137830511293696
Position 4315: 0.001269651371979275
Position 833: 0.0010837483953556781
Position 651: 0.0010776975815288655
Position 4497: 0.0009720309132333051
Position 2443: 0.0008922470502504316
Position 3583: 0.0008562809693569749
Position 1747: 0.0008007584895815903
Position 2432: 0.0007190324889225953
Position 551: 0.0006716217753633703
Position 4024: 0.0006670422250213124
Position 347: 0.0006111501057520501
Position 1768: 0.0006007311338472103
Position 1373: 0.0005996796506846293
Position 4639: 0.000599150373460408
Position 2543: 0.0005983814380731448
Position 2204: 0.000580365606358683
Position 3316: 0.0005732035175397265
Position 4169: 0.0005290447699644995
Position 3325: 0.0005021885378939155
Position 3082: 0.0004926907076173814
Position 3466: 0.0004877339603606812
Position 3328: 0.00047499658969687097
Position 3270: 0.0004528720275842068
Position 296: 0.0004111637949647232
Position 4009: 0.0003894120153330506
Position 1493: 0.00037911300288111813
Position 579: 0.00037507312336148267
Position 3343: 0.00036977500968136625
Position 1981: 0.00034585705133239616
Position 395: 0.00034569012676420325
Position 3554: 0.0003288505069994568
Position 2754: 0.0003240736682967977
Position 1420: 0.00032307473903178815
Position 810: 0.00028742313059192923
Position 3678: 0.0002704802944306744
Position 3091: 0.00026190709698694443
Position 4414: 0.00025654628491505435
Position 3322: 0.0002512280763428848
Position 2302: 0.0002446506015256031
Position 1046: 0.00023944195810617937
Position 1679: 0.0002361303717933125
Position 1574: 0.00021710929977756296
Position 2060: 0.0002166882310292476
Position 362: 0.00020857751338921882
Position 272: 0.0001999147151992007
Position 1408: 0.0001938809306223012
Position 3817: 0.00016398175039521965
Position 4582: 0.00016315321377313459
Position 839: 0.00015463033190195457
Position 3488: 0.00015399413463070387
Position 1883: 0.0001532212894167593
Position 2519: 0.0001505652497643326
Position 2141: 0.00014767113527363045
Position 1525: 0.00014759149358002955
Position 3319: 0.00013420814637973133
Position 3409: 0.0001314033975058357
Position 3752: 0.00013077877166885508
Position 656: 0.00012575649442791973
Position 2376: 0.00012508782890250232
Position 2742: 0.00012064767264070786
Position 418: 0.00011726205586031708
Position 1068: 0.0001055964866123812
Position 2787: 9.818250882272013e-05
Position 2699: 9.142284709066685e-05
Position 1918: 9.08046003932757e-05
Position 2993: 8.941700251316427e-05
Position 2526: 8.691069198783611e-05
Position 2692: 8.291471957154911e-05
Position 2909: 8.194950422835962e-05
Position 2157: 7.269960524882963e-05
Position 2782: 7.225075458106012e-05
Position 1774: 6.984328120539244e-05
Position 702: 6.939470781042955e-05
Position 1506: 6.860615156193427e-05
Position 3020: 6.673268114201306e-05
Position 3386: 6.510037128627918e-05
Position 385: 6.2755206408308e-05
Position 1112: 6.0941401382356176e-05
Position 3355: 5.9467049378272763e-05
Position 4463: 5.739738360270697e-05
Position 729: 5.4273445081224216e-05
Position 440: 5.3757319792969484e-05
Position 2379: 5.3052425450123116e-05
Position 2016: 5.278777980000694e-05
Position 1070: 4.8180311278034906e-05
Position 1855: 4.545529188063131e-05
Position 905: 4.420210531117838e-05
Position 1503: 3.772443450509765e-05
Position 674: 3.559130265274855e-05
Position 3358: 3.5275233245203523e-05
Position 1898: 3.522926085965689e-05
Position 624: 3.386301764374651e-05
Position 1400: 3.3256849199005773e-05
Position 2363: 3.292018040456016e-05
Position 2329: 2.9935192082966568e-05
Position 2840: 2.9893074620653288e-05
Position 3168: 2.9206950271180414e-05
Position 1896: 2.7808768179505915e-05
Position 1831: 2.6440560533588052e-05
Position 1119: 2.5459690623804003e-05
Position 1048: 2.52388700198609e-05
Position 2324: 2.4892784517484045e-05
Position 607: 2.3924247613194082e-05
Position 3501: 2.2086741713811983e-05
Position 3275: 2.2019006313103693e-05
Position 1862: 2.15645487910855e-05
Position 2293: 2.1458065030893424e-05
Position 836: 2.077582384561796e-05
Position 3761: 2.028725953554196e-05
Position 3415: 1.8051707542312324e-05
Position 3538: 1.7418507739958508e-05
Position 619: 1.6390721845336672e-05
Position 2811: 1.57678863967619e-05
Position 1716: 1.5114607229244592e-05
Position 3493: 1.5085899287458515e-05
Position 3442: 1.4185617648962822e-05
Position 4071: 1.3157814870626098e-05
Position 3548: 1.280479551021158e-05
Position 1200: 1.2736154614308622e-05
Position 1018: 1.1659188507208911e-05
Position 485: 1.0891872682178357e-05
Position 235: 1.0703041720252076e-05
Position 375: 1.0589628125344865e-05
Position 745: 9.947511823280322e-06
Position 709: 9.652920367235319e-06
Position 3509: 9.552066460437952e-06
Position 3196: 8.950568476824802e-06
Position 226: 8.595570249876147e-06
Position 1380: 8.201486470488507e-06
Position 690: 8.142545622293035e-06
Position 922: 7.207963933958862e-06
Position 1542: 6.856670850487341e-06
Position 3766: 5.905358926050076e-06
Position 1737: 5.239902348041239e-06
Position 1221: 4.827520924042362e-06
Position 1281: 4.7683619484425955e-06
Position 2267: 4.686557542268185e-06
Position 4040: 4.598477729512101e-06
Position 1924: 3.872492696210048e-06
Position 908: 3.7674489889200975e-06
Position 513: 3.721644008808697e-06
Position 705: 3.1186785812309965e-06
Position 634: 2.9052642929407885e-06
Position 1819: 2.837096000074706e-06
Position 735: 2.610801447440951e-06
Position 1726: 2.1201926725402873e-06
Position 627: 2.0218260677246863e-06
Position 1682: 1.952898170427405e-06
Position 1559: 1.7570807098976157e-06
Position 488: 1.6727471231122694e-06
Position 2282: 1.668347263404928e-06
Position 530: 1.2893122320187192e-06
Position 2063: 1.1966836054174884e-06
Position 482: 1.1696026432010172e-06
Position 502: 1.149141519085082e-06
Position 517: 1.129208648919556e-06
Position 1197: 1.008326771946282e-06
Position 1376: 8.807997444747638e-07
Position 3720: 5.700545019692584e-07
Position 1229: 3.511325572954212e-07
Position 1623: 2.9946638518314947e-07
Position 2366: 2.8520383393589255e-07
Position 1134: 1.7876387602499795e-07
Position 1114: 1.6754807155002564e-07
Position 1885: 1.1974398060499879e-07
Position 199: 1.1231572473207722e-07
Position 499: 8.402058994082093e-08
Position 1061: 8.28060331424828e-08
Position 146: 5.7947549304364914e-08
Position 954: 3.019713949015196e-08
Position 988: 1.5116764647645186e-08
Position 158: 1.1252707093952035e-08
Position 928: 7.89542248242444e-09
Position 1202: 5.1188998278402124e-09
Position 938: 3.151667047806656e-09
Position 738: 2.282365357593372e-09
