Gene = Odam
Position 7231: 0.03175147552247875
Position 4258: 0.031188757684933212
Position 7653: 0.030708017671829065
Position 7788: 0.02743626585682091
Position 2416: 0.02473559601992407
Position 5000: 0.02163644888491321
Position 1239: 0.01530695364392961
Position 2766: 0.015076099685429419
Position 2434: 0.011419537909052329
Position 642: 0.011414196305111748
Position 8363: 0.011349922807484356
Position 468: 0.010503928149618997
Position 4952: 0.009243836001768223
Position 4689: 0.008514400227577037
Position 6901: 0.00751256100458563
Position 2338: 0.0074518696603926805
Position 7413: 0.0072922283139446094
Position 6368: 0.00721579777739366
Position 4870: 0.007201056410640079
Position 4824: 0.007135717987790886
Position 623: 0.006963439685865759
Position 2705: 0.006396393404435595
Position 5186: 0.00584729710098728
Position 3145: 0.005722949910656591
Position 1568: 0.005492984819888192
Position 4933: 0.005410676862235676
Position 4381: 0.004846829865265526
Position 6928: 0.00482215378921135
Position 2748: 0.003903618568528517
Position 7320: 0.0038717383426651155
Position 596: 0.0034694590419762673
Position 7251: 0.0034407893575114906
Position 6922: 0.003073895094619677
Position 8693: 0.0030484762887577036
Position 4895: 0.002827252120967577
Position 4551: 0.002738794702441618
Position 8584: 0.0025991393648250112
Position 6154: 0.0024712997995750903
Position 2256: 0.0024400090481335778
Position 3039: 0.0022785364738982625
Position 5029: 0.0021994211918999864
Position 521: 0.0021944838422724134
Position 8214: 0.002109826488543977
Position 3247: 0.002046765656593949
Position 982: 0.002025058374184812
Position 5291: 0.001992700050175446
Position 4408: 0.0017828896370408313
Position 3771: 0.0017309519624064146
Position 6036: 0.0016828567331441816
Position 4093: 0.0016287793582047882
Position 4108: 0.0015701719349025447
Position 3572: 0.0014522557467533635
Position 292: 0.0014495219625543642
Position 5986: 0.0014378489435611238
Position 836: 0.001436949004712032
Position 1483: 0.0012407423671403136
Position 1192: 0.0012236248868046245
Position 6608: 0.0012123856569588626
Position 6162: 0.0011661330516571783
Position 4971: 0.001075181055217284
Position 2826: 0.0010751207475584103
Position 6360: 0.0009503212670743536
Position 8021: 0.000939101609393237
Position 756: 0.0009378702817707529
Position 7822: 0.0009363288559952093
Position 7941: 0.0009214175144511154
Position 853: 0.0009181363651831183
Position 4378: 0.0009179302663101445
Position 1329: 0.0008870901356215015
Position 4355: 0.0008343611069399812
Position 4231: 0.0007921036491084046
Position 8767: 0.0007646382441463924
Position 7350: 0.0007223273923826433
Position 6131: 0.0006666344693856255
Position 2430: 0.0006065242535917955
Position 1433: 0.0005536276026662306
Position 4478: 0.0005344027485393024
Position 6565: 0.000525759221126579
Position 4167: 0.0005185205918155825
Position 3597: 0.0005147292284640953
Position 2450: 0.0005098906100885401
Position 320: 0.0005081420244002118
Position 6930: 0.0004752354154672402
Position 3510: 0.0004588630343784245
Position 2822: 0.0004256811207905441
Position 7925: 0.000423930363059001
Position 1475: 0.00041080479753321115
Position 3819: 0.00040646691759161236
Position 2368: 0.0004006677661637569
Position 4210: 0.00039950301624490267
Position 535: 0.0003680612368149972
Position 7137: 0.0003637680192757834
Position 3554: 0.00035650017497740815
Position 1737: 0.00032663080820718516
Position 402: 0.0003060123146714161
Position 7141: 0.0003021426827714989
Position 2341: 0.00029111110990378994
Position 793: 0.0002905361533679857
Position 8225: 0.0002904672626820368
Position 1354: 0.000284383381975807
Position 4791: 0.000262371909524458
Position 1332: 0.0002590462452490235
Position 2453: 0.0002589564185319108
Position 4144: 0.00025816813624119234
Position 2485: 0.0002549821915536929
Position 231: 0.00024832990232556755
Position 8360: 0.00024796995793258326
Position 444: 0.00024513880736862687
Position 2661: 0.0002304215767651081
Position 5218: 0.0002272220183765785
Position 6332: 0.00022439856031550548
Position 2599: 0.00022197770166486474
Position 4752: 0.0002053726477815811
Position 3461: 0.00020292683351289225
Position 2935: 0.00018891099471292545
Position 6421: 0.00018758804119891213
Position 4187: 0.00017640529536599629
Position 7755: 0.0001761693376422247
Position 2775: 0.00015420647501450513
Position 2555: 0.00014465861606102076
Position 630: 0.00014356028697011736
Position 2832: 0.00013670524568931136
Position 1574: 0.00013480787131212157
Position 162: 0.00012130994046980873
Position 2344: 0.00012104676450830113
Position 2458: 0.0001201153279676119
Position 1701: 0.00011931596578749562
Position 2712: 0.00010876321992919273
Position 6937: 0.00010231178344927266
Position 1278: 9.746549850379101e-05
Position 2863: 9.621485708480537e-05
Position 132: 9.441928762840827e-05
Position 6216: 9.270423021455601e-05
Position 1447: 9.24783693838259e-05
Position 1435: 8.977724609430144e-05
Position 384: 8.974746861677789e-05
Position 135: 8.822168742940606e-05
Position 3968: 8.713179354951633e-05
Position 259: 8.479505373102846e-05
Position 1596: 8.470789849230176e-05
Position 451: 7.28202611530323e-05
Position 6007: 6.486446322196409e-05
Position 4643: 6.204301477947266e-05
Position 245: 6.160369476813721e-05
Position 4276: 6.160103674990035e-05
Position 505: 5.3564917199084936e-05
Position 859: 5.334153555707819e-05
Position 2847: 5.256553411100448e-05
Position 3641: 5.116568930384124e-05
Position 2723: 4.772424956472469e-05
Position 368: 4.771036489465212e-05
Position 3935: 4.724889829839645e-05
Position 3920: 4.667440545501059e-05
Position 3447: 4.591948294974871e-05
Position 3166: 4.5005217764731506e-05
Position 716: 3.592578057150562e-05
Position 353: 3.581650519914535e-05
Position 2944: 3.4630596166098196e-05
Position 728: 3.2679613195773214e-05
Position 2868: 3.2490654256516215e-05
Position 4838: 3.242628212870198e-05
Position 137: 3.06310747389077e-05
Position 3081: 2.8619034715268124e-05
Position 144: 2.589679002381546e-05
Position 4499: 2.5490386564213316e-05
Position 242: 2.4156022581025165e-05
Position 2258: 2.0862739384233545e-05
Position 141: 2.025585160242615e-05
Position 543: 2.017711659297151e-05
Position 346: 1.873949285049925e-05
Position 404: 1.869625994885257e-05
Position 488: 1.8483411808507497e-05
Position 329: 1.6856836024820935e-05
Position 2646: 1.4554983021305297e-05
Position 1500: 1.1814020980195356e-05
Position 4415: 9.153518931447025e-06
Position 2488: 8.474639883417173e-06
Position 1021: 8.065811965291783e-06
Position 251: 7.71532386507764e-06
Position 1158: 5.675193515152352e-06
Position 372: 4.205375751263139e-06
Position 478: 1.7331013247359561e-06
Position 990: 1.39009222066334e-06
Position 912: 1.19438805987197e-06
Position 2612: 9.578622523623504e-07
Position 3253: 6.375857633892832e-07
Position 1194: 5.63281380426053e-07
Position 4040: 4.066544178988333e-07
Position 357: 4.054032578190825e-07
Position 480: 3.702875679030128e-07
Position 5100: 3.37781938231408e-07
Position 149: 2.2107971196925994e-07
Position 953: 1.4939245804222368e-07
Position 152: 7.903922338119275e-08
Position 5822: 6.396240644656743e-08
Position 738: 1.2259641857803047e-08
Position 877: 7.1944562612635915e-09
Position 2559: 5.874082333796042e-09
Position 3149: 3.733753154170087e-09
Position 3045: 1.3209303125774921e-09
Position 866: 2.4081898301866296e-12
Position 871: 2.312497680405083e-12
Position 945: 1.9784925312562265e-12
