Gene = Edc3
Position 6948: 0.0009534630696465058
Position 5921: 0.0009271569552864776
Position 7692: 0.0008561406439167545
Position 3103: 0.0008147637814919652
Position 2766: 0.0008015112741266764
Position 3896: 0.0007912238391270559
Position 4990: 0.0004469591162399848
Position 6060: 0.0004400671590981874
Position 6142: 0.0003646407241801787
Position 3379: 0.00036285112949815
Position 214: 0.00026233262762059514
Position 473: 0.00024281326623838933
Position 182: 0.00023703953207093755
Position 33: 0.00023117974796873624
Position 6716: 0.00022981578467253663
Position 5739: 0.00021590555656013168
Position 7098: 0.00019770175384403203
Position 798: 0.0001791152961096792
Position 2839: 0.0001777573711740995
Position 1094: 0.0001722929619238635
Position 7732: 0.00016767643418512688
Position 434: 0.0001674348330693719
Position 457: 0.00016252220550684547
Position 4165: 0.00015514911618651304
Position 3672: 0.00011983857531368822
Position 5551: 0.00010233161798877744
Position 342: 9.815162690060101e-05
Position 1321: 9.485403371305085e-05
Position 6962: 9.483693248611285e-05
Position 1993: 9.069766066058055e-05
Position 6292: 7.640646139351042e-05
Position 6537: 5.4516075106129355e-05
Position 766: 3.7291530471107835e-05
Position 8248: 2.118763206484908e-05
Position 5894: 1.2882327889544927e-05
Position 97: 8.476107054666684e-06
Position 513: 8.186459345734166e-06
Position 63: 7.738183672995197e-06
Position 79: 7.1306800471723825e-06
Position 4930: 6.272278380012593e-06
Position 234: 6.246986008910231e-06
Position 296: 5.443497344652248e-06
Position 67: 5.034307353573865e-06
Position 298: 4.558742433464147e-06
Position 626: 3.748675188382542e-06
Position 747: 3.61202362835344e-06
Position 468: 3.494899356981493e-06
Position 300: 3.4037387857214333e-06
Position 294: 3.356050360210249e-06
Position 2974: 3.145359578619008e-06
Position 662: 3.0934328799601257e-06
Position 642: 2.854218614746119e-06
Position 308: 2.7820994624604157e-06
Position 259: 2.4046772082779225e-06
Position 302: 2.3170387022439836e-06
Position 750: 2.2199120616086183e-06
Position 8017: 2.1975246066186668e-06
Position 123: 1.91489407583588e-06
Position 196: 1.9017594236440741e-06
Position 128: 1.7166191292424073e-06
Position 442: 1.715642613381493e-06
Position 115: 1.6548111336012512e-06
Position 304: 1.6106299984326594e-06
Position 616: 1.5721828501688632e-06
Position 1907: 1.1533240413538303e-06
Position 2143: 1.0974408766364933e-06
Position 61: 1.0475846144971018e-06
Position 180: 1.0013179495554025e-06
Position 610: 9.214183141228737e-07
Position 322: 7.072548756182369e-07
Position 780: 7.053286303981392e-07
Position 5067: 6.725626063196695e-07
Position 5091: 6.342908382099237e-07
Position 679: 6.102836107155711e-07
Position 324: 5.757846102393683e-07
Position 8107: 5.60063121216342e-07
Position 607: 5.546726834133466e-07
Position 452: 4.752522756445062e-07
Position 543: 4.6837669558222746e-07
Position 326: 4.663778074005405e-07
Position 733: 4.626743926517742e-07
Position 745: 4.364163206851798e-07
Position 328: 3.793675247036735e-07
Position 306: 3.4711092397970515e-07
Position 334: 3.465330705251593e-07
Position 790: 2.9643533742714876e-07
Position 783: 2.788105386536767e-07
Position 330: 2.708362768801386e-07
Position 649: 2.4466652898782754e-07
Position 8023: 2.091838402744087e-07
Position 517: 1.7779033881590405e-07
Position 8020: 1.689666181652393e-07
Position 792: 1.4645088464260503e-07
Position 534: 1.0299923335248722e-07
Position 350: 8.546367431125863e-08
Position 401: 7.903722656532872e-08
Position 348: 7.85141240130231e-08
Position 352: 7.756276356624783e-08
Position 346: 7.13128992607744e-08
Position 344: 6.530754769996302e-08
Position 332: 5.1527256228662445e-08
Position 354: 4.9489157471880554e-08
Position 1033: 4.161111346406578e-10
Position 428: 2.695090319674699e-12
Position 356: 2.4283622160400987e-14
Position 358: 3.5208142530855534e-15
Position 360: 1.8906983568687953e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18645: 0.9898483918148195
Position 4840: 0.9634583471598079
Position 26064: 0.8832628027885407
Position 7642: 0.5606452123684122
Position 7407: 0.5472610217500129
Position 3839: 0.4844205831711348
Position 8670: 0.4745963924127496
Position 9622: 0.38182419793392597
Position 13164: 0.35487004986913634
Position 5812: 0.31971961229262263
Position 20750: 0.3053825053209336
Position 9873: 0.23945093781485363
Position 20560: 0.22725099466135323
Position 19163: 0.20979849793871727
Position 8739: 0.1958732800853788
Position 7645: 0.1698630945735011
Position 10067: 0.1578986471107071
Position 7878: 0.14085386593223054
Position 20525: 0.10444529592270885
Position 7842: 0.08677620459875547
Position 5998: 0.07603751566157264
Position 5872: 0.07127255582543895
Position 10070: 0.06810535325144398
Position 6798: 0.06414038767068136
Position 17764: 0.05742356890801398
Position 3289: 0.05240295565607405
Position 13696: 0.04503261058607204
Position 855: 0.04485885450494797
Position 7412: 0.041364750233368136
Position 5786: 0.04038263238155547
Position 24924: 0.03604286906205393
Position 9556: 0.03249733845306009
Position 7771: 0.02941775308408489
Position 8717: 0.02718773067642327
Position 5739: 0.026997369357115497
Position 9962: 0.025862388083494343
Position 21121: 0.02035829221877671
Position 3331: 0.018843741650985298
Position 26772: 0.018706232966053487
Position 2862: 0.01741496021018255
Position 20420: 0.01659232103433138
Position 10116: 0.014582516915882308
Position 7808: 0.013661950624773865
Position 4778: 0.013295852555196818
Position 5183: 0.01240598103044274
Position 7343: 0.011726498076948607
Position 3800: 0.01160920215310557
Position 5886: 0.011346246183231304
Position 9434: 0.011085357109806038
Position 9599: 0.010663515455853822
Position 8643: 0.010373884515263849
Position 9781: 0.010286489528245308
Position 3065: 0.009040733768418345
Position 5535: 0.008789327268328864
Position 9838: 0.008764367572199443
Position 23214: 0.008356275786959086
Position 3759: 0.007483321451059001
Position 10047: 0.006881590658873107
Position 13645: 0.006741035707006362
Position 9712: 0.006307727782892526
Position 7968: 0.006219663139399618
Position 7023: 0.005936841210572651
Position 4781: 0.005847489576246771
Position 5232: 0.005809791159899825
Position 4451: 0.00538252968139061
Position 6952: 0.0050576766119489825
Position 6867: 0.004834879504380185
Position 4876: 0.0047989761057280565
Position 3847: 0.004307439554364845
Position 3718: 0.00391447784469131
Position 9541: 0.003844573023256158
Position 2721: 0.003758837697216304
Position 8337: 0.0036773618846465943
Position 9901: 0.003632014967256574
Position 8776: 0.003629070618483828
Position 1783: 0.0036108413449282275
Position 6446: 0.003575224318400109
Position 6804: 0.0035119484066679784
Position 7578: 0.003474043887646752
Position 13795: 0.003010407484415484
Position 19832: 0.002946929646651107
Position 21162: 0.0028427610175190267
Position 4907: 0.002786742406679539
Position 10027: 0.0027540177192002
Position 5384: 0.00271565181740127
Position 5053: 0.0026766640019556523
Position 3304: 0.002676542689467151
Position 2687: 0.0026436218401309918
Position 841: 0.0022876904143764015
Position 10576: 0.002248159444414912
Position 3379: 0.002142365468474594
Position 4517: 0.002071978867833571
Position 2999: 0.0018761407701903081
Position 7648: 0.001844444292139917
Position 7588: 0.0018281646658034599
Position 4923: 0.001688245289479541
Position 830: 0.0016734139438027845
Position 4436: 0.0016643624324236715
Position 19474: 0.0016572300512326442
Position 5473: 0.0016441319694790026
Position 5634: 0.0016002371346709814
Position 6928: 0.0015520694793126138
Position 4455: 0.001449945197869033
Position 4539: 0.0014314568931309644
Position 3640: 0.0013510826569436253
Position 5676: 0.0012775965762699233
Position 5844: 0.00125099190209013
Position 2839: 0.0012292060721294901
Position 1692: 0.0012072077018137868
Position 5131: 0.001190886806502686
Position 8720: 0.0010438296485051628
Position 7884: 0.0010277541201491915
Position 20945: 0.0010059321749633626
Position 5921: 0.0009784568177645695
Position 19108: 0.0009588365276990789
Position 10500: 0.0009551993860766217
Position 6461: 0.0009394244811409139
Position 133: 0.0009355882918739134
Position 4037: 0.0009187492607932
Position 7280: 0.0009149638506328418
Position 7424: 0.0008307029885419433
Position 4484: 0.0008286707832595716
Position 759: 0.0008126726021826185
Position 3285: 0.0007570186560918899
Position 3425: 0.0007555751623990442
Position 1183: 0.000745856241531141
Position 9697: 0.0007220203634669217
Position 9564: 0.0007215863682701965
Position 1868: 0.000696447251507494
Position 4496: 0.0006957408075861013
Position 3505: 0.0005812245580729896
Position 15026: 0.0005685210704328757
Position 3336: 0.0005617494297044878
Position 5852: 0.0005474379231224409
Position 138: 0.0005302514431391088
Position 1736: 0.0005179003436621034
Position 2702: 0.00046401914259682235
Position 6812: 0.0003992369945919964
Position 7384: 0.0003954953854246085
Position 1135: 0.0003904142541810351
Position 10527: 0.0003903221103432382
Position 19255: 0.0003822942800802507
Position 2965: 0.00036240999800722515
Position 5188: 0.00034528398233993026
Position 8517: 0.00034052934228738925
Position 5496: 0.0003175761825786752
Position 1818: 0.0003136219956697147
Position 2629: 0.00027335107398674064
Position 3539: 0.0002724831361559279
Position 3067: 0.0002711016448014928
Position 4256: 0.000268645187420923
Position 8136: 0.0002672791461630746
Position 238: 0.0002622868695243401
Position 5820: 0.00025655699526962416
Position 19572: 0.00024765074309648975
Position 1221: 0.0002461153451049394
Position 5192: 0.00023799453781531734
Position 3612: 0.00023465328647899185
Position 7084: 0.00023400299730229855
Position 5448: 0.0002314016595247247
Position 16238: 0.00022735052132783216
Position 2766: 0.0002258365061236467
Position 5011: 0.00020604318200865426
Position 790: 0.0002010394840065479
Position 6638: 0.00019101597596988886
Position 21151: 0.0001796196942677391
Position 5509: 0.0001779822468719352
Position 4880: 0.00017733509757297694
Position 4732: 0.00017731182952537863
Position 1797: 0.0001762146964385919
Position 3735: 0.00016131732357543255
Position 1072: 0.00014924608691352514
Position 5743: 0.00014646597709379067
Position 7448: 0.00014616997978874545
Position 2669: 0.00013207498788038964
Position 2557: 0.0001122817204670546
Position 2939: 0.00010910652415659245
Position 3026: 0.00010365227095435673
Position 15828: 9.921842674429866e-05
Position 6489: 9.394313521669403e-05
Position 1571: 9.156303990765294e-05
Position 4796: 8.863151659702808e-05
Position 1707: 8.38454740963662e-05
Position 6141: 7.644020151878824e-05
Position 733: 7.52312536080716e-05
Position 5491: 7.171373418935449e-05
Position 591: 6.549296300179199e-05
Position 8814: 6.159876213020653e-05
Position 524: 5.860374526178592e-05
Position 5205: 5.694981951813366e-05
Position 1824: 5.548574621571028e-05
Position 12521: 5.4959967118257846e-05
Position 3471: 4.9448341403251215e-05
Position 3484: 4.864017358394806e-05
Position 864: 4.6503632110797866e-05
Position 6442: 4.398836362653571e-05
Position 2780: 3.750466135589487e-05
Position 262: 3.7462832130268535e-05
Position 14670: 3.6610648648300643e-05
Position 111: 3.5213817101819084e-05
Position 3353: 3.2152855236669996e-05
Position 12442: 2.1452531322179833e-05
Position 472: 2.137710805138866e-05
Position 13412: 1.8702135995082022e-05
Position 4783: 1.7586969812119182e-05
Position 5445: 1.756786586487519e-05
Position 1540: 1.734835928652644e-05
Position 556: 1.729149834030709e-05
Position 1503: 1.6101159983041325e-05
Position 11087: 1.6075734691492405e-05
Position 5401: 1.5527885615004487e-05
Position 15047: 1.4229987445381073e-05
Position 654: 1.3057903041211789e-05
Position 11601: 1.2853262662598943e-05
Position 11151: 1.28216091187417e-05
Position 5925: 1.1589964820155378e-05
Position 808: 1.0144754683966912e-05
Position 8974: 1.0141244005500284e-05
Position 11532: 9.633201252045813e-06
Position 6537: 9.331648700317837e-06
Position 5135: 5.591544883812192e-06
Position 11041: 5.242281075707801e-06
Position 5026: 3.867649284047769e-06
Position 8170: 2.860327641722202e-06
Position 1741: 1.7665912725249578e-06
Position 10912: 1.6675403604565522e-06
Position 4253: 1.4071746022121087e-06
Position 932: 1.2732095216012728e-06
Position 9169: 1.0312305920646133e-06
Position 3599: 9.737956817555246e-07
Position 2044: 9.647056820971194e-07
Position 8274: 8.714810088102683e-07
Position 422: 8.208071695826279e-07
Position 107: 7.674992672373377e-07
Position 9009: 7.633269181833572e-07
Position 5344: 7.259847902277562e-07
Position 8911: 7.257119331520304e-07
Position 5138: 5.029354746802136e-07
Position 975: 4.713259882031778e-07
Position 693: 4.639100305688082e-07
Position 1827: 4.155977095418907e-07
Position 148: 3.8772017286895037e-07
Position 245: 3.339014767690416e-07
Position 595: 2.981316008669525e-07
Position 1758: 2.2920932937991066e-07
Position 857: 1.4632297570675605e-07
Position 2064: 1.327351945393754e-07
Position 4586: 1.302118798149264e-07
Position 478: 1.2916931945015942e-07
Position 5958: 1.2218579572281427e-07
Position 84: 1.0322678543278629e-07
Position 710: 9.755893054159287e-08
Position 5691: 8.823938521915611e-08
Position 498: 8.341775019610777e-08
Position 221: 4.717185437272955e-08
Position 673: 4.358836690140541e-08
Position 814: 3.897640361929579e-08
Position 1688: 3.8321077325121405e-08
Position 4629: 3.654547761888491e-08
Position 626: 3.043623648681694e-08
Position 558: 2.0875513479740047e-08
Position 695: 1.6550912265203983e-08
Position 282: 1.403147771073023e-08
Position 1185: 1.3265807441141132e-08
Position 1713: 1.171870048399389e-08
Position 484: 9.54013886658797e-09
Position 170: 7.724338987344437e-09
Position 159: 5.491030638029739e-09
Position 1033: 2.733327430329452e-09
Position 5708: 1.1111923019639694e-09
Position 7844: 7.901503959577797e-10
