Gene = Mtfmt
Position 13447: 0.0066718996818110445
Position 11453: 0.006403052080838385
Position 3783: 0.006296827775895587
Position 4591: 0.005962281877323421
Position 13656: 0.00573467116677876
Position 5268: 0.005662581008758453
Position 9289: 0.005324143114097822
Position 13622: 0.005316643816820164
Position 12296: 0.004946178174118077
Position 2185: 0.004846623203486615
Position 15680: 0.004739388518994524
Position 17141: 0.004704414840734547
Position 9082: 0.004572406454104672
Position 6832: 0.00413711837700422
Position 10322: 0.0039566188290476225
Position 12386: 0.0036727536444029992
Position 4796: 0.003618460275279641
Position 8047: 0.0034171292477521674
Position 749: 0.0030023440350518235
Position 2328: 0.00292642022319701
Position 12860: 0.00287876070711292
Position 11984: 0.0027586982038642098
Position 2166: 0.002626305738467455
Position 5216: 0.002596665819298041
Position 8104: 0.0025848276849342457
Position 13180: 0.0025181589587535153
Position 1740: 0.002494331325566924
Position 16312: 0.0024643122496519725
Position 14075: 0.0024378478878982583
Position 348: 0.002437071785472251
Position 14680: 0.0024272451244019607
Position 3510: 0.0023870721608274478
Position 11900: 0.0023374858393039014
Position 14519: 0.002333680051872196
Position 1142: 0.0023052472394428257
Position 8369: 0.002290412449079334
Position 15497: 0.0022509333242676996
Position 13444: 0.002247717628371047
Position 12225: 0.0021374437326439964
Position 4802: 0.002079053880520789
Position 5064: 0.0019985238013559546
Position 15118: 0.0019518162807156839
Position 9041: 0.001830782943025169
Position 14932: 0.0017744199589549011
Position 13640: 0.00175124260752686
Position 2051: 0.0017211344141425228
Position 11876: 0.0016727493764561144
Position 6216: 0.0016572962815321482
Position 3565: 0.0016268609818442374
Position 5352: 0.0016087281380217375
Position 6133: 0.001600601324048852
Position 11704: 0.0015207392180675169
Position 12053: 0.001504799356739275
Position 13166: 0.001497500170634709
Position 366: 0.001485081152233613
Position 8864: 0.0014823290993360488
Position 6781: 0.0014779846237496258
Position 5862: 0.0014752187676079023
Position 151: 0.0014288806975865014
Position 7047: 0.0013779430094943096
Position 1302: 0.0013530455522350045
Position 4784: 0.001347088176893075
Position 13768: 0.0013259361129576177
Position 4793: 0.0012983920841189238
Position 14204: 0.0012906346839711483
Position 8303: 0.0012450398170996797
Position 5626: 0.001230684305592894
Position 13379: 0.0012030517198485166
Position 8121: 0.0011596972659567385
Position 12390: 0.001144346384115115
Position 10907: 0.0010819584371962866
Position 12169: 0.0010450794315095648
Position 9929: 0.0010082076186107326
Position 818: 0.0008813162374571372
Position 13253: 0.0008597148914484573
Position 10981: 0.0008297998708005699
Position 13590: 0.0008147372577448063
Position 763: 0.0008050708031368889
Position 12122: 0.0007681689090155463
Position 8651: 0.0007150536493369448
Position 16058: 0.0007105327706080449
Position 11928: 0.0007103826232141471
Position 15103: 0.0006610334832711529
Position 317: 0.0006547794554956744
Position 16629: 0.0006389055701348616
Position 17011: 0.0006365814222897066
Position 15394: 0.0005727239215005239
Position 11496: 0.0004950197475767799
Position 13200: 0.00047816372857975966
Position 13628: 0.00047527348008679406
Position 1308: 0.00046910500175412456
Position 269: 0.0004680599043552162
Position 5668: 0.00046093695914908606
Position 10471: 0.0004455586510196002
Position 9318: 0.0004447447703693957
Position 2109: 0.0004325158767283914
Position 5942: 0.00042342573312094005
Position 12206: 0.0004225219645963107
Position 12490: 0.000417224849507403
Position 3621: 0.00039828495261495854
Position 5367: 0.0003945694760061742
Position 4588: 0.00038998682706778876
Position 13115: 0.0003786510248527497
Position 12510: 0.00037203172112149324
Position 15714: 0.00036847948352903464
Position 10326: 0.00036046830432424003
Position 15500: 0.00035961548638584504
Position 5421: 0.00033267990605232193
Position 12449: 0.000323556360956317
Position 131: 0.0003117914098312188
Position 793: 0.0002899132593036243
Position 1287: 0.00026376455408930226
Position 13693: 0.0002636705227797426
Position 9203: 0.0002630877612782022
Position 13334: 0.0002537364101752925
Position 12928: 0.00024816233237652194
Position 12269: 0.0002349340569134724
Position 594: 0.0002304603866851139
Position 12714: 0.00021085910456605735
Position 6112: 0.00020246480967116116
Position 8874: 0.00019657372128991643
Position 5032: 0.00019145563223404107
Position 13086: 0.000186291338646475
Position 12102: 0.00018393024436480764
Position 11997: 0.0001829465740466543
Position 1087: 0.0001819781234305786
Position 1147: 0.0001693613919839763
Position 15381: 0.00016872358344764108
Position 345: 0.00016808926608689686
Position 15199: 0.0001660377201124039
Position 10345: 0.00015920619788343965
Position 14107: 0.00015563872881424403
Position 14431: 0.0001505500335382325
Position 16109: 0.0001485678779735874
Position 13360: 0.0001324435302605458
Position 14144: 0.000129053634648517
Position 1563: 0.0001277385384139655
Position 9187: 0.00012632963483875186
Position 1675: 0.00012262245054166896
Position 12090: 0.00012037863954902288
Position 2062: 0.00011870517950297475
Position 15363: 0.00011576715362717494
Position 826: 0.00011410612309996208
Position 847: 0.00010685639484329914
Position 12775: 0.00010120272906725684
Position 7990: 9.399240876744194e-05
Position 3544: 9.146878870492335e-05
Position 7952: 8.152564889621312e-05
Position 3951: 7.159768048781962e-05
Position 8237: 6.758104489839936e-05
Position 11748: 6.453479295554934e-05
Position 6191: 5.656021216880835e-05
Position 3053: 5.5175214470219985e-05
Position 406: 5.145487661916848e-05
Position 14463: 5.1142240709018635e-05
Position 13330: 4.4200246491693746e-05
Position 289: 4.2859615212630884e-05
Position 6280: 4.0107469524459325e-05
Position 140: 3.9585137737212526e-05
Position 13519: 3.272256454499856e-05
Position 853: 2.5734167841715937e-05
Position 12965: 2.35165273800127e-05
Position 5709: 1.9582066994290103e-05
Position 78: 1.8630810201313133e-05
Position 859: 1.500409692279868e-05
Position 1242: 1.4514594090551671e-05
Position 1122: 1.3839354344063783e-05
Position 225: 1.358837909592185e-05
Position 4900: 1.3246722830654134e-05
Position 399: 1.2456870532649686e-05
Position 1595: 1.1684421054596408e-05
Position 5561: 1.151659386966411e-05
Position 13487: 1.0779442957939976e-05
Position 148: 1.019309210572837e-05
Position 11796: 9.477979493750053e-06
Position 598: 9.387770963489647e-06
Position 2487: 8.941229329305394e-06
Position 13267: 8.939602168763675e-06
Position 2075: 7.908260356292208e-06
Position 1416: 7.732860763899803e-06
Position 5647: 7.50835991617369e-06
Position 13091: 7.486258010585805e-06
Position 13385: 7.404143279963385e-06
Position 75: 7.346978588042911e-06
Position 12679: 7.3432257637537185e-06
Position 13690: 5.880906652404249e-06
Position 274: 5.515250047864792e-06
Position 8966: 5.442275747746703e-06
Position 2913: 4.915555856253399e-06
Position 1992: 3.949840036815882e-06
Position 387: 3.721180832017302e-06
Position 13369: 3.6531572409840404e-06
Position 1477: 3.051873138514519e-06
Position 13387: 2.670706673558709e-06
Position 11617: 2.343833982953538e-06
Position 12665: 1.654154192272712e-06
Position 2450: 1.5868260745522838e-06
Position 13584: 1.3530451801461644e-06
Position 420: 1.08301462314064e-06
Position 278: 9.71925288668182e-07
Position 13096: 9.526872253702814e-07
Position 13300: 7.929535921978054e-07
Position 12055: 6.855980237773275e-07
Position 13083: 4.7083565112717914e-07
Position 6652: 4.0156602986518694e-07
Position 1224: 2.7877949853571053e-07
Position 1218: 1.819024202083722e-07
Position 12530: 1.3059180975869859e-07
Position 13817: 1.299390382573692e-07
Position 6597: 1.2388867064992523e-07
Position 13303: 1.1385806026390445e-07
Position 8524: 9.644207426438074e-08
Position 389: 8.090862003987382e-08
Position 237: 8.03877048759451e-08
Position 8502: 7.509379167753704e-08
Position 251: 7.461912850119063e-08
Position 1654: 7.044917417833859e-08
Position 8314: 6.986614225265991e-08
Position 13729: 6.446174036092848e-08
Position 428: 6.188342013144095e-08
Position 452: 5.7731238874084327e-08
Position 13814: 5.055256787442277e-08
Position 1619: 4.5725567391287035e-08
Position 13274: 7.859738961704494e-09
Position 830: 3.356683669318015e-09
Position 436: 6.817656328202254e-10
