Gene = Uspl1
Position 741: 7.666052414287399e-06
Position 29528: 7.285541028232037e-06
Position 526: 6.560752895608289e-06
Position 977: 6.034672238602756e-06
Position 532: 5.388899359505685e-06
Position 158: 4.451865359142169e-06
Position 28: 4.070421333154219e-06
Position 4724: 4.044579886684805e-06
Position 128: 3.729641211455699e-06
Position 4177: 3.648212641923728e-06
Position 4094: 3.54343667282924e-06
Position 309: 3.158343009029367e-06
Position 1568: 3.09448286623224e-06
Position 5139: 2.430751907150028e-06
Position 1127: 2.2939306987350716e-06
Position 1169: 2.118108728968185e-06
Position 6213: 1.8747192996281243e-06
Position 67: 1.6811016590390743e-06
Position 312: 1.5817669530668223e-06
Position 28947: 1.359521411580611e-06
Position 1081: 1.1757330915707425e-06
Position 17200: 5.102268904471371e-07
Position 980: 3.1511255105062627e-07
Position 460: 1.0204847376346389e-07
Position 5152: 7.806195557959239e-08
Position 440: 4.942261365924595e-08
Position 384: 3.794216085341271e-08
Position 1518: 2.9260096367962957e-08
Position 348: 1.2033680894678684e-08
Position 3938: 8.548548906227227e-09
Position 889: 7.940442697204824e-11
Position 1266: 7.440276564892109e-11
Position 4538: 3.1110433244625535e-12
Position 4257: 3.0627690225955545e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3784: 0.9970717084842136
Position 25082: 0.9927155828083508
Position 14084: 0.9846363625792434
Position 17199: 0.9589636394539333
Position 28791: 0.9524765144426357
Position 19708: 0.91754453564214
Position 3147: 0.8093168164226352
Position 29462: 0.6057582002063628
Position 1007: 0.4260050698890003
Position 7158: 0.3166862625382047
Position 28411: 0.3008424318700381
Position 28390: 0.2954307478221905
Position 16028: 0.28490510977024813
Position 789: 0.26331293515968973
Position 28346: 0.24093495705879
Position 29189: 0.23399798295989602
Position 6245: 0.21634504610756822
Position 29729: 0.20348610155866204
Position 25943: 0.14123111182635645
Position 6299: 0.14079683475626598
Position 16495: 0.14046036914453397
Position 25502: 0.12767475557531843
Position 1728: 0.1249422808162693
Position 976: 0.12269722076055604
Position 924: 0.09887919442781443
Position 8745: 0.09513685845428119
Position 20850: 0.0906239674215607
Position 16291: 0.08201227391414981
Position 30473: 0.07728333748144352
Position 16477: 0.07723560182483541
Position 6480: 0.07643657959352526
Position 7798: 0.07407374836297285
Position 20753: 0.07388726289446049
Position 12695: 0.07037992541311797
Position 9279: 0.0696386362259077
Position 20767: 0.06303097892493931
Position 9334: 0.05423816671009507
Position 30630: 0.050164249894105915
Position 22004: 0.04940987271862292
Position 8741: 0.048264428926354214
Position 21448: 0.03974167716452052
Position 27280: 0.03880706824894931
Position 17156: 0.038638891809085404
Position 6223: 0.03772206538050571
Position 14961: 0.03759528913905408
Position 2645: 0.037553527873574376
Position 29766: 0.03689840289643661
Position 26581: 0.03651281201342314
Position 511: 0.035869445242224005
Position 17961: 0.03372407549259937
Position 30797: 0.031846759028585254
Position 29971: 0.029331397583383864
Position 28149: 0.027109503479303968
Position 27077: 0.026653304677377695
Position 30491: 0.026061093658150264
Position 7867: 0.026054409195442624
Position 21464: 0.024608751633831995
Position 29052: 0.023974520326682514
Position 962: 0.023534602338843757
Position 21947: 0.023186930724469815
Position 15850: 0.02264108519247336
Position 7211: 0.022634475954969438
Position 27100: 0.02099275016322787
Position 1436: 0.02051071954808009
Position 2589: 0.020212803804889254
Position 25575: 0.019652982923573495
Position 717: 0.01801199618509286
Position 15315: 0.017621544194874845
Position 19227: 0.017355995028250498
Position 23858: 0.016996507648623375
Position 7678: 0.016412120417939602
Position 4720: 0.016194617117919228
Position 6513: 0.016061541598191058
Position 18064: 0.015428412219006404
Position 29148: 0.015144758876242993
Position 820: 0.014824077582927942
Position 21703: 0.014631873580109905
Position 19588: 0.014033630178226217
Position 19291: 0.014009357328234981
Position 20791: 0.013262029891100617
Position 21071: 0.013210675911676656
Position 16073: 0.013080550417273615
Position 30009: 0.013015112191834937
Position 9502: 0.013000702228683311
Position 4878: 0.01261420121552459
Position 649: 0.011787756192573627
Position 30276: 0.011498146571647268
Position 1615: 0.011327024924364515
Position 19668: 0.010591967627384947
Position 19208: 0.010109018575499285
Position 6301: 0.010033884132554745
Position 3168: 0.009971308946417743
Position 20253: 0.009281844356226553
Position 29977: 0.009186698648121567
Position 16417: 0.009186204673445525
Position 20300: 0.009184209125586262
Position 27834: 0.009095275248645816
Position 17986: 0.009081336236445617
Position 21917: 0.009062940412782204
Position 14941: 0.009002365538369299
Position 6158: 0.008851675958811584
Position 12782: 0.00878802877961097
Position 25715: 0.008598237921897756
Position 1942: 0.008520222359193162
Position 27801: 0.008423997310825033
Position 9564: 0.007671713852727113
Position 15280: 0.00746057421407313
Position 14918: 0.007229938564939746
Position 19135: 0.007101436870185449
Position 4818: 0.006285577605589139
Position 29869: 0.006266903910147234
Position 2502: 0.0062312795470598785
Position 2321: 0.006208366415300985
Position 3188: 0.00609556808122559
Position 7195: 0.0060908315807692735
Position 16052: 0.006077084479689602
Position 2673: 0.005836961568098123
Position 1795: 0.005756044558186366
Position 30077: 0.0055411558544469115
Position 391: 0.005487369483847608
Position 15119: 0.005217205055175371
Position 29304: 0.0049907699427403675
Position 6069: 0.00489356154791613
Position 26989: 0.0048924040021409735
Position 19384: 0.004865935011743891
Position 23459: 0.0048374781671656234
Position 20203: 0.004566530011345553
Position 29604: 0.0043692309926122675
Position 20468: 0.004349971615611495
Position 22742: 0.004270722124191943
Position 28837: 0.004226399982065531
Position 23264: 0.004138172040410479
Position 20241: 0.004113672270559128
Position 4979: 0.0040629865576653264
Position 702: 0.004043721427524695
Position 6147: 0.003741227126360616
Position 21130: 0.0037365677037093986
Position 1050: 0.0035754508645669775
Position 21034: 0.003537508472047133
Position 17882: 0.0033840744910336625
Position 359: 0.003376121547959543
Position 987: 0.003361334428758353
Position 29906: 0.0033265131280481733
Position 1068: 0.0033134887171022637
Position 7744: 0.003146410417914168
Position 8789: 0.003111720868660244
Position 21178: 0.003083707686224181
Position 18634: 0.003037582971257443
Position 19238: 0.002873353074537608
Position 18073: 0.002839739702663037
Position 30013: 0.0028317235235530884
Position 2549: 0.002787671038579911
Position 20804: 0.002784648866047081
Position 456: 0.002760746564801438
Position 29267: 0.002729497950316376
Position 992: 0.002684489310134911
Position 29863: 0.0026493034106754953
Position 19273: 0.0026477953177235216
Position 18005: 0.002541416422887572
Position 4746: 0.002509469273100159
Position 2192: 0.0024677786479683234
Position 21107: 0.0023844658270965025
Position 5258: 0.002320023146246475
Position 21761: 0.0022005817057381867
Position 12437: 0.002194323808269165
Position 19553: 0.002151092993821606
Position 29073: 0.002144185063519344
Position 21174: 0.002140470823385021
Position 2525: 0.0021347845538818634
Position 21636: 0.0019284138138993315
Position 2263: 0.0018993569846803516
Position 7655: 0.0018369456285925417
Position 9337: 0.0017877656085093978
Position 21389: 0.0017498476383195143
Position 3449: 0.0017165049465522335
Position 6335: 0.0017036481820232507
Position 680: 0.0016324784117749901
Position 1984: 0.0015593298434211172
Position 402: 0.0015297747806192073
Position 17433: 0.0015264363193644955
Position 3834: 0.0015128698074091441
Position 2797: 0.0014896399274593602
Position 29558: 0.0014617662899974431
Position 25162: 0.001427481381521266
Position 20511: 0.001399236767987443
Position 30369: 0.001336660586833313
Position 3100: 0.00133253907739813
Position 21422: 0.0012666400150437604
Position 4656: 0.0012347098474345076
Position 16997: 0.0011339701059611192
Position 19269: 0.0011150464435732825
Position 5033: 0.0011123515303749752
Position 19792: 0.0010774770029101032
Position 28177: 0.0010573817253801462
Position 4958: 0.001034648199000723
Position 30508: 0.0009782298710399756
Position 1127: 0.0009423846076317064
Position 597: 0.0008643603942392732
Position 1679: 0.0008495171964212544
Position 18070: 0.0008354961863768234
Position 2062: 0.0008182174555952882
Position 3751: 0.0008161159682294613
Position 1440: 0.0007947716080887615
Position 1489: 0.000781941606722039
Position 4376: 0.000731248233477382
Position 4428: 0.0007227744513348424
Position 17937: 0.0006696164371770527
Position 621: 0.0006635556024277793
Position 3235: 0.0006629974012372558
Position 20049: 0.0006233468933521814
Position 29367: 0.0006027555590612896
Position 1149: 0.0005990739887717375
Position 18106: 0.0005964971626416355
Position 4379: 0.0005817410710341655
Position 29273: 0.0005737863428382312
Position 1508: 0.0005545973595886409
Position 29471: 0.000535439157146147
Position 17651: 0.0005332439943130932
Position 17436: 0.0005279381535765611
Position 30136: 0.0005119188735487402
Position 4600: 0.0005067742977634299
Position 905: 0.000489800346581811
Position 29112: 0.000481271397849259
Position 15165: 0.0004718010337918869
Position 19179: 0.00046301521443146206
Position 25662: 0.000416472967594208
Position 17392: 0.00041053749030774085
Position 3797: 0.0003991145506460345
Position 24798: 0.00038633196207449804
Position 521: 0.00038160785517152404
Position 25966: 0.0003721010800261706
Position 19235: 0.00036535906816478165
Position 20161: 0.0003460475092826051
Position 1738: 0.00034004306275900995
Position 1163: 0.0003268121101822228
Position 29812: 0.00032250360707889976
Position 5262: 0.00032126770374851663
Position 3576: 0.00030170745847146117
Position 4732: 0.0002942464087144644
Position 25316: 0.0002794331822445759
Position 25320: 0.00027910575166773666
Position 29353: 0.00027167764777560893
Position 5227: 0.00026650481733401745
Position 20372: 0.00025900427313442227
Position 19322: 0.0002479107758217475
Position 1229: 0.00024714287459402334
Position 365: 0.00024563075098341656
Position 17243: 0.00024013097297241045
Position 5963: 0.00023637831362289914
Position 27085: 0.00022577323941670442
Position 17068: 0.0002188468998434826
Position 434: 0.00020761893212277953
Position 28901: 0.00019786190219923323
Position 29498: 0.00019749296605685616
Position 18094: 0.00019573239769402154
Position 29945: 0.00019388917320095134
Position 844: 0.0001908491568163518
Position 4447: 0.0001903119189992745
Position 28637: 0.0001812044994814813
Position 6330: 0.00017882738953611178
Position 1023: 0.0001677895270912368
Position 29607: 0.0001672000834392765
Position 378: 0.0001658861078270603
Position 560: 0.00016489512049790855
Position 4092: 0.00015984654100783643
Position 1361: 0.00015867183493465867
Position 27564: 0.00015759231226868548
Position 20139: 0.00015214983330596202
Position 328: 0.00015120006181502577
Position 18559: 0.00014940662964564957
Position 17594: 0.0001421451204495717
Position 465: 0.00014200625100811132
Position 4019: 0.0001409811821577407
Position 5016: 0.0001376889471828127
Position 4326: 0.00013633204263767022
Position 5134: 0.00013483760625764026
Position 4892: 0.00013306801759166274
Position 6408: 0.000132357545258238
Position 458: 0.00013065247160294673
Position 5308: 0.00012927730548997543
Position 20587: 0.00012829664784662408
Position 5171: 0.00012705014260127372
Position 4088: 0.0001259148479252332
Position 4396: 0.0001251207919449331
Position 526: 0.00012462900192503537
Position 17939: 0.0001243463661772916
Position 5700: 0.0001240941083583345
Position 425: 0.00011595811113215322
Position 6182: 0.00011547209108411098
Position 20327: 0.0001071303607267621
Position 21151: 9.989439213893416e-05
Position 1695: 9.493077901768599e-05
Position 2259: 8.692623646504461e-05
Position 344: 8.589466560377745e-05
Position 410: 8.226312286018437e-05
Position 20211: 7.91767201364814e-05
Position 337: 7.454526472149846e-05
Position 580: 7.153658171581866e-05
Position 20719: 6.628015426164637e-05
Position 5150: 6.45534727149978e-05
Position 651: 6.017859808040242e-05
Position 17919: 5.924240415174228e-05
Position 656: 5.5076640111280176e-05
Position 29589: 4.818444223283906e-05
Position 25451: 4.7604311008258284e-05
Position 20937: 4.385684913411265e-05
Position 1032: 3.891559550040561e-05
Position 5531: 3.716444416809354e-05
Position 30325: 2.7538259451961495e-05
Position 5706: 2.7194784571976394e-05
Position 6396: 2.7138506648884996e-05
Position 1557: 2.604368085298663e-05
Position 372: 2.5256737985934807e-05
Position 5040: 2.4399004104107883e-05
Position 28659: 2.2376489318399155e-05
Position 658: 2.0387661839667116e-05
Position 5391: 1.818147159864346e-05
Position 1174: 1.6170818030998323e-05
Position 4799: 1.588887637078413e-05
Position 4756: 1.4195785950071955e-05
Position 1027: 1.4185304000880642e-05
Position 5175: 1.367313216084166e-05
Position 4230: 1.3420556191387836e-05
Position 5066: 1.3319759828911255e-05
Position 251: 1.3074678732644345e-05
Position 412: 1.2754339513423389e-05
Position 4318: 1.248579450820027e-05
Position 175: 1.2406227130579074e-05
Position 1063: 1.2167340238628882e-05
Position 1731: 1.1502840343827501e-05
Position 20910: 1.144927381803969e-05
Position 4128: 1.0676457155076567e-05
Position 25946: 1.0263860547954266e-05
Position 25891: 9.880005460937516e-06
Position 20893: 7.116127237111539e-06
Position 232: 7.036494554993557e-06
Position 226: 6.504005175137881e-06
Position 278: 6.341745233140843e-06
Position 1276: 6.086244582736034e-06
Position 672: 5.72453700374512e-06
Position 229: 5.276752699800279e-06
Position 1521: 4.572612799096752e-06
Position 1095: 3.330829441054727e-06
Position 427: 3.118266167646508e-06
Position 577: 2.8546162580201167e-06
Position 664: 2.703723007108631e-06
Position 935: 2.4635782456645445e-06
Position 139: 2.2394400747906726e-06
Position 3638: 2.0073736511888975e-06
Position 1868: 1.8092487946946152e-06
Position 1763: 1.583405079621584e-06
Position 436: 1.329066487706223e-06
Position 1025: 1.2083310724460583e-06
Position 1185: 1.152394030652397e-06
Position 4283: 1.1434613423795998e-06
Position 19936: 1.0866462562167566e-06
Position 97: 1.053067034832293e-06
Position 1205: 1.0167096075191526e-06
Position 1181: 9.960301297912567e-07
Position 20142: 9.906810310123472e-07
Position 4177: 7.168620470536806e-07
Position 123: 6.576040105376242e-07
Position 4469: 5.266549213989575e-07
Position 275: 5.240887229880498e-07
Position 192: 4.867044981356083e-07
Position 17842: 4.5237110296345916e-07
Position 3605: 4.4519562574150556e-07
Position 20681: 4.256025851321561e-07
Position 17537: 3.4584781011644055e-07
Position 4456: 3.184956407713709e-07
Position 4851: 3.056952103094524e-07
Position 1658: 3.014903975300927e-07
Position 1828: 2.69710039416311e-07
Position 1662: 2.639639582194509e-07
Position 4660: 2.470702227177308e-07
Position 4681: 1.724974573158146e-07
Position 1797: 1.2657662322505829e-07
Position 148: 1.1446803892167513e-07
Position 245: 1.1364334702182732e-07
Position 296: 1.038198590522559e-07
Position 136: 1.0020149025561608e-07
Position 255: 9.95737977790392e-08
Position 1178: 6.737574857537744e-08
Position 121: 5.8627791386701004e-08
Position 849: 5.003370988445276e-08
Position 204: 2.9435333649532183e-08
Position 19483: 1.845608297411532e-08
Position 5058: 1.7579204815765137e-08
Position 17890: 8.503815380934518e-09
Position 4239: 3.9314139378921034e-09
Position 262: 2.5069296027799895e-09
Position 851: 1.5839464815949872e-09
Position 259: 1.1172113700602692e-09
Position 199: 1.0041234520722416e-09
Position 201: 4.228704402873139e-10
Position 104: 2.1147402637145368e-10
