Gene = Atp6v1h
Position 11002: 0.000518554241247318
Position 9337: 0.0004980361579436991
Position 8727: 0.00046296722583527545
Position 985: 0.00038078926479189954
Position 15379: 0.0003554988247076775
Position 1902: 0.00031222433557405156
Position 2767: 0.0003062143988053868
Position 780: 0.0002942342954761442
Position 8893: 0.0002872550510004963
Position 1727: 0.00026332754336204486
Position 7998: 0.0002388322038928597
Position 15935: 0.00023688707757336193
Position 6681: 0.00023440617665281498
Position 86: 0.00022864129586423233
Position 15952: 0.00022694689153540814
Position 12: 0.00021684058788088844
Position 7951: 0.00019840678006075653
Position 98: 0.00019544812548740527
Position 214: 0.00016774672411350115
Position 16564: 0.00015340168707872573
Position 49: 0.0001499560018617175
Position 11382: 0.00013154357229505444
Position 1174: 0.00012420970359836868
Position 107: 0.0001165784134414466
Position 5971: 6.882514428695937e-05
Position 501: 6.587376559354326e-05
Position 648: 6.55886178536709e-05
Position 1091: 6.494017039867478e-05
Position 1197: 5.706487684947197e-05
Position 367: 5.596866427274916e-05
Position 8175: 5.5888753001742093e-05
Position 479: 4.0689757456200345e-05
Position 617: 3.882429312484543e-05
Position 784: 3.70677786988105e-05
Position 428: 3.6246388938975886e-05
Position 726: 3.528982992947511e-05
Position 681: 3.450891130784512e-05
Position 119: 3.447903869068667e-05
Position 730: 3.3318611966662704e-05
Position 466: 3.18149213872257e-05
Position 694: 3.0548411417714946e-05
Position 13208: 2.8660484588541596e-05
Position 606: 2.8204598652444992e-05
Position 1072: 2.809479164671188e-05
Position 1012: 2.6341513933588714e-05
Position 8413: 2.0898423906295264e-05
Position 26: 1.7261438979001257e-05
Position 794: 1.6229723698701318e-05
Position 243: 1.566484318482973e-05
Position 126: 1.4665021813635975e-05
Position 55: 1.27052772496317e-05
Position 1337: 1.2424296722256518e-05
Position 7: 1.2136412949843625e-05
Position 13363: 8.575189558969878e-06
Position 402: 5.309446954948249e-06
Position 594: 5.24569912921074e-06
Position 1519: 5.223714594665993e-06
Position 16633: 5.056316175271093e-06
Position 8151: 4.395011207082111e-06
Position 16421: 3.89836475446887e-06
Position 1498: 3.1539299847183224e-06
Position 1107: 2.040222587255922e-06
Position 1450: 1.3202544941856906e-06
Position 1505: 8.305194306598517e-07
Position 41: 7.910698299422589e-07
Position 1545: 6.415911697246968e-07
Position 447: 5.90456887060292e-07
Position 620: 5.473012925801862e-07
Position 1514: 5.02429679346153e-07
Position 393: 2.5532793523229653e-07
Position 12829: 1.6734329598020813e-07
Position 1472: 6.199829842409372e-08
Position 1000: 8.210762642608173e-09
Position 707: 3.2441062502399916e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12534: 0.9977633814251224
Position 1336: 0.9271614996514392
Position 14948: 0.9072753313732022
Position 5928: 0.9005612740688576
Position 10282: 0.8131503625414938
Position 16027: 0.5426025187843594
Position 21939: 0.3213039813819446
Position 5479: 0.3184171169610042
Position 4410: 0.3129999524479553
Position 18251: 0.2714199256438358
Position 12131: 0.24381045414379868
Position 22529: 0.21026836823572148
Position 408: 0.20642091231141954
Position 17084: 0.1727121559899121
Position 1095: 0.1690759954412417
Position 17989: 0.1668398855272538
Position 20485: 0.1647557255363634
Position 23306: 0.15508241966014844
Position 471: 0.12074059003239004
Position 22756: 0.11817408003217042
Position 10133: 0.10670098503523019
Position 9004: 0.08383945204986998
Position 9435: 0.07621637680419423
Position 447: 0.07486004575134239
Position 2573: 0.0746773403424163
Position 711: 0.07226798021590475
Position 15976: 0.06972136352199151
Position 18023: 0.06788381391632174
Position 10543: 0.06685791936073442
Position 14399: 0.05879702150256119
Position 1125: 0.05513281392265404
Position 5829: 0.042254615362268357
Position 581: 0.04001909765999512
Position 8230: 0.036717761676579135
Position 24469: 0.036384514125041595
Position 12764: 0.03207114846812836
Position 5880: 0.03190313534556807
Position 14834: 0.03138525866788278
Position 13348: 0.030868860114807113
Position 24295: 0.03086488547539913
Position 16304: 0.030814360109626727
Position 23089: 0.02922487757903154
Position 10570: 0.025904510839031867
Position 8468: 0.025147197682256418
Position 2612: 0.02358071397369101
Position 475: 0.02314356789516418
Position 17202: 0.023114842401414724
Position 26118: 0.022693405517248695
Position 18182: 0.021581483831100978
Position 10487: 0.021446559453426273
Position 2244: 0.02061544724193775
Position 17157: 0.01870763809748229
Position 19631: 0.01836270269987002
Position 2182: 0.01803837664387894
Position 13469: 0.017414060197440483
Position 5970: 0.016797687946216756
Position 10114: 0.016306955347880875
Position 10603: 0.016075293381746375
Position 952: 0.015552332708873516
Position 12730: 0.015444191720329762
Position 21321: 0.014361065308572339
Position 2661: 0.013914412878646275
Position 22257: 0.013377836928759984
Position 13806: 0.013259145774275024
Position 2450: 0.012923907183868662
Position 5253: 0.012112506818865089
Position 20000: 0.011507483883487745
Position 8402: 0.01116432714313351
Position 1104: 0.010765414278837348
Position 10325: 0.01046746839797286
Position 7809: 0.010345488327901704
Position 17510: 0.01023925420070838
Position 8442: 0.01012409616629557
Position 4185: 0.009687160638929954
Position 2122: 0.009299471146902976
Position 14074: 0.009167267665529012
Position 2223: 0.009011369287497203
Position 750: 0.008863944075363586
Position 2247: 0.008212406470958479
Position 17740: 0.00812419542784143
Position 10372: 0.007971661161403812
Position 25829: 0.007910780627919514
Position 4414: 0.007591750274869996
Position 19977: 0.007575042105882157
Position 14952: 0.0073528709240417035
Position 10442: 0.007105422014146148
Position 7981: 0.006780565100153928
Position 12733: 0.006504603141221647
Position 5951: 0.006342177195648958
Position 4452: 0.006053348456506566
Position 12727: 0.006027128180349751
Position 8498: 0.005993893788099291
Position 16035: 0.005803558626928756
Position 16485: 0.005780675194646477
Position 12906: 0.005681725911617791
Position 1072: 0.005506795475096901
Position 2194: 0.005242437758093525
Position 16260: 0.005139153117984645
Position 20329: 0.005035119540835164
Position 1021: 0.005028467418675953
Position 9740: 0.005000426756252262
Position 14654: 0.004924556102840421
Position 8134: 0.004705925605581652
Position 12041: 0.004560063005783332
Position 12739: 0.004432882817988573
Position 10880: 0.004271463406581672
Position 10667: 0.004170406032961116
Position 9768: 0.004111847742435696
Position 13320: 0.0038027572833969447
Position 681: 0.003760223611152461
Position 424: 0.003755782473852992
Position 1357: 0.0037400190883003057
Position 18366: 0.003628045566217822
Position 14925: 0.003583651524656125
Position 2554: 0.003251626827409382
Position 12886: 0.0031887795518506915
Position 22490: 0.0031475975150265126
Position 10605: 0.0030784618721966077
Position 4876: 0.0030506192848913016
Position 10809: 0.0030496251686824125
Position 8203: 0.0030437876189991554
Position 684: 0.0030074746918023806
Position 13667: 0.0028838379029298817
Position 1370: 0.0028611764570489412
Position 1136: 0.0028265705273411885
Position 8476: 0.0027519519828232654
Position 2168: 0.00269493246874474
Position 17065: 0.002659566502849398
Position 10638: 0.0026587086923677877
Position 1615: 0.002643258320092815
Position 1077: 0.0026097586679369495
Position 16462: 0.0025401540125485856
Position 13774: 0.0025265018659362385
Position 4161: 0.0021967050205718344
Position 14276: 0.0021395243461163364
Position 10641: 0.0020591132439184653
Position 10576: 0.002029403646919375
Position 5214: 0.0020255830013153338
Position 716: 0.0019901724743628282
Position 1294: 0.0019307403292336438
Position 12773: 0.0018595528917152223
Position 5059: 0.0018163548227621352
Position 16762: 0.0018113242199194195
Position 2300: 0.001798673927338533
Position 17485: 0.0017667523328738167
Position 2202: 0.001765292521072067
Position 13161: 0.0016537469353380576
Position 1436: 0.0015220873157981017
Position 9260: 0.0015210381117287935
Position 2488: 0.001514908052993695
Position 1043: 0.0015033049182923773
Position 18107: 0.0014447442107975805
Position 8095: 0.0014327118008455244
Position 15491: 0.0014222720677259328
Position 2625: 0.0012588961049478844
Position 850: 0.0012286869160710806
Position 384: 0.0011447005509637807
Position 12869: 0.0011307250383442934
Position 2598: 0.001044663482003883
Position 14340: 0.0010430017685276103
Position 14888: 0.0010419747822551788
Position 5935: 0.0010202468382081238
Position 8953: 0.001004583204412227
Position 1142: 0.0010039692992938351
Position 2269: 0.000962791354078837
Position 8074: 0.0009585244947052189
Position 4974: 0.0009009052652143433
Position 14893: 0.0008676137918766999
Position 1234: 0.0008202267494155294
Position 4920: 0.0008101769138198444
Position 14215: 0.0008000143245506165
Position 16231: 0.0007914213543284029
Position 977: 0.0007813790460004065
Position 18588: 0.0007123778053524537
Position 16270: 0.0006666826024472531
Position 4344: 0.0006645567712055672
Position 1392: 0.0006541863014804643
Position 8965: 0.0006252290335653203
Position 1168: 0.0006190440031229239
Position 806: 0.0006154214470354975
Position 15844: 0.0006128973128530922
Position 1379: 0.0006123997609864302
Position 2080: 0.0005689850403446736
Position 264: 0.0005590704867246861
Position 4304: 0.0005538494865697933
Position 14782: 0.0005538258252280356
Position 7709: 0.0005405709472960705
Position 5789: 0.0005151762854866476
Position 8163: 0.0005088409410986445
Position 7818: 0.0005069797449868636
Position 12792: 0.0005020732308093205
Position 8190: 0.00048126160206797314
Position 12244: 0.00047859756460346314
Position 5531: 0.00046701438754074995
Position 17146: 0.0004609427186433889
Position 15182: 0.00046082737776826553
Position 305: 0.00043292717979001084
Position 20832: 0.0004274788127042656
Position 6100: 0.0004221479290114295
Position 1967: 0.0004053352022180315
Position 8214: 0.0003800545932051249
Position 16895: 0.0003384309992896061
Position 955: 0.0003304074011970795
Position 16868: 0.00032175312494627537
Position 16346: 0.00030651120408604617
Position 8606: 0.0002997443898776532
Position 12928: 0.00029954184314817027
Position 13630: 0.00029953379927065085
Position 281: 0.00028953049017842853
Position 1763: 0.00026707830043867575
Position 17416: 0.00023714492709192835
Position 1533: 0.00023668809740205483
Position 16946: 0.00019391662775794443
Position 4872: 0.0001905942342397716
Position 15295: 0.00018338264364344242
Position 14601: 0.00017927905007288796
Position 895: 0.00015802043171677014
Position 15646: 0.0001557881441555539
Position 300: 0.0001470586671325972
Position 957: 0.000143926267200268
Position 308: 0.00013575789217367144
Position 1856: 0.00013445249551402344
Position 538: 0.0001329437927177048
Position 11271: 0.00013154357229505444
Position 830: 0.00012849290031808673
Position 1365: 0.00012103914604264689
Position 7860: 0.00011809866376056015
Position 4891: 0.00011512611712763927
Position 1203: 0.00011069546860891264
Position 2305: 0.00011001458626421081
Position 6486: 0.000106637297563208
Position 1174: 0.00010133400430436638
Position 8815: 9.169693230498549e-05
Position 6112: 9.010975780005521e-05
Position 586: 8.275224106830506e-05
Position 6165: 7.908411751026986e-05
Position 5009: 7.898452604058066e-05
Position 6106: 7.264841636139812e-05
Position 15407: 6.877858378299965e-05
Position 327: 6.829681066767537e-05
Position 14857: 6.731967856689665e-05
Position 803: 6.414975391184493e-05
Position 9024: 5.675193071263103e-05
Position 7608: 5.453204000564977e-05
Position 16668: 5.440948426226206e-05
Position 2053: 5.3814072565165035e-05
Position 6540: 5.230041662575072e-05
Position 98: 5.1162459657942875e-05
Position 16636: 4.927112173512062e-05
Position 358: 4.649325703118909e-05
Position 16710: 4.555814746307542e-05
Position 1984: 4.375651702482207e-05
Position 8422: 4.099038122882967e-05
Position 6614: 3.774419724024722e-05
Position 492: 3.131833802096133e-05
Position 6145: 3.0721941804547835e-05
Position 479: 3.0377264981185412e-05
Position 877: 3.017875397852595e-05
Position 5674: 2.9745261306496983e-05
Position 6565: 2.683684779028093e-05
Position 9965: 2.6828647916733877e-05
Position 1207: 2.6244573125745384e-05
Position 2462: 2.4611743906571247e-05
Position 10457: 2.4421823229125807e-05
Position 12937: 2.403282984011766e-05
Position 2756: 2.3799096782946478e-05
Position 12748: 2.2168674202062016e-05
Position 12913: 2.1997780176753492e-05
Position 620: 2.177642810678172e-05
Position 13982: 2.150425750442409e-05
Position 12546: 2.1311139748734855e-05
Position 356: 2.1206749544917717e-05
Position 490: 2.01065923898663e-05
Position 8716: 1.9243401053062185e-05
Position 623: 1.9207879688089443e-05
Position 517: 1.8989320501716347e-05
Position 16056: 1.6614929559013358e-05
Position 16045: 1.6486071054302624e-05
Position 8412: 1.6277857960985514e-05
Position 865: 1.5223079569717287e-05
Position 1484: 1.467401733940003e-05
Position 1053: 1.3421961604072574e-05
Position 76: 1.3393791018307339e-05
Position 13401: 1.2790503576010802e-05
Position 12815: 1.2325591990536261e-05
Position 6127: 1.2228182363198273e-05
Position 8273: 1.2189558603017474e-05
Position 501: 9.721166729309313e-06
Position 6350: 8.992592524561015e-06
Position 9499: 7.229889764764162e-06
Position 6131: 7.053269323759557e-06
Position 12428: 6.9296036418556656e-06
Position 312: 6.500914312538864e-06
Position 12746: 6.413938515814415e-06
Position 13092: 6.069375536341843e-06
Position 653: 5.8876406339363285e-06
Position 7594: 4.561871976407263e-06
Position 13077: 4.294263229293678e-06
Position 6141: 3.7568705352767764e-06
Position 137: 3.012583059024738e-06
Position 6379: 1.894824908766653e-06
Position 7790: 1.3230366520408126e-06
Position 13229: 9.314131914693079e-07
Position 189: 6.776877509788508e-07
Position 275: 6.537544519461783e-07
Position 10614: 6.435124650903576e-07
Position 198: 4.209938857420356e-07
Position 310: 2.678455586396629e-07
Position 1240: 1.9198623003268112e-07
Position 72: 1.1395753750188876e-07
Position 1257: 9.348169100874783e-08
Position 12961: 9.286847443385084e-08
Position 146: 4.7199790506482065e-08
Position 14760: 4.380110673794898e-08
Position 13273: 2.0444675699464083e-08
Position 235: 1.6222198596859796e-08
Position 233: 1.1881960259174291e-08
Position 1619: 3.667492580969156e-09
Position 6220: 3.5966735452846867e-09
Position 203: 3.1191833421606987e-09
Position 6198: 1.4707808389534486e-09
