Gene = Dbf4
Position 21201: 0.007324135386437771
Position 23359: 0.00722795565852349
Position 19417: 0.0070701382246532276
Position 16651: 0.0063856756929904146
Position 13078: 0.006285299725913353
Position 19109: 0.005714150486547053
Position 11527: 0.00550256855990392
Position 8397: 0.005469146263161442
Position 6447: 0.005254608844422006
Position 12838: 0.004904980452687503
Position 6784: 0.004672137867932526
Position 19599: 0.004518656172884852
Position 16558: 0.004372102919102158
Position 11506: 0.004250029246572492
Position 583: 0.003903904250280237
Position 12099: 0.0038875653199195366
Position 16385: 0.003746867223742196
Position 23183: 0.0035833520787625604
Position 939: 0.00357360796067131
Position 11480: 0.003343245695138127
Position 22096: 0.0029952588286003643
Position 19434: 0.0029287084757723507
Position 23661: 0.002876549476276226
Position 24814: 0.002759935212249669
Position 14315: 0.0022143620017756687
Position 16417: 0.0021851588375547126
Position 21512: 0.002121085628998557
Position 21998: 0.002056511161612049
Position 12835: 0.001681002218616975
Position 16371: 0.0016255787915853662
Position 585: 0.0014939748995595138
Position 16646: 0.0014151254328191138
Position 19452: 0.0013155304604017188
Position 1500: 0.0012765412356364175
Position 2251: 0.0012764884369851584
Position 673: 0.0012641077038394954
Position 587: 0.001213644355090362
Position 274: 0.001207429358758066
Position 19313: 0.0012004271254583388
Position 14293: 0.0010789895749513845
Position 23945: 0.0010403520540696251
Position 10600: 0.001006314789494489
Position 11497: 0.0009869227173610875
Position 286: 0.0009831484028961191
Position 14895: 0.0009272082509551993
Position 18254: 0.0009102643694279262
Position 14824: 0.00090739385068122
Position 23883: 0.0008982924041705123
Position 14255: 0.0008758134369152972
Position 13133: 0.0008270581399475916
Position 24698: 0.0007889597590660055
Position 12754: 0.0007860950126763183
Position 15122: 0.000783859602691278
Position 10898: 0.0007798637162294073
Position 14303: 0.0007322007854986431
Position 14369: 0.0007301326815265206
Position 15248: 0.000712879149126137
Position 15245: 0.0006800134163379121
Position 404: 0.0006691999372083898
Position 23570: 0.0006433906720122487
Position 12762: 0.0006401865868822805
Position 22299: 0.0006254618656176506
Position 10478: 0.0006105893689312243
Position 17550: 0.0005263132964262425
Position 19410: 0.0005253584931374895
Position 15128: 0.0005218203544802409
Position 1534: 0.0005130622014886876
Position 16680: 0.00050737964516693
Position 16506: 0.0005010662631754214
Position 2915: 0.0004840879278517412
Position 18567: 0.000469310203643564
Position 3482: 0.0004638278125137961
Position 4903: 0.00046381734959671317
Position 13601: 0.0004613739563682626
Position 15033: 0.00043072557103634784
Position 7517: 0.0004204021197458407
Position 6828: 0.0004114543514276966
Position 11501: 0.0004020998477273038
Position 24795: 0.000368634436475169
Position 15186: 0.00035432318525269565
Position 1223: 0.00034986579685087455
Position 5419: 0.0003454028977135259
Position 2300: 0.00033104140205027953
Position 2654: 0.0003287814109348764
Position 6699: 0.0003156583898091189
Position 796: 0.0003154218546540841
Position 1458: 0.00030843704290526436
Position 14261: 0.0003073492153639693
Position 541: 0.00029584013938720915
Position 12994: 0.0002929983953600889
Position 363: 0.0002795527314380062
Position 12656: 0.00027202728723604516
Position 501: 0.00026628271530508747
Position 679: 0.00026453977927799
Position 142: 0.00024474652773513424
Position 7703: 0.00023665536849587761
Position 18285: 0.00023123635889797995
Position 4853: 0.00022800817473578728
Position 1078: 0.00022018985447968398
Position 3729: 0.00021275000498907176
Position 5711: 0.00021036056563258047
Position 14265: 0.00020504764060546327
Position 1524: 0.0002020188352609632
Position 14519: 0.00019850776665260354
Position 15264: 0.00019183359364213773
Position 710: 0.0001895654209085112
Position 15044: 0.0001794370933689263
Position 6257: 0.00017728904832455466
Position 15208: 0.0001678735584239219
Position 2516: 0.0001593783300066285
Position 12739: 0.00014701165993903908
Position 14899: 0.00014579443269299274
Position 15282: 0.00013775795038464443
Position 195: 0.00012709004568845853
Position 8704: 0.00012204970527151161
Position 14487: 0.00010995271174684514
Position 3157: 0.00010818300140167964
Position 591: 9.01620667369302e-05
Position 14248: 8.531261318874753e-05
Position 14890: 8.298803846985055e-05
Position 15047: 8.257085438246151e-05
Position 2503: 7.642163621242162e-05
Position 19605: 7.587704853645065e-05
Position 903: 7.242979237700444e-05
Position 1169: 7.118285524962326e-05
Position 4404: 5.8999595589492014e-05
Position 885: 5.689305234075442e-05
Position 15125: 5.5310938190338295e-05
Position 6721: 5.4629720925830265e-05
Position 1921: 4.8553325270575097e-05
Position 314: 4.569563500594636e-05
Position 1551: 4.2458779808480205e-05
Position 1228: 4.1031932587120464e-05
Position 15092: 4.002341329337824e-05
Position 19664: 3.8457203802978516e-05
Position 786: 3.596623217955216e-05
Position 19666: 3.5293410607165e-05
Position 547: 3.409101213077417e-05
Position 14854: 3.2793980772196506e-05
Position 2775: 3.2376826636955104e-05
Position 688: 3.221010834643657e-05
Position 807: 3.101441790713777e-05
Position 16446: 2.9811081411008495e-05
Position 26: 2.8630888859101867e-05
Position 15103: 2.8121395191926205e-05
Position 15222: 2.7581403212630194e-05
Position 15117: 2.6730159460158185e-05
Position 779: 2.31657934661669e-05
Position 630: 2.304499918215967e-05
Position 16264: 2.0926995449695488e-05
Position 847: 2.0375348288936354e-05
Position 1791: 2.0280037430387852e-05
Position 140: 1.9716122091657153e-05
Position 14831: 1.917421089625454e-05
Position 921: 1.8285190768103112e-05
Position 923: 1.7411424414096366e-05
Position 589: 1.7376313367978516e-05
Position 696: 1.673876096178629e-05
Position 1121: 1.653038986107243e-05
Position 2543: 1.6133726821919564e-05
Position 553: 1.5213779351308752e-05
Position 14516: 1.5175775796281157e-05
Position 15025: 1.4590211425599988e-05
Position 2281: 1.4480518129609918e-05
Position 14816: 1.3822583880062063e-05
Position 1925: 1.2806941520608277e-05
Position 398: 1.1916675858208926e-05
Position 1750: 1.1885016830240134e-05
Position 2493: 1.1655716503914156e-05
Position 2286: 1.1430189734978377e-05
Position 392: 1.1385994734478253e-05
Position 17546: 1.12944477892438e-05
Position 14864: 1.0574334071538745e-05
Position 14445: 1.0215956330454336e-05
Position 14463: 9.724635690790125e-06
Position 357: 9.591064690854304e-06
Position 367: 9.574966707746534e-06
Position 816: 9.56557887301357e-06
Position 152: 8.78381051395697e-06
Position 2275: 8.12430336568433e-06
Position 394: 7.426836399719549e-06
Position 302: 7.399891881395902e-06
Position 14987: 6.980218704134142e-06
Position 15023: 6.493439872861907e-06
Position 736: 6.487480352127844e-06
Position 1546: 6.2593633455405045e-06
Position 1656: 5.532389742118836e-06
Position 324: 5.405249374469623e-06
Position 1806: 4.941988279412295e-06
Position 1931: 4.84127822398333e-06
Position 723: 4.726953863515438e-06
Position 2297: 4.6184408786184035e-06
Position 24243: 4.485666682052199e-06
Position 1152: 4.303828849696218e-06
Position 387: 4.091428843689531e-06
Position 14692: 4.018789962284428e-06
Position 15525: 4.006345733057004e-06
Position 15554: 3.850680635060226e-06
Position 2568: 3.1954060240270705e-06
Position 704: 3.1140814991935105e-06
Position 2278: 2.6814870772660773e-06
Position 2253: 2.4408923259355676e-06
Position 683: 2.4143044844339185e-06
Position 1029: 2.4014171776103816e-06
Position 1786: 2.310033886016827e-06
Position 14705: 2.2512015447137314e-06
Position 15439: 2.1591624494937762e-06
Position 1128: 1.5203341013782159e-06
Position 1686: 1.2091866277094012e-06
Position 1776: 1.13001462689857e-06
Position 990: 1.084885820352259e-06
Position 1820: 9.479321715071117e-07
Position 1977: 8.235736105028443e-07
Position 1625: 6.053366184521601e-07
Position 1770: 5.93551885650852e-07
Position 2103: 5.847855091342304e-07
Position 1783: 5.468081678294213e-07
Position 1708: 4.845087704904081e-07
Position 2353: 4.385741985557942e-07
Position 2713: 1.1019624925333362e-07
Position 23927: 3.5925942197925738e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1322: 0.98838867291928
Position 22903: 0.9644798117301854
Position 14152: 0.9600180517272965
Position 12655: 0.9110007028341869
Position 10415: 0.8251446515463667
Position 14355: 0.7089270539896387
Position 15352: 0.6947610686840455
Position 23854: 0.4727769422132058
Position 16877: 0.4629979630210209
Position 18975: 0.40343988453484764
Position 18883: 0.39749111784333446
Position 14927: 0.3755944884650979
Position 24046: 0.3576281052838359
Position 19524: 0.26839382263985356
Position 15103: 0.2513508359952248
Position 17802: 0.24314093146807064
Position 17799: 0.17901077401009002
Position 9896: 0.1715360644435477
Position 10720: 0.15576153484755223
Position 19000: 0.14544482611219678
Position 18460: 0.1429108612554828
Position 18166: 0.1236490802630489
Position 8272: 0.11601963199555139
Position 18483: 0.11155644199979213
Position 14368: 0.08862450225331599
Position 19818: 0.08542502008296161
Position 14388: 0.07981038662644487
Position 14405: 0.06774641411389173
Position 18140: 0.06047576532435176
Position 18206: 0.056877060159892655
Position 2415: 0.05590978943391661
Position 24553: 0.04672568332341431
Position 25652: 0.045536954780639405
Position 17528: 0.04305715216419754
Position 10469: 0.0391983061727003
Position 16808: 0.03914859095873463
Position 916: 0.03871436295850024
Position 5808: 0.03745851680919907
Position 25416: 0.03597235325032198
Position 10098: 0.03535655310250402
Position 18178: 0.03515237012187968
Position 2464: 0.03398288238475736
Position 15321: 0.0337636656665506
Position 24620: 0.03251439201947085
Position 23514: 0.03238781140594022
Position 18050: 0.031263390517023225
Position 25380: 0.028808526361053678
Position 2923: 0.028704076252579452
Position 14762: 0.026580452404444444
Position 24650: 0.026066756919623443
Position 9775: 0.024620400850575097
Position 23182: 0.024319468105079862
Position 23240: 0.023802516627444332
Position 482: 0.022815114083596717
Position 9935: 0.021577315328312193
Position 18410: 0.0201863351435413
Position 20823: 0.019786186474722054
Position 14327: 0.017924792115575947
Position 25343: 0.017792484968334094
Position 24626: 0.017717149353787445
Position 23143: 0.017275676658653726
Position 10516: 0.017213283586343765
Position 25059: 0.016676535754241648
Position 19310: 0.016587447603479365
Position 12985: 0.016431288445140614
Position 22206: 0.016216174921224458
Position 656: 0.016078904701960915
Position 23265: 0.01555624932051284
Position 11388: 0.014484866066702932
Position 10730: 0.014438284693649248
Position 17754: 0.014204003015253052
Position 22225: 0.01338405535589889
Position 16371: 0.013074147933461327
Position 19489: 0.012946411544979297
Position 2939: 0.012692662994128105
Position 15659: 0.011776315672577971
Position 17828: 0.01151702968197312
Position 10697: 0.011464175979649913
Position 21777: 0.01036339072488182
Position 23811: 0.010078842737299355
Position 24765: 0.009361411123595184
Position 18547: 0.009046023876466141
Position 14742: 0.008213135782191844
Position 19036: 0.008171376457021077
Position 4167: 0.007849475246130687
Position 22201: 0.007733735820691807
Position 8584: 0.00728949393020119
Position 8233: 0.0070539385480868026
Position 18941: 0.006803142184448648
Position 23591: 0.006621961088573642
Position 24862: 0.006570261188763022
Position 23099: 0.006546351249890987
Position 19559: 0.006098581317067395
Position 23718: 0.006075926869949715
Position 2898: 0.0060439096417760785
Position 23339: 0.005882003086886544
Position 23766: 0.00576617393294636
Position 15016: 0.005684842896468356
Position 938: 0.005628148027052056
Position 384: 0.005624910894584414
Position 17657: 0.0055499905077044335
Position 23608: 0.0054655766778447515
Position 2695: 0.005049154004568074
Position 837: 0.005008588880061998
Position 25142: 0.004896205973745433
Position 21078: 0.00489115406258454
Position 4223: 0.004597182766506774
Position 10863: 0.004566039730062171
Position 2692: 0.004429745879564686
Position 6612: 0.004398394976839642
Position 13179: 0.004307088774016891
Position 19492: 0.0041784362091216035
Position 1107: 0.004104422231835768
Position 12032: 0.0038875653199195366
Position 14824: 0.0038861349197211576
Position 13077: 0.003850930399203083
Position 14428: 0.003389806044263876
Position 7227: 0.0033560385233194173
Position 21424: 0.0033177563772865304
Position 7093: 0.003234180209160709
Position 18427: 0.003082788178561271
Position 3079: 0.003022520324298455
Position 23342: 0.0029640763520510363
Position 457: 0.002961690065965726
Position 16540: 0.0027566192329620746
Position 2995: 0.0027433392343388903
Position 7256: 0.0027064143119985445
Position 17428: 0.002704572517449313
Position 21831: 0.0026997374632101827
Position 24349: 0.0026760040611886107
Position 24559: 0.0025109104334872794
Position 21042: 0.002432981323853232
Position 16473: 0.002415191335246643
Position 10662: 0.002385448684775817
Position 19983: 0.002359188379332291
Position 8514: 0.002355940818504724
Position 22939: 0.0022902376662720957
Position 1121: 0.0022698452452996004
Position 13120: 0.0022301576727196135
Position 6330: 0.0022196428135942904
Position 4181: 0.002181149899776946
Position 25135: 0.002146770308011827
Position 2790: 0.0021061391366758763
Position 24116: 0.0020778788972319424
Position 7275: 0.002074587126684094
Position 25199: 0.002030267970313298
Position 24172: 0.002020586219959401
Position 9683: 0.001989378133932456
Position 7117: 0.001979338856791952
Position 13167: 0.0018488810316853884
Position 17504: 0.001767748461529019
Position 5581: 0.0017079917241586123
Position 19370: 0.0016957973386667194
Position 15618: 0.0016815220055160613
Position 23742: 0.0015962481376084648
Position 12411: 0.0015846609849078197
Position 6353: 0.001578592248949029
Position 12827: 0.0015403927744797076
Position 25518: 0.0014998372207684206
Position 10778: 0.0014938489204380581
Position 1375: 0.0014730457510288089
Position 6294: 0.0014563737818786863
Position 2845: 0.0014239218472009488
Position 22173: 0.0014002790459015123
Position 14968: 0.001391918292123784
Position 19701: 0.0013078701304640472
Position 24213: 0.001276718273245031
Position 17002: 0.001246051413352536
Position 8528: 0.001243863240041498
Position 23299: 0.0012269871900296553
Position 1075: 0.0011514151412904145
Position 23691: 0.0011507410800840369
Position 24992: 0.0011079233964831432
Position 16759: 0.0010847542005235048
Position 16088: 0.001079929661550881
Position 2723: 0.0010516222683021625
Position 22978: 0.0010412810331486657
Position 15110: 0.0010410016569615326
Position 23103: 0.0010238623209822765
Position 16240: 0.0010114377703095354
Position 24623: 0.0009304681298431029
Position 6661: 0.0009290648459477483
Position 3038: 0.0009230436630384212
Position 2626: 0.0009109126800991214
Position 14854: 0.000864544403646192
Position 14895: 0.0008191854332185298
Position 3130: 0.0007858059328960847
Position 14123: 0.0007720614597295622
Position 2159: 0.000756128976821759
Position 14172: 0.0007501112113230039
Position 816: 0.0007329337829033666
Position 23956: 0.0007055316095788787
Position 19189: 0.0007041368340766058
Position 10677: 0.0006947031486138543
Position 24255: 0.0006920548660590834
Position 5701: 0.0006896704820544737
Position 14704: 0.0006662837707826355
Position 2417: 0.0006503800582977953
Position 14333: 0.0006414641479081224
Position 1024: 0.0006396517379247243
Position 2654: 0.0006383918612295492
Position 2144: 0.0006010165774742817
Position 4790: 0.0005962518222026182
Position 408: 0.0005447532191779854
Position 1247: 0.0005320966217446155
Position 24744: 0.000515922708846268
Position 17496: 0.0005023225418377931
Position 13025: 0.00049755321350339
Position 15282: 0.0004904489151649606
Position 20042: 0.0004755275776825013
Position 13540: 0.0004613739563682625
Position 19763: 0.0004486583170417649
Position 16288: 0.0004398963962111721
Position 3033: 0.00043487020051308537
Position 14296: 0.0004336901253813285
Position 4075: 0.00043151085090214114
Position 7372: 0.0004204021197458407
Position 15064: 0.0004117978952401496
Position 3330: 0.00039492814892109855
Position 23219: 0.00039024116256649514
Position 15164: 0.0003829995919389669
Position 766: 0.0003821955481492403
Position 25629: 0.00036020188670992715
Position 4187: 0.0003411815820979028
Position 14299: 0.0003237199300600179
Position 16595: 0.0003211728926784696
Position 4211: 0.0003179284813852855
Position 4235: 0.00030798761774338207
Position 4183: 0.00029625835982927253
Position 4206: 0.00029485287581602676
Position 1021: 0.0002935884350411189
Position 1042: 0.0002650564119188519
Position 14831: 0.00026439477628539923
Position 20479: 0.0002632241581118577
Position 902: 0.0002576946780411646
Position 1338: 0.0002489478720616284
Position 10745: 0.0002485628836744697
Position 320: 0.0002458004756301982
Position 7516: 0.0002366553684958773
Position 21338: 0.0002318558547065636
Position 2568: 0.0002219042731715863
Position 14744: 0.0002054033299572493
Position 847: 0.00020427563837946522
Position 3596: 0.00019392750821027257
Position 14041: 0.00019373250840730034
Position 14273: 0.00018645497988859676
Position 1126: 0.00018116638079738038
Position 688: 0.00017560782559043858
Position 16731: 0.0001752056941565003
Position 709: 0.0001608416471753789
Position 13925: 0.00015822558120139423
Position 5310: 0.00015343095406141025
Position 3046: 0.0001531681474905604
Position 2088: 0.00014905974842935866
Position 4284: 0.00014449289064438523
Position 2381: 0.00013959462136706947
Position 5976: 0.0001387079143602873
Position 15020: 0.00012532154663363193
Position 14431: 0.0001241085238242492
Position 5228: 0.00012290897601849055
Position 15306: 0.00011942553041763949
Position 2501: 0.00011374511507669792
Position 4089: 0.00011280824971303876
Position 2597: 0.00010927033082792503
Position 2768: 0.00010572126071968823
Position 2746: 9.10496811195452e-05
Position 4828: 9.074709885564287e-05
Position 1147: 8.833202720457755e-05
Position 6760: 8.414298219163902e-05
Position 15391: 8.268711110442654e-05
Position 2436: 8.22235041012957e-05
Position 795: 7.660021939484416e-05
Position 878: 7.489428261784217e-05
Position 2188: 7.431803319524797e-05
Position 14583: 7.023504788430958e-05
Position 3096: 6.940509019915556e-05
Position 2947: 6.813971303736793e-05
Position 1050: 6.531833363007639e-05
Position 605: 6.455819595748688e-05
Position 2052: 6.275361411264083e-05
Position 723: 6.169325791793884e-05
Position 5256: 5.6971035096032675e-05
Position 19615: 5.6457196911190083e-05
Position 14660: 5.6324010369840076e-05
Position 19570: 5.5923484152990336e-05
Position 1037: 5.2588389395106714e-05
Position 921: 4.9435219587496844e-05
Position 521: 4.868731649927398e-05
Position 15469: 4.806127063919991e-05
Position 1591: 4.7396813452639623e-05
Position 14994: 4.4896212336272126e-05
Position 853: 4.356174673561288e-05
Position 1029: 4.3014140804931806e-05
Position 6646: 4.227752511614072e-05
Position 16951: 4.137312744957313e-05
Position 6003: 3.858113396426743e-05
Position 4367: 3.694864056708192e-05
Position 14773: 3.087267413890869e-05
Position 947: 2.8386835094076168e-05
Position 337: 2.8191804223889888e-05
Position 524: 2.6412947355149603e-05
Position 489: 2.6223704355937185e-05
Position 3297: 2.563756644461533e-05
Position 1128: 2.1462672285981376e-05
Position 1849: 1.936229004572524e-05
Position 730: 1.890750563751595e-05
Position 3573: 1.8675802435181053e-05
Position 1820: 1.6587120826297917e-05
Position 3018: 1.2474105997831964e-05
Position 5183: 1.2091932537592444e-05
Position 896: 1.0815699977547168e-05
Position 1708: 1.0800857925455328e-05
Position 1169: 9.60256092434592e-06
Position 232: 8.793688658493031e-06
Position 885: 7.788802623453367e-06
Position 733: 6.582141308889903e-06
Position 670: 6.465181960591033e-06
Position 564: 6.391964146588572e-06
Position 14617: 6.307994986788215e-06
Position 786: 6.206834920903919e-06
Position 696: 6.091460057427419e-06
Position 14784: 6.0415408014619554e-06
Position 1743: 5.973907028511079e-06
Position 312: 5.965564034770224e-06
Position 1334: 5.798749032207555e-06
Position 2193: 5.592436475351091e-06
Position 1798: 5.170327131215416e-06
Position 1386: 5.060195267101822e-06
Position 4832: 4.826603274239605e-06
Position 4139: 4.399526979235965e-06
Position 2564: 4.219301793436642e-06
Position 3304: 4.127571515249176e-06
Position 2765: 3.721340499379784e-06
Position 12509: 3.663865135459504e-06
Position 2976: 3.508816916536395e-06
Position 3953: 3.4552416471897133e-06
Position 257: 2.8700053318141664e-06
Position 3225: 2.841423256154424e-06
Position 1753: 2.775609021271063e-06
Position 324: 2.7259121202157685e-06
Position 1567: 2.629950857100421e-06
Position 15359: 2.3668527694654576e-06
Position 779: 2.2014894299973886e-06
Position 15681: 1.9065143419198404e-06
Position 15248: 1.8644592819617425e-06
Position 672: 1.8382890317495811e-06
Position 1223: 1.5590676949249432e-06
Position 18807: 1.541681889046813e-06
Position 16264: 1.5349708210040093e-06
Position 1078: 1.3888889679975946e-06
Position 2440: 1.2944329080396428e-06
Position 15492: 1.249078706384924e-06
Position 2480: 1.0281156580037623e-06
Position 2352: 9.481406894158814e-07
Position 1805: 9.322947271961178e-07
Position 1692: 8.738619511111012e-07
Position 2321: 8.142292143428439e-07
Position 2955: 7.994664793345898e-07
Position 2273: 7.815928836876116e-07
Position 18733: 7.28275586184718e-07
Position 1632: 7.200767766669198e-07
Position 2091: 5.554665388142693e-07
Position 2250: 5.408904947926084e-07
Position 1408: 4.993821156469432e-07
Position 1770: 4.7385971622991514e-07
Position 15533: 4.560419678275172e-07
Position 16940: 4.557030656287854e-07
Position 2704: 4.5534028362331595e-07
Position 2236: 4.2957649870377333e-07
Position 2096: 3.5620070987868864e-07
Position 1720: 3.4261246490364044e-07
Position 1664: 2.8334536679958743e-07
Position 2503: 1.9289644553065e-07
Position 15291: 1.7005903975158913e-07
Position 1672: 1.4330068980571617e-07
Position 2093: 1.2534379059993932e-07
Position 322: 1.0443340933602515e-07
Position 1462: 1.0419646079274792e-07
Position 3516: 9.251104990392088e-08
Position 568: 7.750223001842985e-08
Position 3671: 5.418329371414081e-08
Position 2856: 3.6394432720898856e-08
Position 3250: 2.339742075142111e-08
Position 574: 1.6035281075268312e-08
Position 704: 9.350991781892536e-09
Position 237: 7.670670721745747e-09
Position 98: 4.334313815336244e-09
Position 1181: 1.8923691573081964e-09
Position 180: 1.711814235243602e-09
Position 615: 1.2073996082442698e-09
Position 576: 8.168777500954624e-10
Position 215: 5.960155892559481e-10
Position 104: 5.572245732684255e-10
Position 187: 4.3893226299647287e-10
Position 1483: 2.9026668579501656e-10
Position 111: 2.7225697701353196e-10
Position 612: 9.42231897524356e-11
Position 125: 8.929393497662647e-11
Position 223: 7.226257499909902e-11
Position 1475: 2.4136958614400538e-11
Position 1194: 1.5308266294906533e-11
Position 135: 3.686031339767425e-12
