Gene = Apoa2
Position 514: 1.023585229693816e-05
Position 132: 7.283725605705125e-06
Position 1222: 7.142452751957842e-06
Position 1228: 6.362535824314123e-06
Position 555: 5.503593907125361e-06
Position 142: 3.500948554679163e-06
Position 866: 2.8517566072655162e-06
Position 1266: 2.61757129783172e-06
Position 151: 2.6028456611394346e-06
Position 709: 2.5650293186592066e-06
Position 1003: 2.500625824045122e-06
Position 1314: 2.4453547610067754e-06
Position 524: 1.9151508555261794e-06
Position 341: 1.6343991780143703e-06
Position 153: 1.3044680383511073e-06
Position 134: 1.0763697110655414e-06
Position 1213: 1.0358930663451792e-06
Position 733: 6.545173831976237e-07
Position 147: 6.114393096800688e-07
Position 312: 4.972051713377247e-07
Position 157: 3.737480421792649e-07
Position 739: 1.3154519826146473e-07
Position 349: 1.0471287997708908e-07
Position 346: 8.79456430635961e-08
Position 317: 7.950208060363348e-08
Position 725: 6.631400397235272e-08
Position 84: 8.140792916638379e-09
Position 86: 3.837713097611717e-10
Position 109: 3.2667181496439974e-10
Position 77: 7.590869882421362e-11
Position 111: 1.3784365372552869e-11
Position 357: 5.299437612122352e-15
Position 359: 2.1248804827258724e-15
