Gene = 4933421I07Rik
Position 1726: 0.023982878098144533
Position 1843: 0.01386523176706822
Position 2303: 0.012316308995782836
Position 2048: 0.010334348872829703
Position 1942: 0.00982730095144617
Position 1575: 0.009102151766931993
Position 1396: 0.008883249750698548
Position 2076: 0.008449732754082518
Position 1745: 0.006918478509636532
Position 348: 0.0063738096505729525
Position 620: 0.005236017537728558
Position 1078: 0.004893059660602511
Position 2324: 0.004374301529857451
Position 2345: 0.004253075775572796
Position 2441: 0.0040793810644307845
Position 2132: 0.0037103166905670427
Position 1046: 0.0035952011945209437
Position 638: 0.0033445854460496098
Position 1772: 0.0029232475017196276
Position 1480: 0.0028293857623069296
Position 1512: 0.002735079825147583
Position 333: 0.0026526902988882966
Position 840: 0.0026412319535748
Position 2276: 0.002402191838194153
Position 429: 0.00227418418152505
Position 1367: 0.0020876856249662126
Position 1157: 0.001980381595421277
Position 814: 0.001893279679219074
Position 1099: 0.0018143761371454286
Position 1692: 0.001663682097953297
Position 2141: 0.0016375063123422445
Position 959: 0.0015922982733350087
Position 2357: 0.0015756840068202047
Position 984: 0.0014234439265983498
Position 1849: 0.0014207405745475298
Position 970: 0.001363246327555811
Position 450: 0.001326249809041732
Position 2198: 0.001248615314280346
Position 1808: 0.0010587433576354276
Position 1243: 0.0010300368337240154
Position 1092: 0.0010206994284647603
Position 2093: 0.0010199046297455078
Position 394: 0.000982662272835682
Position 935: 0.000975963327858996
Position 2164: 0.0009737842868737446
Position 2247: 0.0009090199112662086
Position 1985: 0.0008983577949335184
Position 1162: 0.000890244442247644
Position 2473: 0.0008170332422519229
Position 2206: 0.0007736187198156087
Position 929: 0.0007012621079415121
Position 2555: 0.0006531705440121459
Position 1066: 0.0006198905510908765
Position 390: 0.0005928198574685015
Position 469: 0.000583697115375638
Position 902: 0.0005413849443904888
Position 1802: 0.0005024378656217955
Position 2252: 0.0004889681040934651
Position 431: 0.0004881019126308448
Position 1545: 0.0004857338069465996
Position 1761: 0.0004681526789200766
Position 1582: 0.0004644960123912523
Position 1641: 0.00043217916148479785
Position 2146: 0.0004134698255311103
Position 1972: 0.0004001870532633712
Position 1425: 0.0003748086085010965
Position 1270: 0.0003631048734405005
Position 899: 0.00031721915606119466
Position 1340: 0.00030803337797785966
Position 2027: 0.0003070373274758144
Position 918: 0.0002917282791503124
Position 1302: 0.0002886330716713687
Position 821: 0.0002681023536565649
Position 1075: 0.00025165933254781524
Position 663: 0.00024919308299076794
Position 789: 0.0002410380704997145
Position 2186: 0.0002297557918080431
Position 1954: 0.0002163708418898205
Position 1518: 0.00020646789308770335
Position 1738: 0.00020502984018342453
Position 709: 0.0001949996504463652
Position 728: 0.00016855154139635043
Position 2249: 0.0001549568529045287
Position 2409: 0.00013727423770855187
Position 1188: 0.00012131597870977861
Position 939: 0.00011965905431208916
Position 335: 9.847500388794262e-05
Position 1909: 9.440153393433833e-05
Position 755: 8.407581976196896e-05
Position 1430: 6.992500425741771e-05
Position 2285: 6.817243993892855e-05
Position 2309: 6.542600522998969e-05
Position 861: 5.987273999300825e-05
Position 1485: 5.2199686379628155e-05
Position 2369: 4.494401323637807e-05
Position 1989: 4.1700402465271326e-05
Position 1956: 3.099276037055693e-05
Position 1310: 2.362049213790439e-05
Position 2160: 2.2090842573227694e-05
Position 2485: 1.678134899345117e-05
Position 1017: 1.5049122329171728e-05
Position 1222: 1.4627317471237201e-05
Position 2450: 1.4460947825359779e-05
Position 436: 1.4344506681166564e-05
Position 1282: 1.368727366981518e-05
Position 268: 1.3243410938929151e-05
Position 1629: 1.2078692336010308e-05
Position 920: 1.1526249628765117e-05
Position 870: 1.121638135315322e-05
Position 1369: 1.1121660329560213e-05
Position 1378: 1.092078529514089e-05
Position 992: 8.158053537776172e-06
Position 546: 8.004376112380234e-06
Position 1178: 7.851611469695114e-06
Position 276: 7.290020637358101e-06
Position 1056: 6.448963137336575e-06
Position 791: 5.548631220453872e-06
Position 1053: 5.096168554919728e-06
Position 873: 4.342450796155657e-06
Position 858: 3.3280701701768e-06
Position 1402: 2.7424596560207495e-06
Position 691: 2.7211985229579136e-06
Position 1276: 2.4169345808495793e-06
Position 996: 2.1759880691354967e-06
Position 644: 2.1167538866419362e-06
Position 1171: 1.994707565700032e-06
Position 1001: 1.980398311000082e-06
Position 592: 1.8571671412252755e-06
Position 553: 1.7690473270536188e-06
Position 239: 4.927858516997003e-07
Position 1204: 3.365715306364845e-08
Position 1263: 2.2985483795849647e-08
Position 583: 3.4936093710144284e-09
Position 599: 8.477571388402213e-10
Position 173: 2.5046308296963837e-10
Position 158: 3.5473658355944975e-11
Position 128: 3.293717940934528e-11
Position 183: 1.309146799347302e-11
Position 574: 1.2751130934577198e-11
Position 177: 8.158323193121942e-12
Position 206: 4.1757341355953815e-12
Position 203: 1.2920019894514698e-12
Position 192: 9.747305966714355e-13
Position 197: 9.333297481132684e-13
Position 97: 5.90355788627888e-13
Position 602: 3.254641476983658e-13
Position 102: 9.428031932937908e-14
Position 104: 3.6883196934487173e-14
Position 107: 2.7101070946128514e-14
