Gene = Dalrd3
Position 1195: 6.358914720967823e-08
Position 1180: 6.346217800219274e-08
Position 1136: 5.960954048974913e-08
Position 1178: 4.17190020404699e-08
Position 2122: 2.60745994008608e-08
Position 1166: 2.3012102257593907e-08
Position 1428: 1.5365742069014462e-08
Position 1931: 9.12787441881801e-09
Position 2499: 2.7728987820797417e-10
Position 2365: 1.9453662846519213e-10
Position 1005: 9.345106412482995e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1158: 0.9362753678357855
Position 2300: 0.8625724810906202
Position 1005: 0.8622909721040655
Position 1726: 0.836171162816167
Position 302: 0.7857945017628281
Position 1867: 0.7761307822636418
Position 2664: 0.6484313496539416
Position 2071: 0.6115101498779993
Position 2506: 0.4784394933849614
Position 677: 0.4530872937717089
Position 1407: 0.2688556421299046
Position 1559: 0.2189643413703523
Position 1895: 0.16076391528261272
Position 1549: 0.12334155523066985
Position 2326: 0.11243295044076305
Position 2054: 0.10783984729211345
Position 263: 0.08924429957717356
Position 735: 0.07256725966661372
Position 977: 0.07056114136047899
Position 2087: 0.062496783147197116
Position 1367: 0.06132559664917329
Position 1610: 0.04738245336002007
Position 441: 0.028306809377405664
Position 1043: 0.022774763832125247
Position 368: 0.01699682886170069
Position 1625: 0.010016952240836974
Position 1512: 0.00982804091095009
Position 1466: 0.009332753520245644
Position 2203: 0.008649269011415724
Position 2709: 0.008614833864230958
Position 2573: 0.007068724971661774
Position 468: 0.006971659512635546
Position 525: 0.006806721379805781
Position 2147: 0.006116071736321341
Position 2282: 0.00581972829407928
Position 2691: 0.004839333663811633
Position 1257: 0.004384616534926195
Position 1519: 0.003995554214514298
Position 1481: 0.0037218046399006
Position 1414: 0.0032338207755829066
Position 1037: 0.0032245910951795944
Position 1326: 0.0029127188954564355
Position 1420: 0.0028998738418318302
Position 1383: 0.0024453862525825308
Position 1440: 0.0024078542613748567
Position 768: 0.002378509244662094
Position 1437: 0.0023235484712492097
Position 1183: 0.0022825403140486343
Position 2480: 0.002210039923209558
Position 2743: 0.0021237227898618493
Position 853: 0.0019757247519688543
Position 1524: 0.0017674567088047158
Position 1287: 0.0014409030655628944
Position 1878: 0.0014384329800729405
Position 650: 0.0013644145366148626
Position 1633: 0.0012249711385750152
Position 694: 0.0012001134171482008
Position 1502: 0.001152282483057059
Position 825: 0.0010716959194139216
Position 1014: 0.0009658062098973911
Position 2527: 0.0008659294544020394
Position 1171: 0.0008502086687104931
Position 1732: 0.000812396508213631
Position 2096: 0.0007567837585574869
Position 1211: 0.0006810517616847438
Position 506: 0.0006522436008067539
Position 911: 0.0006466255420996504
Position 2200: 0.0005771691651495344
Position 1448: 0.00047258460823414156
Position 2357: 0.000403627500475633
Position 2306: 0.0003753385543525154
Position 1671: 0.000374726593766715
Position 870: 0.00036191718709413214
Position 1230: 0.000348538496588284
Position 2408: 0.0003432950650903099
Position 2172: 0.0003055682757670682
Position 1349: 0.00028419292439742694
Position 1540: 0.00027376756137494985
Position 2544: 0.00025592393445847715
Position 1452: 0.00025429479439107247
Position 1485: 0.00023860947582462133
Position 1742: 0.00023233224649269808
Position 2466: 0.00022487544369690282
Position 932: 0.00021422444556514126
Position 1997: 0.00020425641730152219
Position 1284: 0.00016946275410885587
Position 1820: 0.0001668506870928649
Position 1758: 0.00015775688672570154
Position 270: 0.00015244749819795156
Position 2382: 0.00014067908927495757
Position 2814: 0.0001258335846159991
Position 770: 0.00012249578500802532
Position 537: 0.0001140526017132601
Position 1773: 0.00011257297928671088
Position 2617: 0.00011019015185895335
Position 1351: 0.00010221593565460845
Position 450: 8.823050806084813e-05
Position 1661: 8.646273051808705e-05
Position 2532: 7.679386779859355e-05
Position 2845: 7.592020957551057e-05
Position 660: 6.236983943181524e-05
Position 1046: 5.873359067177416e-05
Position 829: 5.3699871665076024e-05
Position 1219: 5.0305703498461566e-05
Position 2473: 4.975939322605335e-05
Position 1490: 4.894293642826607e-05
Position 2836: 4.8819785954036135e-05
Position 2785: 4.3744718955270684e-05
Position 1751: 4.3374997445739354e-05
Position 2638: 3.8275092689795504e-05
Position 1912: 3.789969332126944e-05
Position 2515: 3.7474962969269206e-05
Position 502: 3.70415160985251e-05
Position 1678: 3.370400237176133e-05
Position 2722: 3.251337608098968e-05
Position 2353: 3.112228864301316e-05
Position 1951: 2.9967036922308174e-05
Position 2035: 2.9701444563716686e-05
Position 1136: 2.8299929808491612e-05
Position 1827: 2.7913982073732254e-05
Position 312: 2.5807030912237666e-05
Position 1239: 2.3618666930613837e-05
Position 1830: 2.298094974632991e-05
Position 1065: 2.08206240058006e-05
Position 1301: 1.9971269802349803e-05
Position 2168: 1.965518832569406e-05
Position 2262: 1.9081271727612317e-05
Position 2004: 1.681955209756069e-05
Position 158: 1.6275155439387628e-05
Position 791: 1.623474415138657e-05
Position 2098: 1.5407688052300285e-05
Position 2011: 1.5171084626047226e-05
Position 1972: 1.4203327777575555e-05
Position 2862: 1.2351537711213382e-05
Position 2877: 9.378036504066092e-06
Position 611: 8.040147177108789e-06
Position 272: 7.465964926986567e-06
Position 916: 6.9581896427271685e-06
Position 880: 6.564275240293192e-06
Position 168: 5.20511868967023e-06
Position 1688: 5.1264402095306435e-06
Position 2587: 4.7205111301493636e-06
Position 564: 4.194385584802067e-06
Position 2774: 3.7973825998339005e-06
Position 656: 3.68789558766198e-06
Position 108: 3.5344344580936313e-06
Position 638: 3.409925000085927e-06
Position 1221: 3.036028642153666e-06
Position 2231: 2.97538006149612e-06
Position 616: 2.8071196254995005e-06
Position 1788: 2.7952422648397035e-06
Position 2866: 2.7803521794212396e-06
Position 944: 2.779291374008486e-06
Position 1080: 2.27761350122971e-06
Position 885: 1.815946537869663e-06
Position 139: 9.742896340546262e-07
Position 1067: 7.120801984737969e-07
Position 1959: 5.488937122104426e-07
Position 577: 4.6586350868746516e-07
Position 82: 2.4282252909070396e-07
Position 1964: 1.8025403067417663e-07
Position 179: 1.2353537540929583e-07
Position 218: 5.7703338963662236e-08
Position 1978: 5.1449190999917366e-08
Position 76: 4.5690862758176965e-08
Position 189: 3.37775977895622e-08
Position 592: 1.497602925119579e-08
Position 92: 1.2427129981507929e-08
Position 97: 1.0685981726860068e-08
Position 623: 1.2807214703128437e-10
