Gene = Taf1d
Position 1152: 5.8825278703909716e-05
Position 234: 5.228133856513542e-05
Position 1155: 4.9410088732952846e-05
Position 1105: 4.8686281247326685e-05
Position 1269: 4.808542185731576e-05
Position 1166: 4.424733449819428e-05
Position 1100: 4.02080020330311e-05
Position 1171: 3.939328014625134e-05
Position 559: 3.767207168077743e-05
Position 1386: 3.343088741345222e-05
Position 326: 3.100096845036056e-05
Position 5228: 2.978025131812972e-05
Position 2043: 2.809917467101107e-05
Position 241: 2.408771856901561e-05
Position 260: 2.4066926034206934e-05
Position 53: 2.0029889281715768e-05
Position 2165: 1.7353882485915305e-05
Position 529: 1.5001492281976069e-05
Position 5432: 1.1149146587911058e-05
Position 469: 1.0493321612532175e-05
Position 5738: 1.0282888298031283e-05
Position 5728: 8.295236832807261e-06
Position 5541: 8.286523185702853e-06
Position 300: 7.160051111727815e-06
Position 1588: 6.146359499906555e-06
Position 1934: 6.077291981752142e-06
Position 1930: 6.005321555644439e-06
Position 1847: 5.892129266183314e-06
Position 562: 5.813772678458297e-06
Position 4207: 5.529868362487e-06
Position 4573: 4.342995983222797e-06
Position 46: 3.700179280307187e-06
Position 289: 2.041370718817371e-06
Position 438: 2.0222784838598105e-06
Position 4182: 1.8107091580963632e-06
Position 532: 8.276340102379946e-07
Position 1741: 5.356334158048752e-07
Position 3914: 4.257831700271099e-07
Position 6394: 2.051947030724524e-07
Position 2899: 8.97352187805157e-08
Position 767: 2.8345959647801227e-08
Position 246: 4.6029219608594776e-09
Position 1521: 2.9208991973050805e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1479: 0.9035707905632423
Position 3610: 0.8864897996333345
Position 4050: 0.7985553715900197
Position 5278: 0.7814434959925989
Position 10640: 0.6970021217423074
Position 624: 0.5732168208585219
Position 7741: 0.3851208873240297
Position 283: 0.28776930811230117
Position 8926: 0.2166367658654444
Position 8853: 0.1635240204323198
Position 8984: 0.1348453375265855
Position 138: 0.1253802403557941
Position 7326: 0.11373547677887703
Position 4109: 0.10406193628257614
Position 9134: 0.099202133940241
Position 4696: 0.09336713255728836
Position 2436: 0.08292231449884525
Position 5698: 0.07409141009273951
Position 2276: 0.06675884099425937
Position 2918: 0.06576592925240117
Position 7982: 0.06290892661186168
Position 3587: 0.04876818461402778
Position 6525: 0.047498990480866796
Position 7027: 0.04537404353355746
Position 6323: 0.04143367497673165
Position 2450: 0.03797444642981562
Position 7501: 0.035984946630717954
Position 2413: 0.033734302054325975
Position 2463: 0.03204890011000171
Position 9251: 0.03105568261994264
Position 8763: 0.029609747460619146
Position 2484: 0.02484239469510135
Position 2614: 0.024415088054949418
Position 5569: 0.02405021521947574
Position 1398: 0.023520593869421628
Position 2297: 0.01737951023287049
Position 6027: 0.01540612376983339
Position 1421: 0.015303211137168557
Position 2825: 0.015196451699241314
Position 1409: 0.014932918089416927
Position 174: 0.013327579565653466
Position 3673: 0.010966863672490852
Position 2779: 0.009970561966955577
Position 1445: 0.009294432767813993
Position 2389: 0.007746613274614112
Position 308: 0.007517891213461319
Position 1016: 0.007392052302858457
Position 6217: 0.007390164226308182
Position 5306: 0.0070451814474486694
Position 5764: 0.006145073146641692
Position 9485: 0.0059539319382667846
Position 6380: 0.005935951314587033
Position 2130: 0.0054530461599287166
Position 2507: 0.005249525296321653
Position 4300: 0.005119605565909197
Position 4394: 0.004996091951143344
Position 5660: 0.004947716335517497
Position 9197: 0.004871470900664054
Position 674: 0.004696827562156784
Position 5301: 0.004270155859039644
Position 1024: 0.0042501246866594134
Position 2690: 0.004151065450589894
Position 2313: 0.0037161555248267464
Position 9174: 0.0033924321207234667
Position 298: 0.0033683108880639867
Position 6721: 0.0031713480294311837
Position 1098: 0.0030753177043397607
Position 3429: 0.002953072799034892
Position 2337: 0.002950381818834998
Position 683: 0.002887584853869855
Position 2160: 0.0028647692453235758
Position 5372: 0.0026449776918252817
Position 7764: 0.0024410468470026808
Position 6584: 0.0021631180753866382
Position 5378: 0.002106474748351732
Position 2378: 0.002076700980506291
Position 6286: 0.0019418541434762572
Position 2013: 0.0018867067669690268
Position 3902: 0.0018608458555461464
Position 7178: 0.001811984215497902
Position 5924: 0.0017361019384560844
Position 2979: 0.001729420859770624
Position 5041: 0.0016562169816707213
Position 836: 0.0014023556899867922
Position 9555: 0.0013911683599633678
Position 7356: 0.0013596558527872915
Position 469: 0.0013573518755791352
Position 430: 0.0013494459629988728
Position 8132: 0.0013475092244814944
Position 2420: 0.0013418690806814852
Position 1245: 0.0012556140075406523
Position 4074: 0.0012350441337739978
Position 2475: 0.0011835159994570295
Position 3864: 0.001118538846926723
Position 2477: 0.0011152028318071644
Position 4194: 0.00106032514938741
Position 144: 0.0010563476637587416
Position 10469: 0.0010257983177890174
Position 5606: 0.0010029012862408366
Position 6489: 0.0009723636288439124
Position 3360: 0.0009685290018064241
Position 7285: 0.0009411669288253891
Position 2955: 0.0009306583602624517
Position 4066: 0.0009210763041225176
Position 1047: 0.0009188881600518573
Position 4540: 0.0009161964523356822
Position 2863: 0.0008815861025499726
Position 3614: 0.0008564294960004714
Position 1933: 0.000854888127485865
Position 575: 0.0007849814510494057
Position 525: 0.0007242871553160613
Position 2486: 0.0007167377187143551
Position 7148: 0.0006926475570021861
Position 1044: 0.0006772618652846431
Position 2958: 0.0006549421059067692
Position 1671: 0.0006474288593740367
Position 5630: 0.0006413542683010513
Position 1428: 0.000632058391784887
Position 6956: 0.0005508322776308879
Position 3710: 0.0004880782277301055
Position 5282: 0.00048595522984133985
Position 598: 0.0004822748706798692
Position 559: 0.0004780403333504534
Position 1492: 0.0004689241573040271
Position 2080: 0.0004554055200752654
Position 10507: 0.0004184722729992194
Position 3655: 0.0003928437744953771
Position 4231: 0.0003908837601297587
Position 2759: 0.0003700932471082471
Position 6544: 0.00036871156723206766
Position 7050: 0.0003472570070383755
Position 6170: 0.00034576029152342196
Position 2519: 0.0003369244665159655
Position 2569: 0.00032266605344213206
Position 4011: 0.00032231521660615515
Position 2513: 0.0003148191218938855
Position 2884: 0.0003015881485360188
Position 712: 0.0002998833951810258
Position 581: 0.0002785323244077279
Position 8302: 0.00026693064534141385
Position 505: 0.00025713432822389637
Position 3954: 0.0002563719700434181
Position 1850: 0.0002492194314511234
Position 7559: 0.00024859277141773845
Position 1298: 0.0002393411098339316
Position 1930: 0.00023199795055437302
Position 865: 0.00021647526511238543
Position 1769: 0.0001989096643880822
Position 6635: 0.00019707611385333913
Position 7643: 0.00019683938560627576
Position 4564: 0.00019491446690145714
Position 1431: 0.0001850502990975225
Position 4513: 0.00018429369323802146
Position 4600: 0.00016622985269580686
Position 213: 0.00015828349573831891
Position 149: 0.00015349229971860768
Position 4249: 0.00014466539998237126
Position 3935: 0.00014465127587440287
Position 241: 0.00014026142446176901
Position 593: 0.0001390023954169727
Position 3685: 0.00012860312259699338
Position 6060: 0.00012304175355274793
Position 2744: 0.00011997931021750638
Position 356: 0.00010761792728148732
Position 1183: 0.00010562151336392698
Position 3973: 9.487204305455414e-05
Position 1518: 9.436739725884985e-05
Position 1900: 9.233147849922292e-05
Position 2240: 8.491493023745496e-05
Position 6679: 8.447665454516355e-05
Position 326: 8.364874004733519e-05
Position 2342: 7.812208118894228e-05
Position 6460: 7.396575792076146e-05
Position 3779: 7.342879878836654e-05
Position 1878: 6.895082626594837e-05
Position 1287: 6.512636955871055e-05
Position 910: 6.508962881862883e-05
Position 6349: 6.443877074113326e-05
Position 4621: 6.317643991898883e-05
Position 954: 6.111343133368036e-05
Position 3998: 6.026669306830201e-05
Position 493: 5.413952616205452e-05
Position 924: 5.2762100142313666e-05
Position 4137: 5.032374261411317e-05
Position 4019: 4.546270689612354e-05
Position 230: 4.541787258882245e-05
Position 146: 4.4365494050395985e-05
Position 870: 4.4012921945464895e-05
Position 850: 4.3344678911849824e-05
Position 609: 4.136231540279245e-05
Position 996: 3.9046662144214165e-05
Position 3874: 3.6865771401956e-05
Position 3442: 3.374855316166366e-05
Position 4350: 2.908322076930381e-05
Position 252: 2.81176910529614e-05
Position 4702: 2.3144469799874503e-05
Position 3957: 2.2278944684572057e-05
Position 335: 2.1674903584375907e-05
Position 3983: 1.9337644052646096e-05
Position 6661: 1.901165428392684e-05
Position 5228: 1.8978079843138794e-05
Position 5127: 1.745272293284747e-05
Position 3542: 1.5448191846146535e-05
Position 970: 1.5421935870664212e-05
Position 1645: 1.4530760797665382e-05
Position 734: 1.400613435377389e-05
Position 1267: 1.3256958135932637e-05
Position 821: 1.2368268248957028e-05
Position 724: 1.2198744676492033e-05
Position 1280: 1.143193120912992e-05
Position 3529: 1.1408823744917695e-05
Position 1809: 1.0605291991978898e-05
Position 1697: 9.424402992143757e-06
Position 1315: 9.32027381318424e-06
Position 5004: 8.214523909494522e-06
Position 6341: 7.938173439417475e-06
Position 2259: 7.724365888634524e-06
Position 184: 6.713529308408328e-06
Position 1549: 5.745250992590295e-06
Position 1801: 4.698243099904766e-06
Position 2399: 4.323230126847883e-06
Position 5156: 2.925043736770432e-06
Position 3020: 2.669201461265365e-06
Position 382: 2.5196616360086587e-06
Position 4266: 2.0788832846145284e-06
Position 2944: 2.0732565405033197e-06
Position 363: 1.728433414375645e-06
Position 406: 1.4944884951680405e-06
Position 389: 1.418732464955055e-06
Position 5444: 9.632074714097287e-07
Position 207: 8.791201544870376e-07
Position 1737: 6.829164666229497e-07
Position 1642: 5.095756480127044e-07
Position 5831: 4.85287376083893e-07
Position 887: 3.869673823441306e-07
Position 2827: 1.8352542083035263e-07
Position 205: 1.723174975165491e-07
Position 5092: 9.672577683510316e-08
Position 532: 8.587927743072194e-08
Position 1976: 7.631228165090049e-08
Position 379: 4.537992020254988e-08
Position 1189: 3.001084088602974e-08
Position 1633: 2.5822591350020806e-08
Position 4307: 7.887206750226585e-09
Position 690: 2.710500221177752e-09
Position 685: 1.3988299276453091e-09
Position 1148: 7.62308688654908e-10
