Gene = Prpf38b
Position 2369: 0.0009539128799405873
Position 5558: 0.0008909118862040802
Position 298: 0.0008261619607586796
Position 449: 0.0008156438220911703
Position 1772: 0.0008135185474233194
Position 1168: 0.0007094739705621543
Position 6547: 0.0007042894131932073
Position 870: 0.0007036499007191707
Position 2657: 0.0006992163927987112
Position 2924: 0.0006987883047101545
Position 1834: 0.0006892295704847702
Position 335: 0.0006705048507785914
Position 2797: 0.0006224465586170689
Position 6920: 0.0006075004378706888
Position 6113: 0.0006010646318929035
Position 4009: 0.000586854767903046
Position 8045: 0.0005807821040084132
Position 8752: 0.0005599242941227979
Position 3035: 0.0005455161970757601
Position 2301: 0.000543362991937779
Position 6530: 0.0005314995460671214
Position 2551: 0.000513929427115864
Position 4050: 0.0004332896111095694
Position 3156: 0.00042078382437706253
Position 3165: 0.0004118075974211796
Position 2347: 0.00040101616891440256
Position 2344: 0.0003848606433731977
Position 1350: 0.00036994604909747377
Position 3189: 0.0003282541086232817
Position 5299: 0.00031716111857311015
Position 512: 0.0003122568225833196
Position 2594: 0.0003103208536015383
Position 1918: 0.0003101909921011932
Position 416: 0.000307315530135863
Position 1505: 0.0002958356491152668
Position 1592: 0.0002942854898055739
Position 7877: 0.0002930321589648398
Position 3283: 0.00027890569765277596
Position 1865: 0.00027848960453850767
Position 2470: 0.0002572637547022137
Position 3120: 0.000255262117830113
Position 3715: 0.0002528667644936217
Position 8566: 0.00024405437284972487
Position 2277: 0.0002380695917885023
Position 1907: 0.00022254575478831878
Position 6399: 0.00021948758393360978
Position 6074: 0.00021673390092915226
Position 6869: 0.00021552280646653247
Position 359: 0.0001962816163899194
Position 2205: 0.0001851845632798609
Position 6834: 0.00018488858337292917
Position 8563: 0.00018412593878597776
Position 3494: 0.00018374184469165325
Position 3522: 0.00017003199924619895
Position 6976: 0.00016758688293458835
Position 8847: 0.0001411704432034961
Position 1868: 0.0001307165667324136
Position 413: 0.0001298461162962266
Position 6902: 0.00012545276031155738
Position 2053: 0.00012473806129413068
Position 7051: 0.00012258064723059587
Position 7944: 0.00011528198861099923
Position 3174: 0.00011486512888842059
Position 654: 0.00011286764089951013
Position 3423: 9.477590354712632e-05
Position 7006: 8.593998404711042e-05
Position 2255: 8.323149194827659e-05
Position 2145: 8.256330319393266e-05
Position 6247: 8.025318569757661e-05
Position 356: 7.867101405553346e-05
Position 850: 7.590423271027718e-05
Position 223: 7.459713032241256e-05
Position 8824: 7.244990856354455e-05
Position 6787: 7.201893084211639e-05
Position 201: 7.007583262117155e-05
Position 8722: 6.227948941460203e-05
Position 7158: 6.196697663366432e-05
Position 7060: 6.017455772941053e-05
Position 4992: 5.707224571112491e-05
Position 7918: 5.567530707051715e-05
Position 5901: 5.2609637838221636e-05
Position 2137: 5.155624510398315e-05
Position 446: 4.2742858531395205e-05
Position 8397: 3.764299886710942e-05
Position 5461: 3.285854692666503e-05
Position 5371: 3.253238946707463e-05
Position 907: 3.243722832404952e-05
Position 8440: 3.121628626513791e-05
Position 6973: 2.8735571518837493e-05
Position 7456: 2.6881467943898842e-05
Position 7095: 2.6382812086648283e-05
Position 1945: 2.5172168465274786e-05
Position 4241: 2.43052610557413e-05
Position 8180: 2.4302331092458035e-05
Position 8252: 2.17119278516578e-05
Position 4083: 2.124640491384741e-05
Position 3859: 2.1098621940439874e-05
Position 8788: 2.0018612768547855e-05
Position 8698: 1.9958378438401114e-05
Position 1007: 1.980867959041342e-05
Position 362: 1.937468870850157e-05
Position 3841: 1.9365548790910124e-05
Position 563: 1.931533439077381e-05
Position 1172: 1.8858349739789902e-05
Position 3092: 1.6937353879694175e-05
Position 7483: 1.680626963855485e-05
Position 365: 1.680254979613913e-05
Position 7700: 1.6771423644512292e-05
Position 1277: 1.6661671767439983e-05
Position 1673: 1.6416324226208385e-05
Position 5465: 1.5128002387609431e-05
Position 7492: 1.4196913902963153e-05
Position 4023: 1.3651149512459124e-05
Position 1622: 1.2686938643917866e-05
Position 894: 1.2663570449842991e-05
Position 1139: 1.169004902079817e-05
Position 395: 1.1571235132463963e-05
Position 578: 1.142201153426503e-05
Position 7068: 1.0375876748071733e-05
Position 877: 9.479137826627646e-06
Position 880: 8.423271747541867e-06
Position 3527: 8.197575064032924e-06
Position 4229: 7.843311868686489e-06
Position 4754: 7.4733577764752766e-06
Position 897: 7.222417906478558e-06
Position 225: 6.109380606337013e-06
Position 1181: 5.474715965154887e-06
Position 7003: 4.9377324529997e-06
Position 1142: 4.427424161943342e-06
Position 1845: 4.224969995452819e-06
Position 862: 4.0135259701546044e-06
Position 1096: 3.6960258661002737e-06
Position 3919: 2.8637728106890955e-06
Position 1121: 2.733524500326549e-06
Position 1103: 2.722369815286801e-06
Position 527: 2.5178836132789875e-06
Position 733: 1.852106107400253e-06
Position 1562: 1.7805440451618584e-06
Position 539: 1.7269844030481415e-06
Position 3937: 1.550055012863162e-06
Position 521: 1.4570536339237924e-06
Position 132: 1.4147915442757779e-06
Position 1342: 1.2285974553889624e-06
Position 198: 1.1272996618575338e-06
Position 1583: 1.0376970832517127e-06
Position 797: 9.570438779461607e-07
Position 1452: 9.500862293627669e-07
Position 138: 9.349671024101133e-07
Position 1072: 8.845340349443718e-07
Position 1354: 8.658421128314332e-07
Position 1188: 8.245141469459415e-07
Position 673: 6.237055634421035e-07
Position 681: 5.564988096984243e-07
Position 551: 4.92332852390791e-07
Position 1175: 3.374215846002043e-07
Position 1631: 2.315857791347206e-07
Position 885: 2.2559292577723216e-07
Position 1115: 1.7733127147513852e-07
Position 1365: 1.5901473792234468e-07
Position 875: 1.1260839075736473e-07
Position 235: 1.1188490120919507e-07
Position 1129: 9.801904839557201e-08
Position 697: 7.630534899514427e-08
Position 1378: 4.3715717150251414e-08
Position 1362: 2.5577701155083272e-08
Position 702: 1.8311963568932033e-08
Position 694: 9.875026492581726e-09
Position 597: 4.5190375573517226e-09
Position 4142: 1.0032670370631861e-10
Position 70: 5.782267893357435e-13
