Gene = Ccp110
Position 66: 0.003856173560700626
Position 12877: 0.003514517831280267
Position 3793: 0.0034657840877039122
Position 16989: 0.003324155425187107
Position 15802: 0.003249479303303713
Position 15458: 0.003161979561477651
Position 21812: 0.0031155836890612828
Position 23241: 0.003022111959041194
Position 16438: 0.00300537302044484
Position 3387: 0.0030042144551362905
Position 1160: 0.002885734623010777
Position 17123: 0.002821023641979127
Position 940: 0.0025949722716243997
Position 13144: 0.0024896815947922325
Position 14633: 0.0024746503685677433
Position 16908: 0.0024660670592291725
Position 18811: 0.0023554241012983938
Position 17699: 0.002354248300563352
Position 352: 0.0022869816604825454
Position 18582: 0.0022575454214206884
Position 190: 0.0022492433905648146
Position 13831: 0.0022383036071607267
Position 17858: 0.0021672030692854896
Position 17163: 0.0021651288611074238
Position 13584: 0.002066518127469563
Position 473: 0.002044353935183748
Position 11402: 0.002023442712545803
Position 1219: 0.0020181067551027438
Position 12951: 0.0018482148753566955
Position 2948: 0.0018408193402315604
Position 14791: 0.0018335598660002004
Position 12981: 0.0017312614953689334
Position 17710: 0.0016299145925917624
Position 19231: 0.0016130181578762027
Position 20020: 0.0015917592258455078
Position 15651: 0.0014934642760288863
Position 908: 0.0014906073250282581
Position 158: 0.0013691498883108791
Position 11831: 0.0013114571651982208
Position 12380: 0.0013103356083581398
Position 15554: 0.0012825749062819144
Position 11724: 0.0012809142362527797
Position 19949: 0.001277714395025207
Position 21676: 0.0012776486238312568
Position 2942: 0.0012539761866901902
Position 1175: 0.0012499857664908982
Position 3627: 0.001216889219957281
Position 20858: 0.0011534759313780087
Position 2972: 0.00111536969843939
Position 3026: 0.0010824303918914612
Position 13493: 0.0009720552960220558
Position 14715: 0.0009678328419872522
Position 16020: 0.0009251409802309179
Position 17249: 0.0008664272618006533
Position 1596: 0.0008627136853057817
Position 19583: 0.0008153701080601791
Position 13534: 0.0007521290423691666
Position 1339: 0.0007469649918499758
Position 1246: 0.0006957479936150609
Position 501: 0.0006560239910063415
Position 15185: 0.0006513395633793119
Position 601: 0.0005710623522861881
Position 1090: 0.0005394216556908048
Position 13879: 0.0005132843851455994
Position 119: 0.00045776438725851247
Position 18004: 0.00038942936011067566
Position 17908: 0.0003733174865928523
Position 17572: 0.000313889139043623
Position 19524: 0.00029086893610777843
Position 13799: 0.0002462932183012785
Position 13543: 0.00023841170960634998
Position 12790: 0.00022919728840578682
Position 491: 0.00022205262710271452
Position 1133: 0.0002130431193279366
Position 13609: 0.00020764325697605155
Position 829: 0.00020086385472988303
Position 7806: 0.00017480824989837124
Position 13644: 0.0001522844204554272
Position 18664: 0.00014905513456507576
Position 17425: 0.0001478945580146857
Position 995: 0.00014497013867697945
Position 5851: 0.0001443748074570644
Position 14059: 0.00012963134342828362
Position 8980: 0.00012940170956978744
Position 13871: 0.00012269952915150371
Position 10957: 0.00010662720319994127
Position 13630: 0.00010512671834281848
Position 11460: 0.00010110498091554334
Position 285: 9.691871546982768e-05
Position 843: 9.49241176902516e-05
Position 15202: 9.480652241172868e-05
Position 18222: 8.970109997031545e-05
Position 1779: 8.798880967080921e-05
Position 1107: 8.735644927725557e-05
Position 18783: 8.450245702015921e-05
Position 637: 7.963221527794347e-05
Position 17769: 7.789579772980718e-05
Position 5592: 7.6472940330834e-05
Position 459: 7.03792747538166e-05
Position 409: 6.986732850665539e-05
Position 2263: 6.665054075606253e-05
Position 199: 6.523973476393103e-05
Position 2519: 5.8579985430790695e-05
Position 608: 5.228105426246929e-05
Position 232: 5.0285332547216297e-05
Position 18286: 4.8797606990764726e-05
Position 817: 3.3836597424881205e-05
Position 18350: 3.218897838382813e-05
Position 201: 3.1054804538745925e-05
Position 18259: 2.956524429754151e-05
Position 632: 2.8166992677584184e-05
Position 454: 2.712022794919064e-05
Position 7641: 2.7022943283623147e-05
Position 192: 2.5593871813527373e-05
Position 559: 2.5332187613953216e-05
Position 2030: 2.3052757543815257e-05
Position 780: 2.0827735355564387e-05
Position 47: 1.9333361085206707e-05
Position 705: 1.8770501049049203e-05
Position 220: 1.663056954956499e-05
Position 18194: 1.6342913504265085e-05
Position 7: 1.5884149647358476e-05
Position 1271: 1.5429854670230456e-05
Position 8495: 1.3926075003191498e-05
Position 19406: 1.3474107102466996e-05
Position 1701: 1.2633160107944764e-05
Position 1167: 1.2603679138137831e-05
Position 461: 1.1709683578291991e-05
Position 16: 1.1688438614263281e-05
Position 640: 9.185610710410305e-06
Position 847: 8.125534658412943e-06
Position 19787: 6.955287220606715e-06
Position 742: 5.229952790740528e-06
Position 18388: 4.057662124770362e-06
Position 2092: 3.991328742923568e-06
Position 913: 3.7414832108142676e-06
Position 260: 3.7223600852830226e-06
Position 528: 3.6272795115895416e-06
Position 503: 3.4645062735300637e-06
Position 18324: 3.318209695472851e-06
Position 31: 2.0725835743105466e-06
Position 11759: 7.085535890080136e-07
Position 262: 6.01871455054567e-07
Position 686: 4.0169206584604564e-07
Position 727: 1.960399680245594e-07
Position 862: 4.733729444914576e-08
Position 694: 2.504646660519272e-10
Position 471: 1.7585103945583767e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5414: 0.9814508586196002
Position 17070: 0.9589941006981442
Position 10384: 0.9070048821488378
Position 22715: 0.898136334467667
Position 18115: 0.8757751954429247
Position 13947: 0.7613218071544915
Position 13473: 0.5798539875191755
Position 17405: 0.5599657507634002
Position 11902: 0.42120356721198565
Position 1077: 0.39588043451963717
Position 17272: 0.3774716735869964
Position 13450: 0.3700947374116838
Position 989: 0.32798428829551163
Position 12750: 0.23748546527682726
Position 1553: 0.233833039076993
Position 1493: 0.21936608538451174
Position 11627: 0.20878455918854807
Position 19144: 0.20331504503069564
Position 12197: 0.1679505869436181
Position 2807: 0.1649572261346027
Position 21608: 0.15985333921313588
Position 15441: 0.15801017649641438
Position 20116: 0.15608293701469925
Position 18509: 0.12802254056422283
Position 23837: 0.11025650723449427
Position 18893: 0.09579691552047333
Position 20120: 0.09200055463034304
Position 19995: 0.08963924441828555
Position 19089: 0.08603333809258272
Position 13023: 0.084364258649394
Position 20657: 0.07979468455238224
Position 1596: 0.07848822531967284
Position 10707: 0.07647652261436304
Position 19432: 0.06127007119070098
Position 19841: 0.0612115230287837
Position 11295: 0.05920363522974301
Position 17952: 0.05394217996481152
Position 11885: 0.051468724495783776
Position 16833: 0.04973385295626636
Position 1381: 0.04966157758000445
Position 18462: 0.04818253721444702
Position 1174: 0.048029971401614864
Position 18253: 0.043237764912190634
Position 20286: 0.04040405965436223
Position 20762: 0.03711204816757292
Position 3907: 0.03515436864376047
Position 13492: 0.03508987982936138
Position 4743: 0.03492969886873796
Position 13026: 0.03492544807147253
Position 4832: 0.030788482831282108
Position 18056: 0.030552728381012067
Position 11905: 0.02926151981578049
Position 12134: 0.026890894274917955
Position 5845: 0.026019506566275098
Position 17457: 0.026003409182767324
Position 12970: 0.023340150401707453
Position 15217: 0.023246367216033965
Position 18090: 0.021390905339951357
Position 12818: 0.02137572576253601
Position 20150: 0.02129276909064126
Position 4043: 0.02128675508941597
Position 20334: 0.020870454346887887
Position 15666: 0.020273125545675934
Position 12176: 0.019753862035708336
Position 3878: 0.019653292331502304
Position 5917: 0.01907314879213001
Position 17379: 0.01904728573820394
Position 2650: 0.01870526596933838
Position 19037: 0.016990400154203743
Position 19883: 0.016468712794836617
Position 17768: 0.015016922438442415
Position 20665: 0.014585388185096432
Position 22438: 0.014506399939587022
Position 694: 0.014056152890123227
Position 1446: 0.013610551253356157
Position 3784: 0.012843789284451611
Position 8331: 0.01276013594173458
Position 23199: 0.01268177121945505
Position 10593: 0.011714457129775114
Position 12940: 0.011106609688813347
Position 14708: 0.010594662331330223
Position 4610: 0.010443467394346442
Position 15100: 0.01025514632450276
Position 19610: 0.010144927952632658
Position 17360: 0.009888157389848155
Position 16705: 0.009720135167674506
Position 3310: 0.00917786222302476
Position 11998: 0.009051560901842516
Position 22870: 0.009034908881871462
Position 16647: 0.008912517358252537
Position 2315: 0.008368903850855772
Position 18149: 0.008343616189043092
Position 15247: 0.007857151007417407
Position 11335: 0.0074554306555759155
Position 16598: 0.007262974078861823
Position 4869: 0.0070219462309355375
Position 16324: 0.007020486427727832
Position 5370: 0.006595574010959263
Position 18336: 0.006506538852524619
Position 2092: 0.006481926361337496
Position 19437: 0.0064793735170481735
Position 18359: 0.00620427013555841
Position 7380: 0.006133381838028271
Position 11532: 0.00600478323953713
Position 1473: 0.005964968865877235
Position 14315: 0.005803738178078579
Position 1649: 0.005787343495283092
Position 7418: 0.00559318742708542
Position 13478: 0.0054365722100566
Position 10673: 0.00527102569271632
Position 13140: 0.005261579820905003
Position 3186: 0.005138913991497884
Position 3577: 0.005028617460706968
Position 18316: 0.0049464892730270845
Position 13836: 0.004820945340794235
Position 11800: 0.0048113043849439385
Position 16481: 0.004762994471441539
Position 10560: 0.004645842099080134
Position 13960: 0.004640428408761509
Position 19524: 0.004585088211942463
Position 594: 0.004571206377279344
Position 3329: 0.004541936428664519
Position 12360: 0.004470791617312712
Position 18121: 0.004386182068310756
Position 1095: 0.004253626697463387
Position 8841: 0.0042510831581849045
Position 13723: 0.004246580127409361
Position 7471: 0.004178338122665907
Position 4411: 0.003861144212061881
Position 15174: 0.0037573185829469563
Position 1652: 0.003644996325871426
Position 12259: 0.0036213253513464015
Position 275: 0.003540692718642215
Position 1690: 0.0033696990503026885
Position 1604: 0.0033178930241261036
Position 269: 0.0032128611653625613
Position 17010: 0.0029148525976153685
Position 2172: 0.0026953091234243093
Position 17894: 0.002624854044667168
Position 20032: 0.0026158343748995203
Position 10242: 0.0025784562355949114
Position 12158: 0.0024643114083522594
Position 4783: 0.002459492219019742
Position 19042: 0.0024439405332324434
Position 740: 0.0024106055460624692
Position 17412: 0.0023659020774525297
Position 5795: 0.002319578236221567
Position 4080: 0.0023103027198379165
Position 17601: 0.0023094057340864544
Position 15152: 0.0022886946773027334
Position 14220: 0.0022635063405738462
Position 855: 0.002206265497778105
Position 15751: 0.002204041326007265
Position 5346: 0.002164797592998508
Position 19068: 0.0020964183449706437
Position 19460: 0.0020664187811761012
Position 1825: 0.0019402250298522544
Position 16419: 0.0019239061975234466
Position 1893: 0.0018664841179291492
Position 19573: 0.0018395112875730672
Position 18859: 0.0016635189043612561
Position 1159: 0.0016623959073144212
Position 4761: 0.0016301983324135021
Position 20291: 0.001621710045610663
Position 12108: 0.001587014881813497
Position 21280: 0.0015603512463548959
Position 998: 0.0015590535258897978
Position 18322: 0.001534745763560466
Position 2433: 0.0015305511761039769
Position 1778: 0.0015258205528243245
Position 3855: 0.0015248456317433037
Position 14591: 0.0015140163654581422
Position 8908: 0.001497995747603075
Position 4843: 0.0014913605652062505
Position 1336: 0.00145516295530225
Position 3608: 0.0014112257127300422
Position 5865: 0.001399037229403551
Position 1631: 0.0013739418445015998
Position 15275: 0.0013718329430676588
Position 17628: 0.001263226253112896
Position 8327: 0.0012445443831638476
Position 2285: 0.001212947189158198
Position 14002: 0.0011779687350051366
Position 1600: 0.0011718701406664223
Position 3353: 0.0011611307290018827
Position 904: 0.0011580082720328527
Position 3270: 0.0011403578740423119
Position 1460: 0.00113281769568376
Position 18966: 0.0011235987917509911
Position 12722: 0.0010960839624042146
Position 1760: 0.0010840508947041925
Position 1178: 0.0010794045807068883
Position 1027: 0.0010715948515756118
Position 15903: 0.0009251409802309178
Position 18935: 0.000887144464826014
Position 1783: 0.0008748171272707285
Position 2241: 0.0008647218986055155
Position 12859: 0.0008643707016637201
Position 4296: 0.0008564527275476996
Position 14737: 0.0008275196245711504
Position 11223: 0.000813422451171374
Position 19735: 0.0008052275652862555
Position 13798: 0.000737383495110792
Position 1307: 0.0006917595232933853
Position 829: 0.0006835072566512745
Position 409: 0.0006600856536299888
Position 14537: 0.0006595574299654946
Position 24468: 0.0006361786717393023
Position 17598: 0.0006076697610888135
Position 18896: 0.0006019293751940344
Position 14740: 0.000551320849029583
Position 2605: 0.0005251476120565028
Position 3460: 0.0005215470452859529
Position 19327: 0.0005170376367441502
Position 237: 0.0004954403356255592
Position 16665: 0.0004915628964840291
Position 8247: 0.00046536802051845474
Position 278: 0.0004630410100789685
Position 1360: 0.00043410416907419306
Position 17049: 0.0004333250972185014
Position 4503: 0.0004290419770843918
Position 19405: 0.000426123820938385
Position 19451: 0.0004240050136632426
Position 617: 0.0004230808672282591
Position 5570: 0.0004218472287345857
Position 18755: 0.00041491382944671817
Position 1668: 0.0004099319808850148
Position 14032: 0.00040963399009820797
Position 13143: 0.0003981724275200929
Position 889: 0.0003793256786907554
Position 653: 0.0003739911473828095
Position 23360: 0.00036708935816469557
Position 17786: 0.00036361989837231017
Position 19200: 0.0003542103934347289
Position 19570: 0.00035084063198846535
Position 3946: 0.00033391529299966035
Position 14363: 0.00029929725215364835
Position 17912: 0.000275803347721231
Position 17323: 0.0002729001706586353
Position 18395: 0.00027158020991729497
Position 11599: 0.0002477552726075515
Position 2888: 0.00023799233104904863
Position 148: 0.00022585076079654438
Position 13267: 0.00021421753663484742
Position 968: 0.00021403523164691604
Position 1131: 0.00020002728164600448
Position 1973: 0.00019283302672962093
Position 2293: 0.0001776477604187733
Position 2052: 0.0001773941222079317
Position 18068: 0.00017383799318012132
Position 18259: 0.0001636934955224874
Position 742: 0.00016114694933390644
Position 18255: 0.0001557871099917394
Position 17713: 0.00014885163161796298
Position 18399: 0.0001451888067532132
Position 328: 0.00014395081235395383
Position 1815: 0.0001412268518873544
Position 15076: 0.0001410057815409929
Position 14665: 0.00013678806865945805
Position 18693: 0.00013605302202535414
Position 18467: 0.00013110689200794272
Position 5543: 0.0001275065576924026
Position 543: 0.000125794844726938
Position 7761: 0.00011904129793510238
Position 551: 0.00011597031168027217
Position 18434: 0.000106097842823799
Position 20910: 0.00010138326589743278
Position 21116: 9.821164857266205e-05
Position 17814: 9.366121368516589e-05
Position 791: 8.823660217191503e-05
Position 18518: 8.759143803834019e-05
Position 949: 7.752094373259532e-05
Position 13210: 7.68152483547193e-05
Position 18019: 7.646138670408696e-05
Position 319: 7.092611317636553e-05
Position 414: 7.053160810943747e-05
Position 18949: 6.765046567594377e-05
Position 637: 6.518719188622655e-05
Position 14197: 6.502842617978713e-05
Position 711: 6.466330495353084e-05
Position 11161: 6.418502206804808e-05
Position 17959: 6.393117890048807e-05
Position 14384: 6.381802110655204e-05
Position 569: 6.0552486312869287e-05
Position 11727: 5.854639492482032e-05
Position 454: 5.546701250710211e-05
Position 2775: 4.788380296609902e-05
Position 788: 4.654044258328217e-05
Position 1901: 4.6405072467884795e-05
Position 2021: 4.581982637628394e-05
Position 14246: 4.5256032181671175e-05
Position 1921: 4.391670259140074e-05
Position 18218: 4.349000464850915e-05
Position 429: 4.265927093190184e-05
Position 14562: 4.2486528911829366e-05
Position 1422: 4.20991442827074e-05
Position 1694: 3.843991821097191e-05
Position 369: 3.8225173718401244e-05
Position 13785: 3.4977674310962727e-05
Position 352: 3.2802349997315915e-05
Position 13213: 2.99784363921204e-05
Position 1110: 2.9646027298529397e-05
Position 14502: 2.9226062266483447e-05
Position 885: 2.701878083851329e-05
Position 7641: 2.546383498398058e-05
Position 5693: 2.4629010481042935e-05
Position 674: 2.375578865324107e-05
Position 5616: 2.2491417256150244e-05
Position 1424: 2.241382381766929e-05
Position 434: 1.6620002376008143e-05
Position 18294: 1.6520323051188005e-05
Position 19330: 1.591799264303958e-05
Position 1787: 1.584057536724305e-05
Position 18160: 1.556890928454454e-05
Position 18852: 1.3775127475387769e-05
Position 18656: 1.3647538390973954e-05
Position 1002: 1.2555721855986473e-05
Position 5522: 1.2254450261933222e-05
Position 5715: 1.1110713435572986e-05
Position 1277: 1.0748963004454343e-05
Position 18174: 9.736363379467761e-06
Position 3839: 9.461451054729416e-06
Position 17984: 8.922946667177012e-06
Position 1793: 8.761568649800687e-06
Position 18562: 8.661389933913913e-06
Position 1284: 8.184277108774224e-06
Position 655: 8.114609604253779e-06
Position 471: 7.678634385195445e-06
Position 13924: 7.262973925916029e-06
Position 1231: 7.147989936218392e-06
Position 2626: 7.131019539433466e-06
Position 3004: 6.895889253636208e-06
Position 357: 6.588713121623074e-06
Position 927: 6.406189930946396e-06
Position 18264: 6.385560713919526e-06
Position 5131: 6.28472581990293e-06
Position 918: 6.096502471992177e-06
Position 5175: 5.883492587424336e-06
Position 15706: 5.463239074398394e-06
Position 753: 4.443026856181364e-06
Position 7583: 4.385442425393206e-06
Position 17830: 4.012382877102824e-06
Position 705: 3.581534019742256e-06
Position 381: 3.3174447033848056e-06
Position 604: 3.027513152691437e-06
Position 14417: 2.7582894808301315e-06
Position 5127: 2.5004871496364105e-06
Position 715: 1.7587377800570132e-06
Position 17698: 1.709140571965623e-06
Position 13862: 1.328457555144758e-06
Position 18417: 1.2643729210451122e-06
Position 891: 7.919503320571867e-07
Position 467: 7.760302145273515e-07
Position 1432: 7.518387121683103e-07
Position 134: 6.111749004632654e-07
Position 345: 3.852906398669018e-07
Position 18232: 3.7773129967576266e-07
Position 243: 2.932661279298787e-07
Position 2128: 2.6146354070445395e-07
Position 431: 2.592446452163422e-07
Position 150: 2.33373729591728e-07
Position 13765: 2.309672851344523e-07
Position 1037: 2.2016443952206337e-07
Position 17154: 1.7842741786491822e-07
Position 17720: 1.4886856974857022e-07
Position 5801: 8.852984632704024e-08
Position 5874: 8.352651859179019e-08
Position 17658: 8.265621949706683e-08
Position 7484: 5.937534718928639e-08
Position 476: 3.0764601661046337e-09
Position 488: 1.842556677182084e-09
Position 670: 1.3338177326929629e-09
Position 153: 1.0055566122747634e-09
Position 90: 6.153192128101118e-10
Position 87: 5.604382072458309e-10
Position 169: 2.3480473457519416e-10
Position 248: 1.9837876261430962e-10
Position 482: 1.54949627959076e-10
Position 479: 1.2874873475061013e-10
Position 174: 3.730969000022722e-11
Position 81: 3.53813908504284e-11
Position 84: 3.387593547515129e-11
Position 93: 3.3853463833178054e-11
Position 189: 1.4311928249941812e-11
Position 196: 1.4153905793668052e-11
Position 96: 3.099877759755655e-12
Position 209: 2.8153629867893585e-12
Position 186: 3.9683533721604615e-14
Position 109: 2.7050603846010313e-14
Position 171: 1.897939103888356e-14
Position 102: 1.516234069429404e-14
