Gene = Sertm1
Position 941: 0.0014065874251554201
Position 2522: 0.0011598793833530873
Position 1185: 0.0011533648320244353
Position 1928: 0.0011389021294773106
Position 4154: 0.0010915634171049598
Position 587: 0.0010525938864970798
Position 11878: 0.0009391233880399882
Position 764: 0.0009220346240147811
Position 6040: 0.0007842661921705235
Position 1501: 0.0007252387066611063
Position 2341: 0.0007114674929835302
Position 13269: 0.0007019100011320394
Position 919: 0.0006816652170991049
Position 841: 0.0005388836589631864
Position 2822: 0.0004876575733566026
Position 7968: 0.00048654544632333686
Position 10770: 0.00047308901152394103
Position 3626: 0.0004659393972069703
Position 895: 0.00046434498052084724
Position 11444: 0.00044943595831062447
Position 12446: 0.0004301939935642937
Position 1141: 0.0003816143243819604
Position 1373: 0.00037419864361443146
Position 13390: 0.0003239943982158266
Position 825: 0.0003096217177453173
Position 1046: 0.00029844849997164496
Position 2388: 0.00029633419073779024
Position 10524: 0.0002865710634311673
Position 785: 0.00020575116209191221
Position 1154: 0.00015273584469556182
Position 1741: 0.000152359143379826
Position 2808: 0.00015170078179924757
Position 6551: 0.00013457656475040952
Position 1020: 0.00011822552464663403
Position 1189: 0.00010205956988843833
Position 823: 7.733917685785972e-05
Position 1977: 6.812127993313419e-05
Position 7553: 6.190589038180377e-05
Position 6300: 5.8114624293257016e-05
Position 5275: 5.690935853660239e-05
Position 7743: 5.4994210032912106e-05
Position 755: 5.1106289154907905e-05
Position 540: 4.2626651893683086e-05
Position 7301: 4.212715913385021e-05
Position 7409: 3.2385665460862165e-05
Position 984: 3.180479090590778e-05
Position 1074: 2.7103545800631404e-05
Position 1067: 2.6701974524306545e-05
Position 6611: 2.6615769602735627e-05
Position 2070: 2.3501757047377973e-05
Position 4741: 1.8061290756110136e-05
Position 4719: 1.5757109925832317e-05
Position 242: 1.4238126839008972e-05
Position 830: 1.3993675669003298e-05
Position 503: 1.3873896274821276e-05
Position 948: 1.3477536498348442e-05
Position 6274: 1.199293301212617e-05
Position 2673: 1.1957616922581812e-05
Position 421: 1.1534883405500573e-05
Position 3646: 1.1033099169915109e-05
Position 979: 1.0015347434848411e-05
Position 432: 8.713026111461129e-06
Position 520: 8.67694578818069e-06
Position 4409: 7.970719319729408e-06
Position 2529: 6.960077933808535e-06
Position 720: 6.469299298217285e-06
Position 4759: 6.3987532712056995e-06
Position 6133: 6.069248800419075e-06
Position 486: 5.884269185405836e-06
Position 6339: 5.722971620086718e-06
Position 2273: 5.703005602347529e-06
Position 1052: 5.215723059861685e-06
Position 2964: 5.0780950182497266e-06
Position 2067: 3.0958432744842717e-06
Position 4574: 1.8622963746722294e-06
Position 408: 1.6172620599294294e-06
Position 262: 1.4084858591673297e-06
Position 1596: 1.3894304546502258e-06
Position 303: 1.181224307074131e-06
Position 1931: 1.0428219680119822e-06
Position 7255: 9.099445538182973e-07
Position 398: 9.098895757654776e-07
Position 1664: 8.173360682059679e-07
Position 364: 7.740644984186155e-07
Position 250: 5.908456373640886e-07
Position 482: 5.26701125187556e-07
Position 2132: 5.224318124685776e-07
Position 2018: 2.8902039030341203e-07
Position 376: 2.710804634111795e-07
Position 1058: 2.3576642037646433e-07
Position 369: 2.2800333307213547e-07
Position 125: 2.2177779055229925e-07
Position 216: 1.3356832823277132e-07
Position 388: 7.655131936729768e-08
Position 596: 7.034262865412877e-08
Position 1334: 4.042651143635109e-08
Position 491: 2.8861130008523598e-08
Position 2359: 2.7498977941782433e-08
Position 598: 1.7497671737987193e-08
Position 2083: 9.738451944987099e-09
Position 138: 6.871901282873837e-09
Position 1238: 4.638433621092105e-09
Position 190: 4.26539320950823e-09
Position 151: 2.2409659785673747e-09
Position 106: 1.305686047886623e-09
Position 133: 1.0508074120586994e-09
Position 220: 1.9263660390993373e-10
Position 102: 7.455304508165115e-11
Position 218: 7.142670864382741e-11
Position 161: 7.019216392349113e-11
Position 201: 2.6273471931349684e-11
Position 155: 9.665838918119373e-12
Position 192: 2.1768437690217682e-16
