Gene = Irgq
Position 7020: 0.007943819848793405
Position 3949: 0.007740765146772571
Position 5371: 0.007734852734783478
Position 4355: 0.006638709052521378
Position 7529: 0.006577320932258096
Position 6179: 0.006515360423527377
Position 1062: 0.00616172322258001
Position 5100: 0.005735892271230613
Position 5120: 0.0056732253254497215
Position 195: 0.005044487339157563
Position 1013: 0.00495830632632302
Position 1117: 0.004758122540747386
Position 4312: 0.004614310303227788
Position 7520: 0.004595352010093172
Position 4679: 0.0040731760815175665
Position 3247: 0.003964476541342113
Position 1458: 0.0038323792774731043
Position 2535: 0.003819225891888013
Position 4903: 0.0036559003112171177
Position 5394: 0.003647534945224305
Position 5664: 0.0035162054300643853
Position 5831: 0.003458327332553379
Position 1372: 0.003181375199051407
Position 5285: 0.0031781185322748554
Position 6232: 0.0030833292262733235
Position 1093: 0.00306035585016455
Position 4515: 0.0029217846838698104
Position 2005: 0.002859264910976216
Position 1881: 0.0026346244489469607
Position 6114: 0.0022589331717928172
Position 7433: 0.0020997178843276234
Position 7448: 0.0020977924184355646
Position 364: 0.0020781207845577865
Position 1054: 0.002034530661463298
Position 7339: 0.001973331910766805
Position 5337: 0.0018466429986816774
Position 3736: 0.001829654789992986
Position 318: 0.0018290306680674815
Position 7743: 0.0017245969412868962
Position 7169: 0.0015587495433553688
Position 4913: 0.001547617309308219
Position 6913: 0.001513452942467611
Position 1160: 0.0014838409900663559
Position 6662: 0.0013866864986038568
Position 2023: 0.0013758649007504999
Position 756: 0.0013670010491974767
Position 4327: 0.0012338029018662477
Position 1015: 0.0011500493113024944
Position 2312: 0.001120459207004277
Position 6354: 0.0010759605780668452
Position 519: 0.0010004240759013288
Position 990: 0.000995791273310064
Position 4087: 0.000966008829575896
Position 5840: 0.0009635487966244516
Position 5927: 0.0008782197472083147
Position 4961: 0.0008748639340570448
Position 4243: 0.0008276298369665514
Position 786: 0.0007843882543812155
Position 3784: 0.0007169632925415486
Position 1312: 0.0006782825102450538
Position 3177: 0.000662812469555645
Position 4682: 0.0006578200201410003
Position 1902: 0.0006533089077496639
Position 1180: 0.000652701599753488
Position 2863: 0.0006463805268102273
Position 3619: 0.0005663634439389959
Position 2815: 0.0005658670652524141
Position 822: 0.0005105434343052362
Position 569: 0.000504961857528903
Position 4820: 0.0005006592626063464
Position 4725: 0.00044508591922294577
Position 1000: 0.0004270882203134206
Position 1120: 0.0004267777186244857
Position 6324: 0.00042377025650789263
Position 392: 0.0004059883785309349
Position 1699: 0.0004002986715635144
Position 4434: 0.0003944055677948443
Position 1209: 0.0003916856424701721
Position 876: 0.00039151715174837913
Position 627: 0.0003842990252881007
Position 3415: 0.00035233257861885196
Position 2985: 0.00033795135675866684
Position 1069: 0.0003311939184592
Position 4806: 0.0003197845926854639
Position 150: 0.0002833531233447234
Position 4290: 0.00027183236918900734
Position 3042: 0.00025507403761586874
Position 966: 0.00024731623356368047
Position 592: 0.00023890297125707437
Position 2850: 0.00023141887894696737
Position 1951: 0.0002280110427544585
Position 918: 0.00022381871088899635
Position 2797: 0.00020328089859840548
Position 4271: 0.00018911580928455962
Position 2620: 0.00018759140805910007
Position 1191: 0.0001866334781455323
Position 534: 0.00017594167206203958
Position 802: 0.0001594873009894227
Position 988: 0.00015296196670447633
Position 370: 0.00014259740726413182
Position 4580: 0.0001417936734549437
Position 320: 0.00010554264169089636
Position 2512: 9.470838947672865e-05
Position 1785: 8.92275283279539e-05
Position 3742: 8.50608930526242e-05
Position 963: 8.493942713896964e-05
Position 3267: 8.014998400183284e-05
Position 3323: 7.526862036002377e-05
Position 1803: 7.158412396164662e-05
Position 1173: 5.412087810627804e-05
Position 171: 5.402575257390449e-05
Position 881: 5.322423701826793e-05
Position 1401: 5.239083249696304e-05
Position 385: 5.201122902075619e-05
Position 635: 4.71534758593128e-05
Position 1377: 4.1309594544592026e-05
Position 1075: 4.044308436108985e-05
Position 954: 3.952095330463516e-05
Position 401: 3.85371572393093e-05
Position 1215: 2.8252723728163323e-05
Position 2752: 2.573284857931347e-05
Position 1224: 2.1010692128691982e-05
Position 959: 2.0026423702327626e-05
Position 2764: 1.6670578221518647e-05
Position 4438: 1.607476771551484e-05
Position 3119: 1.5521178278651982e-05
Position 460: 1.4415229531965583e-05
Position 3106: 1.4119885257470048e-05
Position 839: 1.3728475302550527e-05
Position 3073: 1.335880229586249e-05
Position 2970: 1.3177660912609242e-05
Position 3049: 1.1259896252269749e-05
Position 2607: 9.036113414517532e-06
Position 587: 8.61100327572358e-06
Position 804: 6.408294161839976e-06
Position 632: 5.78987902003315e-06
Position 160: 4.491296534674086e-06
Position 536: 4.340243104675036e-06
Position 3288: 3.836289417075257e-06
Position 601: 3.190494920952126e-06
Position 611: 3.001831417384124e-06
Position 597: 2.729930213070664e-06
Position 264: 1.6176557247184164e-06
Position 845: 1.2430038486183057e-06
Position 1751: 1.1019626829862326e-06
Position 1182: 9.170105541291925e-07
Position 499: 9.136151346093038e-07
Position 268: 8.977053648765214e-07
Position 543: 8.868714108790588e-07
Position 1515: 8.093755747504594e-07
Position 541: 8.043398605749992e-07
Position 646: 7.790485298231189e-07
Position 468: 7.580033436909829e-07
Position 2517: 6.465946731424024e-07
Position 414: 6.048792295447263e-07
Position 1403: 5.872542452572168e-07
Position 1176: 5.319660744562865e-07
Position 338: 4.915102124595731e-07
Position 1431: 4.0546546037894876e-07
Position 2386: 3.3422364535801634e-07
Position 1570: 2.5620693877915697e-07
Position 244: 1.7749871992040885e-07
Position 3890: 1.3365639658163775e-07
Position 1434: 1.0909019183242156e-07
Position 472: 4.6701336476610534e-08
Position 439: 2.6593675818581195e-08
Position 847: 2.538627029634002e-08
Position 615: 2.3604011846021783e-08
Position 432: 1.2924492682543335e-08
Position 427: 1.2573748536811324e-08
Position 422: 1.1886928251688875e-08
Position 447: 1.0995450650623794e-08
Position 425: 1.9217250569550386e-09
Position 256: 3.283420282032095e-10
Position 277: 2.7712350158364405e-10
Position 237: 1.060384109780961e-10
Position 111: 1.649042281163544e-15
