Gene = Cenpc1
Position 3019: 0.0006322167613258578
Position 19899: 0.0006117133491124458
Position 49392: 0.0006055836283045512
Position 48588: 0.0006049217775512709
Position 34279: 0.0005891596694181805
Position 36623: 0.0005843427835674752
Position 48175: 0.0005799732490831092
Position 120: 0.0005783885141699334
Position 266: 0.0005761134805297636
Position 48269: 0.0005618696515381617
Position 53166: 0.0005529530910869157
Position 1079: 0.0005448401859696738
Position 49691: 0.0005257122547288499
Position 19131: 0.0005181139420764713
Position 4497: 0.0005050580008838446
Position 32497: 0.00042280588567775943
Position 795: 0.0004199220157579027
Position 5830: 0.0004116987998143437
Position 854: 0.0004107508957306621
Position 1868: 0.0004046062419526431
Position 44718: 0.00039903233493751556
Position 19483: 0.00036294109557360527
Position 126: 0.00034206455821986757
Position 47063: 0.0003295854159267336
Position 709: 0.00030612969266584887
Position 3311: 0.0003049667002003752
Position 1528: 0.00029237165321372046
Position 329: 0.0002823723821843022
Position 37790: 0.00025778134894539054
Position 1720: 0.0002566086963028532
Position 4310: 0.0002414042319182425
Position 424: 0.00022863282583296166
Position 1294: 0.00022143890567195474
Position 3404: 0.00019035880230884497
Position 3458: 0.00018309727531725008
Position 49159: 0.0001796481340209027
Position 402: 0.0001781800875428094
Position 493: 0.00017375206067632074
Position 48970: 0.00017100910144664318
Position 1135: 0.0001691238735287026
Position 260: 0.0001673243131529445
Position 151: 0.00016250149342849265
Position 2489: 0.00016057867424711333
Position 88: 0.0001593283336084332
Position 849: 0.00015742733145220796
Position 1398: 0.00015655151477492844
Position 290: 0.00014601351839819515
Position 2516: 0.00014583633585015538
Position 429: 0.00013686980200192873
Position 33576: 0.00013372692686015517
Position 4241: 0.00012894417800028078
Position 2545: 0.00012894020380356267
Position 45497: 0.00011604406869637808
Position 4956: 0.00010643671855581799
Position 302: 0.00010059652891083541
Position 3389: 8.18885643877295e-05
Position 3358: 7.762849596215009e-05
Position 50775: 6.983267014931845e-05
Position 641: 6.241316484983096e-05
Position 4322: 5.540669390709463e-05
Position 4346: 5.361755070781514e-05
Position 13523: 5.051258938044059e-05
Position 115: 4.672483673359357e-05
Position 13433: 4.4279102902703096e-05
Position 37207: 4.019594333354511e-05
Position 14295: 2.142792764376848e-05
Position 52: 1.740509034014277e-05
Position 502: 1.2233604206820831e-05
Position 526: 1.0587629453697531e-05
Position 113: 6.6648044303656034e-06
Position 97: 6.314644846771692e-06
Position 196: 4.5741016454864424e-06
Position 44765: 4.45129420017447e-06
Position 59: 2.8990916557098054e-06
Position 225: 2.8608988471786915e-06
Position 47409: 2.8273428294834405e-06
Position 520: 1.927920568003317e-06
Position 1476: 1.2100405017377442e-06
Position 409: 1.0291648307882833e-06
Position 17243: 9.621772613609746e-07
Position 1058: 9.331173312177003e-07
Position 545: 9.23965187119738e-07
Position 487: 7.399732342541724e-07
Position 14646: 5.437577082009337e-07
Position 16887: 5.017337737559088e-07
Position 49684: 4.4972415126316096e-07
Position 485: 4.1321464235729505e-07
Position 445: 3.852992988068197e-07
Position 49419: 3.7322302007842355e-07
Position 215: 2.6379225497018675e-07
Position 49455: 2.1213805862949317e-07
Position 513: 1.9173324676383375e-07
Position 479: 1.0390977552192786e-07
Position 418: 1.0019632375066717e-07
Position 36419: 5.001494922077645e-08
Position 928: 2.655695076204468e-08
Position 246: 2.337153988297844e-08
Position 788: 2.0214971500712228e-08
Position 438: 1.9761169416964315e-08
Position 939: 1.2430991283456819e-08
Position 921: 1.2341388700812248e-08
Position 1181: 9.534649690463368e-09
Position 942: 9.139163734026633e-09
Position 617: 7.844700694640413e-10
Position 496: 2.2709927313095586e-10
Position 651: 1.0751222716052868e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13341: 0.9975382104461665
Position 20081: 0.9956231359988503
Position 43099: 0.9828685266698247
Position 44631: 0.9627247106041447
Position 47098: 0.9179696440787303
Position 31871: 0.8795887101095928
Position 17899: 0.8552806332660084
Position 33111: 0.8179128774467948
Position 29993: 0.7749538767542306
Position 7336: 0.6845228797403896
Position 19002: 0.6179507047617789
Position 3535: 0.6004300075654012
Position 49226: 0.5141384159724528
Position 27720: 0.4900990904378119
Position 52072: 0.4779216616019212
Position 4686: 0.37673292202635805
Position 53255: 0.32047595815364377
Position 36392: 0.2984910878120911
Position 27995: 0.22118649968096787
Position 18781: 0.15897127144519252
Position 27576: 0.15841002624290543
Position 32914: 0.1474056249298328
Position 16683: 0.14257167044142993
Position 51159: 0.1351031241100109
Position 27669: 0.1309516323871726
Position 41607: 0.1285479199082829
Position 7255: 0.12540622193965748
Position 46830: 0.12114913759981252
Position 53019: 0.12000497514568023
Position 5240: 0.11041069209187668
Position 53044: 0.09934015409174148
Position 18712: 0.09740473243520828
Position 19007: 0.07575219403035215
Position 4943: 0.07309300824593229
Position 27971: 0.07070205434414134
Position 10600: 0.0663552974040022
Position 37747: 0.05998074323624695
Position 44975: 0.05888455635458249
Position 47081: 0.05716007774109476
Position 617: 0.05646264110904514
Position 5289: 0.050629003770799
Position 49818: 0.049312166920041284
Position 44344: 0.04880145791601006
Position 31293: 0.04807275756340598
Position 9201: 0.045716662348659724
Position 4747: 0.045360812232392675
Position 46570: 0.04382061999259545
Position 39599: 0.04315219046190663
Position 5314: 0.0415642228688371
Position 1622: 0.03992653947076945
Position 48033: 0.03971743142380978
Position 599: 0.03898955166602484
Position 52163: 0.03725034465506366
Position 7642: 0.03716091182975686
Position 46758: 0.03646016084237557
Position 4145: 0.03605816931404105
Position 3259: 0.03536804360119191
Position 6435: 0.03527066432093913
Position 12221: 0.03442474092703825
Position 6431: 0.033587402679034345
Position 44283: 0.033166459172433535
Position 5029: 0.030173388640248437
Position 50664: 0.029198260705006626
Position 48077: 0.028269149907993545
Position 34518: 0.028153686248126093
Position 17924: 0.02791096508245464
Position 19974: 0.02740843892217336
Position 39456: 0.02734004303013692
Position 45898: 0.026775483641527913
Position 7617: 0.026633148696326856
Position 52532: 0.026148295975085476
Position 3519: 0.025933397146949675
Position 3835: 0.025329156521892535
Position 14597: 0.025183649020903098
Position 7726: 0.02247449381166883
Position 17906: 0.022343771939571492
Position 30589: 0.021607302830384093
Position 37472: 0.021005534261631365
Position 19100: 0.020289385502645755
Position 45837: 0.020196930845499707
Position 17930: 0.019930746066617464
Position 43803: 0.019482260831483474
Position 33123: 0.01905342611876312
Position 10799: 0.018958261520976863
Position 32225: 0.018497061028457745
Position 31072: 0.01695856923603192
Position 30334: 0.01656419060661404
Position 4178: 0.015857296581471857
Position 3377: 0.014621565870518367
Position 49032: 0.01285408943412471
Position 46477: 0.012817450531163
Position 44667: 0.012368670522560108
Position 7662: 0.01150949381557691
Position 33313: 0.01125787029398096
Position 47477: 0.011166246879271223
Position 37697: 0.011082503677227074
Position 32918: 0.010548314043271497
Position 16506: 0.010363973689683132
Position 43956: 0.010093086499736656
Position 15730: 0.009929252003958713
Position 15888: 0.009757079632331928
Position 51937: 0.009698177541640427
Position 37349: 0.008854739172745206
Position 46811: 0.008852257317633233
Position 7513: 0.00796130586819762
Position 4912: 0.007959547018425044
Position 4707: 0.007744327769086246
Position 52923: 0.007639460436494175
Position 4775: 0.007544344403460273
Position 5377: 0.007455555121968876
Position 4843: 0.0071839752895646505
Position 39514: 0.006939055279164441
Position 2099: 0.00686126131376388
Position 50091: 0.006520523348353906
Position 51375: 0.006346803926461433
Position 50612: 0.006068733345036021
Position 44410: 0.006055303447662069
Position 47148: 0.005870040895751366
Position 30255: 0.005725067603180863
Position 7696: 0.005705247292051154
Position 2046: 0.005453742084682921
Position 16540: 0.005282110455380258
Position 6595: 0.005232388550792715
Position 48798: 0.005224478027533347
Position 3481: 0.005144698946883226
Position 18153: 0.005060598190692136
Position 31713: 0.005034412381278902
Position 51301: 0.005023216957889728
Position 45621: 0.005007792472284706
Position 50347: 0.004892134797214888
Position 46609: 0.004768333539617703
Position 16552: 0.00470245969070398
Position 48620: 0.004455383413643316
Position 50331: 0.004371050724114497
Position 45130: 0.004304144424149043
Position 32290: 0.004258541627091721
Position 17835: 0.00412832000286683
Position 51232: 0.004110919002679131
Position 45113: 0.004045995617354449
Position 19418: 0.003879465312687641
Position 36232: 0.0038480764700311544
Position 2473: 0.003727352244963137
Position 19952: 0.0036631641524349817
Position 44155: 0.003458641710693624
Position 18631: 0.003394052963656917
Position 49458: 0.00334923306388475
Position 17812: 0.003334168549094038
Position 11565: 0.0033277850145839406
Position 45757: 0.0032777712084043485
Position 49334: 0.0031860131825483247
Position 34573: 0.0031808406862363103
Position 47360: 0.0031198469878692286
Position 19463: 0.0031142648615948283
Position 52442: 0.0030794105943133545
Position 33272: 0.0029821180721881775
Position 17945: 0.002968831005429427
Position 46727: 0.00291212117162567
Position 47945: 0.0028672963097732098
Position 33951: 0.0028542911484666913
Position 37920: 0.0028519858009563174
Position 52280: 0.0028113845911017133
Position 17940: 0.0027871822605457213
Position 46514: 0.002785186285007534
Position 44087: 0.0027575740805972815
Position 43842: 0.0027373376005031817
Position 2416: 0.00273190953933084
Position 43394: 0.0027263448472649586
Position 18187: 0.002672862482079615
Position 37542: 0.002438468623092666
Position 46772: 0.002425504592679023
Position 47100: 0.0023529885623540044
Position 1014: 0.0023506608725836885
Position 50243: 0.0022972593817348966
Position 34007: 0.002284333942734655
Position 52205: 0.0021919298168032167
Position 42978: 0.0021138061780839887
Position 16641: 0.002088778224561169
Position 45858: 0.0020433902454293986
Position 43273: 0.001999378618773583
Position 48111: 0.001952150915333955
Position 10674: 0.001946022089049975
Position 51432: 0.0019373962772161754
Position 50818: 0.0019353145079995283
Position 1276: 0.0018653375840124657
Position 44596: 0.0018539233565072408
Position 52305: 0.0017081807556603274
Position 52720: 0.0017058914584330536
Position 48678: 0.0016799790170241914
Position 44048: 0.0016724397774707568
Position 50003: 0.0016537055211097978
Position 52757: 0.001639635319533836
Position 17850: 0.0015863095610015763
Position 2442: 0.0015844637179610681
Position 36332: 0.0015105514554660513
Position 2346: 0.0014958887479364473
Position 37713: 0.0014661302298007682
Position 208: 0.0014374555158502681
Position 52338: 0.0013704494930285131
Position 16695: 0.001364163766145154
Position 33911: 0.0013056159529725709
Position 7763: 0.0012610819216928495
Position 35344: 0.001233969728992894
Position 19490: 0.0012228325938359835
Position 47573: 0.001155262479686707
Position 47557: 0.0011393574136829411
Position 47420: 0.0011368234522597536
Position 1216: 0.0011362397484058566
Position 35471: 0.0011337040406441442
Position 50902: 0.0011093986280246084
Position 50499: 0.0010507953241883426
Position 47937: 0.0010247963521754823
Position 7178: 0.0009998556691726815
Position 35386: 0.000998899665924854
Position 1341: 0.0009988191210231093
Position 46054: 0.0009800035118768273
Position 32262: 0.0009626212094340351
Position 48488: 0.0008631839984958253
Position 44580: 0.0008426804572959119
Position 49190: 0.0008397511603793695
Position 1317: 0.0008373419265939213
Position 44122: 0.0008367270821828207
Position 2419: 0.0008306126896059658
Position 51348: 0.0008117214728515219
Position 4831: 0.0007764119232314454
Position 4110: 0.0007420064893921231
Position 34107: 0.0007363751939605503
Position 574: 0.0007244760040475576
Position 45014: 0.0007118606790674048
Position 20049: 0.0006866380608694948
Position 49419: 0.0006814116983963436
Position 45695: 0.0006790516357031006
Position 3874: 0.0006676550564538796
Position 35513: 0.0006622159145175224
Position 49060: 0.0006325672856692305
Position 19676: 0.0006117133491124463
Position 36311: 0.0005813934438795421
Position 3211: 0.0005622934876330725
Position 4606: 0.0005317077291478246
Position 4071: 0.000511623968688948
Position 4789: 0.0004963825956008877
Position 3579: 0.000472909851690769
Position 47106: 0.00046391308510843206
Position 3292: 0.0004585023307656789
Position 49063: 0.0004581214735718555
Position 48484: 0.0004415880016317661
Position 2170: 0.000430718604399317
Position 32366: 0.00042280588567775894
Position 19273: 0.00041778951744836064
Position 35518: 0.00041360621093376076
Position 48083: 0.00041158277809019
Position 2846: 0.0003965981081515305
Position 33346: 0.0003880088325389674
Position 33275: 0.00034560101297954405
Position 18946: 0.00033157623372571785
Position 47978: 0.00032993255406529843
Position 18787: 0.0002988425058225552
Position 2054: 0.0002973456022497807
Position 33398: 0.0002934356383053314
Position 34151: 0.00029056797643835176
Position 47950: 0.0002848991379777918
Position 1017: 0.0002624384919874003
Position 496: 0.00026124000578795853
Position 50918: 0.0002596313110321381
Position 5697: 0.00024587131664046276
Position 47051: 0.00024184674966268885
Position 49267: 0.00023708386653046036
Position 2890: 0.0002335968758255935
Position 942: 0.000226264830250479
Position 18560: 0.00021692599506213385
Position 1171: 0.00021604788058735702
Position 47836: 0.0002107964144722861
Position 464: 0.00020418406056497062
Position 1569: 0.00019805298890744868
Position 50563: 0.00019527882449634537
Position 48202: 0.00019355953353247031
Position 33819: 0.0001932445091337559
Position 456: 0.00019025550821049088
Position 1695: 0.00018936166308736055
Position 1929: 0.00018840015342498547
Position 50454: 0.0001867305801167456
Position 4665: 0.00018424935589990703
Position 1160: 0.00017559053212601514
Position 4225: 0.0001671234979890292
Position 45816: 0.00016484481253736534
Position 985: 0.00016112452524006307
Position 2080: 0.00015980418759445634
Position 46359: 0.0001492191180082233
Position 476: 0.0001442590382038002
Position 43455: 0.0001417278030269252
Position 45926: 0.0001384243114008586
Position 772: 0.0001329318927155219
Position 17377: 0.00013152994895631847
Position 48319: 0.00013125359063964793
Position 49153: 0.00012946731487441528
Position 45329: 0.0001266356917927024
Position 49741: 0.00012658471056689873
Position 35535: 0.00012476569784125761
Position 48529: 0.00012009160775412002
Position 5775: 0.00011959161131743482
Position 3404: 0.00011629638982932309
Position 18321: 0.00010848108799047501
Position 34655: 0.0001062206040223462
Position 47579: 0.00010380138602218375
Position 981: 0.00010089542960344627
Position 46948: 9.673466873340921e-05
Position 225: 8.7066011073707e-05
Position 47481: 7.923314966456781e-05
Position 48817: 7.660988952988115e-05
Position 3948: 7.144432049344799e-05
Position 3558: 6.985578040513037e-05
Position 1356: 6.667595913638068e-05
Position 3187: 6.182799818403784e-05
Position 48364: 5.8415029227955684e-05
Position 48258: 5.4809482224057e-05
Position 849: 5.20445138854475e-05
Position 647: 5.105034927431797e-05
Position 651: 4.9994798295929336e-05
Position 5732: 4.623587185644644e-05
Position 2058: 4.56008707172433e-05
Position 576: 4.5171373338443526e-05
Position 46644: 4.297427745978757e-05
Position 37076: 4.0195943333545105e-05
Position 892: 3.934087235274578e-05
Position 45780: 3.753755403984486e-05
Position 1945: 3.532338306993719e-05
Position 1058: 3.518933316419821e-05
Position 889: 3.5064289121026926e-05
Position 35120: 3.341257003924151e-05
Position 2275: 3.294502018369299e-05
Position 707: 3.172544997740972e-05
Position 20095: 3.14812857823458e-05
Position 743: 2.9673460171189218e-05
Position 34405: 2.9386995793817094e-05
Position 34172: 2.5865805706522764e-05
Position 33486: 2.2675767660247837e-05
Position 47862: 2.253171733040999e-05
Position 7571: 1.9956587528951068e-05
Position 47460: 1.6316730150958752e-05
Position 44536: 1.3678657678905263e-05
Position 14172: 1.2829069184234922e-05
Position 49579: 9.862136812243771e-06
Position 14020: 8.598858459533561e-06
Position 45874: 7.690026545228171e-06
Position 44888: 7.3817500441393e-06
Position 45222: 5.212725876932293e-06
Position 45167: 5.0620402979997165e-06
Position 3223: 4.539699391518651e-06
Position 34192: 4.4496902923374485e-06
Position 3719: 4.1484294043865286e-06
Position 3992: 3.817146158750664e-06
Position 44983: 2.457471828557518e-06
Position 44684: 2.0918602967521574e-06
Position 2861: 2.021777348734084e-06
Position 17999: 2.0160908565406234e-06
Position 3547: 1.7877081220473573e-06
Position 911: 1.1948171502883132e-06
Position 533: 1.1010949860606069e-06
Position 1627: 1.0343625276399134e-06
Position 1983: 1.0244309158947826e-06
Position 17149: 9.621772613609746e-07
Position 47982: 8.863652577745196e-07
Position 33873: 7.465375382449254e-07
Position 44509: 7.254393926322146e-07
Position 1418: 3.4693331453849463e-07
Position 1469: 2.8730837236816146e-07
Position 990: 2.633127743881012e-07
Position 1589: 2.3976311191597675e-07
Position 1387: 1.8692718671331525e-07
Position 1281: 1.2855380155213284e-07
Position 47386: 1.2745408915146215e-07
Position 1445: 1.1734163349516208e-07
Position 260: 1.1700240074036445e-07
Position 1668: 1.1425590387499704e-07
Position 1629: 9.31164146951535e-08
Position 134: 7.998449746494583e-08
Position 1181: 7.180696126788467e-08
Position 1144: 7.12122149086241e-08
Position 1033: 6.509710932373225e-08
Position 47404: 6.139616479353935e-08
Position 409: 2.6752321104888437e-08
Position 1875: 9.919823615918676e-09
Position 113: 9.301540767375499e-09
Position 120: 6.12408333531422e-09
Position 502: 5.2296955056909506e-09
Position 398: 2.575322210763893e-09
Position 387: 2.0701936761993687e-09
Position 368: 1.3350897345445043e-09
Position 1221: 9.022556037355128e-10
Position 349: 6.665811895773388e-10
Position 754: 4.578207175636092e-10
Position 779: 4.3650736361438637e-10
Position 377: 3.730276696589921e-10
Position 709: 3.484508557463794e-10
Position 676: 3.422333776644603e-10
Position 358: 1.3425106934225843e-10
Position 33278: 3.1352487627266476e-12
