Gene = Pde6d
Position 2214: 2.9232518173207166e-05
Position 5498: 2.8849675745821727e-05
Position 6031: 2.625124582341688e-05
Position 891: 2.6162459421464045e-05
Position 6320: 2.4253896864687568e-05
Position 1730: 2.27689960699127e-05
Position 2411: 2.1825424308991123e-05
Position 3459: 2.179824127787272e-05
Position 2379: 2.0699831937590086e-05
Position 5659: 2.0614615465914533e-05
Position 7450: 1.9412537268548786e-05
Position 3376: 1.8916303867362313e-05
Position 2008: 1.8817019153991083e-05
Position 8677: 1.879404840859961e-05
Position 4919: 1.8081057294578545e-05
Position 2372: 1.803405123556759e-05
Position 6569: 1.7959235514129014e-05
Position 6394: 1.769374784473469e-05
Position 2365: 1.5959626020804572e-05
Position 2670: 1.5599278685134625e-05
Position 1862: 1.4031939088282714e-05
Position 5111: 1.3883085955300383e-05
Position 2128: 1.3787994244855264e-05
Position 6906: 1.3110432318957863e-05
Position 629: 1.2905777246334083e-05
Position 7910: 1.2450123454037553e-05
Position 4620: 1.211687062315863e-05
Position 7931: 1.181265887842424e-05
Position 4956: 1.1784844895068892e-05
Position 1281: 1.170565503545548e-05
Position 2186: 1.0904845329562011e-05
Position 7763: 1.0645724916743214e-05
Position 3819: 1.062146484893363e-05
Position 6152: 1.0543096464331047e-05
Position 7638: 1.0182692295343202e-05
Position 4804: 9.058997850352782e-06
Position 648: 8.768959469601349e-06
Position 1398: 8.070263486296885e-06
Position 323: 8.055781566443954e-06
Position 3430: 7.767481217458898e-06
Position 1366: 7.663885991028257e-06
Position 5884: 7.060956792747819e-06
Position 1793: 6.33937106287318e-06
Position 1413: 6.311549928461651e-06
Position 620: 5.966123980288395e-06
Position 3396: 5.958331755097495e-06
Position 6123: 4.40392299592451e-06
Position 4848: 4.395469197253126e-06
Position 4554: 4.049529367662928e-06
Position 653: 3.8949546227869435e-06
Position 3642: 3.710734386491812e-06
Position 587: 3.609488703677225e-06
Position 5701: 3.4230191954992755e-06
Position 4373: 3.3773595198104897e-06
Position 803: 3.2505369833077453e-06
Position 5185: 2.343765972385561e-06
Position 5329: 2.2692874196617934e-06
Position 2160: 2.1144481044203033e-06
Position 5143: 2.0793940044858117e-06
Position 5013: 1.8788414430626006e-06
Position 3243: 1.7256840208488074e-06
Position 4608: 1.6225125136968207e-06
Position 4215: 1.5122123139453413e-06
Position 4353: 1.4736434880977573e-06
Position 3522: 9.800777937742391e-07
Position 3282: 7.896266887129206e-07
Position 1237: 7.63671890642941e-07
Position 1196: 7.305515387191296e-07
Position 486: 6.807743409802946e-07
Position 149: 5.626404086262695e-07
Position 1192: 4.5893275936055783e-07
Position 314: 3.362145984291778e-07
Position 550: 3.210324081784126e-07
Position 521: 3.047247654660037e-07
Position 3993: 2.4461547930353737e-07
Position 1318: 2.1935297195320233e-07
Position 523: 1.454268219921815e-07
Position 595: 1.4489866983083582e-07
Position 164: 1.365659369480267e-07
Position 589: 1.058964989743086e-07
Position 204: 1.0207987690384529e-07
Position 492: 8.518127319778727e-08
Position 265: 8.087902280986623e-08
Position 576: 5.676824526553316e-08
Position 209: 5.6582392572917524e-08
Position 604: 4.7639451316334e-08
Position 187: 4.2824026253887275e-08
Position 495: 3.432156134808351e-08
Position 563: 3.3586197525885005e-08
Position 262: 3.335056144025179e-08
Position 558: 2.3711663193250606e-08
Position 360: 2.3138154460190685e-08
Position 160: 1.5989423587187354e-08
Position 339: 1.5539440675745107e-08
Position 342: 1.502439174178256e-08
Position 632: 1.4873256763081976e-08
Position 667: 1.4344914693024258e-08
Position 518: 1.420739936666726e-08
Position 215: 1.150349166813956e-08
Position 304: 9.442500448794005e-09
Position 410: 8.226258525092292e-09
Position 793: 7.02634954684942e-09
Position 664: 6.113775275498075e-09
Position 479: 5.947184805690567e-09
Position 566: 5.605780453606324e-09
Position 436: 5.501608718494318e-09
Position 390: 4.971685880738358e-09
Position 416: 4.896182242438431e-09
Position 902: 4.694638200937722e-09
Position 365: 4.496278461423066e-09
Position 975: 4.4151621477103506e-09
Position 223: 4.011222358916295e-09
Position 608: 3.6216757736453914e-09
Position 815: 3.4307578418930803e-09
Position 297: 2.261577615582837e-09
Position 599: 2.2372214745109658e-09
Position 1138: 2.0212211723204445e-09
Position 813: 1.8063994353138135e-09
Position 1120: 1.5870911834263378e-09
Position 681: 1.4465003998553183e-09
Position 451: 1.4295144540794934e-09
Position 1440: 1.0872816404495152e-09
Position 432: 1.0834804253104824e-09
Position 300: 6.814736704647528e-10
Position 172: 6.503258824360527e-10
Position 685: 4.893675766849575e-10
Position 1107: 4.0131808576937435e-10
Position 235: 3.806949092740136e-10
Position 280: 3.109975890665148e-10
Position 428: 2.371445193525916e-10
Position 671: 2.2300121150051162e-10
Position 354: 2.0792981710610573e-10
Position 237: 1.0782969593250122e-10
Position 896: 1.0677526800178976e-10
Position 283: 9.002352982667714e-11
Position 1148: 5.163253984322853e-11
Position 801: 3.7704650428597585e-11
Position 1127: 2.384880127102223e-11
Position 1110: 2.1920894137799287e-11
Position 1173: 1.7600624143347464e-11
Position 1705: 8.397044001142061e-12
