Gene = Hddc3
Position 2192: 0.00044635127060503637
Position 1251: 0.00043423169648125357
Position 4282: 0.00041634297556919785
Position 1080: 0.00038494302099356106
Position 2488: 0.0003841106934104071
Position 1802: 0.00038171682940774793
Position 1286: 0.00038133627782791727
Position 1037: 0.00037404631597364287
Position 1985: 0.000345469001634353
Position 2465: 0.0003413862837590053
Position 2864: 0.000327409908536426
Position 800: 0.0003269136089354797
Position 359: 0.00030912136707665936
Position 3186: 0.00029115926274667623
Position 2435: 0.00028982501536058873
Position 1752: 0.0002800593157251573
Position 1083: 0.0002590633991824953
Position 3208: 0.0002498705854098722
Position 1660: 0.00023677976355117414
Position 3290: 0.0002213606233641215
Position 1069: 0.00021428816877795543
Position 1599: 0.00019661176941036495
Position 1759: 0.00018541614074638987
Position 366: 0.00018464428822954318
Position 841: 0.00017682123033054283
Position 1731: 0.00016709590509484895
Position 1843: 0.00016109545154025076
Position 240: 0.00015919918344928222
Position 1809: 0.00015602792858236802
Position 1001: 0.0001485942873238216
Position 804: 0.00014736336869151348
Position 177: 0.0001454817063777371
Position 815: 0.00013736941443683585
Position 695: 0.0001299192713910609
Position 1292: 0.00010890500988857577
Position 949: 0.00010696688914309019
Position 2652: 9.997290042014704e-05
Position 1702: 9.280963737735285e-05
Position 532: 5.853216372953684e-05
Position 1198: 5.826410078672111e-05
Position 1945: 3.9085336896695026e-05
Position 1443: 3.430182188855934e-05
Position 2038: 2.9523207742811474e-05
Position 1915: 2.9146642198573357e-05
Position 1636: 2.867855329632548e-05
Position 1877: 1.4349435247161049e-05
Position 715: 1.2353536499695518e-05
Position 381: 1.2302644895324827e-05
Position 1596: 9.735825205656258e-06
Position 1934: 4.60717914950646e-06
Position 559: 4.541295040410099e-06
Position 721: 4.086038112301821e-06
Position 103: 3.84265648121774e-06
Position 80: 3.3363305628464064e-06
Position 89: 2.492455894355779e-06
Position 448: 2.21151328830224e-06
Position 1382: 2.0243680823259926e-06
Position 1308: 1.7794347185491721e-06
Position 1603: 1.679000518739505e-06
Position 1526: 1.330951465220173e-06
Position 702: 1.1844160158347772e-06
Position 277: 1.0475558669076264e-06
Position 1086: 9.911090823099044e-07
Position 100: 9.80351325328318e-07
Position 132: 9.177783041693799e-07
Position 1145: 9.100217129182253e-07
Position 257: 8.338159754378186e-07
Position 108: 7.896167540134308e-07
Position 264: 6.679117600626727e-07
Position 433: 6.617666542950768e-07
Position 551: 6.579172593922344e-07
Position 1344: 5.45956436360601e-07
Position 125: 3.7719205673092813e-07
Position 1148: 2.1205003662190778e-07
Position 249: 1.2636427096388186e-07
Position 201: 1.2400207731232054e-07
Position 452: 1.1208189534552762e-07
Position 1516: 8.263591637888043e-08
Position 496: 5.3513698416697675e-08
Position 275: 2.6304663271950722e-08
Position 284: 2.411827050935078e-08
Position 86: 7.023852451454047e-09
Position 151: 6.899626681774358e-09
Position 208: 2.253922924133026e-09
Position 137: 1.0483582568293201e-09
Position 500: 9.373543825407458e-10
Position 204: 3.4472211590638133e-10
Position 206: 2.525083298701623e-10
Position 214: 1.0910808897498961e-10
Position 225: 9.128133835721212e-11
