Gene = Csn2
Position 1038: 1.571556868459129e-05
Position 1729: 1.2349105562045975e-05
Position 1274: 9.966173801425087e-06
Position 837: 7.410157396969313e-06
Position 1241: 6.3280118637029575e-06
Position 408: 6.293296836277367e-06
Position 758: 4.228096258215864e-06
Position 165: 3.862548021384707e-06
Position 742: 3.508448183083596e-06
Position 570: 3.324057558656157e-06
Position 885: 3.046002092637853e-06
Position 896: 2.78013757484452e-06
Position 197: 2.7644787475889323e-06
Position 760: 2.7213637102478064e-06
Position 1696: 2.539681986955216e-06
Position 1454: 2.5199492500996894e-06
Position 1313: 2.300075114925054e-06
Position 1371: 2.2887437888853576e-06
Position 849: 2.263235713492887e-06
Position 173: 2.2346299087279556e-06
Position 46: 2.214910070190237e-06
Position 933: 2.1614739797746346e-06
Position 5381: 2.143670243679064e-06
Position 898: 1.9139442473366834e-06
Position 238: 1.910869948575686e-06
Position 1320: 1.6097337552667728e-06
Position 3764: 1.3366167010329663e-06
Position 1207: 1.270346265938759e-06
Position 1385: 1.2076769506618124e-06
Position 1329: 1.201267942505966e-06
Position 621: 1.0957760930561574e-06
Position 3622: 1.0198880210520572e-06
Position 1408: 9.19092186040569e-07
Position 1169: 8.324896584175504e-07
Position 1262: 6.851126279938952e-07
Position 3677: 1.7593755448216643e-07
Position 648: 4.294043277831436e-08
Position 1579: 4.2105830918524664e-08
Position 1605: 3.708263929250202e-08
Position 3627: 2.401373255623023e-08
Position 1483: 1.487117989626135e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3452: 0.9380881186765021
Position 1539: 0.5504085267308416
Position 4628: 0.3511209073291711
Position 790: 0.16222427231059436
Position 6676: 0.1350566576287894
Position 6125: 0.1025005384536605
Position 1785: 0.09140552648290289
Position 4997: 0.07781642833651778
Position 5042: 0.06826639285964954
Position 4406: 0.06009195871736216
Position 5018: 0.046917677331137234
Position 3756: 0.04341007644707881
Position 6649: 0.03988071260159415
Position 3557: 0.03555043382539039
Position 5752: 0.03161687451245946
Position 3866: 0.029193320126002557
Position 2349: 0.019090338201084894
Position 5457: 0.018339586659370473
Position 2489: 0.01667161495228414
Position 2156: 0.013898151573987274
Position 5067: 0.012383493244551316
Position 5936: 0.011545154536198369
Position 6010: 0.011109561124482942
Position 3158: 0.010896086169912656
Position 3560: 0.010890560891242188
Position 5878: 0.010523077660590274
Position 2253: 0.008435972340262138
Position 2184: 0.0076429142483212245
Position 6154: 0.0061676642677504275
Position 6029: 0.005805486885092094
Position 5407: 0.005663286173979432
Position 912: 0.005309995054970342
Position 687: 0.0052146331207733945
Position 5881: 0.005139049567990125
Position 3517: 0.005057096139544929
Position 4931: 0.004985703641385046
Position 6485: 0.0034101933756366474
Position 7000: 0.0033788642789258955
Position 4377: 0.003211360035449595
Position 4976: 0.0031074471206636338
Position 4319: 0.003055946036752457
Position 1098: 0.0029365664625562826
Position 618: 0.002705149004542246
Position 5532: 0.0027006443496804073
Position 2373: 0.002625153031335934
Position 3677: 0.002321096073356399
Position 5380: 0.0022285389875474093
Position 1953: 0.002222876338175644
Position 6975: 0.001988213386767236
Position 4809: 0.0019785397687775656
Position 6859: 0.0019246431830437943
Position 2255: 0.001902094496427249
Position 2700: 0.001619876316060985
Position 1225: 0.0014408521860812189
Position 1748: 0.0013596688367432986
Position 361: 0.001343216706306138
Position 5802: 0.0012382458161452757
Position 4955: 0.0012347483840007667
Position 5093: 0.001190127221033788
Position 3730: 0.001140578216406333
Position 4489: 0.0010539001219318452
Position 4581: 0.000973402151451534
Position 716: 0.0009411113432419073
Position 1329: 0.0008892598228256574
Position 3957: 0.0008608330284490128
Position 4357: 0.000853144867091714
Position 5308: 0.0007938536762100721
Position 3183: 0.0007504692200315586
Position 4694: 0.0006687750477897245
Position 1988: 0.0006504351262935364
Position 4442: 0.000632894598715303
Position 857: 0.0006277709523164189
Position 3280: 0.0006227275424388955
Position 3917: 0.0005827771021293137
Position 5003: 0.0005657714454322481
Position 3940: 0.0005557115004247029
Position 4559: 0.0005511449120322194
Position 4897: 0.0005301266507999387
Position 567: 0.0005184892129746536
Position 5333: 0.0005001787935148456
Position 2139: 0.000465422620176708
Position 5025: 0.0004633667822882076
Position 1729: 0.000423658995186636
Position 6848: 0.0004175669404894217
Position 1884: 0.0004088790775730617
Position 5552: 0.00038348668201337605
Position 3716: 0.00033999837862085927
Position 3988: 0.0003205717163184933
Position 1549: 0.00031549212318892397
Position 879: 0.00030214901903188824
Position 874: 0.0002944964164221547
Position 4640: 0.0002850610003816542
Position 758: 0.0002841016608947264
Position 392: 0.00027739400198125054
Position 6957: 0.0002737233151510749
Position 4600: 0.00026317600574176156
Position 2378: 0.00026151832954775803
Position 1346: 0.0002469687374994376
Position 2122: 0.00024430723969362343
Position 1830: 0.0002316878376162801
Position 3066: 0.00022597678135834456
Position 752: 0.0002232497420515419
Position 2437: 0.00021798200217194305
Position 3120: 0.0002028099957609644
Position 2215: 0.00019591156150056127
Position 6405: 0.00018623542217514227
Position 3814: 0.00018234518910221603
Position 3999: 0.00018081392418634054
Position 5046: 0.0001772042864630563
Position 4943: 0.00017328985598832924
Position 6279: 0.00016604006695675506
Position 983: 0.0001480845658668289
Position 1356: 0.00014055810037188958
Position 1721: 0.00014048393397050098
Position 374: 0.00013085415800453924
Position 5082: 0.00012040039822568622
Position 987: 0.00011853713803505677
Position 1381: 0.00011411045759555566
Position 3920: 0.0001097283674431795
Position 840: 0.00010942209059602372
Position 1936: 0.00010560430840460224
Position 799: 0.000102368623626151
Position 5268: 9.511493369010395e-05
Position 5504: 9.33206196910657e-05
Position 2191: 9.274016635964548e-05
Position 4091: 9.199657680261265e-05
Position 813: 9.138005236172391e-05
Position 3768: 8.03907621545065e-05
Position 2605: 7.99907020217777e-05
Position 347: 7.977467360215806e-05
Position 1909: 7.900067381924389e-05
Position 2207: 7.388023651773079e-05
Position 2380: 7.079516423240203e-05
Position 4736: 5.986739590045375e-05
Position 2792: 5.720368994435943e-05
Position 859: 5.688012596246619e-05
Position 1758: 5.5301982813626934e-05
Position 1557: 5.4014701101628794e-05
Position 4457: 5.355260084038483e-05
Position 637: 4.9934573788712724e-05
Position 3846: 4.817326287286804e-05
Position 1285: 4.3998355965580174e-05
Position 3727: 4.385210525126242e-05
Position 933: 4.354536259115675e-05
Position 2703: 4.084154493506288e-05
Position 3835: 4.062248875652905e-05
Position 408: 4.0543674337142686e-05
Position 625: 4.0047312345013485e-05
Position 4168: 3.7496320261406826e-05
Position 844: 3.503017902820554e-05
Position 816: 3.153022774132591e-05
Position 3596: 3.0140033112179248e-05
Position 2262: 2.8416062482080735e-05
Position 1681: 2.758502631635248e-05
Position 5655: 2.4545154711919257e-05
Position 1674: 2.0098251039715284e-05
Position 1849: 1.9942809556698896e-05
Position 478: 1.912682504715512e-05
Position 1187: 1.9109750006772338e-05
Position 161: 1.786266279785891e-05
Position 109: 1.743157485779336e-05
Position 734: 1.709770422709866e-05
Position 380: 1.647238097066672e-05
Position 810: 1.5632348547276973e-05
Position 570: 1.5565043833701193e-05
Position 126: 1.1116535638414677e-05
Position 412: 1.1113766766092907e-05
Position 1067: 1.0800821858188587e-05
Position 221: 8.92328370477155e-06
Position 251: 8.281010989058898e-06
Position 1005: 7.779138366320134e-06
Position 660: 7.132438988247053e-06
Position 195: 7.089068675803042e-06
Position 1228: 5.171598301902956e-06
Position 3283: 4.892126152090666e-06
Position 1385: 4.608273003535081e-06
Position 3319: 3.6882183706964657e-06
Position 828: 3.6231115331884008e-06
Position 1194: 3.5961502512814674e-06
Position 321: 3.2737859402845393e-06
Position 1898: 3.0416801544255183e-06
Position 1941: 2.9620239619955176e-06
Position 1598: 2.5935110183016113e-06
Position 1027: 2.5714685116028178e-06
Position 1481: 2.523579162042477e-06
Position 1397: 2.4175148724831598e-06
Position 925: 2.2437132731075062e-06
Position 535: 2.233660698244285e-06
Position 725: 2.1958357400055026e-06
Position 1739: 2.1058629917281474e-06
Position 1475: 2.0800052387060762e-06
Position 178: 2.034502026828188e-06
Position 1128: 1.95243160447705e-06
Position 1961: 1.8368331656556868e-06
Position 510: 1.7971152859844304e-06
Position 1881: 1.7786721917588583e-06
Position 1404: 1.638843104198272e-06
Position 1437: 1.4133564021833362e-06
Position 1842: 1.2779822681454499e-06
Position 1336: 1.0836041316929553e-06
Position 422: 1.0711243249772161e-06
Position 330: 9.731149560551375e-07
Position 965: 8.899615289768504e-07
Position 1017: 7.661725551478451e-07
Position 1383: 5.544591947042605e-07
Position 1232: 5.164025242188876e-07
Position 173: 4.5423479137369736e-07
Position 1602: 4.154351125387436e-07
Position 205: 3.6219551913185624e-07
Position 3590: 3.140494673199463e-07
Position 521: 2.1911847677360514e-07
Position 1486: 2.061750183016649e-07
Position 1600: 1.1757830182276442e-07
Position 325: 6.20466204310792e-08
Position 197: 3.902961151614867e-08
Position 138: 3.803372015834844e-08
Position 2497: 2.5557507067065357e-08
Position 492: 2.290514622284325e-08
Position 3569: 1.6061800901205076e-08
Position 496: 1.5052174450717895e-08
Position 83: 1.3820862548586095e-08
Position 256: 2.366355708626768e-09
Position 515: 1.8022604242810662e-09
Position 837: 7.468630102688401e-10
Position 309: 6.266315388287781e-10
Position 1036: 5.777581893884388e-10
Position 1032: 5.436519651740553e-10
Position 264: 3.962552467961921e-10
Position 87: 1.0552189652603001e-12
Position 271: 5.6211536912421226e-15
