Gene = Zbbx
Position 6591: 0.00436064512935739
Position 14775: 0.004318402439699212
Position 4247: 0.004233975181137023
Position 11512: 0.004151416929765976
Position 12620: 0.004033174830039811
Position 5456: 0.004020256992953455
Position 3292: 0.0039905149031658005
Position 10782: 0.00397354544705131
Position 7775: 0.003970743463985136
Position 9761: 0.00394742581261793
Position 4572: 0.003886028404856161
Position 6816: 0.003578826806736944
Position 8794: 0.003526469817083398
Position 7159: 0.0033798177887732123
Position 400: 0.003119028953898515
Position 14162: 0.003101761097495319
Position 299: 0.003045552362452693
Position 3213: 0.0029068656643053458
Position 9313: 0.0028407248188186897
Position 11974: 0.002654086590378393
Position 11157: 0.0026178055743474866
Position 4091: 0.002345436667067046
Position 8814: 0.002322505379955664
Position 3981: 0.002265292136194568
Position 9567: 0.0022083919724736013
Position 8940: 0.0020783271202011087
Position 11977: 0.002043220862021133
Position 4218: 0.0018880434256203318
Position 9222: 0.0018877826753920905
Position 7966: 0.0018556998990551792
Position 13009: 0.0017924905769108955
Position 9406: 0.00166158592986097
Position 2031: 0.0015670057602345212
Position 7490: 0.0013991701382339602
Position 4257: 0.001312440326752771
Position 1281: 0.0012824825281595612
Position 5563: 0.0012140347635569905
Position 4318: 0.001199393475699084
Position 1400: 0.001107077964455039
Position 10862: 0.00110446412514506
Position 599: 0.0010118666438468306
Position 805: 0.0010094716735589934
Position 9429: 0.0009704138663811474
Position 2062: 0.0009302245327346708
Position 8833: 0.0009117166334247176
Position 1557: 0.000905369764390508
Position 11073: 0.0008986516964514938
Position 3361: 0.0008872167929114401
Position 7840: 0.0008290868339452127
Position 11389: 0.0008135423352039024
Position 5432: 0.0007730018950225851
Position 3245: 0.0007507904532976514
Position 3193: 0.0007413762149796082
Position 1155: 0.000659779264290965
Position 770: 0.0006535081153701384
Position 4154: 0.0006403754967443051
Position 9691: 0.0006203839944623617
Position 1368: 0.0006039261142532797
Position 11294: 0.0006022063438170611
Position 7736: 0.0006015947992890822
Position 4194: 0.000586614537412361
Position 2468: 0.0005746516139791644
Position 8728: 0.0005727247498409169
Position 3153: 0.0005646186925658323
Position 616: 0.0005515647191249176
Position 270: 0.000544732971383014
Position 2364: 0.0005317675491944524
Position 353: 0.0005226309321022601
Position 3311: 0.0005062766446651682
Position 1298: 0.0004135575940492367
Position 728: 0.0004043843703925721
Position 513: 0.00039932934870065865
Position 1861: 0.00035016060110512403
Position 576: 0.0003496650848846903
Position 7622: 0.0003485589829739018
Position 2869: 0.000324353873572896
Position 1045: 0.00031308101449867493
Position 973: 0.0003028134387531935
Position 2398: 0.000300617308312522
Position 2657: 0.0002966851085917359
Position 6187: 0.0002941795085702982
Position 1896: 0.00029072602808130117
Position 10120: 0.00028889052822742933
Position 3222: 0.000271127279591705
Position 3472: 0.0002668351356396156
Position 9702: 0.0002574055617783011
Position 7982: 0.0002557813335820709
Position 9615: 0.00025220684049003504
Position 4614: 0.00024799202678667443
Position 7754: 0.00024510406679615455
Position 936: 0.0002348406513501235
Position 1121: 0.00023396678691700343
Position 3620: 0.00020541610308374284
Position 865: 0.0002011919188966426
Position 551: 0.00018835542350453414
Position 6198: 0.00018800274151491682
Position 9195: 0.00017686337352753714
Position 2084: 0.0001689461945111831
Position 3097: 0.00016874616835944612
Position 2049: 0.00014857090551000308
Position 2100: 0.00013680500841963263
Position 499: 0.00011983107990509449
Position 3580: 0.00011936419243540152
Position 2095: 0.0001182343191398585
Position 273: 0.0001134712797940899
Position 1929: 0.00011060137955173202
Position 833: 0.00010130683557909506
Position 4584: 9.981079607845112e-05
Position 544: 9.922884983997318e-05
Position 2279: 9.623625441157222e-05
Position 785: 9.556974108566551e-05
Position 2011: 9.554783501417553e-05
Position 3315: 9.551785247684019e-05
Position 3324: 9.195903060324527e-05
Position 4095: 9.074563365195652e-05
Position 1375: 8.239005077363156e-05
Position 1067: 7.741045149576755e-05
Position 4911: 7.7345567080113e-05
Position 476: 7.531065536337152e-05
Position 1834: 7.425740860160915e-05
Position 989: 7.207996069575946e-05
Position 594: 6.732838434927298e-05
Position 620: 6.720096328298993e-05
Position 2137: 6.439862110634885e-05
Position 1190: 6.349049005729827e-05
Position 1972: 6.280876719435322e-05
Position 556: 5.564034017827209e-05
Position 671: 5.290147619394978e-05
Position 6056: 5.1171352012388045e-05
Position 2122: 5.0658463115653074e-05
Position 4391: 4.9613882442476554e-05
Position 422: 4.725889607750462e-05
Position 638: 4.122204853765938e-05
Position 3542: 3.9952752531473e-05
Position 5220: 3.993576621428672e-05
Position 1073: 3.875195260032884e-05
Position 645: 3.467687333399842e-05
Position 584: 3.425129060992423e-05
Position 308: 3.2448468672387275e-05
Position 367: 3.179794738893032e-05
Position 2432: 3.1729127793746716e-05
Position 3890: 2.719724848831947e-05
Position 5101: 2.6922234365866602e-05
Position 1019: 2.619615550653336e-05
Position 1211: 2.3876292634210907e-05
Position 668: 2.1254011995958392e-05
Position 3880: 2.1104094413799857e-05
Position 305: 2.0638064145637733e-05
Position 6495: 1.9295883891516346e-05
Position 1379: 1.921946158237689e-05
Position 7663: 1.7095833265280822e-05
Position 910: 1.5467581602759683e-05
Position 1511: 1.495070977580658e-05
Position 5875: 1.4779398062512079e-05
Position 809: 1.3948794584838375e-05
Position 5850: 1.3543159467123285e-05
Position 6618: 1.3443976328066157e-05
Position 1167: 1.3118523411756857e-05
Position 1201: 1.1875526939513549e-05
Position 2677: 1.1710858206039485e-05
Position 374: 1.1393538534975109e-05
Position 250: 1.1310699348309586e-05
Position 3002: 1.1271610457566976e-05
Position 2007: 1.1118551282282024e-05
Position 301: 1.0853015192496049e-05
Position 3072: 1.0154138444835545e-05
Position 369: 9.479677697261717e-06
Position 3321: 8.809243945652497e-06
Position 2917: 8.374117213969448e-06
Position 564: 8.35264458184555e-06
Position 917: 7.33969810810518e-06
Position 3327: 7.237426416942828e-06
Position 943: 7.032848196553554e-06
Position 2798: 6.670754260591266e-06
Position 3045: 6.1641357172912945e-06
Position 4323: 5.7857199934149305e-06
Position 877: 5.4004308480774934e-06
Position 1904: 4.642325424203525e-06
Position 789: 4.0919777124005276e-06
Position 1840: 3.751056915387024e-06
Position 3168: 3.7082483848450955e-06
Position 2106: 3.7002926867369673e-06
Position 2960: 3.4027814697920498e-06
Position 310: 3.0017610286574702e-06
Position 303: 2.860154638720157e-06
Position 836: 2.799394639789586e-06
Position 4006: 2.6041982477180032e-06
Position 559: 2.429195232455147e-06
Position 3969: 2.3565055339779972e-06
Position 404: 2.321328138552101e-06
Position 1052: 2.2268365980483033e-06
Position 469: 2.114639802439849e-06
Position 1751: 1.923013033505347e-06
Position 1769: 8.874688772080674e-08
Position 443: 8.017560354681732e-08
Position 5423: 4.8099813060303184e-08
Position 2755: 4.599115376632415e-08
Position 816: 4.462407090485768e-08
Position 3418: 3.9353477174302134e-08
Position 3848: 3.666397572711365e-08
Position 995: 3.073941415533165e-11
Position 950: 2.6233727889576173e-11
Position 991: 2.231973268350266e-11
Position 686: 1.6386956752232803e-11
Position 955: 1.5018722221447507e-11
Position 846: 1.2337110020237946e-11
Position 755: 8.654007925038538e-12
Position 731: 6.2280556000502725e-12
Position 402: 4.6751633319202455e-12
Position 826: 3.759763606904854e-12
Position 410: 4.368580095645401e-13
Position 480: 4.183283650028466e-13
Position 485: 3.557596028406294e-13
Position 898: 3.4685293813185245e-13
Position 733: 3.4625903198551945e-13
Position 429: 2.543568241203079e-13
Position 362: 2.384721112320587e-13
Position 1413: 1.996723097449195e-13
Position 414: 3.0714459750499206e-14
Position 487: 1.1338714523370713e-14
Position 233: 8.042243821540585e-15
Position 458: 2.0068841618654742e-15
Position 247: 3.2448112100676514e-16
Position 210: 2.6755585755873346e-16
Position 235: 6.578585757587465e-17
Position 237: 4.2230657313799315e-17
Position 456: 2.4708844572389217e-17
Position 212: 1.28107621697548e-17
