Gene = Ccer2
Position 1611: 5.1808806504397536e-05
Position 1301: 4.4755040320179576e-05
Position 1757: 4.0081709741856145e-05
Position 1351: 3.820278756827137e-05
Position 235: 3.5409667212077986e-05
Position 1483: 3.457889043550355e-05
Position 327: 3.291251777066409e-05
Position 2771: 2.8637591162816887e-05
Position 1001: 2.8454667864407223e-05
Position 153: 2.834204907862909e-05
Position 1087: 2.830118032811332e-05
Position 2269: 2.4988909311953278e-05
Position 572: 2.4632650922886844e-05
Position 646: 2.2896223741141488e-05
Position 842: 2.0941839996997068e-05
Position 1144: 1.936258303087197e-05
Position 243: 1.6407848233741788e-05
Position 1171: 1.1723265254240208e-05
Position 245: 6.623795616238112e-06
Position 1100: 4.841440943912824e-06
Position 1357: 3.7158816601355916e-06
Position 1378: 3.700241764994586e-06
Position 158: 3.4468409315678646e-06
Position 335: 2.107631529426903e-06
Position 994: 1.9678701709472507e-06
Position 1084: 1.7931835306479504e-06
Position 513: 1.1567392802919016e-06
Position 145: 7.063372970043929e-07
Position 991: 5.468199270514236e-07
Position 338: 4.4982914054549446e-07
Position 1648: 4.3638893715176455e-07
Position 1008: 1.292391000406608e-07
Position 583: 9.380013156896914e-08
Position 602: 7.038614377970354e-08
Position 978: 4.951430995524739e-08
Position 102: 2.3672419820380946e-08
Position 118: 1.6274168448954307e-08
Position 1535: 1.5348218854886428e-08
Position 787: 1.2903118942265112e-08
Position 93: 5.189264907708865e-09
Position 123: 4.4497346232825847e-10
Position 88: 3.426573845486393e-10
Position 104: 1.2239857094153696e-10
Position 133: 1.2230492266820683e-10
