Gene = Tollip
Position 4362: 0.00030816322384974817
Position 11410: 0.0003059506985291524
Position 1453: 0.0002976759680600907
Position 13323: 0.0002911215134549614
Position 12221: 0.0002821007215119739
Position 13070: 0.0002685212733864939
Position 12135: 0.0002594469525581125
Position 9776: 0.0002453950800082986
Position 3809: 0.0002450528932130061
Position 10559: 0.00024364874987119984
Position 1873: 0.00024198785408876365
Position 10444: 0.0002213777922383864
Position 4415: 0.00021462571930030405
Position 3887: 0.0002131043166049719
Position 2415: 0.00019982037972130775
Position 3576: 0.00019842267985454063
Position 10876: 0.00018814295641222644
Position 11730: 0.00017961593330715017
Position 10850: 0.00016333796262538348
Position 334: 0.00015218157093821306
Position 12985: 0.00011994291817490771
Position 11771: 0.0001130393278963166
Position 12245: 0.00010399414817513473
Position 653: 8.807577662316972e-05
Position 11078: 8.78674632003278e-05
Position 818: 8.618436110372174e-05
Position 2648: 8.568012838800438e-05
Position 2298: 7.83518244061449e-05
Position 2938: 7.676772450151593e-05
Position 1034: 7.461935412890796e-05
Position 478: 7.459505733747301e-05
Position 4798: 7.148095792338489e-05
Position 815: 7.06961974757772e-05
Position 10830: 6.331647720043485e-05
Position 1149: 6.168000852388661e-05
Position 12204: 6.124809461782395e-05
Position 11877: 2.0305624498354677e-05
Position 257: 1.0950172607630937e-05
Position 92: 7.142333545758204e-06
Position 10044: 5.7430392671566386e-06
Position 6072: 5.41107580661748e-06
Position 138: 5.353116655567322e-06
Position 5747: 4.4371772518712905e-06
Position 191: 3.701134404772969e-06
Position 111: 2.8992824140335373e-06
Position 12957: 2.4533195855408048e-06
Position 12968: 2.390196494381431e-06
Position 216: 2.0274716519723145e-06
Position 377: 1.4646960368415767e-06
Position 5736: 1.2300987714681633e-06
Position 321: 1.0597812556569739e-06
Position 32: 9.181678013927532e-07
Position 496: 6.444499264044119e-07
Position 468: 6.00833040429968e-07
Position 1482: 5.304847983249278e-07
Position 13055: 5.089409031139824e-07
Position 304: 4.835513359086207e-07
Position 293: 4.1042816738722315e-07
Position 465: 3.9346532698499447e-07
Position 1239: 3.913815834788935e-07
Position 400: 3.763920503542492e-07
Position 1221: 3.3231650847937595e-07
Position 4955: 2.9184329420390564e-07
Position 786: 2.803219412625701e-07
Position 1225: 2.5263576449555187e-07
Position 1223: 2.512263642500915e-07
Position 144: 2.334591420671571e-07
Position 974: 2.2907030859250506e-07
Position 822: 2.2145940816127105e-07
Position 1227: 2.1820416134689344e-07
Position 998: 2.1371417139842504e-07
Position 1160: 2.1064084810568892e-07
Position 1064: 2.0156254424936394e-07
Position 1455: 1.9514012372811676e-07
Position 621: 1.912566432744077e-07
Position 1030: 1.8901929585503078e-07
Position 751: 1.7774438237229453e-07
Position 1237: 1.758316408384739e-07
Position 1229: 1.7489707189555322e-07
Position 1539: 1.3768870601360896e-07
Position 1070: 1.3590316236415826e-07
Position 892: 1.3493242943839135e-07
Position 669: 1.337475992179695e-07
Position 245: 8.316072310275628e-08
Position 1180: 7.491215324169598e-08
Position 270: 6.825409232166598e-08
Position 53: 6.48925872801029e-08
Position 1241: 6.43137465062528e-08
Position 1415: 6.388721210961032e-08
Position 597: 6.300800560163444e-08
Position 1132: 6.246450330835094e-08
Position 1243: 6.205876214800233e-08
Position 1245: 6.138487101512078e-08
Position 737: 5.301516309922326e-08
Position 1247: 4.7549392543462206e-08
Position 1409: 4.607367915984348e-08
Position 149: 4.378364639614042e-08
Position 719: 3.537649213943731e-08
Position 529: 3.165199579865386e-08
Position 1249: 2.8928280939118047e-08
Position 1231: 2.8363266678066682e-08
Position 108: 2.1798787034167007e-08
Position 13: 1.92761534954635e-08
Position 542: 1.7553892605244042e-08
Position 563: 1.486322335481882e-08
Position 359: 1.1344718831939483e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12889: 0.9961488863756041
Position 11632: 0.9624354868027659
Position 10320: 0.8544865517094793
Position 17905: 0.7357514031822054
Position 9597: 0.6340864500587915
Position 4826: 0.6190567669318154
Position 16903: 0.5505881208682266
Position 7897: 0.465875189455856
Position 12059: 0.44911799552209547
Position 3703: 0.42578709559271016
Position 7273: 0.3911721660564677
Position 9621: 0.34655367553962946
Position 5675: 0.2092549941531541
Position 10111: 0.15778512973601042
Position 13904: 0.15157142501246768
Position 7844: 0.13675551995953228
Position 9979: 0.13593329409542007
Position 11281: 0.10754053078111286
Position 13421: 0.1052223217765468
Position 10408: 0.10496873146200168
Position 9901: 0.09070844333501185
Position 11933: 0.08736224628943934
Position 10007: 0.08235948331697594
Position 5551: 0.0821598182355176
Position 5582: 0.07898954210301105
Position 13451: 0.0751468645987712
Position 8262: 0.06458356329380587
Position 11398: 0.053494950949168535
Position 15856: 0.05339034927013439
Position 11465: 0.04602141419900051
Position 18174: 0.04596430642371188
Position 17558: 0.04386459581004279
Position 9982: 0.04117078365059808
Position 9349: 0.03996409466594281
Position 9934: 0.039730389713262475
Position 15008: 0.038691975283608925
Position 11947: 0.03433600821467514
Position 4881: 0.034134912480662645
Position 11395: 0.031598646137522265
Position 8109: 0.02480921243859998
Position 15114: 0.02466052389080637
Position 7302: 0.024255769244917458
Position 18397: 0.024242777989820424
Position 18598: 0.022800500591385355
Position 17585: 0.021376609603560144
Position 11956: 0.020212414374589174
Position 4602: 0.020015520036124092
Position 11000: 0.018666738488229175
Position 15762: 0.017841399710964583
Position 15037: 0.015821906891239006
Position 604: 0.014536904297604738
Position 15725: 0.01384274440812049
Position 15139: 0.013794334481944212
Position 13954: 0.013229085779961867
Position 14167: 0.01298352754403049
Position 5644: 0.012861035948256643
Position 6898: 0.012849428285135992
Position 536: 0.012754423217956744
Position 3196: 0.012722372065102263
Position 17924: 0.012673715182021265
Position 15806: 0.012277744446742333
Position 14120: 0.012039264585525409
Position 2792: 0.01185341298959908
Position 7938: 0.011471181802403172
Position 7567: 0.011378153797317358
Position 7254: 0.011040546369750886
Position 15126: 0.010193388626171659
Position 3651: 0.009935743916796353
Position 661: 0.009915779847570408
Position 12104: 0.009773162117677585
Position 11426: 0.00963731422811431
Position 1613: 0.009223390065454064
Position 18734: 0.009119876420947064
Position 13863: 0.0086407907013294
Position 9860: 0.008386817309912415
Position 13577: 0.008322115258532584
Position 7210: 0.007480152883962371
Position 11289: 0.007466410710091909
Position 12513: 0.0074405824671390204
Position 15172: 0.007396736448463038
Position 16169: 0.007328272810015656
Position 8182: 0.007083665236813701
Position 11420: 0.006637740377591491
Position 15003: 0.006250629033009126
Position 5440: 0.006172461083257605
Position 14485: 0.005827158312774082
Position 11337: 0.005809625109559716
Position 15906: 0.00573203369745042
Position 629: 0.005697247986087598
Position 16113: 0.005531240855776162
Position 11138: 0.005102348972779222
Position 13840: 0.00490010839493518
Position 7004: 0.004759125019187779
Position 727: 0.0045919894032250665
Position 13116: 0.004340927088865578
Position 4701: 0.004280297424287287
Position 7161: 0.004106949877529864
Position 5767: 0.004078981901995901
Position 2898: 0.0037699238126172254
Position 3924: 0.0035869953195581876
Position 10039: 0.0034009427986262946
Position 16501: 0.003303991969080736
Position 2452: 0.003296164227263483
Position 15430: 0.0031506677418536595
Position 3632: 0.0031366674356782804
Position 12072: 0.0030950511546687107
Position 18757: 0.0030770748295626277
Position 12077: 0.0030636162106997575
Position 17375: 0.0030503890728947524
Position 2396: 0.0030414018128649563
Position 7296: 0.002817696448688921
Position 5420: 0.0027633005935683618
Position 3328: 0.0027250677774547285
Position 15739: 0.0026830183081927414
Position 13913: 0.0025943829589599463
Position 14270: 0.002473993980859238
Position 7814: 0.0024479394064972435
Position 4625: 0.002441621050527087
Position 17742: 0.002431632096404272
Position 15090: 0.002406759013572809
Position 563: 0.0023432635178566824
Position 6148: 0.0022839122633995256
Position 10719: 0.002223849911036856
Position 15231: 0.0022226691443292023
Position 3676: 0.00214221910091474
Position 13737: 0.0021194310927742854
Position 6230: 0.0021004070411211567
Position 16909: 0.0020937011407054186
Position 12338: 0.0018532714291824024
Position 13822: 0.0018377807832747682
Position 12371: 0.0018223123154169011
Position 6923: 0.0018151193902594157
Position 10731: 0.0017366183769591916
Position 1964: 0.0016665182745287126
Position 14578: 0.0016377392058470252
Position 12576: 0.001629950193984973
Position 12180: 0.0016132672336533912
Position 13705: 0.0016069035961125248
Position 14122: 0.0016003803632229957
Position 11996: 0.0015934093748124912
Position 7025: 0.0015207490858739378
Position 11404: 0.0015055052736584953
Position 14962: 0.0014668047845421987
Position 4311: 0.0014497836965553543
Position 15555: 0.0014259016385773369
Position 3736: 0.0014220768679595657
Position 7431: 0.0013837110422754
Position 3708: 0.0013554289919223456
Position 13147: 0.0013381103847482654
Position 6071: 0.0013330618917516083
Position 11971: 0.0013117647505427874
Position 15959: 0.0012038133576941792
Position 4511: 0.0011951585928236014
Position 10961: 0.001180903047693454
Position 4655: 0.0011325213750836885
Position 2529: 0.0011115669451959179
Position 15335: 0.0011006866306105406
Position 2640: 0.0010859121750019347
Position 13741: 0.001068336252542652
Position 13456: 0.0010608325963287384
Position 16134: 0.0010008492170071933
Position 11479: 0.000990727916764273
Position 17125: 0.000987795312620272
Position 6771: 0.0009216638196832745
Position 5601: 0.0008957425501833292
Position 4478: 0.0008704485081373193
Position 4713: 0.0008654468814167763
Position 15687: 0.0008539718267169934
Position 2507: 0.0008133041420446075
Position 11485: 0.0008002634801122586
Position 3983: 0.0007994640393734064
Position 12922: 0.0007962834223809065
Position 7334: 0.0007823425997733108
Position 4883: 0.0007490463209763226
Position 10614: 0.0007466510743718423
Position 2353: 0.0007229798443943862
Position 1030: 0.0006786354942064011
Position 12230: 0.0006642362261288573
Position 7913: 0.0006621802173311372
Position 10684: 0.0006525110443153915
Position 1687: 0.0006216486587990664
Position 1149: 0.0006043238734385614
Position 6035: 0.0006022191666057357
Position 571: 0.0005977721877473127
Position 13762: 0.0005687632045585445
Position 15516: 0.0005565401175189296
Position 761: 0.0005380110799705928
Position 2547: 0.0005038395974359408
Position 10468: 0.0004996017950031598
Position 1708: 0.00048426969801542173
Position 2419: 0.00045640877258310475
Position 12823: 0.00045627639659392933
Position 2783: 0.0004550690743637895
Position 12899: 0.00044775652051414914
Position 12006: 0.00042444165280435854
Position 17959: 0.00042074334991504383
Position 2094: 0.0004117908910043572
Position 792: 0.000411259157388316
Position 11660: 0.0004111334860210921
Position 11345: 0.0004084124632691236
Position 9843: 0.00039689643985120276
Position 9840: 0.0003923069626831031
Position 13702: 0.00039052405119423175
Position 3006: 0.0003657668409008767
Position 16336: 0.0003631895820875987
Position 408: 0.0003604975074974419
Position 2580: 0.00033481570537416665
Position 1461: 0.0003252559924483488
Position 9951: 0.00031887211668090104
Position 10966: 0.0003162622571819296
Position 1350: 0.00029765420527407086
Position 9986: 0.0002962594130490263
Position 5976: 0.0002817665934218021
Position 2872: 0.00027447310157437506
Position 350: 0.00026273343098037684
Position 13209: 0.0002626191424249335
Position 1539: 0.0002578720638548646
Position 10898: 0.0002559674173133649
Position 3747: 0.0002471247678497453
Position 1107: 0.00023537032219265875
Position 1816: 0.00023521604178336085
Position 12040: 0.00023055730883022755
Position 13266: 0.0002303548301939836
Position 14151: 0.00022674534368529099
Position 10853: 0.0002130122489888212
Position 14411: 0.0001993903480801117
Position 13093: 0.00019732578243129248
Position 2438: 0.00019460311928174386
Position 509: 0.0001870228873758073
Position 12236: 0.00018584781316929405
Position 1124: 0.0001799733538899508
Position 1770: 0.0001792358260224464
Position 2185: 0.0001789313270316979
Position 2730: 0.00017722196290241815
Position 1320: 0.0001732881705070855
Position 13506: 0.00015371745575713238
Position 14775: 0.00015079032440334982
Position 4672: 0.00013330471836055986
Position 4499: 0.00011734975347296291
Position 4619: 0.00011427205301078277
Position 3486: 0.00010246723942677038
Position 10653: 9.865212348078968e-05
Position 729: 9.765291971796732e-05
Position 1932: 8.918181200864632e-05
Position 5522: 8.564682759604527e-05
Position 1132: 8.530407798594224e-05
Position 2647: 8.160353952278228e-05
Position 2172: 8.037553956599352e-05
Position 1986: 7.850042559847718e-05
Position 2278: 7.813944791069201e-05
Position 13002: 7.800748263388754e-05
Position 3505: 7.693446361025624e-05
Position 10633: 7.337896222271061e-05
Position 703: 6.919285954948649e-05
Position 2550: 6.719569963144445e-05
Position 12980: 6.459798042360635e-05
Position 14419: 6.167108944130133e-05
Position 732: 6.037881197775839e-05
Position 4650: 6.010034940128832e-05
Position 14198: 5.829500498180536e-05
Position 2009: 5.723535562571106e-05
Position 1872: 5.431112001571939e-05
Position 14128: 5.289841480522553e-05
Position 1767: 4.6642166617329056e-05
Position 2192: 4.585445466812111e-05
Position 3544: 4.466781225416822e-05
Position 12298: 4.333561605671894e-05
Position 2736: 4.323516605749274e-05
Position 2142: 4.299756182276052e-05
Position 986: 4.199333293667897e-05
Position 11698: 3.93563508321496e-05
Position 2203: 3.8507476940003674e-05
Position 12263: 3.409250428927285e-05
Position 13058: 3.362472119417244e-05
Position 1279: 3.173154101967919e-05
Position 1689: 2.9109779225608594e-05
Position 7853: 2.8228752669308344e-05
Position 14903: 2.7654102792219594e-05
Position 12110: 2.7594305500112516e-05
Position 3348: 2.0046409960898322e-05
Position 13640: 1.9763411821792383e-05
Position 3398: 1.8472609070033624e-05
Position 13584: 1.7815672470035214e-05
Position 2912: 1.3384251712538153e-05
Position 912: 1.3282358411918985e-05
Position 2435: 1.2988817473355797e-05
Position 2467: 1.2759790042784046e-05
Position 838: 1.1180363213439244e-05
Position 1728: 1.1102032571947382e-05
Position 13183: 1.1041684162874216e-05
Position 1084: 1.102052890386283e-05
Position 14036: 1.0360743837376916e-05
Position 10901: 9.675177029428627e-06
Position 14079: 9.170555588605037e-06
Position 347: 7.4756447033371235e-06
Position 2147: 6.532258038807749e-06
Position 13179: 6.327084848430725e-06
Position 667: 5.944930554861508e-06
Position 1903: 5.8212066705923e-06
Position 701: 5.816946317178745e-06
Position 512: 5.708124312562505e-06
Position 12955: 4.541667327235634e-06
Position 382: 4.485713509188954e-06
Position 864: 4.437324110209637e-06
Position 12725: 4.419638809842606e-06
Position 14938: 4.064409975134083e-06
Position 483: 3.6457434046500804e-06
Position 10587: 3.5229379608022366e-06
Position 13234: 2.892298997072904e-06
Position 3464: 1.7121508909909693e-06
Position 5530: 1.1320014867890995e-06
Position 12378: 1.0218087208759735e-06
Position 10197: 5.84570237621083e-07
Position 12353: 5.522087727974093e-07
Position 12193: 4.2557366003176544e-07
Position 2517: 3.721966267754532e-07
Position 2557: 2.5612838108844354e-07
Position 494: 2.3977534974955397e-07
Position 2941: 2.1056534690816879e-07
Position 3469: 1.6829929434537443e-07
Position 2285: 1.3697091400507716e-07
Position 1399: 1.35272197885364e-07
Position 149: 1.333704168703718e-07
Position 1050: 1.1870483821847419e-07
Position 2402: 1.007836840441288e-07
Position 1324: 1.0033241037310586e-07
Position 12666: 8.774331158712447e-08
Position 12952: 8.235766708327723e-08
Position 1970: 8.212483520472668e-08
Position 1188: 8.03082151272455e-08
Position 1710: 7.811167878835326e-08
Position 892: 7.018958335835235e-08
Position 427: 6.394204010944927e-08
Position 542: 6.02096491536518e-08
Position 104: 5.272621007665926e-08
Position 12608: 4.285931758605814e-08
Position 1207: 2.200031137835491e-08
Position 1494: 2.1912145255290024e-08
Position 1296: 1.725791526252523e-08
Position 1471: 1.7197857580001665e-08
Position 1047: 1.557318615679958e-08
Position 575: 1.5509754769425028e-08
Position 1367: 1.0839874202178871e-08
Position 1330: 1.0154655677415015e-08
Position 764: 9.529733714471516e-09
Position 1353: 8.7827186530271e-09
Position 1492: 8.514765373996645e-09
Position 1497: 8.358050837688995e-09
Position 174: 5.870273137144585e-09
Position 202: 5.296290779854465e-09
Position 768: 4.92013529418536e-09
Position 386: 4.067045316335336e-09
Position 117: 3.157812330705071e-09
Position 195: 3.0329909341331218e-09
Position 1751: 4.984706358134648e-10
Position 448: 1.3197925354319792e-11
