Gene = Map11
Position 1217: 2.1365733637843973e-05
Position 1904: 2.1254114051848224e-05
Position 3061: 1.9355240188846463e-05
Position 2288: 1.7383142796368967e-05
Position 2863: 1.7028903480603882e-05
Position 2935: 1.6431019415251036e-05
Position 1650: 1.5333404995952794e-05
Position 1693: 1.461936191103061e-05
Position 1529: 1.4509741947829744e-05
Position 2332: 1.4342730393416215e-05
Position 1754: 1.4073328425125004e-05
Position 4182: 1.3748602056042323e-05
Position 1306: 1.3635614059739486e-05
Position 1745: 1.359242940591123e-05
Position 3529: 1.3475200493850653e-05
Position 3169: 1.2668736756103792e-05
Position 3432: 1.1311582196116638e-05
Position 43: 1.1023842999039355e-05
Position 22: 1.0727660156885158e-05
Position 3384: 1.0565686522592164e-05
Position 1206: 1.0186902528299031e-05
Position 339: 8.182939917694686e-06
Position 630: 7.911810975769494e-06
Position 1779: 7.574324859914218e-06
Position 996: 7.094135494286581e-06
Position 950: 6.718219443355665e-06
Position 3361: 6.359316599932281e-06
Position 1614: 5.951538650759762e-06
Position 2802: 5.579086113117054e-06
Position 1540: 5.251680504689701e-06
Position 2643: 4.608166766828987e-06
Position 1282: 4.583448196959708e-06
Position 2201: 4.191876152817675e-06
Position 1637: 3.851588256533915e-06
Position 1211: 3.266104855185619e-06
Position 1609: 2.853168469273317e-06
Position 1299: 2.8045130011451455e-06
Position 3226: 2.5560088058748544e-06
Position 81: 1.573164268498679e-06
Position 987: 1.369584609722457e-06
Position 3329: 1.0994548994531063e-06
Position 1021: 1.0784343774285442e-06
Position 1010: 7.186177141182267e-07
Position 3736: 6.86548829993625e-07
Position 838: 5.227352835915154e-07
Position 1024: 5.042613739167038e-07
Position 3256: 4.99889223625012e-07
Position 3600: 4.310794204861126e-07
Position 1423: 2.981783149020905e-07
Position 3652: 2.6666113987008737e-07
Position 3841: 1.988504107021291e-07
Position 1030: 9.968816679293178e-08
Position 1712: 1.5401365325234596e-08
Position 2145: 9.193188851207392e-09
Position 2312: 2.744083195268113e-10
Position 3267: 1.3891414768437735e-11
Position 1032: 3.433663537187809e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2109: 0.9560338010345498
Position 3599: 0.9446663540816478
Position 3286: 0.930238508695244
Position 1249: 0.9040344499439654
Position 1017: 0.8815463966041064
Position 3004: 0.8470759446085567
Position 1459: 0.8153447348091273
Position 764: 0.7244875043868385
Position 2277: 0.5944272375897455
Position 1676: 0.5686140589269617
Position 4042: 0.20382389401404535
Position 831: 0.1311432002605003
Position 1754: 0.11605893963270396
Position 862: 0.08693834372455184
Position 2547: 0.07667981638869384
Position 1479: 0.07248535407656327
Position 3825: 0.07023970063300171
Position 2297: 0.06953222593367163
Position 1785: 0.05621511119245446
Position 1282: 0.05615401764014068
Position 1044: 0.037862790422764345
Position 4300: 0.0373030809841197
Position 4179: 0.03001361467755029
Position 3370: 0.024455638475890988
Position 4119: 0.019531915913650975
Position 696: 0.018200548922304157
Position 1024: 0.017448686180173135
Position 3350: 0.017072996422117025
Position 1469: 0.016840876605197695
Position 2142: 0.016528848631151907
Position 325: 0.016177858362580316
Position 4222: 0.012005552842060728
Position 3604: 0.011288328144087539
Position 4000: 0.009931897888211782
Position 1092: 0.009251117213068953
Position 1529: 0.009008062887335149
Position 542: 0.008104320298203243
Position 1483: 0.008001897899022394
Position 1683: 0.007119667229260941
Position 2332: 0.006643551328679761
Position 3848: 0.005774048770232326
Position 4049: 0.00411852196696078
Position 3569: 0.004076707234866734
Position 3316: 0.004025720304436928
Position 4075: 0.003944305462760502
Position 369: 0.0037839487801178515
Position 558: 0.0033798534634587683
Position 3705: 0.00329124659305539
Position 1485: 0.0027837783600939674
Position 2558: 0.002715590643142159
Position 3861: 0.00261120026258906
Position 2353: 0.0025148531768716055
Position 2087: 0.0024268026520028498
Position 3997: 0.0024116241585235097
Position 418: 0.0023487061256075915
Position 520: 0.002317786235986272
Position 94: 0.002273182427655217
Position 3781: 0.0019394942128294962
Position 1050: 0.0019342002045207012
Position 3327: 0.0018940412304276272
Position 3375: 0.001840114089063487
Position 1967: 0.001835598851542559
Position 2286: 0.0017151098584816723
Position 2486: 0.0016656387839982594
Position 966: 0.001654460717291304
Position 3372: 0.0015946086031966172
Position 1253: 0.0014405466978272194
Position 3009: 0.0013862023270901922
Position 423: 0.0013647306189970374
Position 2004: 0.0013446675881233258
Position 1923: 0.0012373039575798365
Position 4006: 0.0012256367928743322
Position 775: 0.0011967279428653475
Position 513: 0.0011762979753320458
Position 3291: 0.0011383557328804256
Position 3042: 0.001132841221827148
Position 3027: 0.0010908605254270325
Position 3454: 0.0010749493936366241
Position 3102: 0.0010679758097950466
Position 2172: 0.0010004366083290982
Position 1439: 0.0009730469926233908
Position 3582: 0.0009535131075551072
Position 899: 0.0008669404383544162
Position 3295: 0.000815875469220907
Position 3684: 0.0007941146540108906
Position 1038: 0.0007806610892185027
Position 3012: 0.0007200849261956152
Position 2946: 0.000599199419239063
Position 2016: 0.0005515158002380758
Position 1216: 0.0004921160993438167
Position 2393: 0.0004735788577481999
Position 2457: 0.0004618173895898941
Position 321: 0.00040806299901147825
Position 698: 0.0003941478766246615
Position 1299: 0.00036095273674809764
Position 4321: 0.00034574786563857756
Position 3457: 0.00034568411543148817
Position 3888: 0.00034148490066969505
Position 3852: 0.0003377407550509985
Position 2255: 0.000329782970293507
Position 2802: 0.00032699427878789223
Position 3575: 0.0003101475869758223
Position 3895: 0.00030250755267296396
Position 2119: 0.0002871372777035437
Position 2157: 0.000279333076820897
Position 1057: 0.00027376305137129513
Position 383: 0.00027224197994621564
Position 2527: 0.00026702259535063127
Position 1764: 0.000257607231687197
Position 651: 0.00025008072483915063
Position 3381: 0.00023591946254298294
Position 1627: 0.000214098481498613
Position 844: 0.00021388275989785656
Position 1944: 0.00021183365991195717
Position 2062: 0.00020146512325157822
Position 3917: 0.00019237655709771926
Position 1821: 0.0001803512948200065
Position 3249: 0.00017614416126946766
Position 167: 0.0001700296604320932
Position 3928: 0.00016632352217323376
Position 1790: 0.00016194244958230692
Position 664: 0.00015545358293609325
Position 3850: 0.00015410182065659923
Position 3384: 0.0001398909082134707
Position 2033: 0.0001381765221766084
Position 3310: 0.0001374961453260042
Position 1693: 0.0001249328804814204
Position 2894: 0.00012129526985853973
Position 3623: 0.00011992619642474862
Position 3122: 0.00011796070763525695
Position 429: 0.00011419206292047948
Position 2879: 0.00011331609081527483
Position 979: 0.00010869365082648636
Position 3608: 9.39133672769898e-05
Position 461: 8.613645527604995e-05
Position 1981: 7.508105943773012e-05
Position 438: 7.48310092956679e-05
Position 2533: 7.345727138859772e-05
Position 1066: 6.897951242423876e-05
Position 3135: 6.350163414218866e-05
Position 910: 6.212212032965264e-05
Position 1984: 6.0945597333222646e-05
Position 2480: 5.922108452440305e-05
Position 732: 5.9119005934381304e-05
Position 1128: 5.830899090544406e-05
Position 2056: 5.767811704108034e-05
Position 2409: 5.1393281647244705e-05
Position 3766: 4.8925074914195585e-05
Position 3266: 4.8565008190808336e-05
Position 1987: 4.658327048462116e-05
Position 729: 4.396816175159893e-05
Position 3398: 4.228017384054196e-05
Position 3791: 4.172226894440459e-05
Position 2830: 3.9909569172978436e-05
Position 3225: 3.9656204642959914e-05
Position 1060: 3.950470249346296e-05
Position 2910: 3.936129777757365e-05
Position 3107: 3.870625414283082e-05
Position 448: 3.81351070692013e-05
Position 1792: 3.664884163879925e-05
Position 3571: 3.4768229854847046e-05
Position 3807: 3.476718018406369e-05
Position 3229: 3.444734066081974e-05
Position 2174: 3.415130685896207e-05
Position 3254: 3.4124213876858377e-05
Position 3204: 3.3427260072495546e-05
Position 1418: 3.10078977963197e-05
Position 2492: 2.9045814409769018e-05
Position 3052: 2.90020501279452e-05
Position 426: 2.7815691719384104e-05
Position 3801: 2.634667022463555e-05
Position 3933: 2.6170161191196982e-05
Position 2437: 2.5013105306503866e-05
Position 1880: 2.3347361492560805e-05
Position 4229: 2.3166852304918416e-05
Position 483: 2.2524297645874605e-05
Position 4157: 2.1931469923177686e-05
Position 1403: 2.0314428888955745e-05
Position 778: 1.9854835447480466e-05
Position 746: 1.9431498946705984e-05
Position 1993: 1.941318997367708e-05
Position 1597: 1.789202693173755e-05
Position 3418: 1.778550663820994e-05
Position 707: 1.640592383214017e-05
Position 868: 1.615134874090323e-05
Position 3468: 1.608113317562892e-05
Position 224: 1.606621647849191e-05
Position 1335: 1.3701806902214856e-05
Position 4306: 1.3597729845324063e-05
Position 1644: 1.3410474352107851e-05
Position 2975: 1.2855213899245551e-05
Position 2963: 1.1606071557787064e-05
Position 1072: 1.1477540321483784e-05
Position 2825: 1.0582501886035115e-05
Position 1629: 1.0369804663844674e-05
Position 671: 9.71609051912749e-06
Position 4332: 9.404135209179583e-06
Position 3046: 9.237908916086865e-06
Position 1064: 8.937971073258977e-06
Position 3235: 8.480138823580776e-06
Position 2590: 8.040886131775106e-06
Position 2516: 7.959064877131414e-06
Position 100: 7.869396007372777e-06
Position 2027: 7.413365017935963e-06
Position 921: 6.815914291239277e-06
Position 1600: 6.776055466696537e-06
Position 1606: 6.508723542670252e-06
Position 2524: 6.496750889493985e-06
Position 4238: 6.33129375329397e-06
Position 2013: 5.901278739859068e-06
Position 1130: 5.152747575519084e-06
Position 714: 4.474003162519231e-06
Position 927: 4.45369130858507e-06
Position 1604: 4.183585981881366e-06
Position 1317: 3.854248140608036e-06
Position 291: 3.382638095214291e-06
Position 2507: 3.353861707614607e-06
Position 2497: 2.864316055064082e-06
Position 1803: 2.7864002024834583e-06
Position 594: 2.756979431558674e-06
Position 1110: 2.370245858300207e-06
Position 622: 2.0370813617393018e-06
Position 1893: 1.8665285382588196e-06
Position 678: 1.8368000902645003e-06
Position 1844: 1.4193571768774135e-06
Position 1897: 1.3272703733901133e-06
Position 667: 1.0722792691353313e-06
Position 618: 1.0591523553959096e-06
Position 1421: 8.044810950552199e-07
Position 1187: 7.724161502655285e-07
Position 1147: 6.91133074995869e-07
Position 1123: 6.662812186394263e-07
Position 601: 6.655046154124239e-07
Position 1140: 5.880043711983893e-07
Position 1824: 5.234233890977288e-07
Position 1902: 3.153196590863303e-07
Position 1882: 3.134703533200482e-07
Position 1359: 3.050074689474238e-07
Position 931: 2.991547910356361e-07
Position 1409: 2.963902416074547e-07
Position 2216: 2.7322378625554103e-07
Position 939: 2.594789358059333e-07
Position 577: 2.4371742007868256e-07
Position 1344: 2.3447465186628465e-07
Position 287: 2.321225711118662e-07
Position 1372: 1.9713509172732298e-07
Position 1184: 1.638655380027301e-07
Position 1192: 1.4898994778045127e-07
Position 3548: 1.0721406228869506e-07
Position 1341: 2.3480338148495746e-08
Position 1585: 6.3068632681783164e-09
Position 2809: 1.0003228273603342e-09
Position 1800: 2.1198526073557234e-12
