Gene = Vcpip1
Position 5080: 1.81070268996657e-05
Position 156: 1.7367169095126076e-05
Position 833: 1.3481978725112909e-05
Position 294: 1.3089437976098244e-05
Position 789: 1.2515612396305407e-05
Position 365: 1.2096518200098196e-05
Position 538: 1.0522343082796939e-05
Position 1040: 9.796759939610245e-06
Position 297: 9.064337883789761e-06
Position 2901: 8.659670780807333e-06
Position 859: 8.25762568991588e-06
Position 1674: 7.580857110471585e-06
Position 2750: 6.825830188689434e-06
Position 431: 5.892557490553916e-06
Position 6: 5.424067370544114e-06
Position 693: 5.3432394608215325e-06
Position 1265: 5.315856861943244e-06
Position 754: 4.421067682442236e-06
Position 612: 3.357086161601839e-06
Position 418: 3.2731603612749714e-06
Position 193: 2.0945479418288338e-06
Position 2055: 1.6008042701362762e-06
Position 853: 1.5046003326029146e-06
Position 907: 1.1848402403689832e-06
Position 1017: 9.662007496951964e-07
Position 502: 7.766825077542923e-07
Position 25: 7.263933962431831e-07
Position 228: 6.389578180763753e-07
Position 745: 5.435939807357497e-07
Position 181: 4.6869203192870964e-07
Position 11: 3.912991986356775e-07
Position 1069: 3.9000535736021387e-07
Position 1050: 3.4395960410258396e-07
Position 429: 3.3583107607177185e-07
Position 14: 8.780300206391527e-08
Position 47: 7.019805433190417e-08
Position 475: 5.4889284656319403e-08
Position 20: 3.284531033128351e-08
Position 1446: 6.425503890729088e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11329: 0.7448973895750702
Position 8983: 0.6011777503385034
Position 13344: 0.0695666535666602
Position 422: 0.060199271438499125
Position 11573: 0.05738198339311724
Position 9410: 0.04715354590445095
Position 8680: 0.047132987332855314
Position 2818: 0.03520385070546441
Position 6704: 0.034596521101396986
Position 7967: 0.03127502646727166
Position 2712: 0.029409656079176276
Position 11202: 0.028717693131111523
Position 1141: 0.026956930215495375
Position 2667: 0.022668703649298603
Position 502: 0.021636528286886593
Position 3927: 0.02070554202660969
Position 8710: 0.018922030614122294
Position 8763: 0.018837186267731024
Position 1807: 0.01578518493662565
Position 2695: 0.014608469334567642
Position 3789: 0.014527512441307172
Position 3302: 0.01400535748843262
Position 13273: 0.0124088347897614
Position 6764: 0.012094184411881355
Position 4882: 0.011586944604615266
Position 12844: 0.009555868220538246
Position 1078: 0.00951010698330577
Position 1786: 0.009465430869963666
Position 4998: 0.007945290812651249
Position 2745: 0.007647466476538394
Position 3654: 0.007490219359955213
Position 2920: 0.007411965110148861
Position 11812: 0.007351087442636736
Position 2756: 0.006979743828284712
Position 10948: 0.006445375827588562
Position 12275: 0.006327819728184191
Position 3423: 0.005991681104072739
Position 5152: 0.005851385451197574
Position 480: 0.005803759826073522
Position 10904: 0.005147136354864014
Position 10371: 0.004952522079448076
Position 3537: 0.004862775152203747
Position 6414: 0.004402242419249618
Position 447: 0.004332388291780016
Position 2716: 0.004193395389985646
Position 8629: 0.004146651575179399
Position 1210: 0.0038853876017930665
Position 459: 0.0038107898167371408
Position 6735: 0.0035877557454658915
Position 3469: 0.0034274943459192218
Position 465: 0.003305485704914066
Position 387: 0.0030639124236296533
Position 12076: 0.003005995059555636
Position 3584: 0.0028647577668291847
Position 3449: 0.002852744477835936
Position 4693: 0.002659792937561454
Position 2514: 0.0026480487161982076
Position 279: 0.0025198804977863342
Position 381: 0.002510999239486217
Position 10767: 0.002365008167865949
Position 9013: 0.002217108452198509
Position 8655: 0.002132859112703011
Position 6232: 0.0019942646576977608
Position 4818: 0.0019342338649028414
Position 4838: 0.0019189148470621902
Position 3326: 0.0019038478153054982
Position 558: 0.0018117307282150938
Position 6358: 0.0016795297090357185
Position 191: 0.0016447150070257742
Position 483: 0.001643142976502486
Position 1066: 0.0016237026639802545
Position 9313: 0.0015594408630162542
Position 288: 0.0014545507088685717
Position 3680: 0.001390607593810306
Position 1865: 0.001363060673916915
Position 234: 0.0013072009842568283
Position 1368: 0.0012875909570076393
Position 2055: 0.0011405381011323577
Position 4843: 0.001120966400164518
Position 2541: 0.001087045986662902
Position 7754: 0.001060417190109067
Position 1351: 0.001050421274221143
Position 7435: 0.0009978062878712097
Position 9898: 0.0009853496648791118
Position 214: 0.0009575965125241484
Position 1966: 0.0009448937399275984
Position 1748: 0.0008931958847950063
Position 2767: 0.0008359790169008809
Position 6904: 0.0008320413556854735
Position 3612: 0.0008196540194138648
Position 1907: 0.0008160260169851648
Position 2788: 0.0007789721746299658
Position 2871: 0.0007689576151984277
Position 429: 0.0007612756478612141
Position 1180: 0.0007444454353623186
Position 1831: 0.0007090024461354886
Position 1990: 0.000682528654986609
Position 2406: 0.0006806502125664022
Position 10249: 0.0006775519935259696
Position 210: 0.0006621145899537013
Position 6935: 0.0006388236362007643
Position 2227: 0.0006048113884498051
Position 216: 0.0005498568720492928
Position 4623: 0.000519167432526199
Position 2625: 0.0005056293827527393
Position 4539: 0.0004912953014878923
Position 2376: 0.00046740593988389657
Position 1919: 0.00045716682402141036
Position 341: 0.00045390059521553455
Position 350: 0.0004442778608251994
Position 2836: 0.0004041730243223
Position 2779: 0.00039771109670725676
Position 3853: 0.0003403971700072947
Position 1684: 0.00031208202987358487
Position 1151: 0.0003104943996572498
Position 1300: 0.0003028446941965112
Position 1511: 0.0002862523720802701
Position 1725: 0.00026492097789222616
Position 2313: 0.00024338830774060718
Position 6124: 0.00020566768758402054
Position 1993: 0.00019662894086709462
Position 2081: 0.0001858761725909043
Position 7680: 0.0001734447859224224
Position 2880: 0.00015896656318408403
Position 7205: 0.00014141067383010664
Position 2128: 0.00013659477385770857
Position 739: 0.00013294148600833481
Position 1792: 0.00011353021846652405
Position 7513: 0.00010090450645820477
Position 6158: 9.580115877475647e-05
Position 6973: 8.712267697435942e-05
Position 5626: 8.248355582068771e-05
Position 5463: 6.969583225313918e-05
Position 6181: 6.904443743550973e-05
Position 5678: 6.340841564127613e-05
Position 3055: 6.280621505424214e-05
Position 6585: 6.02945116737865e-05
Position 6559: 5.093750065299955e-05
Position 963: 5.084636399018806e-05
Position 899: 4.9180003546609126e-05
Position 4425: 4.778922896363214e-05
Position 6976: 4.77836661697201e-05
Position 5231: 4.4888492234756496e-05
Position 5267: 4.4316873893688405e-05
Position 5645: 4.1837470087035656e-05
Position 5992: 4.01408716968954e-05
Position 5808: 3.9309154784928695e-05
Position 5761: 3.862577379930908e-05
Position 6511: 3.640138594222067e-05
Position 4052: 3.502814012793727e-05
Position 4501: 3.4704786284273434e-05
Position 5130: 3.203936892020861e-05
Position 2598: 3.165442309873544e-05
Position 365: 3.0877572059749054e-05
Position 6296: 3.061347172785892e-05
Position 3239: 3.059128812631872e-05
Position 2547: 3.051825116009379e-05
Position 4578: 3.0352171469605008e-05
Position 2468: 2.8188709890413832e-05
Position 221: 2.788913067839509e-05
Position 1533: 2.6154107133528622e-05
Position 2619: 2.539898500301741e-05
Position 754: 2.339934559595676e-05
Position 3081: 2.3195959844522908e-05
Position 2184: 2.3140844851108434e-05
Position 966: 1.9592492518216296e-05
Position 2386: 1.7857877122718422e-05
Position 438: 1.6403267462237347e-05
Position 1867: 1.6283648452300255e-05
Position 954: 1.625789953454969e-05
Position 2334: 1.495937110916465e-05
Position 4497: 1.4570556078513958e-05
Position 555: 1.398725119176375e-05
Position 4054: 1.3927882741841072e-05
Position 1383: 1.378257718218382e-05
Position 4553: 1.3416120319523974e-05
Position 1085: 1.2776155669702886e-05
Position 1423: 1.2355118188381202e-05
Position 3342: 1.1513495740761355e-05
Position 938: 1.1272157385595823e-05
Position 3084: 1.0096463881352233e-05
Position 4141: 9.927767180382693e-06
Position 685: 9.600402904861622e-06
Position 3208: 9.57429924996862e-06
Position 1972: 9.564244654106986e-06
Position 1871: 9.529963616822856e-06
Position 1903: 9.033310284207117e-06
Position 4035: 8.552872921655057e-06
Position 456: 8.384890919266344e-06
Position 942: 7.944005485016452e-06
Position 1547: 7.609939046983666e-06
Position 2338: 7.486769112497389e-06
Position 1544: 7.123752536855803e-06
Position 663: 5.141055988456636e-06
Position 2244: 5.027927435971327e-06
Position 1163: 4.5608468319940785e-06
Position 2697: 4.554916216038934e-06
Position 1392: 4.098394954993105e-06
Position 2118: 4.0125168499289086e-06
Position 907: 3.90636916712413e-06
Position 1671: 3.808758382632009e-06
Position 1712: 3.558527139584563e-06
Position 2024: 2.3796222742294152e-06
Position 2013: 2.3790813187679586e-06
Position 1426: 2.1838064973159356e-06
Position 910: 1.695988953388819e-06
Position 1430: 1.6697804158440102e-06
Position 538: 1.404049990857679e-06
Position 1023: 1.0189458322409672e-06
Position 223: 9.854018791641404e-07
Position 951: 9.579539288301085e-07
Position 985: 5.274557215247171e-07
Position 741: 3.890439589379871e-07
Position 1398: 3.0662969126882664e-07
Position 475: 2.950052537429927e-07
Position 1268: 2.794827912117397e-07
Position 853: 2.2405043818566168e-07
Position 1160: 2.0785494788743094e-07
Position 973: 1.9975408874567053e-07
Position 1017: 1.3392843581567502e-07
Position 1212: 1.303212423003952e-07
Position 576: 1.214517520253199e-07
Position 883: 1.0020482580704867e-07
Position 768: 7.234101125558069e-08
Position 810: 2.841961051629839e-08
Position 782: 2.3460307914326262e-08
Position 170: 1.736550543969396e-08
Position 150: 1.0158085158978426e-08
Position 1730: 2.461979122583157e-09
Position 96: 5.969847045684865e-11
Position 99: 1.8465101222687434e-12
Position 105: 1.7810110690199871e-12
Position 102: 1.535625135419115e-12
