Gene = Veph1
Position 5576: 0.0029720324649391665
Position 1563: 0.002967131990225755
Position 8100: 0.0029604449956873607
Position 1966: 0.0029381979429392345
Position 3046: 0.0026108527324265694
Position 3610: 0.00259133377493559
Position 4453: 0.0024672492240888333
Position 1482: 0.002269266146861177
Position 1327: 0.002248297064560048
Position 6288: 0.002065734063021964
Position 492: 0.002063077934964577
Position 9417: 0.0019842733125956377
Position 2012: 0.0016542188508541621
Position 10096: 0.0015125000678175154
Position 1292: 0.0015011487953949872
Position 2061: 0.0014308188355591704
Position 7905: 0.0013422636206513123
Position 1952: 0.0012674470804868861
Position 1860: 0.0012624716376159863
Position 1786: 0.001253552245142695
Position 4191: 0.001188330938903546
Position 8454: 0.0011549451057176817
Position 4332: 0.0010459956660364928
Position 116: 0.0010451739086452703
Position 5552: 0.0010122225296275
Position 121: 0.0009328225669383994
Position 601: 0.0009207454338485738
Position 165: 0.0008258750312171243
Position 8826: 0.0007411325532411195
Position 6719: 0.0006681654142512663
Position 2716: 0.0006234037522936064
Position 431: 0.0005851513764644249
Position 1008: 0.0005724582187975393
Position 1385: 0.000541100691500323
Position 3139: 0.0005381555619143552
Position 4146: 0.0005252035561842201
Position 6560: 0.0004970340454090173
Position 106: 0.0004786137922227659
Position 1375: 0.00047837219979999596
Position 4470: 0.00045819918678845526
Position 1921: 0.0004530170290187277
Position 4028: 0.00043330475210954887
Position 1210: 0.00039097234967733994
Position 1607: 0.00038872012701405504
Position 484: 0.00038433309151273965
Position 231: 0.0003807565861807425
Position 3999: 0.00037942635574037404
Position 2029: 0.0003788313806481705
Position 1359: 0.0003746517483925681
Position 2656: 0.0003738801613146444
Position 1905: 0.0003418194491253958
Position 1317: 0.0003336021371755975
Position 218: 0.000330178208487683
Position 3082: 0.0003198851571633525
Position 584: 0.0003085167789665871
Position 6126: 0.00030453820167239897
Position 2360: 0.00026972240219958073
Position 1349: 0.0002553124872804658
Position 2985: 0.0002468895979436382
Position 3903: 0.00024341813085935392
Position 1636: 0.0002260980389191414
Position 860: 0.0002216114951099058
Position 134: 0.00019333685995574508
Position 3026: 0.00015923520997088205
Position 1417: 0.00015666321673865459
Position 1722: 0.0001490071826932671
Position 1428: 0.00014590586188258762
Position 2099: 0.00013818140439304409
Position 1284: 0.00012839706479647267
Position 1125: 0.00012358061743277562
Position 636: 0.00012106017819058986
Position 3064: 0.0001140255430083406
Position 3222: 0.0001044397931372928
Position 4050: 8.808587732724225e-05
Position 4464: 8.443519789438399e-05
Position 125: 7.754923547980903e-05
Position 992: 7.373740511067664e-05
Position 2400: 7.118622231350709e-05
Position 781: 6.224371421250779e-05
Position 472: 5.8554029788557446e-05
Position 2756: 5.7529696264688595e-05
Position 3749: 5.124322036770995e-05
Position 1307: 4.921598306673599e-05
Position 1827: 3.942981512089097e-05
Position 1010: 3.71214058860414e-05
Position 171: 3.6087386114900986e-05
Position 309: 3.242731018422143e-05
Position 1686: 3.1373370098867866e-05
Position 2451: 3.01842799954671e-05
Position 1377: 2.6126099494537548e-05
Position 3234: 2.446030103884011e-05
Position 609: 2.420945035596718e-05
Position 953: 2.3280150190608127e-05
Position 180: 2.3213361266411415e-05
Position 1869: 2.2601170145016202e-05
Position 2661: 2.189339542741419e-05
Position 2089: 1.9181128550237568e-05
Position 498: 1.6433071776686933e-05
Position 1806: 1.5752710195795128e-05
Position 598: 1.4519293444352745e-05
Position 581: 1.4115634827141917e-05
Position 1683: 1.384824481017979e-05
Position 1743: 1.3375110824092714e-05
Position 147: 1.1991739681301011e-05
Position 1196: 1.0169757570245163e-05
Position 1090: 9.355315312795064e-06
Position 655: 7.231042948146897e-06
Position 1078: 5.424816485018968e-06
Position 1094: 4.246884823517137e-06
Position 4917: 4.2152301138203296e-06
Position 378: 4.159328947894085e-06
Position 300: 3.0134267787346954e-06
Position 1299: 2.878621889840787e-06
Position 439: 2.677545634994857e-06
Position 1029: 2.5151128149447255e-06
Position 900: 2.178614991575155e-06
Position 188: 1.7941918167544464e-06
Position 1036: 1.4334236879724512e-06
Position 729: 1.3147159566530304e-06
Position 961: 1.113989090840946e-06
Position 1134: 1.069036675734661e-06
Position 924: 9.639653755799345e-07
Position 234: 9.013620351864002e-07
Position 502: 5.585610376481848e-07
Position 2643: 3.0393080024538914e-07
Position 290: 2.1108565717934384e-07
Position 661: 2.0187123608213748e-07
Position 2258: 1.8981362023863952e-07
Position 2242: 1.82238250119832e-07
Position 1715: 1.4004586091005154e-07
Position 2840: 1.3141194669342104e-07
Position 2223: 1.2606679246618462e-07
Position 2267: 1.1188649770271209e-07
Position 1788: 6.09091548718786e-08
Position 313: 2.590912002953099e-08
Position 360: 2.0909407278830855e-08
Position 444: 1.823004584031162e-08
Position 318: 1.018337770785789e-08
Position 280: 7.999804989877337e-09
Position 294: 4.94864958030483e-09
Position 323: 3.1593883724374297e-09
Position 325: 2.0275170280255296e-09
Position 339: 1.9181147564587606e-09
Position 347: 1.8318848867905e-09
Position 644: 1.1583844424389137e-09
Position 92: 7.795410308093711e-10
Position 384: 6.702651980220768e-10
Position 85: 3.226749288381214e-10
Position 888: 2.2209745479795418e-10
Position 328: 1.88467544426602e-10
Position 641: 1.560506462769394e-10
Position 344: 1.544542376104116e-10
Position 103: 9.572839328305055e-11
Position 349: 1.5387790937163365e-12
Position 393: 1.1460315411573558e-12
Position 396: 7.276447561124239e-13
