Gene = Zranb1
Position 8680: 0.00022766890785007725
Position 2430: 0.00021684322565300598
Position 128: 0.00017322200496311507
Position 8156: 0.00017024541543442825
Position 9383: 0.000162819024888658
Position 5530: 0.0001619769689722612
Position 7861: 0.00015666531735859893
Position 8743: 0.0001482902044269104
Position 5514: 0.00014485278554568484
Position 7712: 0.00013277437776793846
Position 2207: 0.00012765643503381076
Position 1696: 0.00011524774972719233
Position 1380: 0.00011438740351855635
Position 8615: 0.00011019851257266796
Position 1373: 0.00010716728878694599
Position 8654: 0.00010715128105964438
Position 8716: 0.00010570705965948259
Position 3036: 0.00010363476906204177
Position 893: 0.00010289924566444726
Position 1255: 0.00010191466456363328
Position 4578: 9.442551594715462e-05
Position 5408: 8.02305782974661e-05
Position 4931: 7.722102557391412e-05
Position 4984: 7.274837408291666e-05
Position 3778: 6.552902278787462e-05
Position 8420: 6.368314031542254e-05
Position 3976: 5.9656805558470616e-05
Position 1928: 5.556784493677775e-05
Position 117: 5.11211336813894e-05
Position 5957: 4.822612349957639e-05
Position 3072: 4.654587943166366e-05
Position 5192: 4.623761655370291e-05
Position 2737: 4.417146924014128e-05
Position 1962: 4.368743489388479e-05
Position 5467: 4.217526864330234e-05
Position 151: 4.141408875846769e-05
Position 1895: 3.985809430237078e-05
Position 1022: 3.693726519189563e-05
Position 1947: 3.4044210208361176e-05
Position 2362: 3.1773349301984176e-05
Position 6476: 3.0366740522780483e-05
Position 6829: 2.641581372931969e-05
Position 4307: 2.521456117049704e-05
Position 6491: 2.3989173346763674e-05
Position 508: 2.206072345567436e-05
Position 994: 2.0547036358407806e-05
Position 6305: 1.9380680983312425e-05
Position 245: 1.8410680156650604e-05
Position 4843: 1.627871198970225e-05
Position 294: 1.5893503377418014e-05
Position 605: 1.4398445482189838e-05
Position 4873: 1.315710627271587e-05
Position 3598: 1.1769176611339091e-05
Position 5025: 1.1018650756598174e-05
Position 485: 9.733538494227616e-06
Position 5256: 9.724830456838232e-06
Position 252: 9.345876539101701e-06
Position 3824: 8.365771453165017e-06
Position 102: 7.987646990991813e-06
Position 4565: 7.486859039238695e-06
Position 4214: 7.4421126644102135e-06
Position 4446: 7.150346547231313e-06
Position 2525: 6.671491821075798e-06
Position 288: 6.482883011671136e-06
Position 4014: 6.4447280622847935e-06
Position 238: 6.411785681194651e-06
Position 334: 6.110389570284419e-06
Position 4114: 5.622190717406108e-06
Position 3196: 5.234396701646023e-06
Position 531: 5.11217167485804e-06
Position 3322: 4.320570385617024e-06
Position 3693: 4.293369214416648e-06
Position 1747: 4.269881406093598e-06
Position 1109: 4.242086862301209e-06
Position 1635: 3.463070617018233e-06
Position 3405: 3.4344388140917236e-06
Position 1392: 3.1560366756712424e-06
Position 1081: 2.6312969259351857e-06
Position 2705: 2.4312187987847327e-06
Position 482: 2.333547233459699e-06
Position 284: 2.0521195760104266e-06
Position 2394: 2.0035976623521094e-06
Position 262: 1.6346653919507508e-06
Position 201: 1.4404292546428286e-06
Position 1853: 1.3654828973710714e-06
Position 1485: 1.344104903678465e-06
Position 1659: 1.3158209029752479e-06
Position 2044: 1.3031502503869702e-06
Position 1157: 1.0905087714087058e-06
Position 706: 1.0444371251485543e-06
Position 869: 1.0181866735846064e-06
Position 1171: 8.895581553054448e-07
Position 259: 6.578905428190898e-07
Position 2806: 3.7103078452348774e-07
Position 2901: 3.609176170954521e-07
Position 593: 3.122307094322227e-07
Position 1706: 1.912949747017495e-07
Position 1416: 1.1362321412767585e-07
Position 221: 1.1114816847630817e-07
Position 1408: 1.0963317354656357e-07
Position 521: 8.168776265836728e-08
Position 1842: 7.592463094999005e-08
Position 438: 7.428533730563574e-08
Position 603: 6.935040317626428e-08
Position 1858: 6.044197034226583e-08
Position 1528: 5.979945656309386e-08
Position 296: 5.325891066310038e-08
Position 2137: 2.042688735833079e-08
Position 712: 1.5541040013761403e-08
Position 387: 1.3105649911813392e-08
Position 1038: 1.2330292914507361e-08
Position 373: 7.904281594092952e-09
Position 1450: 5.863299717763588e-09
Position 1049: 5.331542713173561e-09
Position 1596: 3.834874276469684e-09
Position 1269: 3.372257459893542e-09
Position 1497: 3.097399390250632e-09
Position 1001: 2.7455569051999886e-09
Position 1032: 2.430345056196059e-09
Position 1445: 2.4014459644438066e-09
Position 403: 1.4926511339366492e-09
Position 384: 7.494116568972035e-10
Position 1034: 4.864992260162015e-10
Position 494: 1.6038730805205442e-10
Position 381: 1.0867119812640339e-10
