Gene = Ticrr
Position 18920: 0.0013074863178848591
Position 4512: 0.0012712405268457511
Position 13057: 0.0012705231496500703
Position 287: 0.0011193282571290153
Position 1773: 0.0010685737205348852
Position 84: 0.0010668083262279514
Position 22893: 0.0010595182551813044
Position 6208: 0.0010594733034074437
Position 36041: 0.0010530738708036784
Position 31024: 0.001040605188800293
Position 4771: 0.0010352227436113374
Position 2399: 0.0009730915476142626
Position 24980: 0.0009535046811704962
Position 750: 0.0009056702331041309
Position 270: 0.0008992705033723539
Position 972: 0.000845369886220147
Position 20805: 0.0008311682839975457
Position 23817: 0.0007683799628587702
Position 4337: 0.0007172672243130393
Position 21794: 0.0006948182545576878
Position 17296: 0.0006825762904191718
Position 22053: 0.0006670369722343854
Position 2622: 0.0006649076269179326
Position 6569: 0.0006261385964888605
Position 3636: 0.0006102714041041438
Position 6118: 0.0005939651040110171
Position 21898: 0.0005878274031717509
Position 21627: 0.0005544832095906284
Position 6366: 0.0004998799645505647
Position 25017: 0.0004905144677696799
Position 30910: 0.00045297656386747995
Position 1240: 0.00043914054015733187
Position 1013: 0.00043448707642604236
Position 11857: 0.00042681694741549393
Position 2197: 0.0004252900010734979
Position 30829: 0.0004136898300530482
Position 24120: 0.00041113853825635173
Position 6383: 0.00039527069823339035
Position 70: 0.0003894788707911624
Position 7074: 0.000371992658067104
Position 659: 0.0003700789074063618
Position 4865: 0.0003420624516505458
Position 22475: 0.0003236735859878516
Position 5107: 0.00031397520129582726
Position 17051: 0.00030876651236438186
Position 127: 0.00029151237574679637
Position 3283: 0.0002878017036218385
Position 2981: 0.0002846383901888492
Position 3062: 0.00026981917711002557
Position 23728: 0.0002458621291803585
Position 31372: 0.00023052584389421585
Position 23068: 0.00022164373240399449
Position 21919: 0.00021587653652509092
Position 21878: 0.00019509519168651996
Position 21838: 0.00019499784177439482
Position 22319: 0.00018668252299072717
Position 6726: 0.00018526333525472602
Position 22011: 0.00015697775702996995
Position 15416: 0.0001531080746516618
Position 22202: 0.00014783070003234483
Position 21913: 0.0001461032535589912
Position 189: 0.00013574212981321893
Position 21916: 0.00012416728712959696
Position 174: 0.00010839906205512364
Position 488: 9.902098869732629e-05
Position 631: 9.789055526883985e-05
Position 21844: 9.706459787104171e-05
Position 22104: 9.4550484266863e-05
Position 22927: 9.136526107955446e-05
Position 22154: 8.834285379898158e-05
Position 21928: 8.710154894949643e-05
Position 22132: 8.40731780680582e-05
Position 22146: 6.526448126260663e-05
Position 23436: 6.343033918531277e-05
Position 21850: 5.625123733455927e-05
Position 21925: 5.127744003191018e-05
Position 22833: 4.7210013019924064e-05
Position 2071: 4.53992738377332e-05
Position 34588: 4.3458598504157424e-05
Position 21965: 4.2883461627507076e-05
Position 2269: 3.934734649367219e-05
Position 25202: 3.863018941271351e-05
Position 1624: 3.806353805050989e-05
Position 2253: 3.4790216846121995e-05
Position 1532: 3.4326276222182276e-05
Position 21649: 3.135540008005081e-05
Position 612: 2.60397755539997e-05
Position 22324: 1.9749287431812655e-05
Position 132: 1.5763318896403856e-05
Position 870: 1.2519542627878557e-05
Position 15185: 1.1327187314551377e-05
Position 15182: 1.0300086257201315e-05
Position 21614: 9.57529532927287e-06
Position 22338: 9.165451753281377e-06
Position 665: 8.063021963808678e-06
Position 21995: 6.809394719330561e-06
Position 900: 5.788315371635993e-06
Position 2307: 5.5526131054046314e-06
Position 13: 4.870238119213913e-06
Position 776: 4.158546060238721e-06
Position 1269: 3.91935102228455e-06
Position 5691: 3.766060901083165e-06
Position 663: 2.9269777639428912e-06
Position 5665: 2.806154264528473e-06
Position 928: 2.4509840638019308e-06
Position 1787: 1.506294367469705e-06
Position 1779: 1.2955322005614203e-06
Position 1777: 1.032108267330634e-06
Position 1781: 1.0169141257732024e-06
Position 1684: 9.409586790984558e-07
Position 875: 7.890617928675811e-07
Position 1885: 7.828782215025881e-07
Position 154: 6.871587118788273e-07
Position 1783: 5.670885042430719e-07
Position 728: 3.333940746237928e-07
Position 741: 2.9519356760762634e-07
Position 783: 3.4711685407005984e-08
Position 1021: 3.391293472106286e-08
Position 693: 2.7407904559128747e-08
Position 989: 1.920863972191961e-08
Position 902: 1.3292215160398495e-08
Position 1775: 1.1830398969733915e-08
Position 860: 8.004407105158647e-09
Position 21596: 6.220975340544543e-09
Position 1081: 4.285083890477099e-09
Position 21819: 1.929051040102005e-09
Position 21967: 1.6928033346679681e-09
Position 1057: 1.5376099740023178e-09
Position 1116: 1.4206387334052556e-09
Position 943: 4.1019368676295136e-10
Position 1121: 1.637183463559475e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 21613: 0.9906246126325551
Position 15075: 0.964494566919782
Position 30675: 0.9481981792505412
Position 21793: 0.9169683121312199
Position 22052: 0.8455308335274183
Position 28029: 0.8265857733122189
Position 20711: 0.8254542733321866
Position 24007: 0.8189254386457046
Position 22759: 0.8151862458567796
Position 5466: 0.7240230422438493
Position 25580: 0.7071296193552142
Position 18818: 0.6685889012521489
Position 17030: 0.6547799454860473
Position 31625: 0.5527722984753206
Position 30894: 0.5303851999864259
Position 10669: 0.5296120385408166
Position 7463: 0.47831058669692605
Position 35738: 0.462542803247633
Position 36457: 0.4205541234883255
Position 12271: 0.36550366239954724
Position 29711: 0.18839312063401226
Position 9336: 0.1699095552244685
Position 9251: 0.16273912750463349
Position 36431: 0.15429378735585939
Position 37606: 0.1466539402643565
Position 28608: 0.14054605122856997
Position 31935: 0.1286859610611834
Position 5644: 0.12694534725667136
Position 35787: 0.12338862663434845
Position 10684: 0.10100715838024675
Position 5482: 0.09928663486329795
Position 35958: 0.09868298403615587
Position 2350: 0.0885915662787329
Position 25227: 0.08739063518014634
Position 13453: 0.07719178270812398
Position 12225: 0.07177082162625167
Position 30897: 0.06861177676046491
Position 9384: 0.06591373563673483
Position 28392: 0.0622413640441185
Position 7419: 0.0610693308267075
Position 18763: 0.05992364577625235
Position 15313: 0.055226300904070755
Position 30180: 0.051048821563279924
Position 4149: 0.04926091008637636
Position 29591: 0.0490536389523235
Position 22202: 0.04701885663607787
Position 30964: 0.0455725980859411
Position 30089: 0.04035521614646778
Position 30940: 0.039329426086940136
Position 22144: 0.037706312291319155
Position 13791: 0.036582886197160526
Position 2070: 0.0362049839086492
Position 23836: 0.03487129488880725
Position 24034: 0.03243059533494711
Position 12783: 0.031094288480915847
Position 3148: 0.030256928207266026
Position 30655: 0.028341197841239486
Position 4105: 0.026789550843184667
Position 2212: 0.026529881096214788
Position 28583: 0.02521543877550812
Position 12737: 0.02488007115672959
Position 35108: 0.02332153762479424
Position 3087: 0.02278090456942804
Position 20038: 0.022513709870746676
Position 22174: 0.02150622786716146
Position 35979: 0.020039008059137577
Position 5208: 0.019628879571968745
Position 10525: 0.01926167938244084
Position 5656: 0.019046190523588694
Position 37555: 0.019001104454195908
Position 4378: 0.018990446684221823
Position 28503: 0.018212384819805288
Position 5413: 0.01802904932211167
Position 14460: 0.01643936983519163
Position 33309: 0.016172678530409657
Position 23770: 0.015927669833699174
Position 25636: 0.01499439579986909
Position 4187: 0.014800792089293247
Position 28833: 0.014764086504308866
Position 30988: 0.014218226817035355
Position 32311: 0.013938347577423377
Position 25098: 0.013846118808425168
Position 32385: 0.013366774309941485
Position 34747: 0.01335878557682631
Position 17842: 0.013039624159947744
Position 644: 0.012899523801347597
Position 19084: 0.012417040111770508
Position 22097: 0.011913751226332732
Position 30594: 0.011841225188164174
Position 28564: 0.01146967471493838
Position 12144: 0.011403504697440147
Position 23933: 0.011125895829207687
Position 4714: 0.011040495502101523
Position 7663: 0.010828232876267661
Position 34706: 0.010536523257646924
Position 34262: 0.010470484775496712
Position 2353: 0.009917072172817515
Position 2243: 0.009882207011801713
Position 35993: 0.009648825143786283
Position 4192: 0.009461561337431977
Position 27930: 0.00943565268664901
Position 34744: 0.009426940103968896
Position 33029: 0.009001571986495979
Position 17089: 0.008727809830064851
Position 12756: 0.008388872804056927
Position 35797: 0.008331546658031014
Position 20101: 0.008319524380397934
Position 19123: 0.008305002351768166
Position 15902: 0.008217491835063817
Position 4751: 0.007429924390650357
Position 30758: 0.007274641283181483
Position 17051: 0.006930237667603648
Position 2377: 0.0068845425585751146
Position 8836: 0.006843000244904001
Position 9426: 0.006770559292226194
Position 31947: 0.006750616452279627
Position 23943: 0.006727225990890863
Position 37573: 0.0062793195171417845
Position 22794: 0.005770484100209883
Position 12798: 0.0056643102915145994
Position 21440: 0.005655928720188893
Position 713: 0.005655289790717344
Position 22638: 0.0055323060227095745
Position 36175: 0.005362792110023072
Position 11793: 0.005264588122423687
Position 22119: 0.005234799460616632
Position 20755: 0.005199128021054782
Position 25583: 0.005197441827603338
Position 13418: 0.0051070805165176585
Position 36536: 0.005073499785783818
Position 31816: 0.005051362422181293
Position 35039: 0.004887204888161412
Position 13510: 0.004820322970607576
Position 5503: 0.00469583195340334
Position 36093: 0.00465841669709985
Position 22211: 0.00449482153309385
Position 7583: 0.004037559351826778
Position 19052: 0.003921971260838262
Position 22154: 0.0038909999609294554
Position 7847: 0.003859632040082648
Position 30263: 0.0038266644698543018
Position 6502: 0.0038120755514315023
Position 31998: 0.0037667807497922157
Position 22020: 0.0037520069124774374
Position 34010: 0.0037003031942920233
Position 1910: 0.0036587352900951196
Position 2109: 0.0035034722951767868
Position 4413: 0.0033991967055701047
Position 31949: 0.003320606825624137
Position 31885: 0.0033164318571982728
Position 35131: 0.003208368808930603
Position 31537: 0.0031354385966514144
Position 2912: 0.0031051546645625505
Position 28634: 0.0029733111979811807
Position 23900: 0.002900494917742451
Position 20128: 0.002820347728301366
Position 9238: 0.0027591151092070925
Position 32348: 0.0027527700439828
Position 3106: 0.0026591573116677616
Position 15715: 0.0025884658341331704
Position 36291: 0.002581766275065616
Position 34350: 0.0025639981284635376
Position 1678: 0.0025234287990720896
Position 12065: 0.00246248925539298
Position 15035: 0.0024558102520314605
Position 28469: 0.0023679588289117733
Position 7436: 0.002356735427750483
Position 30919: 0.0023529812031780695
Position 23171: 0.0023419942945478852
Position 23865: 0.0022693904757248124
Position 18442: 0.002266528075563755
Position 31646: 0.0022479632104859706
Position 23681: 0.0022406224916755916
Position 25162: 0.002144268434091239
Position 21829: 0.0021341241420699455
Position 33504: 0.0020960124914627394
Position 4017: 0.002087041371723618
Position 24010: 0.0020400109043918827
Position 34151: 0.0019471267133477944
Position 25314: 0.0018392525164836438
Position 3524: 0.0018285982670856894
Position 25229: 0.0017073285701938185
Position 18413: 0.001689869339245637
Position 30537: 0.0016220610018256732
Position 22824: 0.001617909415599697
Position 22777: 0.0016103704033556623
Position 12465: 0.001580256909746246
Position 31570: 0.0015705539407682282
Position 17721: 0.0015061462989078046
Position 16882: 0.0014720283022674574
Position 15328: 0.0014596736768170103
Position 25705: 0.0014274850445083048
Position 15358: 0.0014268630982706685
Position 6978: 0.0013867734193091594
Position 2169: 0.001373571005104376
Position 22122: 0.0013656130220356265
Position 22805: 0.0013639637731416826
Position 31704: 0.0013158657144445923
Position 6936: 0.001306367978936347
Position 19807: 0.0013030155100445249
Position 12979: 0.0012705231496500718
Position 25242: 0.0012399903123590434
Position 25615: 0.0011696221293155352
Position 37019: 0.0011555219463227676
Position 4419: 0.0011460769132231113
Position 6149: 0.001116619352603618
Position 2015: 0.0011044370200110438
Position 34108: 0.0010264412700597642
Position 25115: 0.0010238654273662276
Position 28613: 0.0009849241463430252
Position 36462: 0.0009810317488054554
Position 5285: 0.0009699651593841985
Position 18838: 0.0009378095875316888
Position 22178: 0.0008946430941016083
Position 33622: 0.0008855561236585196
Position 2130: 0.0008509979868997723
Position 7319: 0.0008377039717885399
Position 488: 0.0008262941007627244
Position 24254: 0.0008222613421795574
Position 22601: 0.0008018412408119776
Position 27858: 0.0007992806822655775
Position 23747: 0.0007885623309860776
Position 24779: 0.0007536527638748632
Position 710: 0.0007526357858841663
Position 3890: 0.0007336452092222323
Position 1726: 0.0006936144693570674
Position 34311: 0.0006819890513707195
Position 7508: 0.0006748608847239558
Position 25850: 0.0006651588819302396
Position 9206: 0.0006408105929764345
Position 4107: 0.0006354445286361824
Position 3975: 0.0006311035920441025
Position 22176: 0.0006191046929047473
Position 5981: 0.000616592918045967
Position 4208: 0.0006163532905216757
Position 21800: 0.0006108859666352268
Position 24682: 0.0006076513624925598
Position 2176: 0.0006003569797706574
Position 1649: 0.0005905472256587525
Position 31862: 0.0005689102580350086
Position 2382: 0.0005357285733358308
Position 5055: 0.0005223674135928047
Position 24959: 0.0004996386525882605
Position 23215: 0.0004974254588762674
Position 22682: 0.00047607048562991507
Position 4391: 0.0004205482761596369
Position 27736: 0.000396444144210338
Position 24185: 0.00035735555766559275
Position 4693: 0.0003530066391686413
Position 34397: 0.0003400709304104375
Position 22233: 0.0003333030049904047
Position 25072: 0.00033027832095164475
Position 1352: 0.00032958650964518135
Position 4710: 0.00032795214852650447
Position 3469: 0.0003254899352146894
Position 6014: 0.0002991911981123661
Position 21976: 0.0002898683395345086
Position 30909: 0.0002878990477860355
Position 31170: 0.0002868146928134808
Position 23266: 0.0002787372842896429
Position 31118: 0.0002622718266549865
Position 8781: 0.0002565951676863823
Position 2357: 0.0002512518861478643
Position 22979: 0.00024671125908504713
Position 439: 0.00022759112233000804
Position 32643: 0.0002170364192190135
Position 6036: 0.00020851751325730186
Position 5154: 0.00020826838120639724
Position 683: 0.00020331394454290819
Position 33958: 0.00019244067787684032
Position 24281: 0.00018152011733696353
Position 1121: 0.00017954483686396171
Position 1065: 0.00017481168643230773
Position 6309: 0.0001692542071261234
Position 23325: 0.00016048152447616714
Position 22514: 0.00015946431075898295
Position 22242: 0.0001563319191101609
Position 6232: 0.0001384138810570388
Position 22833: 0.0001332709903725269
Position 31717: 0.0001220701228331813
Position 22378: 0.00011644582699464959
Position 22395: 0.00011600510252044631
Position 6816: 0.0001125011332548069
Position 2475: 9.990662634260966e-05
Position 2425: 9.82965343342765e-05
Position 9043: 9.74269979681724e-05
Position 21750: 9.250973649982442e-05
Position 646: 8.912555981889706e-05
Position 2869: 8.860600797492827e-05
Position 22931: 8.660175908926822e-05
Position 2399: 8.588763684900544e-05
Position 8871: 8.509280778031127e-05
Position 31260: 8.393806095916156e-05
Position 24858: 8.271502257275348e-05
Position 21280: 8.23956988672131e-05
Position 1814: 8.142756109198858e-05
Position 1038: 7.601880044442972e-05
Position 22216: 7.277868169675766e-05
Position 25015: 6.929283127827759e-05
Position 806: 6.884081822763404e-05
Position 21985: 6.589605542065679e-05
Position 1683: 6.235325027696177e-05
Position 3180: 6.182011996901582e-05
Position 22687: 6.160998428975055e-05
Position 22385: 5.781232568455353e-05
Position 31276: 5.41283563229289e-05
Position 650: 5.35589307102497e-05
Position 31011: 5.1021888038963435e-05
Position 21276: 4.9783007419896966e-05
Position 1989: 4.8511086762480376e-05
Position 23186: 4.7968168296593735e-05
Position 31696: 3.9088992920215906e-05
Position 30992: 3.479855050183408e-05
Position 22262: 3.306326064479912e-05
Position 22239: 3.099245385802866e-05
Position 544: 2.8107970365406033e-05
Position 21324: 2.578830884901376e-05
Position 851: 2.060847062985345e-05
Position 22465: 1.8759804573546206e-05
Position 22796: 1.4865615311817314e-05
Position 3941: 1.3362298835622884e-05
Position 31369: 1.1485359027958216e-05
Position 1846: 1.0983239020347519e-05
Position 21836: 9.708546788550451e-06
Position 2222: 9.619547009482785e-06
Position 797: 9.21018305304672e-06
Position 21295: 9.085553371961623e-06
Position 22248: 8.811235203558733e-06
Position 677: 8.622122021388151e-06
Position 2846: 7.452125202631963e-06
Position 659: 6.712090552403522e-06
Position 2117: 5.688903218715019e-06
Position 2097: 5.442103238011841e-06
Position 2253: 4.631150104660655e-06
Position 1915: 4.384032656244009e-06
Position 2918: 3.954096583582037e-06
Position 864: 3.9517665528315956e-06
Position 1849: 3.83212539779114e-06
Position 1051: 3.4898292000976918e-06
Position 875: 3.4224797554233507e-06
Position 1700: 3.366555728842494e-06
Position 521: 3.0169994697665366e-06
Position 1623: 2.964482900334691e-06
Position 2020: 2.811512929572179e-06
Position 4416: 2.566600725539912e-06
Position 2517: 2.5580362492240284e-06
Position 22786: 1.9647462867742317e-06
Position 503: 1.911258366147919e-06
Position 913: 1.8889881310577576e-06
Position 883: 1.8406612966068322e-06
Position 725: 1.7775502893574258e-06
Position 811: 1.7712149810521725e-06
Position 936: 1.7444997179998484e-06
Position 737: 1.5032266347379445e-06
Position 7166: 1.440049514508306e-06
Position 1825: 1.2960837755066427e-06
Position 22400: 1.17800447467202e-06
Position 2441: 1.1671991091403725e-06
Position 1732: 1.1076778950656537e-06
Position 2569: 1.009505329156229e-06
Position 741: 9.866528944957843e-07
Position 302: 9.742419447583334e-07
Position 2753: 9.544331075897842e-07
Position 2304: 8.434310061718365e-07
Position 2430: 8.139158585090317e-07
Position 470: 7.779191723920623e-07
Position 268: 7.689112242651501e-07
Position 1163: 6.203623895296115e-07
Position 538: 5.915972365458579e-07
Position 747: 4.606471979793606e-07
Position 1167: 4.3471108220550164e-07
Position 569: 3.8707957284524833e-07
Position 24091: 2.503684073430804e-07
Position 441: 1.1304636063329797e-07
Position 22560: 1.0403494191287102e-07
Position 1634: 9.20402245879134e-08
Position 22990: 5.15978760307977e-08
Position 22453: 3.711906702804698e-08
Position 22644: 3.686490262435342e-08
Position 24226: 3.6786626347404525e-08
Position 1504: 3.2795949138423876e-08
Position 205: 2.0188028309427052e-08
Position 22620: 3.346035782821373e-09
Position 22605: 1.7332190149091878e-09
Position 22568: 1.6611839003413157e-10
Position 22531: 1.5306324333804354e-10
Position 1531: 3.723535748362938e-11
Position 889: 5.963659791091753e-12
Position 739: 4.337323348250521e-12
