Gene = Lax1
Position 8145: 0.001503058872330643
Position 9295: 0.0014861575934523473
Position 10715: 0.0014551005141333424
Position 9063: 0.0013115391200911651
Position 9044: 0.0012869433306110824
Position 6962: 0.00127642714112365
Position 6124: 0.0011451900982424594
Position 7100: 0.0010485104148766824
Position 7545: 0.0010179701296661884
Position 8831: 0.0010024889682063226
Position 8053: 0.000998538141293871
Position 1859: 0.0009979579674578426
Position 10037: 0.000997343844253462
Position 8175: 0.0009902990496200455
Position 3104: 0.0009833167855292887
Position 2614: 0.0009570172577912819
Position 3994: 0.0008551771795094809
Position 3753: 0.0008239086162046746
Position 1111: 0.0007915855993640734
Position 6614: 0.0007805836729265464
Position 3963: 0.0007690799503859505
Position 5798: 0.0007105518024719391
Position 6557: 0.0007068918447917006
Position 10073: 0.000691692939526862
Position 1075: 0.0006673202518530942
Position 649: 0.0006198083890014012
Position 10755: 0.0006011003302456451
Position 9899: 0.0005692941997559644
Position 2498: 0.0005327205206352682
Position 2957: 0.0004946595694925077
Position 9612: 0.00045559939606787766
Position 9196: 0.00045119649263156484
Position 9370: 0.0004415426224661505
Position 4180: 0.00043871671658608254
Position 439: 0.0004376565284943784
Position 7760: 0.0004037103629553307
Position 568: 0.0004031389422959177
Position 9782: 0.0003968552736223672
Position 8515: 0.0003956705172646985
Position 6882: 0.0003803656309024843
Position 1191: 0.0003766795905186047
Position 8086: 0.0003484351309593869
Position 1146: 0.0003473808427822814
Position 1000: 0.00034264602034785583
Position 8253: 0.0003260382035101291
Position 9000: 0.00031663458124294363
Position 425: 0.0003079412127594291
Position 1228: 0.00030746430428925983
Position 8813: 0.0002974187888192631
Position 10977: 0.0002871878311601732
Position 7503: 0.00028380374684148764
Position 101: 0.00023674374166167086
Position 2742: 0.00023586511913587256
Position 150: 0.00022536448599406582
Position 707: 0.00021987126865808196
Position 500: 0.0002182959127608319
Position 1172: 0.00020856002745495638
Position 3878: 0.00018975103055738908
Position 7079: 0.0001726571332364053
Position 971: 0.000166721922563602
Position 7927: 0.00014709434244052536
Position 5637: 0.000145382160014048
Position 1199: 0.00013265994636785765
Position 2986: 0.00012464416853698047
Position 7859: 0.00012382575722112775
Position 8105: 0.00012260904517824366
Position 1373: 0.00010321253206138918
Position 293: 0.00010192354300252794
Position 2663: 9.467234571420372e-05
Position 6560: 9.218471244205047e-05
Position 2754: 6.712656100837495e-05
Position 224: 6.68285608020714e-05
Position 6893: 4.631192245184444e-05
Position 713: 3.443812339528479e-05
Position 6937: 3.321054675463619e-05
Position 7058: 3.239841820821918e-05
Position 1837: 2.9003093766614502e-05
Position 1175: 2.5430245938260926e-05
Position 2317: 2.5149325512415473e-05
Position 521: 2.4201420204035444e-05
Position 6781: 2.202384124909462e-05
Position 3475: 2.1400651478760768e-05
Position 1285: 1.9353698946727538e-05
Position 1150: 1.885318172667107e-05
Position 1278: 1.7924053220138593e-05
Position 1209: 1.6225282738644578e-05
Position 2290: 1.580251735243895e-05
Position 1610: 1.5399569224016063e-05
Position 959: 1.5155170532366905e-05
Position 1117: 1.4907423430013994e-05
Position 1193: 1.3599038553424941e-05
Position 1506: 1.3398816886799943e-05
Position 504: 1.2237168856873958e-05
Position 1115: 1.170569968928354e-05
Position 1570: 1.1493721895908062e-05
Position 1627: 1.147664470855251e-05
Position 280: 1.1386142708740057e-05
Position 2189: 9.90988889145463e-06
Position 540: 8.959553845802279e-06
Position 1783: 8.650379930954299e-06
Position 653: 6.6937575547347995e-06
Position 6806: 5.402921930737605e-06
Position 614: 4.830339691680371e-06
Position 533: 4.627758735007766e-06
Position 7343: 4.103186274636217e-06
Position 473: 3.983285492999527e-06
Position 191: 3.9238665954667066e-06
Position 3901: 3.7961165701187495e-06
Position 627: 3.730173863543726e-06
Position 1529: 3.5347295000930323e-06
Position 1637: 3.294044536189957e-06
Position 543: 2.988491416223747e-06
Position 7324: 2.9632964488786373e-06
Position 693: 2.617193701956008e-06
Position 683: 2.602491131753065e-06
Position 1315: 2.4780676491229887e-06
Position 573: 2.3610775197865006e-06
Position 186: 1.915822672964406e-06
Position 547: 1.7814045621189919e-06
Position 157: 1.3779077835603004e-06
Position 428: 1.2527601683712893e-06
Position 7331: 9.668488473298965e-07
Position 246: 9.660928452063566e-07
Position 576: 9.287343289621113e-07
Position 249: 7.061475458228579e-07
Position 195: 6.838267334428077e-07
Position 1669: 6.220672339348709e-07
Position 341: 5.511867231467717e-07
Position 210: 5.349783881435937e-07
Position 590: 4.821406279030424e-07
Position 756: 3.970038338742732e-07
Position 1239: 3.9215695667447593e-07
Position 1508: 3.061189816921139e-07
Position 1621: 2.557460723384053e-07
Position 558: 2.179080646228697e-07
Position 208: 1.9548450976582732e-07
Position 344: 1.6175821971472064e-07
Position 1247: 1.337837287865404e-07
Position 1411: 1.3319825998526074e-07
Position 1133: 1.2723156363599065e-07
Position 361: 8.727531079107021e-08
Position 584: 7.617426356182638e-08
Position 1766: 5.7916491924350434e-08
Position 1264: 5.5065186625649726e-08
Position 1885: 4.5997249376382235e-08
Position 2049: 3.407245503450656e-08
Position 2152: 3.2943315156353954e-08
Position 2266: 2.7013075597555843e-08
Position 299: 1.6037137376889875e-08
Position 2105: 1.3372422291927018e-08
Position 665: 1.19323093838781e-08
Position 3035: 4.01095727135049e-09
Position 3025: 3.984206576026053e-09
Position 728: 3.0363517638175443e-12
Position 594: 2.4900144471055827e-12
Position 2016: 8.806922728271476e-13
Position 1904: 3.6250633093941417e-13
Position 1752: 2.4304358284639597e-13
