Gene = Shfl
Position 4467: 0.786292990226596
Position 2733: 0.7800646481381877
Position 687: 0.7504861640319257
Position 4899: 0.36185005047127716
Position 4842: 0.32873334903949114
Position 4881: 0.05926628181675045
Position 152: 0.04958548095162531
Position 4937: 0.04385824834427396
Position 4441: 0.04188848751733962
Position 4702: 0.034086877813533416
Position 901: 0.032711943009843175
Position 4728: 0.032028258279224044
Position 664: 0.02823445034424252
Position 4480: 0.026670196825156894
Position 4996: 0.02650790558490219
Position 2767: 0.026288100109534734
Position 4857: 0.0256607207122026
Position 4993: 0.025487380718916416
Position 4451: 0.02162481570396004
Position 5604: 0.01921871210694272
Position 4575: 0.013593692598259167
Position 4664: 0.01304159645203532
Position 5190: 0.010956885920768593
Position 4965: 0.010146949612073845
Position 4705: 0.009502530838305044
Position 4248: 0.008873776030590587
Position 2444: 0.008499014287322476
Position 1097: 0.007332992960515088
Position 226: 0.007209494216691557
Position 2789: 0.006407774670053505
Position 2381: 0.006352086583387711
Position 5271: 0.005489999254403731
Position 1548: 0.00531305130080956
Position 4598: 0.004982693155503688
Position 936: 0.00458118108535909
Position 857: 0.004112115418667776
Position 4939: 0.003774397745913135
Position 247: 0.0037313834069804385
Position 4901: 0.003718148873871689
Position 1659: 0.0036959773746983297
Position 2691: 0.0034779535657932176
Position 5281: 0.0034624007610612583
Position 2088: 0.00342951126450334
Position 207: 0.00340807410708632
Position 3742: 0.0031538554510367337
Position 2280: 0.0030623535249398324
Position 5087: 0.003013286076213254
Position 4604: 0.002877437409886312
Position 2503: 0.0024036577972302714
Position 4786: 0.0022954771968196827
Position 2737: 0.002259163615269154
Position 1119: 0.002203206418676429
Position 4770: 0.002160386897854317
Position 2826: 0.0021436576659264197
Position 161: 0.002094622463365993
Position 197: 0.002019543015695588
Position 557: 0.0019890664323186516
Position 4804: 0.0017975339260215847
Position 5090: 0.0017789322789502698
Position 876: 0.0017254343561933939
Position 5640: 0.0016445832942731367
Position 4243: 0.0015996757247112477
Position 3995: 0.0015032689682238536
Position 171: 0.001462740805893738
Position 4949: 0.0012131691973880261
Position 1948: 0.0011560948817468388
Position 2664: 0.0011520508436044785
Position 720: 0.0011328470122603203
Position 693: 0.0010890599413541614
Position 4279: 0.0009781155054497848
Position 5562: 0.0009627077176377086
Position 5607: 0.0009024131357448715
Position 629: 0.0008143683847205162
Position 5285: 0.0007906148839513783
Position 1116: 0.0007079688918261152
Position 1034: 0.0007053881663815642
Position 2354: 0.0006658623901296553
Position 5315: 0.0006372390814223943
Position 2927: 0.0005817996265541861
Position 2143: 0.0005635358148579929
Position 5239: 0.0005543446349233284
Position 4295: 0.0005456726130488041
Position 747: 0.0004968598525739984
Position 666: 0.0004793744759180921
Position 3364: 0.00047227868061742296
Position 4033: 0.00046445586572310633
Position 4312: 0.0004570602120705789
Position 201: 0.00045448685390611415
Position 2946: 0.0004523007155288338
Position 2797: 0.0004412413877900758
Position 4071: 0.0004358342699638351
Position 5093: 0.0004351077333477853
Position 474: 0.00039888075654793346
Position 4946: 0.0003984224462478644
Position 4265: 0.00039430822195938664
Position 704: 0.0003890498745356327
Position 744: 0.00036259322182384415
Position 5096: 0.0003252367472758242
Position 5099: 0.00031874784457539153
Position 1448: 0.00031556936164624694
Position 3830: 0.0003138978612239176
Position 2697: 0.0002730840550163944
Position 3085: 0.0002687562147833775
Position 4978: 0.00025975035760965575
Position 186: 0.0002436262161794635
Position 1237: 0.00024340928833762178
Position 868: 0.00024161790219872782
Position 938: 0.0002383029088570523
Position 235: 0.00022897413007704734
Position 5197: 0.00022694447150968332
Position 2564: 0.00022639666505643242
Position 5535: 0.00022636766490924734
Position 3877: 0.00022406371754992002
Position 4092: 0.00022362040638470416
Position 2420: 0.00022304391647070965
Position 5139: 0.00022207234558300432
Position 1234: 0.00020546735438323375
Position 5084: 0.0001704532206908718
Position 3533: 0.0001687493834148332
Position 571: 0.00016591259852815092
Position 513: 0.00016535806931165459
Position 764: 0.0001649042860116748
Position 3313: 0.00016358442597164127
Position 4752: 0.00015982602676498892
Position 4112: 0.00015644799434828176
Position 2874: 0.00015598190638301166
Position 751: 0.0001494825449842865
Position 5371: 0.00014727955251665623
Position 972: 0.00014679781085907219
Position 3682: 0.00014142392322761624
Position 282: 0.00014113512526824055
Position 2118: 0.00013507904215833167
Position 539: 0.00012561676849579396
Position 4397: 0.00012000488706670615
Position 5028: 0.00011348169456363681
Position 1588: 0.00011106700366433655
Position 768: 0.0001106733628002209
Position 696: 0.00010719183777082442
Position 614: 0.000100968524525249
Position 1667: 9.739718465475812e-05
Position 2344: 9.664842777353427e-05
Position 5246: 9.053073655777705e-05
Position 698: 8.591497467760737e-05
Position 2152: 8.504216154697917e-05
Position 5312: 8.306773516948918e-05
Position 5066: 8.244244466759213e-05
Position 1011: 7.893391710554919e-05
Position 2667: 7.880331314574439e-05
Position 2693: 7.571142369880877e-05
Position 131: 7.485719877980215e-05
Position 1420: 7.124569965855033e-05
Position 3765: 7.077670582441672e-05
Position 4402: 7.015944314256124e-05
Position 4141: 6.983695524445428e-05
Position 1133: 6.868682517060167e-05
Position 3587: 6.539375428636288e-05
Position 496: 6.50412956284151e-05
Position 3639: 6.368783258560403e-05
Position 717: 5.920984007536234e-05
Position 619: 5.6832925621024395e-05
Position 2791: 5.662584846281013e-05
Position 4012: 5.500918337545507e-05
Position 5419: 5.26176327790398e-05
Position 607: 5.261201923283009e-05
Position 253: 4.9163699998152945e-05
Position 3792: 4.867230241654385e-05
Position 969: 4.725250768270164e-05
Position 2387: 4.1534561374067084e-05
Position 2740: 4.077802396742754e-05
Position 257: 4.0496542480150786e-05
Position 1061: 3.928024948661658e-05
Position 2209: 3.824464588634436e-05
Position 4386: 3.540869817053889e-05
Position 3489: 3.5299207614072556e-05
Position 776: 3.08848459017879e-05
Position 4037: 3.0004052582059352e-05
Position 4359: 2.8595000937203206e-05
Position 2930: 2.821521125526769e-05
Position 600: 2.768972384518602e-05
Position 2699: 2.703136195702712e-05
Position 2309: 2.64478371192974e-05
Position 2113: 2.3230362784631667e-05
Position 385: 2.0452086251960056e-05
Position 3107: 2.0267794737167264e-05
Position 1585: 1.8364162226690014e-05
Position 1822: 1.7488994399214375e-05
Position 733: 1.7262074416890854e-05
Position 2332: 1.7112527666615996e-05
Position 2312: 1.5078920528168997e-05
Position 2446: 1.490809579122323e-05
Position 603: 1.3709788247413944e-05
Position 1241: 1.1753409425391325e-05
Position 1167: 1.1224765860832697e-05
Position 1474: 1.0939530859544372e-05
Position 1687: 9.637736083836991e-06
Position 2566: 9.265338486416432e-06
Position 5023: 7.2238191828399345e-06
Position 1130: 7.0867545177239656e-06
Position 4375: 6.5439867077236724e-06
Position 5031: 6.490545156360951e-06
Position 4370: 6.298849096274315e-06
Position 2393: 5.561978301248007e-06
Position 595: 5.216350645439065e-06
Position 188: 3.603666864185918e-06
Position 2575: 3.0658433545810975e-06
Position 396: 1.7532961303573132e-06
Position 2193: 1.5161385337272376e-06
Position 790: 1.1446858288591852e-06
Position 5149: 7.260072970094068e-07
Position 5283: 6.404005341818112e-07
Position 327: 5.096820248829575e-07
Position 622: 4.392820459351207e-07
Position 303: 3.269082511739643e-07
Position 1214: 2.7133158983984394e-07
Position 1173: 1.4638756266731013e-07
Position 298: 1.167766102807743e-07
Position 417: 1.0203773417737023e-07
Position 294: 8.701948924143468e-08
Position 1064: 8.592958541835133e-08
Position 402: 6.577952011246774e-08
Position 976: 6.488208511809515e-08
Position 1376: 6.228246427324518e-08
Position 820: 5.288339034024516e-08
Position 984: 4.994856389544306e-08
Position 103: 4.915493632302743e-08
Position 409: 4.549070696511664e-08
Position 842: 4.479456873192846e-08
Position 404: 4.037492958093217e-08
Position 1038: 2.6318422929253797e-08
Position 2876: 2.390672033143159e-08
Position 1204: 2.383808667025937e-08
Position 1282: 1.3323535342382855e-08
Position 992: 7.718962800905425e-09
Position 2235: 7.471105608775647e-09
Position 987: 6.070135050377592e-09
Position 1344: 4.968859729354653e-09
Position 1255: 4.4543170734293845e-09
Position 1270: 4.137265781475581e-09
Position 116: 3.0709053887090776e-09
Position 816: 6.197528662952605e-10
Position 82: 1.6385608058675256e-10
Position 1169: 1.6241723560890404e-10
Position 412: 4.558077963563709e-12
Position 95: 3.705924615006704e-12
Position 73: 2.174865911624492e-13
Position 113: 8.140396576404791e-14
